代數,10000
粒子數,10
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000000
最後資金,10758251.000000000000000
真實報酬,758251.000000000000000

夏普值報酬,0.067125100000000
夏普值風險,0.021283626998180
夏普值,3.153837454759974

二次趨勢線,-1902.356921747594470 x^2 + 72095.654358614759985 x + 10000000.000000000000000
二次平均預期報酬,30243.802080167679378
風險,91256.757275473166374
二次平均趨勢值,0.331414384897240
一次趨勢線,41436.739317426763591 x + 10000000.000000000000000
一次預期報酬,41436.739317426763591
一次風險,134830.780344534898177
一次趨勢值,0.307324033959775
找到最佳解世代,2225
找到最佳解實驗#,1
找到最佳解次數,50

stock[index](rank)
投資組合檔數,1
VZ[26](1),
Stock#,VZ[26](1),
張數,178412,
分配資金,10000000.000000000000000,
剩餘資金,7.400000000372529,
FS( 1 ),10000000.000000000000000,10000000.000000000000000
FS( 2 ),10103478.960000000894070,10103478.960000000894070
FS( 3 ),10206957.919999999925494,10206957.919999999925494
FS( 4 ),10206957.919999999925494,10206957.919999999925494
FS( 5 ),10285459.199999999254942,10285459.199999999254942
FS( 6 ),10396074.640000000596046,10396074.640000000596046
FS( 7 ),10429972.919999999925494,10429972.919999999925494
FS( 8 ),10476360.040000000968575,10476360.040000000968575
FS( 9 ),10465655.320000000298023,10465655.320000000298023
FS( 10 ),10515610.679999999701977,10515610.679999999701977
FS( 11 ),10540588.359999999403954,10540588.359999999403954
FS( 12 ),10742193.919999999925494,10742193.919999999925494
FS( 13 ),10815342.839999999850988,10815342.839999999850988
FS( 14 ),10608384.919999999925494,10608384.919999999925494
FS( 15 ),10554861.320000000298023,10554861.320000000298023
FS( 16 ),10462087.080000000074506,10462087.080000000074506
FS( 17 ),10556645.440000001341105,10556645.440000001341105
FS( 18 ),10820695.199999999254942,10820695.199999999254942
FS( 19 ),10715432.120000001043081,10715432.120000001043081
FS( 20 ),10606600.800000000745058,10606600.800000000745058
FS( 21 ),10758251.000000000000000,10758251.000000000000000
