代數,10000
粒子數,10
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000000
最後資金,10635056.759999999776483
真實報酬,635056.759999999776483

夏普值報酬,0.054805676000000
夏普值風險,0.020546720050080
夏普值,2.667368605131095

二次趨勢線,1976.986905702982313 x^2 + -15937.993150762005826 x + 10000000.000000000000000
二次平均預期報酬,29532.705680406583269
風險,47983.653357242365018
二次平均趨勢值,0.615474304562287
一次趨勢線,17407.185992094935500 x + 10000000.000000000000000
一次預期報酬,17407.185992094935500
一次風險,122700.984554249633220
一次趨勢值,0.141866718146819
找到最佳解世代,2175
找到最佳解實驗#,1
找到最佳解次數,49

stock[index](rank)
投資組合檔數,1
KO[14](1),
Stock#,KO[14](1),
張數,287356,
分配資金,10000000.000000000000000,
剩餘資金,11.200000001117587,
FS( 1 ),10000000.000000000000000,10000000.000000000000000
FS( 2 ),9939655.240000002086163,9939655.240000002086163
FS( 3 ),9948275.919999999925494,9948275.919999999925494
FS( 4 ),9879310.480000002309680,9879310.480000002309680
FS( 5 ),9885057.600000001490116,9885057.600000001490116
FS( 6 ),9954023.040000000968575,9954023.040000000968575
FS( 7 ),9988505.759999999776483,9988505.759999999776483
FS( 8 ),10080459.679999999701977,10080459.679999999701977
FS( 9 ),10094827.480000002309680,10094827.480000002309680
FS( 10 ),10089080.360000001266599,10089080.360000001266599
FS( 11 ),10106321.720000002533197,10106321.720000002533197
FS( 12 ),10080459.679999999701977,10080459.679999999701977
FS( 13 ),10114942.400000002235174,10114942.400000002235174
FS( 14 ),10143678.000000000000000,10143678.000000000000000
FS( 15 ),10218390.560000002384186,10218390.560000002384186
FS( 16 ),10261493.960000000894070,10261493.960000000894070
FS( 17 ),10270114.640000002458692,10270114.640000002458692
FS( 18 ),10330459.400000002235174,10330459.400000002235174
FS( 19 ),10327585.839999999850988,10327585.839999999850988
FS( 20 ),10439654.679999999701977,10439654.679999999701977
FS( 21 ),10606321.160000000149012,10606321.160000000149012
FS( 22 ),10635056.759999999776483,10635056.759999999776483
