代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,10922910.000000000000
真實報酬,922910.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,14768.596972253468
風險,93290.886640560275
起點值,0.158306963350
找到最佳解世代,1328
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,5
2412(24)[6],2498(27)[2],2912(39)[1],3045(40)[4],9999(49)[8],
FS( 47 ),1996800.000000000000,2153790.000000000000,2270319.999999999500,2072380.000000000200,2000000.000000000000,10493290.000000000000
FS( 48 ),1990399.999999999800,2251230.000000000000,2285200.000000000000,2075670.000000000200,2000000.000000000000,10602500.000000000000
FS( 49 ),1996800.000000000000,2207620.000000000000,2371380.000000000000,2062510.000000000500,2000000.000000000000,10638310.000000000000
FS( 50 ),2016000.000000000000,2210210.000000000000,2356500.000000000000,2089300.000000000500,2000000.000000000000,10672010.000000000000
FS( 51 ),2028800.000000000000,2217910.000000000000,2395870.000000000000,2141940.000000000000,2000000.000000000000,10784520.000000000000
FS( 52 ),2035200.000000000000,2241010.000000000500,2425319.999999999500,2135360.000000000000,2000000.000000000000,10836890.000000000000
FS( 53 ),2057599.999999999800,2284550.000000000000,2383470.000000000000,2128780.000000000000,2000000.000000000000,10854400.000000000000
FS( 54 ),2044800.000000000200,2289660.000000000000,2410440.000000000000,2164970.000000000900,2000000.000000000000,10909870.000000000000
FS( 55 ),2064000.000000000000,2292250.000000000000,2380990.000000000000,2168260.000000000000,2000000.000000000000,10905500.000000000000
FS( 56 ),2057599.999999999800,2328160.000000000000,2415400.000000000000,2201630.000000000000,2000000.000000000000,11002790.000000000000
FS( 57 ),2051200.000000000000,2292250.000000000000,2449810.000000000000,2195050.000000000000,2000000.000000000000,10988310.000000000000
FS( 58 ),2060800.000000000200,2276850.000000000000,2442680.000000000000,2175310.000000000000,2000000.000000000000,10955640.000000000000
FS( 59 ),2060800.000000000200,2258930.000000000500,2430280.000000000500,2168260.000000000000,2000000.000000000000,10918270.000000002000
FS( 60 ),2044800.000000000200,2235830.000000000000,2395870.000000000000,2138650.000000000000,2000000.000000000000,10815150.000000000000
FS( 61 ),2060800.000000000200,2241010.000000000500,2371380.000000000000,2168260.000000000000,2000000.000000000000,10841450.000000000000
FS( 62 ),2057599.999999999800,2225609.999999999500,2317130.000000000000,2175310.000000000000,2000000.000000000000,10775650.000000000000
FS( 63 ),2064000.000000000000,2276850.000000000000,2385950.000000000000,2191760.000000000000,2004350.000000000000,10922910.000000000000
