代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,11916897.141925000000
真實報酬,1916897.141924999700

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,28649.601924145889
風險,102413.290692325890
起點值,0.279744960156
找到最佳解世代,1853
找到最佳解實驗#,8
找到最佳解次數,4

投資組合檔數,7
1301(3)[8],2330(17)[3],2357(21)[1],2454(26)[13],2912(40)[20],3045(41)[44],9999(49)[40],
FS( 18 ),1500011.000000000200,1576170.999999999800,1579491.000000000000,1620271.000000000200,1426891.000000000200,1396651.000000000200,1428571.000000000000,10528060.000000000000
FS( 19 ),1526231.000000000000,1586970.999999999800,1614770.999999999800,1653521.000000000200,1428571.000000000000,1402351.000000000000,1428571.000000000000,10640990.000000000000
FS( 20 ),1523571.000000000000,1594890.999999999800,1678891.000000000000,1699021.000000000200,1454730.999999999800,1375371.000000000000,1428571.000000000000,10755050.000000000000
FS( 21 ),1518251.000000000200,1557090.999999999500,1678891.000000000000,1749771.000000000200,1464571.000000000000,1362071.000000000000,1428571.000000000000,10759220.000000000000
FS( 22 ),1510651.000000000200,1543410.999999999800,1646831.000000000000,1772521.000000000200,1459531.000000000000,1359411.000000000000,1428571.000000000000,10720930.000000000000
FS( 23 ),1510651.000000000200,1622250.999999999800,1678891.000000000000,1728771.000000000200,1453051.000000000000,1354091.000000000000,1428571.000000000000,10776280.000000000000
FS( 24 ),1505331.000000000200,1606050.999999999800,1659711.000000000200,1741021.000000000200,1448011.000000000000,1362071.000000000000,1428571.000000000000,10750770.000000000000
FS( 25 ),1541811.000000000200,1586970.999999999800,1627511.000000000000,1664021.000000000200,1456410.999999999800,1348770.999999999800,1428571.000000000000,10654070.000000000000
FS( 26 ),1570691.000000000200,1567890.999999999800,1598671.000000000000,1737521.000000000200,1449691.000000000000,1346111.000000000000,1428571.000000000000,10699150.000000000000
FS( 27 ),1576011.000000000200,1565010.999999999800,1627511.000000000000,1734021.000000000200,1456410.999999999800,1359411.000000000000,1428571.000000000000,10746950.000000000000
FS( 28 ),1560431.000000000500,1592370.999999999800,1646831.000000000000,1811021.000000000200,1459531.000000000000,1354091.000000000000,1428571.000000000000,10852850.000000000000
FS( 29 ),1573351.000000000200,1573290.999999999800,1656491.000000000000,1828521.000000000200,1448011.000000000000,1348770.999999999800,1428571.000000000000,10857010.000000000000
FS( 30 ),1581331.000000000200,1584090.999999999500,1675671.000000000000,1825021.000000000200,1454491.000000000000,1351430.999999999800,1428571.000000000000,10900610.000000000000
FS( 31 ),1617811.000000000200,1613970.999999999800,1672451.000000000000,1825021.000000000200,1467931.000000000000,1391331.000000000200,1428571.000000000000,11017090.000000000000
FS( 32 ),1670251.000000000200,1622250.999999999800,1733491.000000000000,1770771.000000000500,1496491.000000000000,1402351.000000000000,1428571.000000000000,11124180.000000000000
FS( 33 ),1631111.000000000500,1592370.999999999800,1714171.000000000000,1762021.000000000500,1521211.000000000000,1388671.000000000200,1428571.000000000000,11038130.000000000000
FS( 34 ),1591591.000000000500,1586970.999999999800,1714591.000000000000,1734021.000000000200,1506091.000000000000,1362071.000000000000,1428571.000000000000,10923910.000000000000
FS( 35 ),1570691.000000000200,1581571.000000000000,1741331.000000000000,1730521.000000000500,1511611.000000000000,1375371.000000000000,1428571.000000000000,10939670.000000000000
FS( 36 ),1560431.000000000500,1589490.999999999800,1757991.000000000000,1748021.000000000500,1508011.000000000000,1383351.000000000000,1428571.000000000000,10975870.000000000000
FS( 37 ),1586651.000000000200,1565010.999999999800,1747911.000000000000,1692021.000000000500,1504170.999999999800,1367391.000000000000,1428571.000000000000,10891730.000000000000
FS( 38 ),1649351.000000000200,1608571.000000000000,1747911.000000000000,1693771.000000000200,1515451.000000000000,1362071.000000000000,1428571.000000000000,11005700.000000000000
FS( 39 ),1631111.000000000500,1616850.999999999800,1764711.000000000200,1716521.000000000200,1519291.000000000000,1364731.000000000000,1428571.000000000000,11041790.000000000000
FS( 40 ),1604891.000000000200,1624770.999999999800,1761351.000000000000,1678021.000000000500,1496491.000000000000,1372711.000000000000,1428571.000000000000,10966810.000000000000
FS( 41 ),1589311.000000000200,1619370.999999999800,1741331.000000000000,1697271.000000000200,1481371.000000000000,1364731.000000000000,1428571.000000000000,10921960.000000000000
FS( 42 ),1617811.000000000200,1638451.000000000000,1768071.000000000000,1737521.000000000200,1502251.000000000000,1378031.000000000000,1428571.000000000000,11070710.000000000000
FS( 43 ),1583991.000000000200,1630530.999999999800,1761351.000000000000,1751521.000000000200,1492651.000000000200,1393991.000000000000,1428571.000000000000,11042610.000000000000
FS( 44 ),1596911.000000000200,1679130.999999999800,1778011.000000000000,1867021.000000000500,1506091.000000000000,1393991.000000000000,1428571.000000000000,11249730.000000000000
FS( 45 ),1591591.000000000500,1641330.999999999800,1781371.000000000000,1842521.000000000200,1490730.999999999800,1380691.000000000000,1428571.000000000000,11156810.000000000000
FS( 46 ),1615531.000000000200,1646730.999999999500,1824770.999999999800,1888021.000000000500,1530811.000000000000,1378031.000000000000,1428571.000000000000,11312470.000000000000
FS( 47 ),1604891.000000000200,1652130.999999999800,1834851.000000000000,1930021.000000000200,1519291.000000000000,1399691.000000000000,1428571.000000000000,11369450.000000000000
FS( 48 ),1610211.000000000000,1706490.999999999800,1891691.000000000000,1891521.000000000200,1519291.000000000000,1391331.000000000200,1428571.000000000000,11439110.000000000000
FS( 49 ),1636431.000000000500,1725571.000000000000,1901631.000000000000,1856521.000000000200,1538251.000000000000,1402351.000000000000,1428571.000000000000,11489330.000000000000
FS( 50 ),1633771.000000000200,1706490.999999999800,1881611.000000000000,1811021.000000000200,1528891.000000000200,1393991.000000000000,1428571.000000000000,11384350.000000000000
FS( 51 ),1699131.000000000200,1747170.999999999800,1915071.000000000200,1828521.000000000200,1549771.000000000000,1396651.000000000200,1428571.000000000000,11564890.000000000000
FS( 52 ),1704451.000000000500,1717290.999999999800,1891691.000000000000,1800521.000000000500,1545931.000000000000,1396651.000000000200,1428571.000000000000,11485110.000000000000
FS( 53 ),1715091.000000000500,1692810.999999999800,1848151.000000000200,1835521.000000000500,1538251.000000000000,1402351.000000000000,1428571.000000000000,11460750.000000000000
FS( 54 ),1735991.000000000200,1720170.999999999800,1878250.999999999800,1849521.000000000500,1530811.000000000000,1399691.000000000000,1428571.000000000000,11543010.000000000000
FS( 55 ),1790711.000000000000,1725571.000000000000,1928371.000000000000,1863521.000000000200,1540170.999999999800,1415651.000000000200,1428571.000000000000,11692570.000000000000
FS( 56 ),1801351.000000000200,1720170.999999999800,1961830.999999999800,1870521.000000000500,1553611.000000000000,1509131.000000000000,1428571.000000000000,11845190.000000000000
FS( 57 ),1777791.000000000200,1725571.000000000000,1965191.000000000000,1881021.000000000200,1572571.000000000000,1498491.000000000000,1428571.000000000000,11849210.000000000000
FS( 58 ),1788431.000000000500,1714770.999999999800,1938451.000000000000,1839021.000000000200,1557451.000000000000,1487851.000000000000,1428571.000000000000,11754550.000000000000
FS( 59 ),1798691.000000000200,1720170.999999999800,1921791.000000000000,1832021.000000000500,1547851.000000000000,1477211.000000000000,1428571.000000000000,11726310.000000000000
FS( 60 ),1767151.000000000200,1714770.999999999800,1908351.000000000000,1853021.000000000500,1551691.000000000000,1527751.000000000000,1428571.000000000000,11751310.000000000000
FS( 61 ),1704451.000000000500,1673730.999999999500,1898270.999999999800,1853021.000000000500,1528891.000000000200,1535731.000000000000,1428571.000000000000,11622670.000000000000
FS( 62 ),1709771.000000000200,1682010.999999999800,1891691.000000000000,1860021.000000000200,1545931.000000000000,1597290.999999999800,1428571.000000000000,11715290.000000000000
FS( 63 ),1709771.000000000200,1671210.999999999500,1811471.000000000200,1856521.000000000200,1534651.000000000200,1605270.999999999800,1428571.000000000000,11617470.000000000000
FS( 64 ),1735991.000000000200,1752571.000000000000,1844931.000000000000,1891521.000000000200,1549771.000000000000,1605270.999999999800,1428571.000000000000,11808630.000000000000
FS( 65 ),1748911.000000000200,1774530.999999999800,1854871.000000000000,1954521.000000000500,1549771.000000000000,1602611.000000000000,1431678.141925000100,11916897.141925000000
