代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,11657654.998550000000
真實報酬,1657654.998549999700

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,28974.831328607164
風險,202093.367677570760
起點值,0.143373489499
找到最佳解世代,1366
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,6
2002(8)[6],2412(25)[37],3045(41)[2],3231(42)[1],4904(44)[7],9999(49)[49],
FS( 41 ),2132266.000000000000,1714546.000000000200,1956046.000000000500,2344965.999999999500,1826056.000000000200,1666666.000000000000,11640550.000000000000
FS( 42 ),2210266.000000000000,1719946.000000000000,1959226.000000000000,2344965.999999999500,1826056.000000000200,1666666.000000000000,11727130.000000000000
FS( 43 ),2169465.999999999500,1725345.999999999800,1952336.000000000500,2322916.000000000000,1847615.999999999800,1666666.000000000000,11684350.000000000000
FS( 44 ),2128666.000000000000,1738666.000000000000,1935376.000000000500,2220016.000000000500,1840685.999999999800,1666666.000000000000,11530080.000000000000
FS( 45 ),2135866.000000000500,1751986.000000000000,1956046.000000000500,2144416.000000000500,1838376.000000000000,1666666.000000000000,11493360.000000002000
FS( 46 ),2158666.000000000000,1741186.000000000200,1939086.000000000500,2150716.000000000000,1842996.000000000000,1666666.000000000000,11499320.000000000000
FS( 47 ),2098666.000000000000,1717066.000000000200,1900926.000000000000,2118166.000000000500,1790636.000000000000,1666666.000000000000,11292130.000000000000
FS( 48 ),2009866.000000000000,1719946.000000000000,1952336.000000000500,2035215.999999999800,1809115.999999999800,1666666.000000000000,11193150.000000000000
FS( 49 ),2069866.000000000200,1717066.000000000200,1976716.000000000000,2107666.000000000000,1828365.999999999800,1666666.000000000000,11366350.000000000000
FS( 50 ),2135866.000000000500,1730386.000000000000,1949156.000000000200,2136016.000000000000,1845306.000000000200,1666666.000000000000,11463400.000000002000
FS( 51 ),2125066.000000000000,1751986.000000000000,1952336.000000000500,2011065.999999999800,1854546.000000000200,1666666.000000000000,11361670.000000000000
FS( 52 ),2077066.000000000000,1770345.999999999800,1956046.000000000500,2150716.000000000000,1861476.000000000200,1666666.000000000000,11482320.000000000000
FS( 53 ),2091466.000000000200,1775746.000000000000,1945446.000000000200,2206366.000000000000,1852236.000000000000,1666666.000000000000,11537930.000000000000
FS( 54 ),2062666.000000000000,1733266.000000000000,1907816.000000000200,2339716.000000000000,1840685.999999999800,1666666.000000000000,11550820.000000000000
FS( 55 ),2043465.999999999800,1741186.000000000200,1877076.000000000500,2301916.000000000500,1832986.000000000000,1666666.000000000000,11463300.000000000000
FS( 56 ),2069866.000000000200,1751986.000000000000,1883966.000000000000,2279866.000000000000,1847615.999999999800,1666666.000000000000,11499970.000000000000
FS( 57 ),2069866.000000000200,1770345.999999999800,1890856.000000000200,2365966.000000000000,1856855.999999999800,1666666.000000000000,11620560.000000000000
FS( 58 ),2025466.000000000000,1770345.999999999800,1867006.000000000000,2339716.000000000000,1847615.999999999800,1666666.000000000000,11516820.000000000000
FS( 59 ),2069866.000000000200,1778626.000000000000,1904636.000000000200,2292465.999999999500,1854546.000000000200,1666666.000000000000,11566810.000000000000
FS( 60 ),2091466.000000000200,1781146.000000000000,1918416.000000000200,2279866.000000000000,1856855.999999999800,1666666.000000000000,11594420.000000000000
FS( 61 ),2095066.000000000000,1773226.000000000000,1894566.000000000200,2322916.000000000000,1842996.000000000000,1666666.000000000000,11595440.000000000000
FS( 62 ),2077066.000000000000,1770345.999999999800,1894566.000000000200,2322916.000000000000,1814506.000000000000,1666666.000000000000,11546070.000000000000
FS( 63 ),2091466.000000000200,1784026.000000000000,1921596.000000000200,2344965.999999999500,1845306.000000000200,1670290.998550000100,11657654.998550000000
