代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,11928020.000000000000
真實報酬,1928020.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,27297.797920853696
風險,143084.380793251210
起點值,0.190781116496
找到最佳解世代,1378
找到最佳解實驗#,1
找到最佳解次數,48

投資組合檔數,6
2105(9)[7],2324(15)[3],2354(20)[2],2409(24)[15],8046(47)[40],9904(48)[1],
FS( 42 ),1802115.999999999800,1917056.000000000000,2024866.000000000000,1761825.999999999800,1637686.000000000000,1835036.000000000200,10978590.000000000000
FS( 43 ),1802115.999999999800,1921436.000000000200,2052165.999999999800,1772196.000000000000,1659466.000000000000,1842946.000000000000,11050330.000000000000
FS( 44 ),1787625.999999999800,1930926.000000000200,2024866.000000000000,1838686.000000000000,1652265.999999999800,1874586.000000000000,11108960.000000000000
FS( 45 ),1792666.000000000000,1933116.000000000200,2024866.000000000000,1849055.999999999800,1688265.999999999800,1925436.000000000000,11213410.000000000000
FS( 46 ),1800225.999999999800,1914866.000000000200,2024866.000000000000,1849055.999999999800,1681066.000000000000,1914136.000000000200,11184220.000000000000
FS( 47 ),1790145.999999999800,1885666.000000000000,2033865.999999999800,1822825.999999999800,1623286.000000000000,1952556.000000000000,11108350.000000000000
FS( 48 ),1809676.000000000000,1939686.000000000200,2070466.000000000000,1883215.999999999500,1630486.000000000000,1957076.000000000000,11290610.000000000000
FS( 49 ),1790145.999999999800,1937496.000000000000,2079466.000000000500,1875285.999999999800,1594306.000000000000,1960466.000000000000,11237170.000000000000
FS( 50 ),1797705.999999999800,1955015.999999999800,2061166.000000000200,1883215.999999999500,1702846.000000000000,1960466.000000000000,11360420.000000000000
FS( 51 ),1768095.999999999800,1948445.999999999800,2152366.000000000000,1856985.999999999500,1753426.000000000000,1906226.000000000000,11385550.000000000000
FS( 52 ),1787625.999999999800,2000276.000000000000,2161366.000000000000,1894196.000000000000,1775026.000000000000,1968376.000000000200,11586870.000000000000
FS( 53 ),1792666.000000000000,1973265.999999999800,2143066.000000000000,1914936.000000000000,1767826.000000000000,2007926.000000000000,11599690.000000000000
FS( 54 ),1780065.999999999500,1990786.000000000000,2134066.000000000000,1891146.000000000000,1753426.000000000000,1992105.999999999800,11541600.000000000000
FS( 55 ),1780065.999999999500,1957205.999999999800,2125066.000000000000,1854545.999999999800,1738846.000000000000,1960466.000000000000,11416200.000000000000
FS( 56 ),1768095.999999999800,1935306.000000000000,2134066.000000000000,1888705.999999999500,1710046.000000000000,1936736.000000000000,11372960.000000000000
FS( 57 ),1780065.999999999500,1957205.999999999800,2106766.000000000000,1920426.000000000000,1681066.000000000000,1968376.000000000200,11413910.000000000000
FS( 58 ),1760535.999999999800,1955015.999999999800,2125066.000000000000,2028395.999999999800,1738846.000000000000,1941255.999999999800,11549120.000000000000
FS( 59 ),1752975.999999999800,1959396.000000000200,2115766.000000000000,2047305.999999999800,1782226.000000000000,1964986.000000000000,11622660.000000000000
FS( 60 ),1752975.999999999800,1975455.999999999800,2188666.000000000000,2020465.999999999800,1782226.000000000000,1968376.000000000200,11688170.000000000000
FS( 61 ),1755495.999999999800,1964506.000000000000,2188666.000000000000,2025955.999999999500,1760626.000000000200,1968376.000000000200,11663630.000000000000
FS( 62 ),1768095.999999999800,1955015.999999999800,2179665.999999999500,2031446.000000000000,1753426.000000000000,1968376.000000000200,11656030.000000000000
FS( 63 ),1822275.999999999800,1957205.999999999800,2206666.000000000000,2044255.999999999800,1767826.000000000000,1984196.000000000000,11782430.000000000000
FS( 64 ),1817235.999999999800,1952826.000000000000,2197666.000000000000,2033885.999999999800,1767826.000000000000,2000015.999999999800,11769460.000000000000
FS( 65 ),1824795.999999999800,1977646.000000000200,2206666.000000000000,2057676.000000000000,1782226.000000000000,2000015.999999999800,11849030.000000000000
FS( 66 ),1822275.999999999800,1995896.000000000200,2261266.000000000000,2073535.999999999800,1775026.000000000000,2000015.999999999800,11928020.000000000000
