代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,10537940.000000000000
真實報酬,537940.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,22186.528677150785
風險,54295.759300913924
起點值,0.408623600863
找到最佳解世代,1507
找到最佳解實驗#,1
找到最佳解次數,49

投資組合檔數,6
1216(2)[3],1476(7)[16],2303(12)[1],2412(25)[7],2891(39)[5],3008(42)[12],
Stock#,1216(2)[3],1476(7)[16],2303(12)[1],2412(25)[7],2891(39)[5],3008(42)[12],
張數,29,4,122,16,87,0,
分配資金,1666666.000000000000,1666666.000000000000,1666666.000000000000,1666666.000000000000,1666666.000000000000,1666666.000000000000,
剩餘資金,16856.000000000000,254666.000000000000,1366.000000000000,34666.000000000000,4966.000000000000,1666666.000000000000,
FS( 1 ),1666666.000000000000,1666666.000000000000,1666666.000000000000,1666666.000000000000,1666666.000000000000,1666666.000000000000,10000000.000000000000
FS( 2 ),1661156.000000000200,1674666.000000000000,1666666.000000000000,1666666.000000000000,1684066.000000000200,1666666.000000000000,10019890.000000000000
FS( 3 ),1684356.000000000000,1694666.000000000000,1636166.000000000000,1666666.000000000000,1666666.000000000000,1666666.000000000000,10015190.000000000000
FS( 4 ),1693055.999999999800,1748666.000000000000,1691066.000000000000,1674666.000000000000,1684066.000000000200,1666666.000000000000,10158190.000000000000
FS( 5 ),1681456.000000000000,1780666.000000000000,1697166.000000000000,1666666.000000000000,1697115.999999999800,1666666.000000000000,10189740.000000000000
FS( 6 ),1687256.000000000000,1774666.000000000000,1709366.000000000000,1674666.000000000000,1697115.999999999800,1666666.000000000000,10209740.000000000000
FS( 7 ),1681456.000000000000,1804666.000000000000,1697166.000000000000,1666666.000000000000,1684066.000000000200,1666666.000000000000,10200690.000000000000
FS( 8 ),1693055.999999999800,1776666.000000000000,1709366.000000000000,1666666.000000000000,1657966.000000000000,1666666.000000000000,10170390.000000000000
FS( 9 ),1690156.000000000200,1768666.000000000000,1715466.000000000200,1666666.000000000000,1675365.999999999800,1666666.000000000000,10182990.000000000000
FS( 10 ),1684356.000000000000,1736666.000000000000,1715466.000000000200,1666666.000000000000,1675365.999999999800,1666666.000000000000,10145190.000000000000
FS( 11 ),1730756.000000000000,1740666.000000000000,1721566.000000000000,1674666.000000000000,1692766.000000000000,1666666.000000000000,10227090.000000000000
FS( 12 ),1739456.000000000000,1730666.000000000000,1715466.000000000200,1674666.000000000000,1701466.000000000000,1666666.000000000000,10228390.000000000000
FS( 13 ),1751055.999999999800,1764666.000000000000,1727666.000000000000,1674666.000000000000,1710166.000000000000,1666666.000000000000,10294890.000000000000
FS( 14 ),1756856.000000000000,1738666.000000000000,1721566.000000000000,1674666.000000000000,1697115.999999999800,1666666.000000000000,10255540.000000000000
FS( 15 ),1748156.000000000200,1738666.000000000000,1727666.000000000000,1674666.000000000000,1697115.999999999800,1666666.000000000000,10252940.000000000000
FS( 16 ),1768456.000000000000,1702666.000000000000,1745966.000000000200,1682666.000000000000,1701466.000000000000,1666666.000000000000,10267890.000000000000
FS( 17 ),1797456.000000000000,1718666.000000000000,1733765.999999999800,1682666.000000000000,1705816.000000000200,1666666.000000000000,10305040.000000000000
FS( 18 ),1843856.000000000000,1750666.000000000000,1825265.999999999800,1682666.000000000000,1701466.000000000000,1666666.000000000000,10470590.000000000000
FS( 19 ),1875755.999999999800,1744666.000000000000,1819166.000000000000,1690666.000000000000,1710166.000000000000,1666666.000000000000,10507090.000000000000
FS( 20 ),1855456.000000000000,1728666.000000000000,1819166.000000000000,1698666.000000000000,1710166.000000000000,1666666.000000000000,10478790.000000000000
FS( 21 ),1872856.000000000000,1714666.000000000000,1819166.000000000000,1698666.000000000000,1701466.000000000000,1666666.000000000000,10473490.000000000000
FS( 22 ),1881555.999999999800,1736666.000000000000,1813066.000000000000,1706666.000000000000,1705816.000000000200,1666666.000000000000,10510440.000000000000
FS( 23 ),1878656.000000000200,1734666.000000000000,1837466.000000000200,1714666.000000000000,1705816.000000000200,1666666.000000000000,10537940.000000000000
