代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,11509394.998550000000
真實報酬,1509394.998549999700

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,26532.905857638638
風險,100284.793256161850
起點值,0.264575565209
找到最佳解世代,1627
找到最佳解實驗#,2
找到最佳解次數,26

投資組合檔數,6
1802(8)[6],2308(15)[2],2412(27)[12],2454(28)[19],2891(39)[16],9999(50)[42],
FS( 42 ),2019466.000000000000,2003265.999999999800,1699785.999999999800,2016876.000000000200,1730886.000000000000,1666666.000000000000,11136950.000000000000
FS( 43 ),2039766.000000000000,1957066.000000000000,1705546.000000000000,1996715.999999999800,1741026.000000000000,1666666.000000000000,11106790.000000000000
FS( 44 ),2060766.000000000200,1957066.000000000000,1705546.000000000000,2016876.000000000200,1751166.000000000000,1666666.000000000000,11158090.000000000000
FS( 45 ),2095066.000000000000,1975546.000000000000,1697865.999999999800,2016876.000000000200,1759616.000000000000,1666666.000000000000,11211640.000000000000
FS( 46 ),2071265.999999999800,2012505.999999999800,1696185.999999999800,2045715.999999999800,1751166.000000000000,1666666.000000000000,11243510.000000000000
FS( 47 ),2001966.000000000000,1975546.000000000000,1696185.999999999800,2022686.000000000200,1720745.999999999800,1666666.000000000000,11083800.000000000000
FS( 48 ),1943166.000000000000,2049466.000000000000,1703626.000000000000,1982295.999999999800,1730886.000000000000,1666666.000000000000,11076110.000000000000
FS( 49 ),1966966.000000000000,2132626.000000000000,1705546.000000000000,2028426.000000000200,1735955.999999999800,1666666.000000000000,11236190.000000000000
FS( 50 ),1977466.000000000000,2141866.000000000000,1707225.999999999800,2114876.000000000000,1735955.999999999800,1666666.000000000000,11344060.000000000000
FS( 51 ),1964166.000000000000,2151106.000000000000,1707225.999999999800,2126426.000000000000,1756236.000000000000,1666666.000000000000,11371830.000000000000
FS( 52 ),1960666.000000000000,2151106.000000000000,1712985.999999999500,2112006.000000000000,1759616.000000000000,1666666.000000000000,11363050.000000000000
FS( 53 ),1966966.000000000000,2151106.000000000000,1712985.999999999500,2100456.000000000000,1751166.000000000000,1666666.000000000000,11349350.000000000000
FS( 54 ),2008966.000000000000,2179046.000000000000,1733626.000000000000,2126426.000000000000,1818766.000000000000,1666666.000000000000,11533500.000000000000
FS( 55 ),2032766.000000000000,2169806.000000000500,1742985.999999999500,2083166.000000000000,1857636.000000000000,1666666.000000000000,11553030.000000000000
FS( 56 ),2029266.000000000200,2151106.000000000000,1742985.999999999500,2080295.999999999800,1899886.000000000000,1666666.000000000000,11570210.000000000000
FS( 57 ),2078266.000000000200,2188286.000000000500,1756185.999999999800,2054396.000000000000,1915096.000000000000,1666666.000000000000,11658900.000000000000
FS( 58 ),2043266.000000000000,2160346.000000000000,1742985.999999999500,2045715.999999999800,1889745.999999999800,1666666.000000000000,11548730.000000000000
FS( 59 ),2078266.000000000200,2160346.000000000000,1752345.999999999800,2025555.999999999800,1894816.000000000200,1666666.000000000000,11578000.000000000000
FS( 60 ),2064266.000000000200,2141866.000000000000,1750425.999999999800,2074555.999999999800,1894816.000000000200,1666666.000000000000,11592600.000000000000
FS( 61 ),2098566.000000000000,2114146.000000000000,1756185.999999999800,2051456.000000000200,1872846.000000000000,1666666.000000000000,11559870.000000000000
FS( 62 ),2084566.000000000000,2179046.000000000000,1756185.999999999800,2028426.000000000200,1867776.000000000000,1666666.000000000000,11582670.000000000000
FS( 63 ),2088066.000000000000,2123386.000000000000,1765546.000000000000,2045715.999999999800,1882986.000000000000,1666666.000000000000,11572370.000000000000
FS( 64 ),2060766.000000000200,2169806.000000000500,1769145.999999999800,1956396.000000000200,1882986.000000000000,1670290.998550000100,11509394.998550000000
