代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,11208804.998550000000
真實報酬,1208804.998549999700

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,20747.743654809216
風險,95662.222324392424
起點值,0.216885444961
找到最佳解世代,1499
找到最佳解實驗#,2
找到最佳解次數,12

投資組合檔數,6
2354(19)[5],2881(30)[1],2891(38)[9],2892(39)[3],3008(41)[12],9999(49)[44],
FS( 11 ),1741546.000000000000,1748086.000000000000,1784836.000000000000,1720946.000000000200,1666666.000000000000,1666666.000000000000,10328750.000000000000
FS( 12 ),1739386.000000000000,1783506.000000000000,1800046.000000000000,1725666.000000000000,1666666.000000000000,1666666.000000000000,10381940.000000000000
FS( 13 ),1721866.000000000200,1772466.000000000200,1789516.000000000000,1725666.000000000000,1666666.000000000000,1666666.000000000000,10342850.000000000000
FS( 14 ),1746106.000000000200,1774765.999999999800,1795366.000000000000,1725666.000000000000,1666666.000000000000,1666666.000000000000,10375240.000000000000
FS( 15 ),1741546.000000000000,1774765.999999999800,1784836.000000000000,1720946.000000000200,1666666.000000000000,1666666.000000000000,10355430.000000000000
FS( 16 ),1724026.000000000000,1765566.000000000000,1789516.000000000000,1725666.000000000000,1666666.000000000000,1666666.000000000000,10338110.000000000000
FS( 17 ),1732666.000000000000,1772466.000000000200,1795366.000000000000,1725666.000000000000,1666666.000000000000,1666666.000000000000,10359500.000000000000
FS( 18 ),1737226.000000000000,1767866.000000000000,1804726.000000000000,1725666.000000000000,1666666.000000000000,1666666.000000000000,10368820.000000000000
FS( 19 ),1750426.000000000000,1776605.999999999800,1815256.000000000000,1735106.000000000200,1666666.000000000000,1666666.000000000000,10410730.000000000000
FS( 20 ),1717306.000000000200,1756825.999999999800,1815256.000000000000,1745726.000000000000,1666666.000000000000,1666666.000000000000,10368450.000000000000
FS( 21 ),1726185.999999999800,1772466.000000000200,1821106.000000000200,1750446.000000000200,1666666.000000000000,1666666.000000000000,10403540.000000000000
FS( 22 ),1724026.000000000000,1763726.000000000000,1821106.000000000200,1745726.000000000000,1666666.000000000000,1666666.000000000000,10387920.000000000000
FS( 23 ),1732666.000000000000,1756825.999999999800,1815256.000000000000,1735106.000000000200,1666666.000000000000,1666666.000000000000,10373190.000000000000
FS( 24 ),1737226.000000000000,1761426.000000000000,1815256.000000000000,1730386.000000000200,1666666.000000000000,1666666.000000000000,10377630.000000000000
FS( 25 ),1732666.000000000000,1792246.000000000000,1821106.000000000200,1770506.000000000200,1666666.000000000000,1666666.000000000000,10449860.000000000000
FS( 26 ),1750426.000000000000,1845146.000000000000,1825786.000000000000,1803546.000000000200,1666666.000000000000,1666666.000000000000,10558240.000000000000
FS( 27 ),1759306.000000000200,1845146.000000000000,1831636.000000000000,1803546.000000000200,1666666.000000000000,1666666.000000000000,10572970.000000000000
FS( 28 ),1765786.000000000000,1860786.000000000000,1857376.000000000000,1820066.000000000200,1666666.000000000000,1666666.000000000000,10637350.000000000000
FS( 29 ),1756905.999999999800,1840545.999999999800,1846846.000000000000,1809446.000000000200,1666666.000000000000,1666666.000000000000,10587080.000000000000
FS( 30 ),1774666.000000000000,1847446.000000000000,1851526.000000000000,1803546.000000000200,1666666.000000000000,1666666.000000000000,10610520.000000000000
FS( 31 ),1871626.000000000000,1838706.000000000000,1877266.000000000200,1782306.000000000200,1666666.000000000000,1666666.000000000000,10703240.000000000000
FS( 32 ),1853866.000000000200,1842846.000000000000,1887796.000000000200,1792926.000000000000,1666666.000000000000,1666666.000000000000,10710770.000000000000
FS( 33 ),1853866.000000000200,1847446.000000000000,1892476.000000000000,1798826.000000000200,1666666.000000000000,1666666.000000000000,10725950.000000000000
FS( 34 ),1871626.000000000000,1853886.000000000000,1986076.000000000200,1792926.000000000000,1666666.000000000000,1666666.000000000000,10837850.000000000000
FS( 35 ),1880265.999999999800,1825366.000000000000,1949805.999999999800,1776406.000000000200,1666666.000000000000,1666666.000000000000,10765180.000000000000
FS( 36 ),1873786.000000000000,1803286.000000000000,1918215.999999999800,1759886.000000000200,1666666.000000000000,1666666.000000000000,10688510.000000000000
FS( 37 ),1869466.000000000000,1851586.000000000000,1903006.000000000000,1770506.000000000200,1666666.000000000000,1666666.000000000000,10727900.000000000000
FS( 38 ),1924426.000000000000,1840545.999999999800,1866736.000000000000,1759886.000000000200,1666666.000000000000,1666666.000000000000,10724930.000000000000
FS( 39 ),1975066.000000000000,1860786.000000000000,1939275.999999999800,1787026.000000000200,1666666.000000000000,1666666.000000000000,10895490.000000000000
FS( 40 ),1979386.000000000000,1860786.000000000000,1928745.999999999800,1787026.000000000200,1666666.000000000000,1666666.000000000000,10889280.000000000000
FS( 41 ),1990426.000000000000,1904486.000000000000,1939275.999999999800,1782306.000000000200,1666666.000000000000,1666666.000000000000,10949830.000000000000
FS( 42 ),1983946.000000000000,1973026.000000000000,1928745.999999999800,1787026.000000000200,1666666.000000000000,1666666.000000000000,11006080.000000000000
FS( 43 ),1975066.000000000000,1988666.000000000000,1892476.000000000000,1776406.000000000200,1666666.000000000000,1666666.000000000000,10965950.000000000000
FS( 44 ),1933306.000000000200,1955545.999999999800,1883116.000000000000,1765786.000000000500,1666666.000000000000,1666666.000000000000,10871090.000000000000
FS( 45 ),1936426.000000000000,1973026.000000000000,1903006.000000000000,1792926.000000000000,1666666.000000000000,1666666.000000000000,10938720.000000000000
FS( 46 ),1973386.000000000000,1992806.000000000000,1924066.000000000000,1792926.000000000000,1666666.000000000000,1666666.000000000000,11016520.000000000000
FS( 47 ),2026426.000000000000,2036966.000000000200,1934596.000000000000,1809446.000000000200,1666666.000000000000,1666666.000000000000,11140770.000000000000
FS( 48 ),2010106.000000000200,2039265.999999999800,1945126.000000000000,1825966.000000000200,1666666.000000000000,1666666.000000000000,11153800.000000000000
FS( 49 ),2010106.000000000200,2070085.999999999800,1934596.000000000000,1836586.000000000500,1666666.000000000000,1666666.000000000000,11184710.000000000000
FS( 50 ),1996426.000000000000,2034666.000000000000,1928745.999999999800,1830686.000000000200,1666666.000000000000,1666666.000000000000,11123860.000000000000
FS( 51 ),1961866.000000000200,1986366.000000000000,1903006.000000000000,1803546.000000000200,1666666.000000000000,1666666.000000000000,10988120.000000000000
FS( 52 ),1890346.000000000000,1988666.000000000000,1883116.000000000000,1809446.000000000200,1666666.000000000000,1666666.000000000000,10904910.000000000000
FS( 53 ),1871866.000000000200,1984066.000000000000,1872586.000000000000,1792926.000000000000,1666666.000000000000,1666666.000000000000,10854780.000000000000
FS( 54 ),1938826.000000000200,1970726.000000000000,1836316.000000000000,1792926.000000000000,1666666.000000000000,1666666.000000000000,10872130.000000000000
FS( 55 ),2070106.000000000500,2023626.000000000200,1883116.000000000000,1836586.000000000500,1666666.000000000000,1666666.000000000000,11146770.000000002000
FS( 56 ),2077066.000000000000,2045706.000000000000,1898326.000000000200,1830686.000000000200,1666666.000000000000,1666666.000000000000,11185120.000000000000
FS( 57 ),2081626.000000000000,2059045.999999999800,1903006.000000000000,1836586.000000000500,1666666.000000000000,1666666.000000000000,11213600.000000000000
FS( 58 ),2081626.000000000000,2059045.999999999800,1903006.000000000000,1836586.000000000500,1666666.000000000000,1666666.000000000000,11213600.000000000000
FS( 59 ),2081626.000000000000,2059045.999999999800,1908856.000000000200,1842486.000000000200,1666666.000000000000,1666666.000000000000,11225350.000000000000
FS( 60 ),2060986.000000000000,2014886.000000000000,1898326.000000000200,1825966.000000000200,1666666.000000000000,1666666.000000000000,11133500.000000000000
FS( 61 ),2125546.000000000000,2072386.000000000000,1903006.000000000000,1836586.000000000500,1666666.000000000000,1666666.000000000000,11270860.000000000000
FS( 62 ),2130106.000000000500,2050306.000000000000,1877266.000000000200,1814166.000000000000,1666666.000000000000,1670290.998550000100,11208804.998550000000
