代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,10677749.999275001000
真實報酬,677749.999275000770

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,12921.610036434544
風險,236942.266834758190
起點值,0.054534846016
找到最佳解世代,1333
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,3
1303(4)[1],1326(5)[2],9999(49)[5],
FS( 17 ),3584552.999999999500,3318633.000000000500,3333333.000000000000,10236520.000000000000
FS( 18 ),3572702.999999999500,3362033.000000000000,3333333.000000000000,10268070.000000000000
FS( 19 ),3538733.000000000000,3333333.000000000000,3333333.000000000000,10205400.000000000000
FS( 20 ),3470002.999999999500,3352233.000000000000,3333333.000000000000,10155570.000000000000
FS( 21 ),3413122.999999999500,3289933.000000000000,3333333.000000000000,10036390.000000000000
FS( 22 ),3390212.999999999500,3266133.000000000500,3333333.000000000000,9989680.000000000000
FS( 23 ),3367302.999999999500,3261233.000000000500,3333333.000000000000,9961870.000000000000
FS( 24 ),3413122.999999999500,3333333.000000000000,3333333.000000000000,10079790.000000000000
FS( 25 ),3327012.999999999500,3289933.000000000000,3333333.000000000000,9950280.000000000000
FS( 26 ),3390212.999999999500,3294832.999999999500,3333333.000000000000,10018380.000000000000
FS( 27 ),3378362.999999999500,3246533.000000000000,3333333.000000000000,9958230.000000000000
FS( 28 ),3413122.999999999500,3275233.000000000000,3333333.000000000000,10021690.000000000000
FS( 29 ),3475532.999999999500,3289933.000000000000,3333333.000000000000,10098800.000000000000
FS( 30 ),3567172.999999999500,3376733.000000000500,3333333.000000000000,10277240.000000000000
FS( 31 ),3669872.999999999500,3482433.000000000000,3333333.000000000000,10485640.000000000000
FS( 32 ),3646962.999999999500,3424333.000000000000,3333333.000000000000,10404630.000000000000
FS( 33 ),3676192.999999999500,3462832.999999999500,3333333.000000000000,10472360.000000000000
FS( 34 ),3669872.999999999500,3506233.000000000500,3333333.000000000000,10509440.000000000000
FS( 35 ),3658812.999999999500,3516033.000000000000,3333333.000000000000,10508180.000000000000
FS( 36 ),3687252.999999999500,3501333.000000000000,3333333.000000000000,10521920.000000000000
FS( 37 ),3755983.000000000000,3516033.000000000000,3333333.000000000000,10605350.000000000000
FS( 38 ),3669872.999999999500,3549633.000000000000,3333333.000000000000,10552840.000000000000
FS( 39 ),3744132.999999999500,3578333.000000000000,3333333.000000000000,10655800.000000000000
FS( 40 ),3733072.999999999100,3616833.000000000000,3333333.000000000000,10683240.000000000000
FS( 41 ),3750452.999999999500,3616833.000000000000,3333333.000000000000,10700620.000000000000
FS( 42 ),3755983.000000000000,3593033.000000000000,3333333.000000000000,10682350.000000000000
FS( 43 ),3710162.999999999100,3588133.000000000000,3333333.000000000000,10631630.000000000000
FS( 44 ),3744132.999999999500,3583233.000000000000,3333333.000000000000,10660700.000000000000
FS( 45 ),3710162.999999999100,3539832.999999999500,3333333.000000000000,10583329.999999998000
FS( 46 ),3721222.999999999100,3539832.999999999500,3333333.000000000000,10594389.999999998000
FS( 47 ),3761512.999999999500,3602832.999999999500,3333333.000000000000,10697680.000000000000
FS( 48 ),3761512.999999999500,3646233.000000000500,3333333.000000000000,10741080.000000000000
FS( 49 ),3761512.999999999500,3636433.000000000000,3333333.000000000000,10731280.000000000000
FS( 50 ),3692782.999999999500,3573433.000000000000,3333333.000000000000,10599550.000000000000
FS( 51 ),3664342.999999999500,3559433.000000000000,3333333.000000000000,10557110.000000000000
FS( 52 ),3658812.999999999500,3588133.000000000000,3333333.000000000000,10580280.000000000000
FS( 53 ),3641432.999999999500,3569233.000000000500,3333333.000000000000,10544000.000000000000
FS( 54 ),3687252.999999999500,3583233.000000000000,3333333.000000000000,10603820.000000000000
FS( 55 ),3738602.999999999500,3597932.999999999500,3333333.000000000000,10669870.000000000000
FS( 56 ),3738602.999999999500,3626633.000000000000,3333333.000000000000,10698570.000000000000
FS( 57 ),3744132.999999999500,3593033.000000000000,3340582.999275000300,10677749.999275001000
