代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,11991630.000000000000
真實報酬,1991630.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,30411.281843317971
風險,83034.332735061034
起點值,0.366249487912
找到最佳解世代,2268
找到最佳解實驗#,32
找到最佳解次數,2

投資組合檔數,7
2303(13)[18],2474(26)[4],2882(31)[24],2883(32)[20],2884(33)[7],2887(36)[10],3008(41)[1],
FS( 12 ),1413211.000000000000,1529160.999999999500,1425370.999999999800,1436690.999999999800,1490571.000000000000,1434251.000000000000,1541861.000000000000,10271120.000000000000
FS( 13 ),1423451.000000000000,1516561.000000000000,1423771.000000000000,1438720.999999999800,1510411.000000000000,1439931.000000000000,1541861.000000000000,10294710.000000000000
FS( 14 ),1418331.000000000000,1529160.999999999500,1423771.000000000000,1434660.999999999500,1502970.999999999800,1428571.000000000000,1551301.000000000000,10288770.000000000000
FS( 15 ),1413211.000000000000,1566890.999999999800,1441371.000000000000,1434660.999999999500,1494291.000000000000,1428571.000000000000,1650431.000000000000,10429430.000000000000
FS( 16 ),1451611.000000000000,1579490.999999999800,1436570.999999999800,1432630.999999999500,1498011.000000000000,1424311.000000000000,1626831.000000000000,10449460.000000000000
FS( 17 ),1445211.000000000000,1680080.999999999800,1425370.999999999800,1432630.999999999500,1486851.000000000000,1414371.000000000000,1688191.000000000000,10572710.000000000000
FS( 18 ),1406811.000000000000,1639200.999999999800,1399370.999999999800,1408270.999999999800,1474451.000000000200,1424311.000000000000,1801481.000000000000,10553900.000000000000
FS( 19 ),1406811.000000000000,1749240.999999999800,1386570.999999999800,1394061.000000000000,1481891.000000000000,1434251.000000000000,1910041.000000000000,10762870.000000000000
FS( 20 ),1434971.000000000000,1746090.999999999800,1394571.000000000000,1418420.999999999800,1494291.000000000000,1439931.000000000000,1862841.000000000000,10791120.000000000000
FS( 21 ),1434971.000000000000,1626600.999999999800,1378571.000000000000,1418420.999999999800,1465771.000000000000,1418631.000000000200,1810921.000000000000,10553890.000000000000
FS( 22 ),1445211.000000000000,1642350.999999999800,1378571.000000000000,1426540.999999999800,1486851.000000000000,1434251.000000000000,1881721.000000000000,10695500.000000000000
FS( 23 ),1423451.000000000000,1724040.999999999800,1368971.000000000000,1424510.999999999800,1486851.000000000000,1439931.000000000000,1900601.000000000000,10768360.000000000000
FS( 24 ),1434971.000000000000,1705210.999999999800,1434971.000000000000,1440750.999999999800,1494291.000000000000,1459811.000000000000,1919481.000000000000,10889490.000000000000
FS( 25 ),1428571.000000000000,1670630.999999999500,1417371.000000000000,1440750.999999999800,1478171.000000000000,1459811.000000000000,1877001.000000000000,10772310.000000000000
FS( 26 ),1473371.000000000000,1654880.999999999500,1455771.000000000200,1459020.999999999800,1490571.000000000000,1465490.999999999800,1858121.000000000000,10857230.000000000000
FS( 27 ),1456731.000000000000,1658031.000000000000,1444571.000000000000,1446841.000000000000,1490571.000000000000,1455551.000000000000,1853401.000000000000,10805700.000000000000
FS( 28 ),1440091.000000000000,1639200.999999999800,1436570.999999999800,1440750.999999999800,1481891.000000000000,1459811.000000000000,1862841.000000000000,10761160.000000000000
FS( 29 ),1440091.000000000000,1667480.999999999800,1439771.000000000200,1438720.999999999800,1478171.000000000000,1471171.000000000000,1829801.000000000000,10765210.000000000000
FS( 30 ),1466971.000000000000,1673781.000000000000,1454171.000000000000,1459020.999999999800,1494291.000000000000,1465490.999999999800,1825081.000000000000,10838810.000000000000
FS( 31 ),1456731.000000000000,1667480.999999999800,1449370.999999999800,1463081.000000000000,1514131.000000000200,1491051.000000000000,1853401.000000000000,10895250.000000000000
FS( 32 ),1456731.000000000000,1680080.999999999800,1463771.000000000000,1467140.999999999500,1530251.000000000000,1496731.000000000000,1839241.000000000000,10933950.000000000000
FS( 33 ),1461851.000000000000,1711510.999999999800,1462171.000000000000,1469170.999999999800,1538931.000000000000,1496731.000000000000,1900601.000000000000,11040970.000000000000
FS( 34 ),1461851.000000000000,1702061.000000000000,1452570.999999999800,1463081.000000000000,1538931.000000000000,1485371.000000000000,1881721.000000000000,10985590.000000000000
FS( 35 ),1451611.000000000000,1686380.999999999500,1452570.999999999800,1446841.000000000000,1510411.000000000000,1481111.000000000000,1872281.000000000000,10901210.000000000000
FS( 36 ),1466971.000000000000,1724040.999999999800,1455771.000000000200,1461051.000000000000,1526531.000000000000,1485371.000000000000,1905321.000000000000,11025060.000000000000
FS( 37 ),1466971.000000000000,1786970.999999999800,1460571.000000000000,1469170.999999999800,1533970.999999999800,1496731.000000000000,1995011.000000000000,11209400.000000000000
FS( 38 ),1473371.000000000000,1793270.999999999800,1462171.000000000000,1467140.999999999500,1533970.999999999800,1496731.000000000000,1947811.000000000000,11174470.000000000000
FS( 39 ),1500251.000000000000,1771220.999999999800,1465370.999999999800,1475260.999999999800,1533970.999999999800,1500990.999999999800,1905321.000000000000,11152390.000000000000
FS( 40 ),1555291.000000000000,1771220.999999999800,1484971.000000000000,1501650.999999999500,1562490.999999999800,1516611.000000000000,1933641.000000000000,11325880.000000000000
FS( 41 ),1516891.000000000000,1768071.000000000000,1488171.000000000000,1495561.000000000000,1558771.000000000000,1522291.000000000000,1905321.000000000000,11255080.000000000000
FS( 42 ),1543771.000000000000,1711510.999999999800,1484971.000000000000,1495561.000000000000,1591011.000000000000,1542171.000000000000,1881721.000000000000,11250720.000000000000
FS( 43 ),1555291.000000000000,1761770.999999999800,1492971.000000000200,1501650.999999999500,1566211.000000000200,1537911.000000000200,1862841.000000000000,11278650.000000000000
FS( 44 ),1571931.000000000000,1786970.999999999800,1478571.000000000000,1501650.999999999500,1546371.000000000000,1522291.000000000000,1900601.000000000000,11308390.000000000000
FS( 45 ),1565531.000000000000,1799500.999999999800,1488171.000000000000,1501650.999999999500,1566211.000000000200,1532231.000000000000,1905321.000000000000,11358620.000000000000
FS( 46 ),1603931.000000000000,1812100.999999999800,1489771.000000000200,1503680.999999999800,1558771.000000000000,1527971.000000000000,1961971.000000000000,11458200.000000000000
FS( 47 ),1588571.000000000000,1818400.999999999800,1489771.000000000200,1499620.999999999500,1558771.000000000000,1537911.000000000200,1952531.000000000000,11445580.000000000000
FS( 48 ),1577051.000000000000,1874960.999999999800,1512171.000000000000,1515860.999999999500,1566211.000000000200,1547851.000000000000,1980851.000000000000,11574960.000000000000
FS( 49 ),1593691.000000000000,1874960.999999999800,1510571.000000000000,1511801.000000000000,1566211.000000000200,1563471.000000000000,1995011.000000000000,11615720.000000000000
FS( 50 ),1653851.000000000000,1843530.999999999800,1504171.000000000000,1505710.999999999800,1558771.000000000000,1563471.000000000000,1976131.000000000000,11605640.000000000000
FS( 51 ),1637211.000000000000,1840380.999999999500,1499370.999999999800,1499620.999999999500,1550091.000000000000,1579091.000000000000,1966691.000000000000,11572459.999999998000
FS( 52 ),1615451.000000000000,1812100.999999999800,1505771.000000000200,1501650.999999999500,1550091.000000000000,1584771.000000000000,1952531.000000000000,11522370.000000000000
FS( 53 ),1615451.000000000000,1805800.999999999800,1515370.999999999800,1509770.999999999800,1558771.000000000000,1604651.000000000000,1999731.000000000000,11609550.000000000000
FS( 54 ),1593691.000000000000,1805800.999999999800,1518571.000000000000,1513831.000000000000,1558771.000000000000,1598971.000000000000,1966691.000000000000,11556330.000000000000
FS( 55 ),1637211.000000000000,1827850.999999999500,1520171.000000000000,1519920.999999999800,1562490.999999999800,1594710.999999999800,2098851.000000000000,11761210.000000000000
FS( 56 ),1598811.000000000000,1818400.999999999800,1516971.000000000200,1526010.999999999800,1542651.000000000000,1594710.999999999800,2094131.000000000200,11691690.000000000000
FS( 57 ),1593691.000000000000,1774370.999999999500,1516971.000000000200,1607210.999999999800,1533970.999999999800,1584771.000000000000,2160221.000000000000,11771210.000000000000
FS( 58 ),1598811.000000000000,1673781.000000000000,1530571.000000000000,1586910.999999999500,1542651.000000000000,1579091.000000000000,2117741.000000000000,11629560.000000000000
FS( 59 ),1603931.000000000000,1742940.999999999800,1526971.000000000200,1574730.999999999800,1530251.000000000000,1589031.000000000000,2127181.000000000000,11695040.000000000000
FS( 60 ),1658971.000000000000,1768071.000000000000,1540571.000000000000,1601120.999999999500,1538931.000000000000,1594710.999999999800,2141341.000000000000,11843720.000000000000
FS( 61 ),1632091.000000000000,1755540.999999999800,1543771.000000000000,1595030.999999999800,1538931.000000000000,1584771.000000000000,2150781.000000000000,11800920.000000000000
FS( 62 ),1642331.000000000000,1777520.999999999800,1558571.000000000000,1611270.999999999800,1538931.000000000000,1584771.000000000000,2278231.000000000000,11991630.000000000000
