代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,11755740.000000000000
真實報酬,1755740.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,26344.915453173569
風險,212820.937345158830
起點值,0.123789114839
找到最佳解世代,1506
找到最佳解實驗#,1
找到最佳解次數,27

投資組合檔數,6
2207(11)[2],2301(12)[18],2325(18)[11],2912(40)[6],3008(41)[5],4904(46)[3],
FS( 25 ),1848036.000000000000,1828586.000000000200,1705706.000000000000,1896236.000000000000,1796746.000000000000,1795006.000000000000,10870320.000000000000
FS( 26 ),1866166.000000000000,1825366.000000000200,1740266.000000000000,1877096.000000000200,1811626.000000000000,1819186.000000000000,10939710.000000000000
FS( 27 ),1926646.000000000200,1787186.000000000000,1715946.000000000000,1924946.000000000000,1802326.000000000000,1802135.999999999800,10959190.000000000000
FS( 28 ),1959896.000000000200,1797766.000000000000,1730666.000000000000,1881936.000000000000,1768886.000000000000,1804616.000000000200,10943770.000000000000
FS( 29 ),2002246.000000000000,1673565.999999999800,1742826.000000000000,1872366.000000000000,1811626.000000000000,1785086.000000000000,10887720.000000000000
FS( 30 ),2035496.000000000000,1632166.000000000000,1740266.000000000000,1891506.000000000000,1906406.000000000000,1831276.000000000000,11037120.000000000000
FS( 31 ),2029406.000000000200,1703005.999999999800,1754986.000000000000,1944086.000000000200,2010466.000000000000,1877155.999999999800,11319110.000000000000
FS( 32 ),2053626.000000000000,1721866.000000000200,1740266.000000000000,1915376.000000000000,1995606.000000000000,1840885.999999999800,11267630.000000000000
FS( 33 ),2047536.000000000000,1711746.000000000000,1742826.000000000000,1896236.000000000000,1988166.000000000000,1826316.000000000000,11212830.000000000000
FS( 34 ),2017366.000000000000,1718646.000000000200,1767146.000000000000,1915376.000000000000,2055066.000000000000,1821356.000000000200,11294960.000000000000
FS( 35 ),2005256.000000000200,1745785.999999999800,1803626.000000000000,1915376.000000000000,2021626.000000000000,1816706.000000000000,11308380.000000000000
FS( 36 ),1950866.000000000200,1687366.000000000200,1764586.000000000000,1843656.000000000000,1960286.000000000000,1797176.000000000000,11003940.000000000000
FS( 37 ),1938756.000000000000,1699326.000000000000,1725546.000000000000,1805376.000000000000,2006746.000000000000,1792526.000000000000,10968280.000000000000
FS( 38 ),1908516.000000000000,1694266.000000000000,1735146.000000000000,1853225.999999999800,2027186.000000000000,1787566.000000000000,11005910.000000000000
FS( 39 ),2026396.000000000200,1670346.000000000000,1732586.000000000000,1834086.000000000200,2090386.000000000000,1809266.000000000000,11163070.000000000000
FS( 40 ),2123136.000000000000,1670346.000000000000,1730666.000000000000,1838926.000000000000,2071786.000000000000,1804616.000000000200,11239480.000000000000
FS( 41 ),2156386.000000000000,1661606.000000000000,1735146.000000000000,1829356.000000000000,2056926.000000000000,1761215.999999999800,11200640.000000000000
FS( 42 ),2292396.000000000000,1668505.999999999800,1718506.000000000000,1838926.000000000000,2040206.000000000000,1749126.000000000200,11307670.000000000000
FS( 43 ),2380036.000000000000,1721866.000000000200,1715946.000000000000,1810215.999999999800,2014186.000000000000,1737036.000000000000,11379290.000000000000
FS( 44 ),2253126.000000000000,1714966.000000000000,1705706.000000000000,1819786.000000000000,2071786.000000000000,1746645.999999999800,11312020.000000000000
FS( 45 ),2271256.000000000000,1708065.999999999800,1710826.000000000000,1838926.000000000000,2073646.000000000000,1746645.999999999800,11349370.000000000000
FS( 46 ),2150366.000000000000,1708065.999999999800,1678826.000000000000,1805376.000000000000,2056926.000000000000,1751296.000000000200,11150860.000000000000
FS( 47 ),2077775.999999999800,1756366.000000000200,1720426.000000000000,1824516.000000000000,2032766.000000000000,1763385.999999999800,11175240.000000000000
FS( 48 ),2105006.000000000000,1777065.999999999800,1737706.000000000000,1800646.000000000000,2155426.000000000000,1780436.000000000000,11356290.000000000000
FS( 49 ),2077775.999999999800,1745785.999999999800,1740266.000000000000,1829356.000000000000,2090386.000000000000,1761215.999999999800,11244790.000000000000
FS( 50 ),2029406.000000000200,1749466.000000000000,1720426.000000000000,1810215.999999999800,1999326.000000000000,1751296.000000000200,11060140.000000000000
FS( 51 ),2029406.000000000200,1691046.000000000000,1713386.000000000000,1838926.000000000000,2051346.000000000000,1772996.000000000000,11097110.000000000000
FS( 52 ),2041515.999999999800,1711746.000000000000,1752426.000000000000,1848496.000000000000,2090386.000000000000,1785086.000000000000,11229660.000000000000
FS( 53 ),2005256.000000000200,1714966.000000000000,1813866.000000000000,1848496.000000000000,2062506.000000000000,1797176.000000000000,11242270.000000000000
FS( 54 ),2011275.999999999800,1708065.999999999800,1818346.000000000000,1853225.999999999800,2064366.000000000000,1790046.000000000200,11245330.000000000000
FS( 55 ),1962906.000000000200,1703005.999999999800,1794026.000000000000,1838926.000000000000,2043926.000000000000,1785086.000000000000,11127880.000000000000
FS( 56 ),1890386.000000000000,1723706.000000000000,1774186.000000000000,1843656.000000000000,1945426.000000000000,1811746.000000000000,10989110.000000000000
FS( 57 ),1896406.000000000200,1723706.000000000000,1791466.000000000000,1915376.000000000000,1978866.000000000000,1797176.000000000000,11103000.000000000000
FS( 58 ),1893396.000000000200,1711746.000000000000,1764586.000000000000,1915376.000000000000,1943566.000000000000,1835926.000000000000,11064600.000000000000
FS( 59 ),2011275.999999999800,1713126.000000000000,1813866.000000000000,1934516.000000000000,1941706.000000000000,1865066.000000000000,11279560.000000000000
FS( 60 ),2138256.000000000000,1790866.000000000200,1838186.000000000000,1915376.000000000000,1964006.000000000000,1872196.000000000000,11518890.000000000000
FS( 61 ),2144276.000000000000,1832266.000000000000,1847786.000000000000,1948926.000000000000,2016046.000000000000,1966436.000000000000,11755740.000000000000
