代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,11210247.736499999000
真實報酬,1210247.736499998700

夏普值報酬,0.112324773650
夏普值風險,0.034767013532
夏普值,3.230785800661

預期報酬,9423.035378336059
風險,123116.451314457200
起點值,0.076537581109
找到最佳解世代,3060
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,5
2002(7),2354(20),2881(30),3008(41),3045(42),
FS( 31 ),2066340.410500000000,2020364.320000000100,2157315.659999999700,2000000.000000000000,2024831.537499999600,10268851.927999999000
FS( 32 ),2079024.035999999800,2033426.264000000000,2191613.218749999100,2000000.000000000000,2035285.074999999700,10339348.593749998000
FS( 33 ),2087177.795249999700,2046806.791999999900,2161536.898000000000,2000000.000000000000,2045987.506249999400,10341508.991500000000
FS( 34 ),2087177.795249999700,2078346.607999999800,2125128.720249999800,2000000.000000000000,2045987.506249999400,10336640.629749998000
FS( 35 ),2111639.072999999900,2067833.335999999900,2152566.767250000000,2000000.000000000000,2054449.893749999600,10386489.069999998000
FS( 36 ),2132476.457749999600,2062417.407999999800,2239629.800999999500,2000000.000000000000,2056689.937499999800,10491213.604249999000
FS( 37 ),2127946.591500000100,2057320.064000000000,2239629.800999999500,2000000.000000000000,2063161.174999999800,10488057.631499998000
FS( 38 ),2144254.109999999900,2073249.264000000000,2262318.955250000100,2000000.000000000000,2075854.756249999600,10555677.085500000000
FS( 39 ),2144254.109999999900,2073249.264000000000,2250710.550749999900,2000000.000000000000,2067392.368749999400,10535606.293499999000
FS( 40 ),2144254.109999999900,2065284.663999999900,2243851.038999999900,2000000.000000000000,2073863.606249999700,10527253.419250000000
FS( 41 ),2152407.869250000000,2070382.007999999900,2287118.728499999700,2000000.000000000000,2093028.424999999600,10602937.030749999000
FS( 42 ),2152407.869250000000,2138558.984000000200,2289757.002249999900,2000000.000000000000,2097259.618749999900,10677983.474250002000
FS( 43 ),2136100.350750000200,2144293.496000000300,2252821.169749999400,2000000.000000000000,2063161.174999999800,10596376.191500001000
FS( 44 ),2148783.976250000300,2155443.936000000200,2280259.216750000100,2000000.000000000000,1999195.481249999700,10583682.610250000000
FS( 45 ),2148783.976250000300,2141426.239999999800,2259680.681499999500,2000000.000000000000,1962856.993749999900,10512747.891500000000
FS( 46 ),2152407.869250000000,2144293.496000000300,2307697.263749999900,2000000.000000000000,1973559.424999999600,10577958.054000000000
FS( 47 ),2152407.869250000000,2130275.800000000300,2303476.025750000000,2000000.000000000000,1984261.856250000000,10570421.551250000000
FS( 48 ),2156937.735500000000,2121674.032000000100,2300837.751999999400,2000000.000000000000,1975550.574999999700,10555000.094499998000
FS( 49 ),2165091.494749999600,2147160.752000000300,2317195.049249999700,2000000.000000000000,1971319.381249999400,10600766.677250000000
FS( 50 ),2156937.735500000000,2121674.032000000100,2307697.263749999900,2000000.000000000000,1971319.381249999400,10557628.412500000000
FS( 51 ),2168715.387749999800,2107656.336000000100,2289757.002249999900,2000000.000000000000,1958625.799999999600,10524754.525999999000
FS( 52 ),2160561.628500000100,2090771.383999999800,2262318.955250000100,2000000.000000000000,1971319.381249999400,10484971.348999999000
FS( 53 ),2160561.628500000100,2096505.895999999900,2239629.800999999500,2000000.000000000000,1962856.993749999900,10459554.319250001000
FS( 54 ),2140630.217000000200,2068151.919999999900,2230132.015499999700,2000000.000000000000,1950163.412499999600,10389077.564999999000
FS( 55 ),2168715.387749999800,2087904.127999999800,2236991.527249999800,2000000.000000000000,1962856.993749999900,10456468.036750000000
FS( 56 ),2202236.398000000000,2133143.055999999900,2262318.955250000100,2000000.000000000000,1960616.949999999700,10558315.359250000000
FS( 57 ),2193176.665499999700,2133143.055999999900,2269178.466999999700,2000000.000000000000,1967088.187499999500,10562586.376000000000
FS( 58 ),2185022.906249999500,2124541.287999999700,2264429.574249999600,2000000.000000000000,1941452.131249999900,10515445.899749998000
FS( 59 ),2156937.735500000000,2133143.055999999900,2225910.777500000300,2000000.000000000000,1932989.743749999700,10448981.312750001000
FS( 60 ),2181399.013249999800,2172328.888000000300,2223272.503749999700,2000000.000000000000,1971319.381249999400,10548319.786249999000
FS( 61 ),2165091.494749999600,2138558.984000000200,2191613.218749999100,2000000.000000000000,1941452.131249999900,10436715.828749998000
FS( 62 ),2152407.869250000000,2138558.984000000200,2148345.529250000100,2000000.000000000000,1992724.243749999400,10432036.626249999000
FS( 63 ),2119792.832249999500,2150028.007999999900,2157315.659999999700,2000000.000000000000,1982021.812499999800,10409158.312749999000
FS( 64 ),2152407.869250000000,2150028.007999999900,2157315.659999999700,2000000.000000000000,1999195.481249999700,10458947.018499998000
FS( 65 ),2136100.350750000200,2166912.960000000000,2148345.529250000100,2000000.000000000000,1992724.243749999400,10444083.083749998000
FS( 66 ),2103485.313750000200,2166912.960000000000,2152566.767250000000,2000000.000000000000,1999195.481249999700,10422160.522249999000
FS( 67 ),2111639.072999999900,2180930.656000000000,2219051.265749999800,2000000.000000000000,2018360.299999999600,10529981.294749999000
FS( 68 ),2107109.206749999900,2200682.864000000500,2207442.861249999600,2000000.000000000000,1992724.243749999400,10507959.175749999000
FS( 69 ),2132476.457749999600,2197815.608000000000,2225910.777500000300,2000000.000000000000,2016120.256249999900,10572323.099499999000
FS( 70 ),2123416.725249999700,2189213.839999999900,2216412.991999999600,2000000.000000000000,2011889.062499999800,10540932.619750001000
FS( 71 ),2144254.109999999900,2186665.168000000100,2278148.597749999300,2000000.000000000000,2026822.687499999800,10635890.563250000000
FS( 72 ),2111639.072999999900,2118806.775999999600,2234880.908249999400,2000000.000000000000,2043996.356249999700,10509323.113499999000
FS( 73 ),2119792.832249999500,2169461.631999999800,2276037.978749999800,2000000.000000000000,2060921.131249999600,10626213.574250000000
FS( 74 ),2132476.457749999600,2130275.800000000300,2250710.550749999900,2000000.000000000000,2073863.606249999700,10587326.414749999000
FS( 75 ),2132476.457749999600,2130275.800000000300,2216412.991999999600,2000000.000000000000,2078094.799999999600,10557260.049749998000
FS( 76 ),2087177.795249999700,2062735.991999999900,2143596.636500000000,2000000.000000000000,2099250.768749999800,10392761.192499999000
FS( 77 ),2103485.313750000200,2133143.055999999900,2184753.706999999900,2000000.000000000000,2095019.574999999700,10516401.651750000000
FS( 78 ),2132476.457749999600,2130275.800000000300,2191613.218749999100,2000000.000000000000,2078094.799999999600,10532460.276499998000
FS( 79 ),2140630.217000000200,2144293.496000000300,2205332.242250000100,2000000.000000000000,2065152.325000000000,10555408.280250000000
FS( 80 ),2136100.350750000200,2155443.936000000200,2230132.015499999700,2000000.000000000000,2071623.562499999800,10593299.864750000000
FS( 81 ),2132476.457749999600,2138558.984000000200,2219051.265749999800,2000000.000000000000,2082325.993749999700,10572412.701250000000
FS( 82 ),2144254.109999999900,2138558.984000000200,2243851.038999999900,2000000.000000000000,2069383.518749999600,10596047.651750000000
FS( 83 ),2144254.109999999900,2200682.864000000500,2344105.441499999300,2000000.000000000000,2065152.325000000000,10754194.740499999000
FS( 84 ),2152407.869250000000,2200682.864000000500,2362573.357750000000,2000000.000000000000,2088797.231249999700,10804461.322249999000
FS( 85 ),2156937.735500000000,2276505.856000000100,2348854.334249999800,2000000.000000000000,2135589.256250000100,10917887.182000000000
FS( 86 ),2168715.387749999800,2313143.015999999800,2371543.488499999500,2000000.000000000000,2135589.256250000100,10988991.148499999000
FS( 87 ),2165091.494749999600,2327160.712000000300,2367322.250500000100,2000000.000000000000,2127126.868749999900,10986701.325999999000
FS( 88 ),2148783.976250000300,2327160.712000000300,2353603.226999999000,2000000.000000000000,2129118.018749999800,10958665.934000000000
FS( 89 ),2160561.628500000100,2330027.968000000300,2344105.441499999300,2000000.000000000000,2118664.481249999700,10953359.519249998000
FS( 90 ),2160561.628500000100,2279373.112000000200,2321416.287249999600,2000000.000000000000,2135589.256250000100,10896940.284000000000
FS( 91 ),2140630.217000000200,2324612.040000000000,2326165.179999999700,2000000.000000000000,2103730.856249999700,10895138.293249998000
FS( 92 ),2165091.494749999600,2338629.736000000000,2371543.488499999500,2000000.000000000000,2124886.824999999700,11000151.544249998000
FS( 93 ),2152407.869250000000,2355514.688000000500,2367322.250500000100,2000000.000000000000,2120655.631249999600,10995900.439000001000
FS( 94 ),2140630.217000000200,2341496.992000000100,2312446.156499999600,2000000.000000000000,2101490.812500000000,10896064.177999999000
FS( 95 ),2136100.350750000200,2392151.847999999800,2344105.441499999300,2000000.000000000000,2129118.018749999800,11001475.658999998000
FS( 96 ),2140630.217000000200,2369532.384000000100,2344105.441499999300,2000000.000000000000,2120655.631249999600,10974923.673749998000
FS( 97 ),2136100.350750000200,2378134.152000000200,2300837.751999999400,2000000.000000000000,2101490.812500000000,10916563.067249998000
FS( 98 ),2140630.217000000200,2383550.080000000500,2298727.132999999400,2000000.000000000000,2116424.437500000000,10939331.867500000000
FS( 99 ),2148783.976250000300,2425921.752000000300,2317195.049249999700,2000000.000000000000,2131358.062500000000,11023258.840000000000
FS( 100 ),2152407.869250000000,2467974.839999999900,2344105.441499999300,2000000.000000000000,2120655.631249999600,11085143.781999998000
FS( 101 ),2132476.457749999600,2499196.072000000200,2326165.179999999700,2000000.000000000000,2120655.631249999600,11078493.341000000000
FS( 102 ),2152407.869250000000,2465426.168000000100,2348854.334249999800,2000000.000000000000,2122895.674999999800,11089584.046500001000
FS( 103 ),2140630.217000000200,2510346.512000000100,2326165.179999999700,2000000.000000000000,2109953.199999999700,11087095.108999999000
FS( 104 ),2152407.869250000000,2482311.120000000100,2330914.072749999400,2000000.000000000000,2105722.006249999600,11071355.068249999000
FS( 105 ),2160561.628500000100,2482311.120000000100,2317195.049249999700,2000000.000000000000,2120655.631249999600,11080723.429000000000
FS( 106 ),2160561.628500000100,2467974.839999999900,2339884.203499999400,2000000.000000000000,2129118.018749999800,11097538.690749999000
FS( 107 ),2132476.457749999600,2510346.512000000100,2278148.597749999300,2000000.000000000000,2124886.824999999700,11045858.392499998000
FS( 108 ),2144254.109999999900,2504612.000000000000,2228021.396500000300,2000000.000000000000,2120655.631249999600,10997543.137750000000
FS( 109 ),2168715.387749999800,2555266.856000000100,2296616.514000000000,2000000.000000000000,2163465.356249999700,11184064.114000000000
FS( 110 ),2168715.387749999800,2623125.248000000100,2321416.287249999600,2000000.000000000000,2173918.893749999800,11287175.816749997000
FS( 111 ),2176869.146999999900,2586488.088000000500,2330914.072749999400,2000000.000000000000,2142060.493749999900,11236331.801500000000
FS( 112 ),2176869.146999999900,2459691.656000000000,2362573.357750000000,2000000.000000000000,2148531.731249999700,11147665.891999999000
FS( 113 ),2176869.146999999900,2484859.791999999900,2326165.179999999700,2000000.000000000000,2163465.356249999700,11151359.475249998000
FS( 114 ),2140630.217000000200,2423054.496000000300,2305586.644749999500,2000000.000000000000,2142060.493749999900,11011331.851500001000
FS( 115 ),2140630.217000000200,2487727.048000000000,2300837.751999999400,2000000.000000000000,2131358.062500000000,11060553.079500001000
FS( 116 ),2140630.217000000200,2513213.768000000200,2296616.514000000000,2000000.000000000000,2127126.868749999900,11077587.367750000000
FS( 117 ),2136100.350750000200,2484859.791999999900,2271289.086000000100,2000000.000000000000,2109953.199999999700,11002202.428750001000
FS( 118 ),2140630.217000000200,2439939.447999999900,2248599.931750000500,2000000.000000000000,2152762.924999999800,10981932.521749999000
FS( 119 ),2115262.966000000500,2451089.888000000300,2202693.968499999500,2000000.000000000000,2114184.393749999800,10883231.216249999000
FS( 120 ),2140630.217000000200,2487727.048000000000,2205332.242250000100,2000000.000000000000,2144051.643749999800,10977741.151000001000
FS( 121 ),2168715.387749999800,2425921.752000000300,2239629.800999999500,2000000.000000000000,2184621.324999999700,11018888.265749998000
FS( 122 ),2160561.628500000100,2499196.072000000200,2282897.490499999800,2000000.000000000000,2161225.312500000000,11103880.503500000000
FS( 123 ),2160561.628500000100,2484859.791999999900,2305586.644749999500,2000000.000000000000,2173918.893749999800,11124926.958999999000
FS( 124 ),2193176.665499999700,2482311.120000000100,2317195.049249999700,2000000.000000000000,2173918.893749999800,11166601.728499997000
FS( 125 ),2189552.772500000000,2467974.839999999900,2305586.644749999500,2000000.000000000000,2184621.324999999700,11147735.582249999000
FS( 126 ),2205860.291000000200,2470842.096000000400,2321416.287249999600,2000000.000000000000,2184621.324999999700,11182739.999249998000
FS( 127 ),2202236.398000000000,2476576.608000000000,2326165.179999999700,2000000.000000000000,2163465.356249999700,11168443.542250000000
FS( 128 ),2205860.291000000200,2445673.960000000000,2339884.203499999400,2000000.000000000000,2184621.324999999700,11176039.779499998000
FS( 129 ),2193176.665499999700,2451089.888000000300,2348854.334249999800,2000000.000000000000,2227431.049999999800,11220551.937750001000
FS( 130 ),2176869.146999999900,2434204.936000000200,2339884.203499999400,2000000.000000000000,2259289.449999999700,11210247.736499999000
