代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,11891152.963500001000
真實報酬,1891152.963500000500

夏普值報酬,0.180415296350
夏普值風險,0.070929831444
夏普值,2.543574299804

預期報酬,21394.403695870402
風險,209096.642087010930
起點值,0.102318255723
找到最佳解世代,3970
找到最佳解實驗#,10
找到最佳解次數,3

投資組合檔數,5
2002(7),2317(16),2884(33),2887(36),3008(41),
FS( 78 ),1969829.066750000000,2527418.250999999200,2236358.827999999700,2313239.432500000100,2945806.256500000100,11992651.834749999000
FS( 79 ),1973373.313750000000,2538588.602500000500,2236358.827999999700,2313239.432500000100,2922310.686499999800,11983870.863250000000
FS( 80 ),1981347.869500000000,2482059.853999999800,2251859.930749999800,2327107.792250000400,2762530.854749999900,11804906.301250000000
FS( 81 ),1999955.166249999800,2414022.258500000000,2274250.412500000100,2356825.706000000200,2720238.828750000300,11765292.372000001000
FS( 82 ),2019448.524749999900,2414022.258500000000,2291473.860000000300,2335032.569250000200,2771929.082750000100,11831906.295250000000
FS( 83 ),2030967.327499999900,2402851.907000000100,2291473.860000000300,2356825.706000000200,2804822.880749999500,11886941.681250002000
FS( 84 ),2007929.721999999800,2380172.708500000200,2241525.862250000200,2321164.209499999900,2790725.538749999400,11741518.041000001000
FS( 85 ),2007929.721999999800,2346323.158499999900,2236358.827999999700,2305314.655500000800,2786026.424750000200,11681952.788750000000
FS( 86 ),2015018.216000000000,2425531.105499999600,2219135.380500000000,2313239.432500000100,2856523.090499999900,11829447.225000001000
FS( 87 ),1991980.610500000000,2346323.158499999900,2174354.416999999900,2269653.159000000000,2771929.082750000100,11554240.427749999000
FS( 88 ),1984892.116500000000,2380172.708500000200,2191577.864500000100,2291446.295750000500,2786026.424750000200,11634115.410000000000
FS( 89 ),1999955.166249999800,2380172.708500000200,2213968.346249999900,2299371.072749999800,2743734.398749999700,11637201.692499999000
FS( 90 ),1984892.116500000000,2357493.509999999800,2191577.864500000100,2291446.295750000500,2847124.862499999800,11672534.649250001000
FS( 91 ),1996410.919249999800,2391681.555499999800,2201911.933000000200,2305314.655500000800,2889416.888500000400,11784735.951749999000
FS( 92 ),2011473.968999999800,2402851.907000000100,2208801.311999999900,2321164.209499999900,2884717.774499999400,11829009.172000000000
FS( 93 ),2022992.771749999800,2436701.456999999900,2236358.827999999700,2335032.569250000200,2880018.660500000200,11911104.286499999000
FS( 94 ),2035397.636249999700,2504739.052500000700,2236358.827999999700,2305314.655500000800,2851823.976499999900,11933634.148750000000
FS( 95 ),2043372.191999999800,2470889.502500000400,2241525.862250000200,2299371.072749999800,2898815.116499999500,11953973.745999999000
FS( 96 ),2043372.191999999800,2470889.502500000400,2213968.346249999900,2291446.295750000500,2851823.976499999900,11871500.313000001000
FS( 97 ),2067295.859250000000,2493568.700999999400,2246692.896500000300,2394468.396750000300,2912912.458499999700,12114938.312000001000
FS( 98 ),2087675.279499999700,2493568.700999999400,2269083.378250000500,2426167.504750000300,2894116.002500000400,12170610.866000000000
FS( 99 ),2083244.970749999900,2493568.700999999400,2327643.099750000100,2418242.727749999600,2868908.043499999700,12191607.542749997000
FS( 100 ),2099194.082250000000,2527418.250999999200,2406870.958250000100,2483622.138000000300,2930723.295249999500,12447828.724749997000
FS( 101 ),2099194.082250000000,2538588.602500000500,2394814.545000000400,2459847.807000000000,2940231.036500000400,12432676.073249999000
FS( 102 ),2099194.082250000000,2527418.250999999200,2425816.750500000100,2443998.253000000500,3025820.619249999500,12522247.956000000000
FS( 103 ),2107168.638000000300,2572776.648000000000,2437873.163750000300,2467772.583999999800,3016312.877999999600,12601903.911750000000
FS( 104 ),2107168.638000000300,2665524.415000000500,2444762.542750000000,2491546.915000000000,2992538.547000000300,12701541.057750002000
FS( 105 ),2091219.526500000200,2665524.415000000500,2425816.750500000100,2475697.361000000500,2954497.626249999700,12612755.679250002000
FS( 106 ),2103624.391000000300,2652661.585999999700,2406870.958250000100,2467772.583999999800,2987779.698499999900,12618709.217750000000
FS( 107 ),2103624.391000000300,2626935.927999999800,2401703.924000000100,2467772.583999999800,2887933.481750000300,12487970.308750000000
FS( 108 ),2107168.638000000300,2639798.757000000200,2437873.163750000300,2507396.469000000500,2887933.481750000300,12580170.509500001000
FS( 109 ),2107168.638000000300,2611703.630500000000,2449929.577000000500,2517302.440250000000,2930723.295249999500,12616827.581000000000
FS( 110 ),2111598.946750000100,2626935.927999999800,2444762.542750000000,2507396.469000000500,2897441.223000000200,12588135.109500002000
FS( 111 ),2119573.502500000400,2665524.415000000500,2456818.956000000200,2491546.915000000000,2921215.553999999500,12654679.342499999000
FS( 112 ),2111598.946750000100,2639798.757000000200,2413760.337249999900,2491546.915000000000,2925974.402499999900,12582679.358500000000
FS( 113 ),2123117.749500000400,2614073.098999999900,2432706.129499999800,2467772.583999999800,2883174.633250000000,12520844.195249999000
FS( 114 ),2115143.193750000100,2598840.801500000500,2394814.545000000400,2475697.361000000500,2740528.647250000400,12325024.548500001000
FS( 115 ),2115143.193750000100,2639798.757000000200,2413760.337249999900,2459847.807000000000,2769061.826750000000,12397611.921750002000
FS( 116 ),2095649.835250000000,2601210.270000000000,2394814.545000000400,2451923.029999999800,2745287.495749999800,12288885.175999999000
FS( 117 ),2123117.749500000400,2639798.757000000200,2389647.510749999900,2436073.476000000300,2835625.971250000400,12424263.464499999000
FS( 118 ),2155902.034250000000,2665524.415000000500,2394814.545000000400,2443998.253000000500,2845133.712500000400,12505372.959750002000
FS( 119 ),2147041.416750000300,2639798.757000000200,2382758.131750000200,2436073.476000000300,2883174.633250000000,12488846.414750000000
FS( 120 ),2139066.861000000500,2626935.927999999800,2358645.305250000200,2443998.253000000500,2826118.229999999500,12394764.577250000000
FS( 121 ),2111598.946750000100,2626935.927999999800,2363812.339500000200,2443998.253000000500,2769061.826750000000,12315407.294000000000
FS( 122 ),2135522.614000000500,2626935.927999999800,2351755.926250000500,2436073.476000000300,2754795.236999999700,12305083.181250000000
FS( 123 ),2119573.502500000400,2614073.098999999900,2346588.891999999500,2402393.173749999600,2607390.402499999900,12090019.069750000000
FS( 124 ),2107168.638000000300,2539265.593500000000,2320753.720750000300,2378618.842750000300,2588374.919999999900,11934181.715000000000
FS( 125 ),2075270.415000000300,2552466.917999999600,2284584.481000000100,2362769.288749999800,2721503.208999999800,11996594.311749998000
FS( 126 ),2107168.638000000300,2511170.466999999700,2277695.102000000400,2321164.209499999900,2673954.547000000300,11891152.963500001000
