代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,11751568.924000001000
真實報酬,1751568.924000000600

夏普值報酬,0.166456892400
夏普值風險,0.051001670934
夏普值,3.263753703613

預期報酬,14165.951135094043
風險,171914.139866729030
起點值,0.082401314668
找到最佳解世代,3627
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,5
1101(0),1216(2),2330(20),2357(24),2412(27),
FS( 27 ),2125539.933750000300,2299450.978999999400,1992884.129000000400,2091301.372499999800,1992298.761000000200,10501475.175250001000
FS( 28 ),2143171.566999999800,2345745.216499999600,2035813.323000000300,2112805.792499999500,2018502.294999999900,10656038.194000000000
FS( 29 ),2143171.566999999800,2304389.030999999500,2028844.298000000400,2105637.652499999400,2020732.383000000100,10602774.931499999000
FS( 30 ),2155437.051000000000,2285871.335999999700,2045569.958000000300,2127142.072499999800,2022962.471000000100,10636982.888500001000
FS( 31 ),2113274.449750000100,2331548.316999999800,2057556.681000000300,2191754.889999999700,2027143.886000000200,10721278.223749999000
FS( 32 ),2119407.191750000200,2295130.183499999800,2052817.744000000400,2170250.470000000200,2035785.477000000000,10673391.066250002000
FS( 33 ),2095642.816500000000,2295130.183499999800,2050308.895000000500,2234763.730000000000,2031604.062000000200,10707449.687000001000
FS( 34 ),2083377.332500000300,2263032.845500000300,2028844.298000000400,2206091.169999999900,2022962.471000000100,10604308.117000002000
FS( 35 ),2056546.586249999700,2258712.049999999800,2038322.172000000300,2173834.539999999100,2016272.206999999900,10543687.555249998000
FS( 36 ),2062679.328249999800,2345745.216499999600,2067034.555000000400,2188170.820000000300,2029373.973999999900,10693003.893750001000
FS( 37 ),2044281.102250000200,2345745.216499999600,2038322.172000000300,2206091.169999999900,2033834.150000000100,10668273.810750000000
FS( 38 ),2035848.582000000200,2327227.521500000300,2045569.958000000300,2206091.169999999900,2035785.477000000000,10650522.708500000000
FS( 39 ),2029715.839999999600,2345745.216499999600,2028844.298000000400,2141577.909999999700,2024913.798000000000,10570797.062500000000
FS( 40 ),2026649.468999999800,2288340.361999999700,2052817.744000000400,2130726.142499999600,2024913.798000000000,10523447.515500000000
FS( 41 ),2002885.093750000000,2214886.838499999600,2038322.172000000300,2076965.092499999800,2022962.471000000100,10356021.667750001000
FS( 42 ),1978354.125750000100,2208097.016999999500,2045569.958000000300,2102053.582500000000,2027143.886000000200,10361218.569250001000
FS( 43 ),1951523.379499999800,2203776.221500000500,2045569.958000000300,2238347.799999999800,2033834.150000000100,10473051.509000001000
FS( 44 ),1948457.008500000000,2201307.195500000400,2059786.769000000300,2270604.430000000600,2033834.150000000100,10513989.553000001000
FS( 45 ),1948457.008500000000,2173530.652999999900,2074282.341000000500,2292108.850000000100,2024913.798000000000,10513292.650500001000
FS( 46 ),1978354.125750000100,2169209.857499999900,2076512.429000000500,2302861.060000000100,2022962.471000000100,10549899.943250002000
FS( 47 ),1948457.008500000000,2153161.188499999700,2028844.298000000400,2267020.359999999900,2022962.471000000100,10420445.326000001000
FS( 48 ),1945390.637500000000,2205627.990999999500,2007100.940000000200,2241931.869999999600,2031604.062000000200,10431655.500500001000
FS( 49 ),2020516.727000000000,2194517.373999999800,2071773.492000000600,2306445.129999999900,2033834.150000000100,10627086.873000002000
FS( 50 ),2101008.965750000000,2233404.533499999900,2064525.706000000200,2292108.850000000100,2035785.477000000000,10726833.532250000000
FS( 51 ),2089510.074499999900,2233404.533499999900,2086269.064000000000,2267020.359999999900,2035785.477000000000,10711989.509000000000
FS( 52 ),2104075.336750000200,2249453.202500000100,2088499.152000000000,2320781.409999999700,2042475.740999999900,10805284.842250001000
FS( 53 ),2119407.191750000200,2276612.488500000000,2100485.875000000000,2385294.669999999900,2042475.740999999900,10924275.966250001000
FS( 54 ),2196833.059500000000,2317968.673999999600,2136446.044000000200,2385294.669999999900,2066449.187000000200,11102991.634500001000
FS( 55 ),2196833.059500000000,2295130.183499999800,2136446.044000000200,2406898.647500000000,2077320.865999999900,11112628.800500002000
FS( 56 ),2149304.308999999900,2308709.826500000000,2117211.535000000100,2399630.949999999700,2077320.865999999900,11052177.486500001000
FS( 57 ),2152370.680000000200,2322906.725999999800,2124459.321000000000,2403314.577499999700,2092652.721000000100,11095704.025500000000
FS( 58 ),2110208.078749999900,2304389.030999999500,2107733.660999999800,2378126.530000000300,2077320.865999999900,10977778.166749999000
FS( 59 ),2149304.308999999900,2304389.030999999500,2117211.535000000100,2335117.689999999500,2088192.544999999900,10994215.109999999000
FS( 60 ),2173068.684249999900,2313647.878499999600,2126968.169999999900,2342285.830000000100,2085962.456999999900,11041933.019750001000
FS( 61 ),2155437.051000000000,2340807.164500000000,2122229.233000000500,2388878.739999999800,2092652.721000000100,11100004.909500001000
FS( 62 ),2143171.566999999800,2372904.502499999900,2133937.195000000300,2370958.389999999700,2092652.721000000100,11113624.375500001000
FS( 63 ),2158503.421999999800,2372904.502499999900,2162649.577999999700,2417650.857499999900,2103524.399999999900,11215232.760000000000
FS( 64 ),2173068.684249999900,2386484.145500000100,2215335.406999999700,2410482.717500000300,2107705.814999999900,11293076.769250000000
FS( 65 ),2152370.680000000200,2359324.859500000300,2193870.810000000100,2388878.739999999800,2094882.809000000100,11189327.898500001000
FS( 66 ),2140105.196000000500,2350066.012000000100,2210596.469999999700,2370958.389999999700,2099064.223999999900,11170790.291999999000
FS( 67 ),2130906.083000000100,2308709.826500000000,2215335.406999999700,2363790.250000000000,2083732.368999999700,11102473.935500000000
FS( 68 ),2166935.942250000300,2345745.216499999600,2234569.916000000700,2338701.759999999800,2088192.544999999900,11174145.379750000000
FS( 69 ),2173068.684249999900,2336486.368999999900,2244047.790000000000,2320781.409999999700,2088192.544999999900,11162576.798249999000
FS( 70 ),2173068.684249999900,2354386.807500000100,2198609.747000000000,2327949.549999999800,2081781.041999999900,11135795.830750000000
FS( 71 ),2196833.059500000000,2409322.635999999900,2150941.616000000400,2277772.569999999800,2101294.311999999900,11136164.193500001000
FS( 72 ),2152370.680000000200,2331548.316999999800,2112472.598000000200,2209675.239999999800,2096834.136000000200,10902900.970999999000
FS( 73 ),2119407.191750000200,2354386.807500000100,2131707.106999999800,2241931.869999999600,2083732.368999999700,10931165.345249999000
FS( 74 ),2166935.942250000300,2377225.297999999500,2133937.195000000300,2252684.080000000100,2068679.275000000100,10999461.790250001000
FS( 75 ),2193766.688500000200,2386484.145500000100,2160419.490000000200,2277772.569999999800,2072860.690000000200,11091303.584000001000
FS( 76 ),2209098.543500000100,2382163.349999999600,2157910.641000000800,2284940.710000000000,2061989.011000000200,11096102.255500000000
FS( 77 ),2202965.801500000500,2368583.706999999900,2174636.301000000400,2241931.869999999600,2075090.777999999900,11063208.457500000000
FS( 78 ),2251261.144750000000,2386484.145500000100,2141184.981000000100,2310029.199999999700,2066449.187000000200,11155408.658250000000
FS( 79 ),2262760.036000000300,2363645.654999999300,2124459.321000000000,2313613.270000000000,2068679.275000000100,11133157.557000000000
FS( 80 ),2251261.144750000000,2354386.807500000100,2117211.535000000100,2317197.339999999900,2070909.362999999900,11110966.190250000000
FS( 81 ),2254327.515749999800,2340807.164500000000,2110242.509999999800,2299276.989999999800,2070909.362999999900,11075563.543250000000
FS( 82 ),2271959.148999999700,2354386.807500000100,2095746.938000000300,2349453.969999999700,2066449.187000000200,11137996.051500000000
FS( 83 ),2182267.797250000300,2313647.878499999600,2155680.552999999800,2345869.899999999900,2055577.508000000100,11053043.636750000000
FS( 84 ),2212164.914500000400,2322906.725999999800,2174636.301000000400,2370958.389999999700,2044705.829000000100,11125372.160500001000
FS( 85 ),2238995.660749999800,2327227.521500000300,2172406.213000000500,2403314.577499999700,2061989.011000000200,11203932.983750001000
FS( 86 ),2242062.031750000100,2368583.706999999900,2189131.873000000100,2370958.389999999700,2057807.596000000100,11228543.597750001000
FS( 87 ),2191466.910250000200,2363645.654999999300,2201118.595999999900,2370958.389999999700,2053347.419999999900,11180536.971249999000
FS( 88 ),2235929.289750000500,2368583.706999999900,2217844.255999999600,2331533.619999999600,2059758.923000000000,11213649.795750000000
FS( 89 ),2281158.262000000100,2386484.145500000100,2227322.129999999900,2353038.039999999100,2075090.777999999900,11323093.355500001000
FS( 90 ),2295723.524250000200,2409322.635999999900,2229830.978999999800,2370958.389999999700,2094882.809000000100,11400718.338250000000
FS( 91 ),2304922.637250000100,2391422.197499999800,2244047.790000000000,2378126.530000000300,2077320.865999999900,11395840.020750001000
FS( 92 ),2275025.520000000000,2400681.044999999900,2232061.067000000300,2363790.250000000000,2088192.544999999900,11359750.426999999000
FS( 93 ),2254327.515749999800,2377225.297999999500,2239308.852999999700,2424818.997500000100,2077320.865999999900,11373001.530250000000
FS( 94 ),2254327.515749999800,2395742.992999999800,2251295.576000000400,2403314.577499999700,2070909.362999999900,11375590.025249999000
FS( 95 ),2212164.914500000400,2345745.216499999600,2227322.129999999900,2385294.669999999900,2068679.275000000100,11239206.206000000000
FS( 96 ),2202965.801500000500,2340807.164500000000,2232061.067000000300,2378126.530000000300,2070909.362999999900,11224869.926000001000
FS( 97 ),2176135.055249999700,2354386.807500000100,2225092.042000000400,2356622.109999999900,2079550.954000000100,11191786.968750000000
FS( 98 ),2179201.426250000000,2354386.807500000100,2225092.042000000400,2338701.759999999800,2079550.954000000100,11176932.989750002000
FS( 99 ),2191466.910250000200,2368583.706999999900,2220353.105000000000,2331533.619999999600,2079550.954000000100,11191488.296249999000
FS( 100 ),2202965.801500000500,2363645.654999999300,2229830.978999999800,2335117.689999999500,2081781.041999999900,11213341.167499999000
FS( 101 ),2202965.801500000500,2350066.012000000100,2232061.067000000300,2349453.969999999700,2079550.954000000100,11214097.804499999000
FS( 102 ),2163869.571250000500,2272291.693000000000,2251295.576000000400,2378126.530000000300,2081781.041999999900,11147364.412250001000
FS( 103 ),2202965.801500000500,2336486.368999999900,2351928.297000000300,2406898.647500000000,2085962.456999999900,11384241.572000002000
FS( 104 ),2202965.801500000500,2350066.012000000100,2347189.359999999900,2399630.949999999700,2088192.544999999900,11388044.668499999000
FS( 105 ),2179201.426250000000,2331548.316999999800,2370884.044999999900,2367374.319999999800,2099064.223999999900,11348072.332249999000
FS( 106 ),2155437.051000000000,2350066.012000000100,2361406.171000000100,2367374.319999999800,2099064.223999999900,11333347.777999999000
FS( 107 ),2232862.918750000700,2372904.502499999900,2375901.742999999800,2388878.739999999800,2105754.487999999900,11476302.392250000000
FS( 108 ),2278091.891000000300,2382163.349999999600,2428587.572000000200,2424818.997500000100,2107705.814999999900,11621367.625500001000
FS( 109 ),2275025.520000000000,2359324.859500000300,2409353.063000000500,2410482.717500000300,2107705.814999999900,11561891.975000000000
FS( 110 ),2256627.294000000200,2363645.654999999300,2378131.830999999800,2421234.927499999800,2103524.399999999900,11523164.107500000000
FS( 111 ),2286524.411250000400,2395742.992999999800,2385379.617000000100,2406898.647500000000,2109935.902999999900,11584481.571750000000
FS( 112 ),2268892.777999999900,2432161.126500000200,2378131.830999999800,2370958.389999999700,2109935.902999999900,11560080.028500002000
FS( 113 ),2358584.129750000300,2432161.126500000200,2414092.000000000500,2381710.600000000100,2114396.078999999900,11700943.935250001000
FS( 114 ),2334819.754499999800,2423519.535499999800,2375901.742999999800,2370958.389999999700,2120807.581999999900,11626007.004999999000
FS( 115 ),2328687.012500000700,2446358.025999999600,2418830.937000000400,2374542.460000000000,2131679.260999999900,11700097.696500000000
FS( 116 ),2334819.754499999800,2496355.802500000200,2421339.785999999800,2421234.927499999800,2127497.845999999900,11801248.116500001000
FS( 117 ),2337886.125500000100,2478455.364000000100,2440295.534000000500,2525172.957500000000,2118856.254999999900,11900666.236000001000
FS( 118 ),2337886.125500000100,2469196.516499999400,2421339.785999999800,2528757.027499999900,2103524.399999999900,11860703.855500000000
FS( 119 ),2325620.641500000400,2482776.159500000100,2387888.466000000500,2525172.957500000000,2103524.399999999900,11824982.624500001000
FS( 120 ),2319487.899500000300,2510552.702000000000,2380640.680000000200,2532341.097499999700,2103524.399999999900,11846546.779000001000
FS( 121 ),2304922.637250000100,2514873.497499999600,2394857.491000000900,2478580.047499999900,2103524.399999999900,11796758.073249999000
FS( 122 ),2304922.637250000100,2432161.126500000200,2363915.020000000000,2457075.627499999500,2101294.311999999900,11659368.723249998000
FS( 123 ),2245128.402749999900,2446358.025999999600,2335202.637000000600,2424818.997500000100,2094882.809000000100,11546390.872250000000
FS( 124 ),2196833.059500000000,2432161.126500000200,2356667.234000000200,2431987.137499999700,2088192.544999999900,11505841.102500001000
FS( 125 ),2245128.402749999900,2414260.688000000100,2344680.510999999900,2414066.787500000100,2083732.368999999700,11501868.758249998000
FS( 126 ),2275025.520000000000,2455616.873499999800,2375901.742999999800,2449907.487499999800,2103524.399999999900,11659976.024000000000
FS( 127 ),2317188.121250000300,2478455.364000000100,2363915.020000000000,2442739.347499999700,2077320.865999999900,11679618.718750000000
FS( 128 ),2325620.641500000400,2455616.873499999800,2354158.384999999800,2442739.347499999700,2099064.223999999900,11677199.471500000000
FS( 129 ),2328687.012500000700,2446358.025999999600,2387888.466000000500,2467827.837499999900,2120807.581999999900,11751568.924000001000
