代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,11565585.253750000000
真實報酬,1565585.253750000100

夏普值報酬,0.147858525375
夏普值風險,0.050155010657
夏普值,2.948030983109

預期報酬,14741.675205131585
風險,220045.533494790140
起點值,0.066993748844
找到最佳解世代,2880
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,6
2357(21),2412(24),2454(26),2912(40),3045(41),4904(45),
FS( 27 ),1734061.491999999600,1700430.483999999900,1699793.509000000100,2031057.647500000000,1776829.413499999800,1676328.166000000000,10618504.711999999000
FS( 28 ),1749950.868999999900,1676875.179499999900,1699793.509000000100,1963557.662499999900,1767570.565999999900,1676328.166000000000,10534079.951999998000
FS( 29 ),1765959.714999999600,1678687.126000000200,1668791.303499999900,1932943.731249999700,1769730.963749999900,1672027.282000000400,10488144.121499998000
FS( 30 ),1759508.388999999700,1673251.286500000200,1620047.951499999700,1920698.158749999700,1762941.142249999800,1674177.724000000200,10410628.651999999000
FS( 31 ),1721278.308999999900,1689558.805000000200,1644419.627500000200,2006566.502499999700,1798124.762749999800,1683854.713000000200,10543806.719749998000
FS( 32 ),1721278.308999999900,1687746.858499999900,1600156.362999999900,1975803.234999999400,1798124.762749999800,1701058.249000000100,10484171.777249997000
FS( 33 ),1721278.308999999900,1680499.072500000000,1546992.657999999800,1957434.876249999700,1786396.889249999800,1683854.713000000200,10376460.517999999000
FS( 34 ),1708495.125999999900,1682311.019000000100,1511570.099500000000,1945189.303750000000,1788557.286999999800,1685467.544500000300,10321594.379750000000
FS( 35 ),1753176.531999999900,1682311.019000000100,1529311.246000000000,2049426.006249999900,1800285.160499999800,1702671.080500000200,10517185.044250000000
FS( 36 ),1756402.194999999600,1691370.751500000000,1511570.099500000000,2055548.792500000000,1791026.312999999600,1695144.533500000100,10501066.685000001000
FS( 37 ),1829756.160999999600,1689558.805000000200,1500519.216999999900,2037180.433750000100,1786396.889249999800,1698907.807000000300,10542323.312999999000
FS( 38 ),1900003.932999999700,1689558.805000000200,1509359.922999999500,2110803.204999999600,1798124.762749999800,1692994.091500000100,10700848.720249999000
FS( 39 ),1925570.298999999400,1687746.858499999900,1542572.304999999900,2037180.433750000100,1802754.186499999800,1692994.091500000100,10688822.174249999000
FS( 40 ),1989366.744999999600,1696806.590999999800,1555833.363999999800,2043303.219999999700,1842567.230749999900,1702671.080500000200,10830552.231249999000
FS( 41 ),1986141.081999999900,1714926.055999999900,1600156.362999999900,2012689.288749999800,1847196.654499999900,1740841.426000000200,10901954.870250002000
FS( 42 ),1944685.338999999900,1725797.734999999900,1558103.274999999900,2037180.433750000100,1873121.427500000000,1752131.246500000400,10891023.456750000000
FS( 43 ),1989366.744999999600,1742105.253499999900,1553623.187500000000,2031057.647500000000,1941328.270749999900,1759657.793500000400,11017142.897750000000
FS( 44 ),2011707.447999999600,1772908.344000000000,1527101.069499999800,1982075.357499999900,1927131.371250000100,1752131.246500000400,10973058.836749999000
FS( 45 ),1967026.041999999400,1772908.344000000000,1538151.952000000000,1994320.930000000200,1915403.497749999900,1755894.520000000300,10943709.285749998000
FS( 46 ),1944685.338999999900,1758412.772000000100,1522620.981999999800,1957434.876249999700,1901206.598249999800,1754281.688500000200,10838646.255999999000
FS( 47 ),1893672.075999999900,1754788.879000000000,1493888.687500000000,1908452.586250000200,1901206.598249999800,1710197.627500000200,10662210.454499999000
FS( 48 ),1900003.932999999700,1772908.344000000000,1476147.541000000000,1939066.517499999800,1920032.921499999900,1725788.332000000400,10733951.589000000000
FS( 49 ),1900003.932999999700,1787403.915999999700,1484988.247000000000,1982075.357499999900,1934229.821000000000,1729551.605500000300,10818256.879999999000
FS( 50 ),1874437.566999999600,1801640.638500000100,1484988.247000000000,1914575.372499999600,2004597.061999999900,1755894.520000000300,10836137.406999998000
FS( 51 ),1887220.750000000000,1794392.852500000000,1456196.218000000300,1926820.944999999800,1976511.891249999600,1733314.879000000200,10774461.535750000000
FS( 52 ),1858548.189999999700,1794392.852500000000,1473937.364500000100,1932943.731249999700,1959845.965749999700,1722025.058500000300,10741697.162499998000
FS( 53 ),1836207.486999999700,1771096.397500000000,1445145.335499999600,1932943.731249999700,1959845.965749999700,1704821.522500000000,10650064.439499997000
FS( 54 ),1823424.303999999800,1790768.959500000100,1520410.805500000200,1951312.090000000100,1985770.738749999800,1710197.627500000200,10781888.525249999000
FS( 55 ),1832981.823999999600,1781968.076500000000,1560313.451499999700,1926820.944999999800,2013855.909499999600,1701058.249000000100,10817002.455499997000
FS( 56 ),1852096.863999999800,1785591.969500000100,1546992.657999999800,2012689.288749999800,1953056.144249999700,1702671.080500000200,10853102.004999999000
FS( 57 ),1864880.047000000000,1780156.130000000100,1515990.452500000100,2024934.861249999600,1943488.668499999700,1727401.163500000000,10856855.322749998000
FS( 58 ),1858548.189999999700,1765660.558000000200,1515990.452500000100,1994320.930000000200,1915403.497749999900,1733314.879000000200,10783242.507250000000
FS( 59 ),1848871.200999999900,1760224.718499999700,1507149.746499999900,1988198.143749999800,1917872.523749999900,1731164.437000000400,10753484.770500001000
FS( 60 ),1868105.709999999700,1781968.076500000000,1542572.304999999900,2000443.716249999600,1948118.092249999800,1733314.879000000200,10874526.778999999000
FS( 61 ),1893672.075999999900,1790768.959500000100,1520410.805500000200,2067794.364999999800,1949661.233499999900,1752131.246500000400,10974442.686000001000
FS( 62 ),1900003.932999999700,1830631.782499999700,1527101.069499999800,2135294.349999999200,1932378.051500000100,1807505.127999999800,11132918.314499998000
FS( 63 ),1931902.155999999700,1830631.782499999700,1529311.246000000000,2129171.563749999700,1902749.739499999900,1807505.127999999800,11131275.615750000000
FS( 64 ),1967026.041999999400,1848751.247500000100,1507149.746499999900,2202644.998749999300,1880528.505500000000,1797828.138999999700,11203932.679250000000
FS( 65 ),1944685.338999999900,1875930.444999999800,1507149.746499999900,2214890.571249999600,1907687.791499999800,1797828.138999999700,11248176.032250000000
FS( 66 ),1887220.750000000000,1866870.712499999900,1487198.423499999800,2190399.426249999600,1905218.765499999700,1828471.937500000000,11165384.015249999000
FS( 67 ),1880888.892999999900,1875930.444999999800,1506193.994499999800,2202644.998749999300,1905218.765499999700,1841912.200000000000,11212793.296749998000
FS( 68 ),1842539.343999999800,1848751.247500000100,1442218.345000000000,2202644.998749999300,1907687.791499999800,1839761.758000000100,11083607.484749999000
FS( 69 ),1823424.303999999800,1866870.712499999900,1380572.340999999800,2184276.639999999700,1892873.635499999900,1817182.116999999900,10965203.750000000000
FS( 70 ),1807415.457999999600,1903109.642500000100,1309488.285999999800,2227285.479999999500,1885466.557499999900,1851589.188999999800,10984358.612999998000
FS( 71 ),1778742.897999999600,1894049.909999999900,1361636.504500000000,2208767.784999999700,1895342.661499999900,1849438.747000000000,10987982.505999997000
FS( 72 ),1861654.383999999800,1912169.374999999800,1385291.366500000000,2239531.052499999800,1905218.765499999700,1866642.283000000100,11170511.226499999000
FS( 73 ),1858548.189999999700,1957468.037499999900,1328424.122500000100,2257899.411249999400,1942254.155499999900,1864491.841000000000,11209089.757749999000
FS( 74 ),1900003.932999999700,1984647.234999999900,1368744.909999999900,2306881.701249999500,1924970.973499999800,1874706.440499999800,11359959.193250000000
FS( 75 ),1957468.522000000100,1993706.967500000300,1428001.534000000000,2398872.831249999300,1929909.025499999800,1906963.070500000100,11614925.950749999000
FS( 76 ),1944685.338999999900,1984647.234999999900,1423222.774000000000,2349890.541249999800,1929909.025499999800,1898898.913000000200,11531257.827750001000
FS( 77 ),1963800.378999999700,1900779.997000000200,1451656.395999999900,2331372.846249999900,1929909.025499999800,1892985.197500000000,11470507.841249999000
FS( 78 ),1944685.338999999900,1872047.702500000100,1420833.393999999900,2208767.784999999700,1927439.999499999900,1850513.968000000300,11224292.187999999000
FS( 79 ),1995818.071000000000,1904403.890000000100,1470651.966999999900,2251776.624999999500,1927439.999499999900,1860728.567499999900,11410823.119999997000
FS( 80 ),1983034.887999999800,1896897.254499999800,1451656.395999999900,2349890.541249999800,1927439.999499999900,1860728.567499999900,11469651.646749999000
FS( 81 ),2056388.853999999800,1908286.632499999800,1399508.177500000000,2349890.541249999800,1944723.181499999700,1939219.700500000300,11598021.087250000000
FS( 82 ),1966428.697000000200,1908286.632499999800,1363966.149999999900,2294636.128749999700,1987005.251749999800,1920940.943500000300,11441267.803500000000
FS( 83 ),2097008.313999999800,1908286.632499999800,1347419.693499999800,2331372.846249999900,2083297.265750000000,1915027.227999999900,11682415.980000000000
FS( 84 ),2227468.461999999800,1904403.890000000100,1363966.149999999900,2319127.273749999700,2051199.927750000300,1916640.059500000000,11782809.763000000000
FS( 85 ),2158176.441999999300,1902591.943499999800,1330813.502500000200,2239531.052499999800,2033916.745750000000,1904812.628499999900,11569846.314749999000
FS( 86 ),2080641.060999999800,1908286.632499999800,1264448.472999999500,2231914.903749999600,2036385.771749999800,1934918.816500000200,11456599.658499999000
FS( 87 ),1978734.003999999700,1872047.702500000100,1200472.823499999900,2206677.077499999700,1974351.493499999600,1834385.652999999900,11066672.753999997000
FS( 88 ),1982795.950000000000,1807335.327500000100,1233625.470999999900,2156350.761249999500,1873121.427500000000,1764496.288000000200,10817729.225250000000
FS( 89 ),2015410.986999999700,1807335.327500000100,1309488.285999999800,2200404.954999999100,1855838.245500000000,1748367.973000000200,10936849.774000000000
FS( 90 ),1966428.697000000200,1828302.137000000100,1352138.718999999800,2244459.148749999700,1870652.401499999900,1784387.876499999800,11046372.979750000000
FS( 91 ),1954242.858999999700,1828302.137000000100,1390070.126499999800,2231914.903749999600,1880528.505500000000,1794602.476000000300,11079665.007749999000
FS( 92 ),1884831.369999999600,1830114.083499999900,1356857.744499999800,2181439.251249999700,1922501.947499999800,1810730.791000000000,10986479.187749999000
FS( 93 ),1990919.841999999500,1879813.187499999800,1401897.557499999900,2238187.026249999600,1952130.259499999700,1846750.694500000200,11309702.567249998000
FS( 94 ),2007287.094999999700,1870235.755999999800,1382961.720999999900,2231914.903749999600,1932378.051500000100,1842449.810500000400,11267231.337749999000
FS( 95 ),2056149.915999999700,1870235.755999999800,1352138.718999999800,2238187.026249999600,1922501.947499999800,1822558.222000000100,11261775.586749997000
FS( 96 ),2043964.077999999500,1872047.702500000100,1342640.933500000000,2206677.077499999700,1907687.791499999800,1822558.222000000100,11195579.805000000000
FS( 97 ),1917565.875999999900,1870235.755999999800,1333202.882499999800,2175167.128749999700,1920032.921499999900,1808580.349000000200,11024788.913749998000
FS( 98 ),1990919.841999999500,1891202.565500000000,1413724.988499999700,2175167.128749999700,1966944.415499999900,1802666.633500000200,11240629.573750000000
FS( 99 ),2043964.077999999500,1937018.926999999700,1428001.534000000000,2282390.556249999400,1996881.355749999900,1796215.307500000300,11484475.758499999000
FS( 100 ),2052087.969999999700,1937018.926999999700,1465873.206999999900,2294934.801249999600,1971882.467500000000,1812343.622500000100,11534144.995250000000
FS( 101 ),2097008.313999999800,1937018.926999999700,1470651.966999999900,2338988.994999999600,1971882.467500000000,1880620.156000000200,11696174.826499999000
FS( 102 ),2064393.276999999300,1927441.495500000200,1525129.830999999800,2332716.872499999600,1969413.441500000000,1866642.283000000100,11685741.200499998000
FS( 103 ),2129623.351000000300,1927441.495500000200,1508523.640000000100,2395736.769999999600,1969413.441500000000,1866642.283000000100,11797384.981000001000
FS( 104 ),2105132.205999999800,1908286.632499999800,1513302.399999999900,2389464.647500000000,1969413.441500000000,1842449.810500000400,11728053.137999998000
FS( 105 ),2072517.169000000000,1906474.686000000000,1520410.805500000200,2364226.821249999600,1969413.441500000000,1870943.166999999900,11703990.090250000000
FS( 106 ),2121379.989999999800,1908286.632499999800,1513302.399999999900,2452484.544999999500,1942254.155499999900,1874706.440499999800,11812418.163500000000
FS( 107 ),2109194.151999999300,1898709.201000000100,1529848.856499999800,2452484.544999999500,1929909.025499999800,1854814.852000000000,11774964.631999997000
FS( 108 ),2064393.276999999300,1885507.876500000000,1489587.803499999900,2408430.351249999400,1942254.155499999900,1838686.537000000500,11628864.000749998000
FS( 109 ),1994981.787999999700,1874118.498500000000,1437439.585000000000,2301206.923749999100,1937316.103499999700,1814494.064500000100,11359560.963249998000
FS( 110 ),2060211.861999999700,1917864.064000000000,1477760.372500000100,2332716.872499999600,1974351.493499999600,1915027.227999999900,11677935.892499998000
FS( 111 ),2084703.007000000000,1900779.997000000200,1482479.397999999600,2313900.504999999400,1979598.173749999800,1898898.913000000200,11660363.993750000000
FS( 112 ),2097008.313999999800,1908286.632499999800,1477760.372500000100,2332716.872499999600,1974351.493499999600,1906963.070500000100,11697090.755499998000
FS( 113 ),2015410.986999999700,1900779.997000000200,1482479.397999999600,2320172.627499999900,1957068.311499999800,1834385.652999999900,11510300.973999999000
FS( 114 ),2011349.040999999700,1904403.890000000100,1463543.561499999800,2288662.678750000000,1964475.389500000000,1862879.009499999900,11495317.570250001000
FS( 115 ),2084703.007000000000,1917864.064000000000,1544125.402000000000,2288662.678750000000,1971882.467500000000,1908575.902000000000,11715817.521250000000
FS( 116 ),2125561.404999999800,1917864.064000000000,1612820.077000000000,2238187.026249999600,1966944.415499999900,1908575.902000000000,11769956.889750000000
FS( 117 ),2145871.134999999800,1908286.632499999800,1605711.671499999900,2187860.710000000000,1966944.415499999900,1852664.409999999900,11667342.974499999000
FS( 118 ),2129623.351000000300,1904403.890000000100,1686293.511999999900,2149929.302499999800,1954599.285499999800,1848363.526000000300,11673216.867000001000
FS( 119 ),2129623.351000000300,1889390.618999999900,1745550.135999999900,2124840.812500000000,1924970.973499999800,1848363.526000000300,11662743.418000001000
FS( 120 ),2052087.969999999700,1879813.187499999800,1788200.568999999900,2112147.231249999300,1905218.765499999700,1826321.495500000200,11563793.218749998000
FS( 121 ),1958304.804999999500,1864541.066999999800,1674466.080999999800,1979835.313749999700,1855838.245500000000,1810730.791000000000,11143720.303249998000
FS( 122 ),1909322.514999999700,1879813.187499999800,1589105.480500000300,1923087.538749999800,1878059.479499999900,1890834.755500000200,11070226.956750000000
FS( 123 ),1990919.841999999500,1904403.890000000100,1688682.892000000200,2055399.456249999800,1878059.479499999900,1890834.755500000200,11408304.315250000000
FS( 124 ),1990919.841999999500,1917864.064000000000,1717116.514000000000,2194132.832499999600,1878059.479499999900,1892985.197500000000,11591081.929499999000
FS( 125 ),1990919.841999999500,1927441.495500000200,1695791.297500000100,2175167.128749999700,1878059.479499999900,1860728.567499999900,11528111.810750000000
FS( 126 ),1958304.804999999500,1937018.926999999700,1738441.730500000300,2219370.658749999900,1878059.479499999900,1834385.652999999900,11565585.253750000000
