代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,12168271.313999999000
真實報酬,2168271.313999999300

夏普值報酬,0.208127131400
夏普值風險,0.057350397054
夏普值,3.629044297700

預期報酬,18353.823572935438
風險,120380.258361425720
起點值,0.152465394432
找到最佳解世代,4728
找到最佳解實驗#,1
找到最佳解次數,49

投資組合檔數,6
2317(16),2382(24),2454(27),2474(28),2882(33),3008(41),
FS( 47 ),1718699.112000000000,1687905.384000000100,1930872.083749999500,1839146.024750000100,1940119.037000000000,1740114.459499999900,10856860.101000000000
FS( 48 ),1720929.200000000000,1713710.688000000100,1928781.376250000200,1952273.212000000100,1919411.076999999800,1787105.599500000000,11022215.152750002000
FS( 49 ),1744504.416000000000,1741746.080000000100,1920368.767500000100,1947345.115750000100,1935977.444999999600,1763610.029500000200,11053555.853750000000
FS( 50 ),1750876.095999999900,1757356.696000000000,1926690.668750000000,1991697.981999999800,1927694.260999999900,1796503.827500000100,11150823.531250000000
FS( 51 ),1714557.520000000000,1726454.048000000000,1928781.376250000200,1991697.981999999800,1944260.629000000000,1824708.467250000200,11130464.022500001000
FS( 52 ),1720929.200000000000,1723905.375999999900,1890949.526249999900,1942417.019499999700,1913198.688999999800,1801212.897249999900,10992616.707999999000
FS( 53 ),1720929.200000000000,1744294.751999999900,1874124.308749999900,1912957.955250000100,1931835.852999999900,1782406.485500000200,10966552.554500001000
FS( 54 ),1701814.160000000100,1731551.392000000200,1874124.308749999900,1893245.570250000300,1906986.301000000000,1768309.143500000200,10876034.875500001000
FS( 55 ),1712327.431999999800,1708294.760000000000,1901452.842500000000,1912957.955250000100,1919411.076999999800,1805912.011250000000,10960360.078000000000
FS( 56 ),1729530.968000000100,1729002.720000000000,1878355.502499999900,1971985.597000000100,1913198.688999999800,1820009.353249999900,11042086.829750001000
FS( 57 ),1738132.735999999800,1746843.424000000100,1924599.961249999700,1957201.308250000500,1942189.832999999900,1801212.897249999900,11110184.159750002000
FS( 58 ),1731761.056000000100,1751940.767999999900,1939284.692499999700,1883498.891000000100,1940119.037000000000,1843504.923250000000,11090113.367750000000
FS( 59 ),1731761.056000000100,1775197.400000000100,1935103.277499999900,1937598.436500000100,1960826.996999999700,1862301.379250000000,11202792.546249999000
FS( 60 ),1733672.560000000100,1772648.728000000100,1918278.060000000100,1937598.436500000100,1960826.996999999700,1857602.265249999900,11180631.046750000000
FS( 61 ),1731761.056000000100,1780294.743999999900,1928781.376250000200,1883498.891000000100,1967039.384999999800,1848204.037250000100,11139583.489500001000
FS( 62 ),1738132.735999999800,1780294.743999999900,1922509.253750000400,1898173.666500000100,1960826.996999999700,1852903.151249999900,11152844.548500000000
FS( 63 ),1750876.095999999900,1775197.400000000100,1954019.202499999900,1927742.244000000200,1969110.180999999900,1852903.151249999900,11229852.274750000000
FS( 64 ),1759477.864000000100,1790489.432000000000,1989760.345000000200,1976913.693250000000,2021397.780000000000,1881097.835250000000,11419140.949500000000
FS( 65 ),1755017.688000000100,1795586.775999999800,1985529.151249999900,1957201.308250000500,2013114.595999999900,1867000.493249999800,11373454.012750000000
FS( 66 ),1761389.368000000000,1775197.400000000100,1975025.835000000000,1991697.981999999800,2048318.127999999800,1857602.265249999900,11409234.978249999000
FS( 67 ),1740044.239999999800,1751940.767999999900,1951928.494999999900,1971985.597000000100,2031751.759999999800,1867000.493249999800,11314655.353249999000
FS( 68 ),1731761.056000000100,1808648.720000000000,1935103.277499999900,1927742.244000000200,2000689.819999999600,1829407.581250000000,11233356.698750000000
FS( 69 ),1731761.056000000100,1795586.775999999800,1880446.210000000000,1967057.500749999700,2025539.371999999700,1834106.695250000100,11234501.609999999000
FS( 70 ),1742274.328000000000,1808648.720000000000,1832111.043750000000,1967057.500749999700,2015185.392000000000,1791804.713500000100,11157085.697999999000
FS( 71 ),1763619.456000000000,1808648.720000000000,1853117.676250000300,2016228.950000000000,2004831.412000000000,1787105.599500000000,11233555.813750001000
FS( 72 ),1778592.903999999900,1811197.392000000200,1874124.308749999900,2050725.623750000000,1982052.655999999700,1805912.011250000000,11302608.895750001000
FS( 73 ),1791336.264000000000,1862489.416000000000,1867852.186250000000,2060472.303000000100,1977911.063999999800,1805912.011250000000,11365977.244500000000
FS( 74 ),1801849.535999999800,1929073.471999999800,1867852.186250000000,2016228.950000000000,1944260.629000000000,1773008.257499999800,11332277.030750001000
FS( 75 ),1823194.664000000100,2008719.471999999800,1882536.917500000000,2065400.399250000200,1944260.629000000000,1843504.923250000000,11567621.005000003000
FS( 76 ),1835938.024000000000,1965073.463999999900,1878355.502499999900,2050725.623750000000,1969110.180999999900,1829407.581250000000,11528614.376499999000
FS( 77 ),1834026.520000000000,1982914.167999999800,1865711.700000000000,2050725.623750000000,1958756.201000000100,1862301.379250000000,11554439.592000000000
FS( 78 ),1863654.831999999900,2044719.463999999900,1844705.067499999700,2094968.976749999900,1960826.996999999700,1881097.835250000000,11689977.172499999000
FS( 79 ),1848681.384000000100,1985462.840000000100,1752216.149999999900,2090040.880500000200,1990335.840000000100,1899894.291250000000,11566635.385749999000
FS( 80 ),1842309.703999999900,2001073.456000000000,1798460.608749999900,2124428.040999999700,1986194.248000000100,1895195.177249999900,11647665.234999999000
FS( 81 ),1835938.024000000000,2003622.128000000000,1811054.632499999800,2085112.784250000000,1964968.588999999900,1838805.809250000200,11539505.967000000000
FS( 82 ),1859513.239999999800,1988011.512000000100,1834201.751250000200,2070328.495499999700,1956685.405000000000,1815310.239249999900,11524054.642999999000
FS( 83 ),1857283.152000000000,1936719.488000000100,1804782.510000000000,2040869.431250000100,1904915.505000000100,1820009.353249999900,11364583.439500002000
FS( 84 ),1780504.407999999800,1921427.456000000000,1806873.217500000000,2031013.238749999800,1840203.130000000100,1801212.897249999900,11181238.347500000000
FS( 85 ),1793566.352000000000,1916330.112000000000,1834201.751250000200,2099897.072999999900,1844344.721999999800,1805912.011250000000,11294256.021500001000
FS( 86 ),1782734.496000000000,1931622.144000000100,1842614.360000000300,2217842.843250000400,1877477.457999999900,1805912.011250000000,11458207.312500002000
FS( 87 ),1789106.176000000000,1911232.767999999900,1844705.067499999700,2173599.490250000300,1873335.865999999700,1820009.353249999900,11411992.721000001000
FS( 88 ),1761389.368000000000,1903586.751999999900,1882536.917500000000,2203168.067749999500,1879548.254000000000,1848204.037250000100,11478437.396499999000
FS( 89 ),1801849.535999999800,1931622.144000000100,1945606.593750000000,2301510.966250000500,1902844.708999999800,1867000.493249999800,11750438.442250000000
FS( 90 ),1810451.304000000000,1913781.439999999900,1924599.961249999700,2217842.843250000400,1885760.642000000000,1843504.923250000000,11595945.113750000000
FS( 91 ),1827654.839999999900,1911232.767999999900,1935103.277499999900,2153996.618500000300,1911127.892999999700,1838805.809250000200,11577925.206250001000
FS( 92 ),1827654.839999999900,1936719.488000000100,1924599.961249999700,2198239.971500000000,1889902.233999999700,1829407.581250000000,11606528.075999999000
FS( 93 ),1834026.520000000000,1913781.439999999900,1943515.886250000000,2208096.163999999900,1919411.076999999800,1820009.353249999900,11638844.440500000000
FS( 94 ),1838168.112000000000,1931622.144000000100,1949788.008749999600,2193311.875250000000,1919411.076999999800,1824708.467250000200,11657013.684250001000
FS( 95 ),1812681.392000000000,1941816.831999999900,1949788.008749999600,2173599.490250000300,1898703.117000000100,1820009.353249999900,11596602.193250000000
FS( 96 ),1831796.431999999800,1946914.176000000000,1954019.202499999900,2178527.586499999700,1923552.669000000000,1895195.177249999900,11730009.243249999000
FS( 97 ),1810451.304000000000,1929073.471999999800,1954019.202499999900,2208096.163999999900,1865052.681999999800,1895195.177249999900,11661892.001749998000
FS( 98 ),1812681.392000000000,1908684.096000000100,1993941.760000000000,2217842.843250000400,1854698.701999999800,1885796.949250000100,11673649.742500000000
FS( 99 ),1829566.343999999800,1939268.159999999900,1993941.760000000000,2257267.613249999900,1856769.498000000100,1965691.843000000100,11842509.218249999000
FS( 100 ),1838168.112000000000,1923976.128000000000,1991851.052499999500,2217842.843250000400,1865052.681999999800,1989187.412999999900,11826082.230750000000
FS( 101 ),1819053.071999999900,1911232.767999999900,2012857.685000000100,2242483.324500000100,1844344.721999999800,2022081.211000000100,11852056.782499999000
FS( 102 ),1812681.392000000000,1903586.751999999900,1991851.052499999500,2217842.843250000400,1816906.675000000000,2022081.211000000100,11764953.925750002000
FS( 103 ),1816822.983999999900,2034206.192000000000,2014998.171249999900,2198239.971500000000,1819495.169999999700,2031479.439000000000,11915245.927749999000
FS( 104 ),1846769.879999999900,2031657.520000000000,2075927.361250000100,2227699.035750000300,1856769.498000000100,2031479.439000000000,12070306.733999999000
FS( 105 ),1853141.560000000100,2013816.816000000100,2109577.796250000100,2252339.517000000000,1862981.885999999900,2012682.983000000000,12104544.558249999000
FS( 106 ),1850911.472000000100,1995976.112000000000,2105346.602499999600,2252339.517000000000,1836061.537999999700,2022081.211000000100,12062720.452500001000
FS( 107 ),1842309.703999999900,2039303.536000000100,2115899.697500000200,2237555.228249999700,1836061.537999999700,2017382.097000000100,12088515.800749999000
FS( 108 ),1853141.560000000100,2018914.159999999900,2038095.511250000000,2217842.843250000400,1852627.905999999700,2036178.553000000100,12016804.533499999000
FS( 109 ),1882769.872000000000,2129144.223999999900,2021270.293750000000,2217842.843250000400,1877477.457999999900,2040877.666999999900,12169386.358000001000
FS( 110 ),1870026.511999999900,2103657.504000000200,2054920.728750000000,2178527.586499999700,1850557.109999999900,2045576.781000000000,12103270.222249998000
FS( 111 ),1895831.815999999900,2090595.560000000300,2025501.487500000000,2183455.682749999700,1833990.742000000100,2022081.211000000100,12051460.499249998000
FS( 112 ),1880858.368000000000,2067657.512000000300,2025501.487500000000,2217842.843250000400,1850557.109999999900,2017382.097000000100,12059803.417750001000
FS( 113 ),1865884.919999999900,2039303.536000000100,1970844.419999999900,2217842.843250000400,1829849.149999999900,2054975.009000000100,11978703.878250001000
FS( 114 ),1846769.879999999900,2039303.536000000100,1985529.151249999900,2173599.490250000300,1806552.694999999600,2026780.325000000000,11878539.077500001000
FS( 115 ),1853141.560000000100,2016365.488000000100,1981347.736250000100,2153996.618500000300,1810694.287000000000,1993886.527000000000,11809436.216750002000
FS( 116 ),1880858.368000000000,2075303.527999999900,1987669.637500000000,2208096.163999999900,1821565.965999999800,2012682.983000000000,11986180.646499999000
FS( 117 ),1874486.688000000100,2111303.520000000000,2017088.878750000400,2227699.035750000300,1848486.313999999800,2012682.983000000000,12091751.419500001000
FS( 118 ),1880858.368000000000,2177887.575999999900,2044417.412499999900,2247411.420750000000,1840203.130000000100,2059674.123000000100,12250456.030250000000
FS( 119 ),1887230.048000000000,2257533.575999999900,2021270.293750000000,2237555.228249999700,1848486.313999999800,2073771.465000000100,12325850.924999999000
FS( 120 ),1887230.048000000000,2216436.240000000200,1991851.052499999500,2222770.939500000300,1854698.701999999800,2059674.123000000100,12232665.105000000000
FS( 121 ),1887230.048000000000,2116400.864000000100,2010766.977499999600,2222770.939500000300,1852627.905999999700,2078470.578999999900,12168271.313999999000
