代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,12443140.886249999000
真實報酬,2443140.886249998600

夏普值報酬,0.235614088625
夏普值風險,0.065146628046
夏普值,3.616673582224

預期報酬,20367.557165952694
風險,161388.486393926370
起點值,0.126202045890
找到最佳解世代,3307
找到最佳解實驗#,1
找到最佳解次數,26

投資組合檔數,6
1326(5),2002(8),2317(16),2354(19),2408(23),2882(31),
FS( 24 ),1766641.292999999800,1837208.533749999700,1762587.591999999900,1727248.636000000200,1701489.674750000000,1706291.234250000000,10501470.963749999000
FS( 25 ),1758318.286000000300,1853287.069999999800,1770711.483999999900,1722708.814000000000,1728629.049249999900,1724828.840750000000,10558487.544000000000
FS( 26 ),1766641.292999999800,1861749.457500000000,1802490.237999999700,1740390.226000000000,1694470.870999999800,1759952.726749999900,10625698.812249999000
FS( 27 ),1774745.273500000100,1877827.993749999900,1800578.733999999900,1749230.932000000300,1673882.380000000100,1785807.809500000000,10662077.122749999000
FS( 28 ),1772774.034999999900,1882059.187500000000,1802490.237999999700,1755682.257999999900,1708040.558250000000,1795076.612749999600,10716126.889500000000
FS( 29 ),1787229.784000000000,1870211.844999999700,1792454.841999999900,1746841.551999999900,1683240.784999999900,1776539.006249999900,10656521.814250000000
FS( 30 ),1793362.525999999800,1870211.844999999700,1726746.892000000000,1764522.964000000200,1683240.784999999900,1793125.285750000000,10631214.297750000000
FS( 31 ),1793362.525999999800,1849902.115000000000,1746578.746000000000,1861053.916000000000,1708040.558250000000,1788246.968249999900,10747188.829500001000
FS( 32 ),1787229.784000000000,1865980.651249999600,1726746.892000000000,1843372.504000000200,1715059.362000000000,1785807.809500000000,10724201.002750000000
FS( 33 ),1772774.034999999900,1861749.457500000000,1702853.091999999900,1843372.504000000200,1689791.668499999900,1802394.089000000200,10672938.846000001000
FS( 34 ),1770583.770000000000,1877827.993749999900,1716711.496000000000,1861053.916000000000,1687452.067250000100,1797515.771500000000,10711149.014500001000
FS( 35 ),1752185.544000000000,1857518.263749999900,1708826.542000000100,1869655.683999999700,1687452.067250000100,1771660.688750000000,10647302.789750000000
FS( 36 ),1739701.033499999900,1853287.069999999800,1710738.046000000100,1863204.358000000000,1689791.668499999900,1748244.764750000300,10604970.940749999000
FS( 37 ),1768612.531500000000,1870211.844999999700,1718861.937999999600,1858903.474000000200,1694470.870999999800,1785807.809500000000,10696872.468999999000
FS( 38 ),1756128.020999999900,1853287.069999999800,1736782.287999999500,1913620.276000000100,1680901.183750000100,1785807.809500000000,10726530.648249999000
FS( 39 ),1748024.040500000100,1837208.533749999700,1772622.987999999700,1964036.194000000100,1687452.067250000100,1830200.498750000300,10839548.322250001000
FS( 40 ),1748024.040500000100,1845670.921249999900,1772622.987999999700,1968337.078000000200,1728629.049249999900,1860933.898999999700,10924221.976000000000
FS( 41 ),1749995.278999999600,1825361.191250000100,1788631.833999999800,1979328.226000000000,1730968.650500000000,1870202.702250000300,10944491.882999999000
FS( 42 ),1745833.775499999800,1837208.533749999700,1782658.383999999800,1972876.899999999900,1742198.736500000300,1919473.709000000000,11000254.038750000000
FS( 43 ),1733568.291499999600,1804205.222500000100,1762587.591999999900,1964036.194000000100,1723949.846750000000,1893618.626250000000,10881969.773000000000
FS( 44 ),1692172.282999999800,1783895.492499999700,1750640.692000000000,1922460.982000000300,1701489.674750000000,1858494.740250000000,10709157.864500001000
FS( 45 ),1723274.045999999900,1804205.222500000100,1782658.383999999800,1925567.176000000000,1712719.760750000100,1863373.057750000200,10811801.647000000000
FS( 46 ),1735539.529999999600,1832977.340000000100,1805596.431999999800,1962363.628000000000,1735647.853000000100,1888740.308749999900,10960869.091750000000
FS( 47 ),1758318.286000000300,1849902.115000000000,1842392.883999999800,2015168.926000000000,1744538.337749999900,1910204.905749999900,11120529.454500001000
FS( 48 ),1795333.764500000000,1865980.651249999600,1835463.681999999800,1998921.142000000200,1760447.626250000000,1926303.353500000200,11182454.219500002000
FS( 49 ),1797524.029499999700,1861749.457500000000,1812525.633999999800,1998921.142000000200,1787587.000750000400,1947280.118749999900,11205591.382500000000
FS( 50 ),1772774.034999999900,1832977.340000000100,1794127.407999999800,1985301.676000000000,1783375.718500000000,1910204.905749999900,11078765.083250001000
FS( 51 ),1756128.020999999900,1812667.609999999900,1801056.609999999900,1950894.604000000300,1739859.135249999800,1877032.346749999800,10937642.327000001000
FS( 52 ),1714951.038999999900,1788126.686249999800,1789587.585999999700,1879691.080000000100,1783375.718500000000,1875081.019749999700,10830817.129499998000
FS( 53 ),1721083.781000000000,1776279.343750000000,1782658.383999999800,1861292.854000000300,1765126.828749999900,1849225.936999999900,10755671.128500000000
FS( 54 ),1694362.548000000200,1747507.226249999800,1787198.205999999800,1927956.556000000300,1785247.399499999800,1856055.581499999600,10798331.517249998000
FS( 55 ),1760289.524499999800,1763585.762500000200,1856251.287999999500,2058655.642000000500,1817533.896750000100,1898496.943749999900,11154817.057499999000
FS( 56 ),1752185.544000000000,1796589.073749999700,1851472.527999999900,2065584.844000000000,1812854.694249999900,1888740.308749999900,11167430.992750000000
FS( 57 ),1776935.538499999800,1804205.222500000100,1846932.705999999800,2070124.666000000000,1801624.608250000000,1912156.232750000000,11211982.974000001000
FS( 58 ),1791391.287499999900,1821129.997500000100,1837853.061999999700,2070124.666000000000,1815194.295500000000,1917034.550249999600,11252731.858749999000
FS( 59 ),1793362.525999999800,1821129.997500000100,1842392.883999999800,2070124.666000000000,1828763.982749999700,1919473.709000000000,11275251.765250001000
FS( 60 ),1780878.015500000000,1796589.073749999700,1821605.277999999900,2049575.998000000100,1855903.357249999900,1905326.588249999800,11209882.310749998000
FS( 61 ),1795333.764500000000,1832977.340000000100,1842392.883999999800,2113850.319999999800,1860582.559749999800,1921912.867749999700,11367053.736000000000
FS( 62 ),1772774.034999999900,1812667.609999999900,1823994.657999999800,2118390.142000000500,1803496.289250000100,1893618.626250000000,11224945.360500000000
FS( 63 ),1791391.287499999900,1828746.146250000000,1828534.479999999700,2104531.737999999900,1812854.694249999900,1891179.467500000300,11257241.813499998000
FS( 64 ),1791391.287499999900,1828746.146250000000,1835463.681999999800,2145868.011999999600,1837654.467500000300,1910204.905749999900,11349332.500999998000
FS( 65 ),1787229.784000000000,1804205.222500000100,1837853.061999999700,2157337.036000000300,1851224.154750000000,1893618.626250000000,11331471.885500001000
FS( 66 ),1787229.784000000000,1808436.416249999800,1851472.527999999900,2154947.656000000000,1837654.467500000300,1900448.270750000100,11340193.122500002000
FS( 67 ),1799495.267999999900,1804205.222500000100,1846932.705999999800,2136788.367999999800,1835314.866250000000,1896057.784999999700,11318798.215750000000
FS( 68 ),1799495.267999999900,1804205.222500000100,1872260.133999999800,2161876.857999999500,1844673.271250000000,1888740.308749999900,11371255.062500000000
FS( 69 ),1824245.262499999700,1788126.686249999800,1883729.157999999800,2136788.367999999800,1849352.473750000100,1919473.709000000000,11401719.657500001000
FS( 70 ),1842862.514999999900,1779664.298749999600,1888268.979999999700,2099991.915999999700,1844673.271250000000,1886788.981749999800,11342253.962749999000
FS( 71 ),1842862.514999999900,1788126.686249999800,1874649.514000000000,2099991.915999999700,1805835.890500000000,1875081.019749999700,11286551.541499998000
FS( 72 ),1842862.514999999900,1783895.492499999700,1890658.359999999900,2122929.963999999700,1810515.092999999900,1886788.981749999800,11337654.406250000000
FS( 73 ),1869583.748000000100,1804205.222500000100,1895198.181999999800,2143478.631999999800,1812854.694249999900,1912156.232750000000,11437480.711500000000
FS( 74 ),1931568.247499999800,1825361.191250000100,1902127.383999999800,2203213.131999999800,1837654.467500000300,1917034.550249999600,11616962.972499998000
FS( 75 ),1952156.738500000000,1828746.146250000000,1927454.811999999700,2203213.131999999800,1858242.958499999900,1910204.905749999900,11680022.693000000000
FS( 76 ),1941862.493000000000,1821129.997500000100,1945853.037999999500,2223761.799999999800,1853563.756000000100,1902887.429500000100,11689062.514000000000
FS( 77 ),1941862.493000000000,1828746.146250000000,1943463.657999999800,2189354.727999999700,1881171.050750000200,1900448.270750000100,11685050.346749999000
FS( 78 ),1962450.983999999900,1841439.727499999800,1978109.668000000100,2187204.286000000300,1862922.161000000100,1907765.747000000000,11739896.573500000000
FS( 79 ),1983039.474999999900,1865980.651249999600,1975720.287999999500,2148257.392000000500,1894740.737999999900,1912156.232750000000,11779898.777000001000
FS( 80 ),1956318.241999999600,1861749.457500000000,1971180.465999999800,2125319.343999999600,1878831.449499999900,1919473.709000000000,11712876.668000000000
FS( 81 ),1981068.236500000300,1853287.069999999800,1957322.061999999700,2111460.939999999900,1865261.762249999900,1926303.353500000200,11694707.424249999000
FS( 82 ),1970773.990999999900,1870211.844999999700,1968791.085999999700,2113850.319999999800,1881171.050750000200,1933620.829749999800,11738423.122499999000
FS( 83 ),1972745.229499999700,1865980.651249999600,1952782.240000000000,2099991.915999999700,1869473.044500000300,1926303.353500000200,11687280.434750002000
FS( 84 ),1964641.249000000300,1837208.533749999700,1906667.205999999800,2042646.795999999900,1828763.982749999700,1900448.270750000100,11480380.038249999000
FS( 85 ),1962450.983999999900,1841439.727499999800,1886118.537999999500,2047186.618000000000,1837654.467500000300,1879471.505499999700,11454325.840499999000
FS( 86 ),1972745.229499999700,1853287.069999999800,1893047.740000000000,2081593.689999999900,1835314.866250000000,1907765.747000000000,11543758.342750000000
FS( 87 ),1989391.243499999900,1882059.187500000000,1927454.811999999700,2095452.094000000000,1837654.467500000300,1921912.867749999700,11653928.672249999000
FS( 88 ),2016112.476499999900,1943834.616250000000,1915985.787999999500,2120540.583999999300,1844673.271250000000,1923864.194749999800,11765014.930749999000
FS( 89 ),1960479.745499999700,1919293.692499999900,1856251.287999999500,2040257.416000000000,1765126.828749999900,1846786.778250000000,11388199.748999998000
FS( 90 ),2018083.715000000100,2017457.387500000200,1881578.715999999800,2099991.915999999700,1847012.872500000100,1957036.753749999700,11821165.360750001000
FS( 91 ),1995523.985500000200,2008995.000000000000,1823994.657999999800,1932496.378000000000,1803496.289250000100,2064359.738750000000,11628870.049500000000
FS( 92 ),1993333.720499999800,2000532.612500000000,1823994.657999999800,1877301.700000000000,1801624.608250000000,2167780.069749999300,11664571.368999999000
FS( 93 ),1981068.236500000300,2000532.612500000000,1823994.657999999800,1877301.700000000000,1781036.117250000100,2118509.063000000100,11582446.387250002000
FS( 94 ),2014141.237999999900,1972606.733749999900,1823994.657999999800,1916487.532000000400,1787587.000750000400,2144364.145749999700,11659185.308249999000
FS( 95 ),2016112.476499999900,1992916.463749999600,1860791.109999999900,1916487.532000000400,1792266.203249999800,2116069.904250000100,11694647.689749999000
FS( 96 ),1985229.740000000000,1972606.733749999900,1867720.311999999700,1927956.556000000300,1831103.584000000000,2122899.548750000100,11707520.474500000000
FS( 97 ),1995523.985500000200,2008995.000000000000,1867720.311999999700,1916487.532000000400,1842333.670000000200,2153632.949000000000,11784697.448500000000
FS( 98 ),2032539.463999999900,2008995.000000000000,1874649.514000000000,1930106.998000000100,1858242.958499999900,2144364.145749999700,11848902.080249999000
FS( 99 ),2055318.220000000000,2017457.387500000200,1893047.740000000000,1953045.045999999900,1908310.425250000100,2172170.555499999800,11999353.374249998000
FS( 100 ),2038891.232499999900,2025073.536249999900,1872260.133999999800,1923416.733999999700,2065063.709000000000,2195586.479499999900,12120295.825250000000
FS( 101 ),2046995.212999999800,2058076.847499999900,1858401.729999999700,1889009.661999999800,1990196.469000000000,2284859.689749999900,12127543.611249998000
FS( 102 ),2055318.220000000000,2094465.113750000000,1876799.955999999800,1898089.306000000300,2042603.536999999800,2284859.689749999900,12252139.822500002000
FS( 103 ),2065612.465499999900,2086848.964999999900,1893047.740000000000,1939425.580000000100,2042603.536999999800,2230710.365499999400,12258252.652999999000
FS( 104 ),2094523.963499999600,2049614.460000000000,1893047.740000000000,1930106.998000000100,2042603.536999999800,2212172.759000000100,12222073.457500000000
FS( 105 ),2086200.956499999900,2041998.311249999800,1902127.383999999800,1900478.686000000200,2076761.715250000100,2277542.213499999100,12285113.266499998000
FS( 106 ),2069773.969000000000,2049614.460000000000,1886118.537999999500,1911947.710000000200,2053833.622999999900,2263395.092750000300,12234687.392749999000
FS( 107 ),2051156.716499999600,2046229.505000000100,1876799.955999999800,1914098.151999999800,2046814.819249999900,2277542.213499999100,12212645.362249998000
FS( 108 ),2075906.710999999900,2070770.428750000000,1899738.003999999700,1909558.330000000100,2033245.132000000200,2310226.940750000100,12299449.546500001000
FS( 109 ),2067583.703999999700,2070770.428750000000,1918136.229999999700,1930106.998000000100,2033245.132000000200,2305836.455000000100,12325682.947750000000
FS( 110 ),2073935.472499999900,2107158.694999999800,1957322.061999999700,1973832.651999999800,2033245.132000000200,2312666.099500000500,12458164.113000000000
FS( 111 ),2075906.710999999900,2094465.113750000000,1961861.883999999800,1985301.676000000000,2078633.396249999800,2329252.379000000200,12525425.160000000000
FS( 112 ),2071745.207500000000,2102927.501249999700,1925065.431999999800,1975983.094000000000,2156308.157750000200,2329252.379000000200,12561285.771499999000
FS( 113 ),2071745.207500000000,2107158.694999999800,1948003.479999999700,1989841.498000000100,2146949.752750000000,2340960.340999999500,12604662.974250000000
FS( 114 ),2067583.703999999700,2102927.501249999700,1931994.633999999800,2001310.522000000100,2174557.047499999400,2294128.492999999800,12572505.901749998000
FS( 115 ),2046995.212999999800,2094465.113750000000,1943463.657999999800,1992230.878000000000,2178768.329750000500,2347789.985500000000,12603717.177999999000
FS( 116 ),2040862.470999999900,2070770.428750000000,1929844.192000000000,1969292.830000000100,2224624.514250000000,2357058.788749999800,12592457.224750001000
FS( 117 ),2014141.237999999900,2046229.505000000100,1911445.965999999800,1932496.378000000000,2188126.734749999800,2310226.940750000100,12402670.762499999000
FS( 118 ),2030568.225499999900,2094465.113750000000,1931994.633999999800,1930106.998000000100,2188126.734749999800,2310226.940750000100,12485492.646749999000
FS( 119 ),2036700.967499999600,2066539.234999999900,1922914.990000000000,1932496.378000000000,2176428.728500000200,2289250.175499999900,12424334.474499999000
FS( 120 ),1983039.474999999900,2041998.311249999800,1911445.965999999800,1916487.532000000400,2222284.913000000600,2207294.441500000200,12282554.638750002000
FS( 121 ),1956318.241999999600,2017457.387500000200,1909056.585999999700,1909558.330000000100,2272352.379750000300,2216563.244749999100,12281310.169999998000
FS( 122 ),1976906.732999999800,2000532.612500000000,1922914.990000000000,1916487.532000000400,2235854.600250000100,2265834.251500000700,12318534.719250003000
FS( 123 ),1962450.983999999900,1988685.270000000000,1927454.811999999700,1939425.580000000100,2201696.422000000300,2244857.486250000100,12264574.554250000000
FS( 124 ),1999685.488999999800,2029304.729999999700,1938923.835999999700,1962363.628000000000,2238194.201499999500,2294128.492999999800,12462604.377500001000
FS( 125 ),1987200.978500000000,2008995.000000000000,1929844.192000000000,1962363.628000000000,2212926.507999999400,2259004.607000000300,12360338.913500000000
FS( 126 ),2020273.979999999700,2021688.581250000000,1943463.657999999800,1969292.830000000100,2215266.109249999700,2273151.727750000100,12443140.886249999000
