代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,10352853.846500000000
真實報酬,352853.846499999990

夏普值報酬,0.026585384650
夏普值風險,0.013390129775
夏普值,1.985446377031

預期報酬,13294.744023936171
風險,84361.775775644317
起點值,0.157592036224
找到最佳解世代,3297
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,1
2412(25),
Stock#,2412(25),
張數,214,
分配資金,10000000.000000000000,
剩餘資金,13389.330000000000,
FS( 1 ),9985789.330000000100,9985789.330000000100
FS( 2 ),9973619.417500000400,9973619.417500000400
FS( 3 ),10005577.375000000000,10005577.375000000000
FS( 4 ),10084407.003500000000,10084407.003500000000
FS( 5 ),10163236.632000001000,10163236.632000001000
FS( 6 ),10099320.717000000000,10099320.717000000000
FS( 7 ),9956575.173500001400,9956575.173500001400
FS( 8 ),9973619.417500000400,9973619.417500000400
FS( 9 ),9956575.173500001400,9956575.173500001400
FS( 10 ),10035404.802000001000,10035404.802000001000
FS( 11 ),10163236.632000001000,10163236.632000001000
FS( 12 ),10271893.687500000000,10271893.687500000000
FS( 13 ),10303851.644999998000,10303851.644999998000
FS( 14 ),10052449.046000000000,10052449.046000000000
FS( 15 ),10099320.717000000000,10099320.717000000000
FS( 16 ),10163236.632000001000,10163236.632000001000
FS( 17 ),10271893.687500000000,10271893.687500000000
FS( 18 ),10271893.687500000000,10271893.687500000000
FS( 19 ),10320895.888999999000,10320895.888999999000
FS( 20 ),10335809.602500001000,10335809.602500001000
FS( 21 ),10288937.931499999000,10288937.931499999000
FS( 22 ),10271893.687500000000,10271893.687500000000
FS( 23 ),10352853.846500000000,10352853.846500000000
