Y2Y,0 小時 12 分 33 秒
H2H,0 小時 14 分 51 秒
Q2Q,0 小時 16 分 10 秒
M2M,0 小時 25 分 26 秒
Y2H,0 小時 25 分 16 秒
H2Q,0 小時 28 分 11 秒
Whole Experiment Time,0 小時 43 分 14 秒
M#,0 小時 24 分 6 秒
Whole Experiment Time,0 小時 49 分 35 秒
Q2M,0 小時 45 分 7 秒
Q#,0 小時 14 分 8 秒
Whole Experiment Time,1 小時 15 分 34 秒
H2M,1 小時 18 分 3 秒
Y2Q,0 小時 45 分 9 秒
Whole Experiment Time,1 小時 23 分 8 秒
H#,0 小時 12 分 34 秒
Whole Experiment Time,1 小時 30 分 42 秒
Y2M,2 小時 23 分 1 秒
Whole Experiment Time,2 小時 23 分 9 秒
