代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,11284194.980500000000
真實報酬,1284194.980499999600

夏普值報酬,0.119719498050
夏普值風險,0.037966386283
夏普值,3.153302428060

預期報酬,23378.114366721053
風險,120989.495569241250
起點值,0.193224331226
找到最佳解世代,3405
找到最佳解實驗#,1
找到最佳解次數,48

投資組合檔數,4
2227(10),2354(18),2891(38),3008(41),
FS( 19 ),2570681.724999999200,2569687.271500000300,2904392.520000000900,2500000.000000000000,10544761.516500000000
FS( 20 ),2620460.474999999200,2572644.129250000700,2874127.040000000500,2500000.000000000000,10567231.644250000000
FS( 21 ),2605128.619999999200,2558188.380250000400,2886870.400000000400,2500000.000000000000,10550187.400249999000
FS( 22 ),2647241.442499999400,2560816.698250000400,2880498.720000000200,2500000.000000000000,10588556.860750001000
FS( 23 ),2693237.007499999400,2563773.555999999900,2850233.239999999800,2500000.000000000000,10607243.803499999000
FS( 24 ),2677905.152499999400,2598598.769499999900,2748286.360000000300,2500000.000000000000,10524790.282000000000
FS( 25 ),2654907.369999999200,2607469.342750000800,2748286.360000000300,2500000.000000000000,10510663.072750000000
FS( 26 ),2654907.369999999200,2677119.769750000000,2730764.239999999800,2500000.000000000000,10562791.379749998000
FS( 27 ),2800460.434999999600,2656750.305250000700,2791295.200000001100,2500000.000000000000,10748505.940250002000
FS( 28 ),2792794.507499999400,2758269.088000000000,2754658.040000000500,2500000.000000000000,10805721.635500001000
FS( 29 ),2746798.942499999900,2758269.088000000000,2682976.640000000600,2500000.000000000000,10688044.670500001000
FS( 30 ),2716234.789999999600,2720815.556499999900,2682976.640000000600,2500000.000000000000,10620026.986500001000
FS( 31 ),2685571.079999999600,2839746.946000000000,2695720.000000000500,2500000.000000000000,10721038.026000001000
FS( 32 ),2704686.119999999200,2918267.946250000000,2761029.720000000200,2500000.000000000000,10883983.786249999000
FS( 33 ),2662573.297499999400,2894941.624000000800,2772180.160000000100,2500000.000000000000,10829695.081500001000
FS( 34 ),2670239.224999999200,2891984.766250000300,2706870.440000000400,2500000.000000000000,10769094.431249999000
FS( 35 ),2639575.514999999200,2964592.051000000000,2754658.040000000500,2500000.000000000000,10858825.606000001000
FS( 36 ),2643458.257499999400,3138718.118499999900,2754658.040000000500,2500000.000000000000,11036834.415999999000
FS( 37 ),2670239.224999999200,3109806.620500000200,2754658.040000000500,2500000.000000000000,11034703.885500001000
FS( 38 ),2662573.297499999400,3153173.867500000600,2880498.720000000200,2500000.000000000000,11196245.885000000000
FS( 39 ),2681787.894999998600,3167958.156250000000,2832711.120000000100,2500000.000000000000,11182457.171249999000
FS( 40 ),2647241.442499999400,3167958.156250000000,2802445.640000000600,2500000.000000000000,11117645.238750000000
FS( 41 ),2666456.039999999600,3124262.369500000000,2796073.959999999500,2500000.000000000000,11086792.369499998000
FS( 42 ),2632009.144999998600,3225781.152249999800,2791295.200000001100,2500000.000000000000,11149085.497250000000
FS( 43 ),2624343.217499999300,3313172.725750000200,2832711.120000000100,2500000.000000000000,11270227.063250000000
FS( 44 ),2563015.797499999400,3066110.833750000200,2784923.520000000900,2500000.000000000000,10914050.151250001000
FS( 45 ),2609011.362499999300,3153173.867500000600,2821560.680000000200,2500000.000000000000,11083745.910000000000
FS( 46 ),2658790.112499999300,3196869.654250000600,2845454.480000000400,2500000.000000000000,11201114.246750001000
FS( 47 ),2620460.474999999200,3051655.084749999900,2808817.320000000300,2500000.000000000000,10980932.879749998000
FS( 48 ),2643458.257499999400,3095350.871500000400,2886870.400000000400,2500000.000000000000,11125679.528999999000
FS( 49 ),2654907.369999999200,3066110.833750000200,2850233.239999999800,2500000.000000000000,11071251.443750000000
FS( 50 ),2624343.217499999300,3051655.084749999900,2862976.600000000600,2500000.000000000000,11038974.902249999000
FS( 51 ),2612794.547499999400,3109806.620500000200,2880498.720000000200,2500000.000000000000,11103099.888000000000
FS( 52 ),2639575.514999999200,3022743.586750000200,2869348.280000000300,2500000.000000000000,11031667.381749999000
FS( 53 ),2639575.514999999200,3066110.833750000200,2874127.040000000500,2500000.000000000000,11079813.388750000000
FS( 54 ),2624343.217499999300,3138718.118499999900,2893242.080000000500,2500000.000000000000,11156303.415999999000
FS( 55 ),2639575.514999999200,3211325.403250000400,2921914.640000000600,2500000.000000000000,11272815.558250001000
FS( 56 ),2624343.217499999300,3196869.654250000600,2921914.640000000600,2500000.000000000000,11243127.511750001000
FS( 57 ),2616677.289999999600,3211325.403250000400,2886870.400000000400,2500000.000000000000,11214873.093250001000
FS( 58 ),2609011.362499999300,3225781.152249999800,2917135.880000000400,2500000.000000000000,11251928.394749999000
FS( 59 ),2624343.217499999300,3240565.441000000100,2928286.320000000300,2500000.000000000000,11293194.978499999000
FS( 60 ),2597462.692499999400,3182413.905250000800,2880498.720000000200,2500000.000000000000,11160375.317750001000
FS( 61 ),2578347.652499999400,3283932.688000000100,2921914.640000000600,2500000.000000000000,11284194.980500000000
