代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,10557631.111750001000
真實報酬,557631.111750001090

夏普值報酬,0.047063111175
夏普值風險,0.020637561030
夏普值,2.280458970297

預期報酬,12126.132404574419
風險,178375.356140427000
起點值,0.067980984969
找到最佳解世代,3426
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,5
1216(2),2354(18),2412(24),3008(41),4904(44),
Stock#,1216(2),2354(18),2412(24),3008(41),4904(44),
張數,45,25,23,0,31,
分配資金,2000000.000000000000,2000000.000000000000,2000000.000000000000,2000000.000000000000,2000000.000000000000,
剩餘資金,12221.446250000001,74760.437499999767,22636.266250000001,2000000.000000000000,33661.955499999764,
FS( 1 ),1997171.446250000000,1997260.437500000000,1997186.266250000100,2000000.000000000000,1997201.955499999900,9988820.105499999600
FS( 2 ),1988388.042500000000,1990744.524999999700,1994402.421000000100,2000000.000000000000,2004561.959999999700,9978096.948499999900
FS( 3 ),1984803.972500000100,1992984.568749999600,1996463.261250000200,2000000.000000000000,1996537.625499999800,9970789.427999999400
FS( 4 ),1972707.736249999600,2019367.306249999700,1982495.344000000300,2000000.000000000000,1964748.915749999700,9939319.302249999700
FS( 5 ),1976739.814999999900,2026087.437500000000,1986388.042250000200,2000000.000000000000,1967217.941749999500,9956433.236500000600
FS( 6 ),1976739.814999999900,2078852.912499999900,1990509.722750000000,2000000.000000000000,1980488.956499999900,10026591.406749999000
FS( 7 ),2059173.424999999800,2063421.500000000000,1990509.722750000000,2000000.000000000000,1961971.261499999600,10075075.909249999000
FS( 8 ),2094566.116250000000,2140329.668749999700,1982495.344000000300,2000000.000000000000,1972464.621999999700,10189855.751000000000
FS( 9 ),2145639.113750000000,2140329.668749999700,1976541.805500000000,2000000.000000000000,1975242.276249999600,10237752.864249999000
FS( 10 ),2138022.964999999900,2111955.781249999500,1976541.805500000000,2000000.000000000000,1943453.566499999500,10169974.118249999000
FS( 11 ),2172967.647500000400,2202055.318749999600,1976541.805500000000,2000000.000000000000,1964748.915749999700,10316313.687500000000
FS( 12 ),2149671.192499999900,2261540.924999999800,1988448.882500000300,2000000.000000000000,1975242.276249999600,10374903.276249999000
FS( 13 ),2157287.341250000100,2243869.468750000000,1978602.645750000100,2000000.000000000000,1983266.610749999500,10363026.066500001000
FS( 14 ),2138022.964999999900,2241629.424999999800,1960742.030250000300,2000000.000000000000,1951477.900999999600,10291872.321249999000
FS( 15 ),2138022.964999999900,2296634.943749999600,1972649.107249999900,2000000.000000000000,1948700.246749999700,10356007.262749998000
FS( 16 ),2133990.886250000000,2428548.631249999600,1968527.426750000300,2000000.000000000000,1932651.577749999700,10463718.522000000000
FS( 17 ),2125926.728750000200,2406645.981250000200,1964634.728500000200,2000000.000000000000,1948700.246749999700,10445907.685250001000
FS( 18 ),2141607.035000000100,2439499.956249999800,1964634.728500000200,2000000.000000000000,1980488.956499999900,10526230.676250000000
FS( 19 ),2165351.498750000300,2450700.174999999800,1954788.491749999800,2000000.000000000000,1948700.246749999700,10519540.412249999000
FS( 20 ),2161319.419999999900,2450700.174999999800,1948834.953250000300,2000000.000000000000,1972464.621999999700,10533319.170250000000
FS( 21 ),2129958.807499999600,2417597.306249999400,1950666.811250000300,2000000.000000000000,1975242.276249999600,10473465.201250000000
FS( 22 ),2165351.498750000300,2494505.474999999600,1946774.113000000100,2000000.000000000000,1972464.621999999700,10579095.708750000000
FS( 23 ),2138022.964999999900,2560711.212499999400,1940820.574499999900,2000000.000000000000,1959193.607249999700,10598748.359250000000
FS( 24 ),2121894.649999999900,2373543.112499999800,1924791.817000000000,2000000.000000000000,1916602.908749999700,10336832.488249999000
FS( 25 ),2102630.273749999700,2439499.956249999800,1928913.497500000100,2000000.000000000000,1922158.217249999500,10393201.944749998000
FS( 26 ),2106214.343750000000,2472602.825000000200,1962573.888250000100,2000000.000000000000,1945922.592499999600,10487313.649499999000
FS( 27 ),2047525.197500000000,2362591.787499999600,1948834.953250000300,2000000.000000000000,1945922.592499999600,10304874.530749999000
FS( 28 ),2118310.580000000100,2395694.656250000000,1948834.953250000300,2000000.000000000000,1959193.607249999700,10422033.796750000000
FS( 29 ),2086949.967500000300,2373543.112499999800,1958681.189999999900,2000000.000000000000,1943453.566499999500,10362627.836499998000
FS( 30 ),2063205.503749999900,2362591.787499999600,1948834.953250000300,2000000.000000000000,1953946.926999999700,10328579.171499999000
FS( 31 ),2078885.810000000100,2406645.981250000200,1940820.574499999900,2000000.000000000000,1940675.912249999800,10367028.277999999000
FS( 32 ),2106214.343750000000,2340689.137500000200,1928913.497500000100,2000000.000000000000,1922158.217249999500,10297975.195999999000
FS( 33 ),2074853.731250000400,2373543.112499999800,1922959.959000000000,2000000.000000000000,1868765.529999999600,10240122.332750000000
FS( 34 ),2059173.424999999800,2428548.631249999600,1926852.657249999900,2000000.000000000000,1922158.217249999500,10336732.930749999000
FS( 35 ),2070821.652500000100,2483554.149999999400,1942881.414750000000,2000000.000000000000,1935429.231999999800,10432686.449249998000
FS( 36 ),2059173.424999999800,2472602.825000000200,1948834.953250000300,2000000.000000000000,1943453.566499999500,10424064.769749999000
FS( 37 ),2078885.810000000100,2483554.149999999400,1952727.651500000200,2000000.000000000000,1961971.261499999600,10477138.872999998000
FS( 38 ),2133990.886250000000,2494505.474999999600,1958681.189999999900,2000000.000000000000,1986044.264999999700,10573221.816250000000
FS( 39 ),2125926.728750000200,2505705.693749999600,1958681.189999999900,2000000.000000000000,2004561.959999999700,10594875.572499998000
FS( 40 ),2118310.580000000100,2461651.500000000000,1958681.189999999900,2000000.000000000000,1996537.625499999800,10535180.895499999000
FS( 41 ),2161319.419999999900,2538559.668750000200,1976541.805500000000,2000000.000000000000,2017832.974750000100,10694253.868999999000
FS( 42 ),2145639.113750000000,2681673.575000000200,1968527.426750000300,2000000.000000000000,2009808.640249999700,10805648.755750000000
FS( 43 ),2172967.647500000400,2670722.250000000000,1970588.267000000000,2000000.000000000000,1996537.625499999800,10810815.790000001000
FS( 44 ),2169383.577500000100,2681673.575000000200,1974480.965250000100,2000000.000000000000,1993759.971249999700,10819298.089000000000
FS( 45 ),2138022.964999999900,2648570.706249999800,1974480.965250000100,2000000.000000000000,2020610.628999999300,10781685.265500000000
FS( 46 ),2141607.035000000100,2659522.031250000000,1982495.344000000300,2000000.000000000000,2055176.992999999800,10838801.403250001000
FS( 47 ),2133990.886250000000,2428548.631249999600,1968527.426750000300,2000000.000000000000,2049621.684499999500,10580688.628750000000
FS( 48 ),2133990.886250000000,2494505.474999999600,1962573.888250000100,2000000.000000000000,2028326.335249999300,10619396.584749999000
FS( 49 ),2125926.728750000200,2406645.981250000200,1972649.107249999900,2000000.000000000000,1993759.971249999700,10498981.788500000000
FS( 50 ),2110246.422500000300,2439499.956249999800,1972649.107249999900,2000000.000000000000,1993759.971249999700,10516155.457249999000
FS( 51 ),2141607.035000000100,2483554.149999999400,1972649.107249999900,2000000.000000000000,1981414.841249999800,10579225.133500000000
FS( 52 ),2157287.341250000100,2505705.693749999600,2005164.586750000000,2000000.000000000000,2015055.320499999700,10683212.942250000000
FS( 53 ),2165351.498750000300,2450700.174999999800,2009286.267250000300,2000000.000000000000,1989747.803999999500,10615085.744999999000
FS( 54 ),2145639.113750000000,2373543.112499999800,2007225.427000000100,2000000.000000000000,1967217.941749999500,10493625.595000001000
FS( 55 ),2251817.187500000000,2428548.631249999600,2009286.267250000300,2000000.000000000000,1995303.112499999800,10684955.198500000000
FS( 56 ),2185063.883750000000,2307586.268749999800,2013407.947750000100,2000000.000000000000,2028943.591749999700,10535001.692000000000
FS( 57 ),2161319.419999999900,2210766.599999999600,2015468.787999999900,2000000.000000000000,2051473.453999999400,10439028.261999998000
FS( 58 ),2200744.189999999900,2210766.599999999600,2017529.628250000300,2000000.000000000000,2079249.996499999400,10508290.414749999000
FS( 59 ),2153703.271250000200,2120667.062500000000,2028062.811750000100,2000000.000000000000,2090669.241749999800,10393102.387250001000
FS( 60 ),2196712.111250000100,2193344.037499999600,2017529.628250000300,2000000.000000000000,2059806.416749999600,10467392.193749998000
FS( 61 ),2176999.726249999800,2188863.950000000200,2028062.811750000100,2000000.000000000000,2042831.862999999700,10436758.351000000000
FS( 62 ),2192680.032499999700,2151529.887499999700,2038595.995250000200,2000000.000000000000,2042831.862999999700,10425637.778250000000
FS( 63 ),2196712.111250000100,2186623.906250000000,2069737.581250000300,2000000.000000000000,2104557.512999999800,10557631.111750001000
