代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,11286776.317500001000
真實報酬,1286776.317500000800

夏普值報酬,0.119977631750
夏普值風險,0.034573966537
夏普值,3.470172611538

預期報酬,21892.424832391695
風險,93780.641278415729
起點值,0.233442899664
找到最佳解世代,3024
找到最佳解實驗#,1
找到最佳解次數,34

投資組合檔數,7
2227(11),2303(13),2324(17),2325(18),3008(41),4904(45),9904(49),
FS( 10 ),1492364.223749999900,1435525.005500000000,1448569.547499999900,1465726.336000000100,1428571.000000000000,1424513.613999999800,1478540.342499999800,10173813.069249999000
FS( 11 ),1482806.703750000100,1491914.373500000000,1434870.435499999900,1454755.099500000200,1428571.000000000000,1418301.225999999800,1461814.682499999900,10173036.520749999000
FS( 12 ),1480865.332500000000,1450797.126000000200,1445144.769499999900,1442270.588999999900,1428571.000000000000,1463699.446000000000,1461814.682499999900,10173165.945499999000
FS( 13 ),1459808.921249999900,1414378.992499999900,1438295.213500000300,1423354.664000000100,1428571.000000000000,1449124.228000000100,1427945.220999999900,10041481.240249999000
FS( 14 ),1463641.885000000000,1450797.126000000200,1438295.213500000300,1486155.535000000100,1428571.000000000000,1447212.724000000200,1433381.060500000100,10148057.544000000000
FS( 15 ),1452142.993749999900,1482516.145499999900,1448569.547499999900,1492586.949500000100,1428571.000000000000,1459398.561999999900,1467250.521999999900,10231038.720249999000
FS( 16 ),1475140.776250000100,1502487.379999999900,1547888.109499999800,1530040.480999999900,1428571.000000000000,1478035.725999999800,1463487.248500000000,10425653.721250001000
FS( 17 ),1477032.368749999900,1534206.399499999800,1558162.443500000100,1531553.755000000100,1428571.000000000000,1480186.167999999800,1439235.041500000100,10448950.176250000000
FS( 18 ),1477032.368749999900,1544779.406000000000,1589841.639999999900,1531553.755000000100,1428571.000000000000,1486159.618000000000,1448434.154499999700,10506374.942250000000
FS( 19 ),1469416.220000000000,1528332.507000000000,1571861.555500000000,1523987.385000000000,1428571.000000000000,1490460.501999999900,1437144.333999999800,10449776.503500000000
FS( 20 ),1471307.812500000000,1538905.513500000100,1586416.862000000200,1528527.206999999900,1428571.000000000000,1498584.393999999900,1448434.154499999700,10500749.943500001000
FS( 21 ),1465583.256250000100,1534206.399499999800,1604396.946499999800,1530040.480999999900,1428571.000000000000,1496433.952000000000,1452197.428000000100,10511432.463249998000
FS( 22 ),1450251.401250000100,1528332.507000000000,1621520.836500000200,1544416.584000000000,1428571.000000000000,1506947.224000000200,1478540.342499999800,10558582.895250000000
FS( 23 ),1442585.473749999900,1508361.272500000000,1600115.974000000200,1522474.111000000000,1428571.000000000000,1508858.728000000100,1478540.342499999800,10489509.901750000000
FS( 24 ),1498088.780000000000,1534206.399499999800,1582992.083999999800,1522474.111000000000,1428571.000000000000,1541832.171999999800,1476867.776499999900,10585035.322999999000
FS( 25 ),1480865.332500000000,1585896.653500000000,1611246.502499999900,1530040.480999999900,1428571.000000000000,1492372.006000000100,1484394.323499999900,10613389.298999999000
FS( 26 ),1450251.401250000100,1534206.399499999800,1561587.221499999800,1514529.422500000100,1428571.000000000000,1467761.391999999800,1433381.060500000100,10390290.897249999000
FS( 27 ),1444526.845000000000,1538905.513500000100,1565011.999500000200,1498640.045500000000,1428571.000000000000,1482097.671999999800,1439235.041500000100,10396991.117000001000
FS( 28 ),1448359.808749999600,1549478.519999999800,1621520.836500000200,1525500.659000000000,1428571.000000000000,1531557.837999999800,1514082.369999999900,10619074.032249998000
FS( 29 ),1433027.953750000100,1570624.532999999800,1628370.392500000100,1517555.970499999800,1428571.000000000000,1543982.613999999800,1512409.804000000000,10634545.267749999000
FS( 30 ),1402414.022500000200,1637586.907500000000,1649775.255000000100,1511502.874500000200,1428571.000000000000,1615902.952000000300,1516173.077499999900,10761929.089000002000
FS( 31 ),1371750.312500000000,1616440.894500000200,1636076.143000000200,1508098.007999999900,1428571.000000000000,1611841.006000000100,1519936.350999999800,10692716.715000000000
FS( 32 ),1367917.348749999900,1585896.653500000000,1706284.091999999900,1523987.385000000000,1428571.000000000000,1601566.671999999800,1583912.000500000100,10798138.151749998000
FS( 33 ),1369858.720000000000,1564750.640500000000,1674604.895499999600,1523987.385000000000,1428571.000000000000,1582929.507999999900,1550042.538999999900,10694747.687999997000
FS( 34 ),1331578.861250000100,1528332.507000000000,1628370.392500000100,1508098.007999999900,1428571.000000000000,1597504.725999999600,1563004.925500000100,10585463.420250000000
FS( 35 ),1333470.453750000100,1564750.640500000000,1628370.392500000100,1522474.111000000000,1428571.000000000000,1593442.779999999600,1602310.226499999900,10673392.604249999000
FS( 36 ),1352635.272500000200,1580022.761000000200,1656624.811000000200,1528527.206999999900,1428571.000000000000,1585079.949999999700,1609836.773499999900,10741300.774999999000
FS( 37 ),1350693.901250000100,1575323.646999999900,1646350.477000000200,1561440.916500000100,1428571.000000000000,1624265.781999999700,1609836.773499999900,10796485.497249998000
FS( 38 ),1341136.381250000100,1605867.888000000300,1674604.895499999600,1602299.314500000100,1428571.000000000000,1624265.781999999700,1609836.773499999900,10886585.034750000000
FS( 39 ),1344969.345000000000,1622314.787000000000,1656624.811000000200,1649210.808500000000,1428571.000000000000,1626177.286000000100,1628653.140999999800,10956524.178500000000
FS( 40 ),1348802.308749999600,1611741.780500000100,1671180.117499999900,1649210.808500000000,1428571.000000000000,1626177.286000000100,1580148.727000000000,10915835.028250000000
FS( 41 ),1337303.417500000000,1605867.888000000300,1709708.869999999600,1652615.675000000000,1428571.000000000000,1624265.781999999700,1628653.140999999800,10986988.773499999000
FS( 42 ),1358359.828750000100,1627013.901000000300,1696009.757999999700,1665100.185499999900,1428571.000000000000,1622115.340000000100,1647469.508499999800,11044642.521750001000
FS( 43 ),1339195.010000000000,1596469.659999999900,1678029.673500000000,1662073.637500000000,1428571.000000000000,1628327.728000000100,1628653.140999999800,10961322.849999998000
FS( 44 ),1352635.272500000200,1601168.774000000000,1649775.255000000100,1687042.658499999900,1428571.000000000000,1628327.728000000100,1657086.763000000000,11004610.451000001000
FS( 45 ),1335411.825000000000,1605867.888000000300,1632651.365000000000,1693474.072999999900,1428571.000000000000,1605628.618000000000,1632416.414500000000,10934024.183500001000
FS( 46 ),1335411.825000000000,1627013.901000000300,1639500.920999999900,1708985.131500000100,1428571.000000000000,1603717.113999999800,1670049.149500000100,11013252.041999999000
FS( 47 ),1344969.345000000000,1627013.901000000300,1639500.920999999900,1743412.115000000000,1428571.000000000000,1624265.781999999700,1741551.345999999900,11149287.410000000000
FS( 48 ),1339195.010000000000,1637586.907500000000,1639500.920999999900,1746816.981500000000,1428571.000000000000,1626177.286000000100,1715208.431499999700,11133059.537499998000
FS( 49 ),1341136.381250000100,1627013.901000000300,1628370.392500000100,1724874.508500000000,1428571.000000000000,1622115.340000000100,1677575.696499999800,11049660.219750000000
FS( 50 ),1331578.861250000100,1627013.901000000300,1624945.614500000100,1702932.035499999800,1428571.000000000000,1603717.113999999800,1649560.215999999800,10968321.742250001000
FS( 51 ),1333470.453750000100,1601168.774000000000,1621520.836500000200,1677584.696000000000,1428571.000000000000,1591292.337999999800,1673812.423000000200,10927423.521250000000
FS( 52 ),1337303.417500000000,1637586.907500000000,1611246.502499999900,1705958.583499999900,1428571.000000000000,1624265.781999999700,1692628.790499999900,11037563.983500000000
FS( 53 ),1329637.490000000000,1627013.901000000300,1618096.058499999800,1696500.621000000000,1428571.000000000000,1603717.113999999800,1741551.345999999900,11045090.530499998000
FS( 54 ),1331578.861250000100,1622314.787000000000,1671180.117499999900,1749843.529499999900,1428571.000000000000,1640752.503999999500,1734024.798999999900,11178268.598250000000
FS( 55 ),1329637.490000000000,1648159.914000000100,1674604.895499999600,1721469.642000000000,1428571.000000000000,1679699.398000000300,1756604.439999999900,11238749.779500000000
FS( 56 ),1329637.490000000000,1668131.148500000100,1706284.091999999900,1781243.965000000100,1428571.000000000000,1655088.784000000200,1779184.080999999800,11348143.560500002000
FS( 57 ),1314305.635000000000,1663432.034499999800,1737963.288500000300,1771786.002500000200,1428571.000000000000,1636690.557999999700,1734024.798999999900,11286776.317500001000
