代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,12742044.273250001000
真實報酬,2742044.273250000600

夏普值報酬,0.265504427325
夏普值風險,0.072395182867
夏普值,3.667432235284

預期報酬,49045.503094921260
風險,130848.608668137970
起點值,0.374826324820
找到最佳解世代,3760
找到最佳解實驗#,1
找到最佳解次數,43

投資組合檔數,7
2207(12),2308(15),2317(17),2325(19),2330(20),2357(24),3045(43),
FS( 17 ),1524450.901000000300,1604194.990000000000,1680401.703999999900,1745832.102500000000,1453213.678500000200,1622804.851000000300,1314179.950000000000,10945081.177000001000
FS( 18 ),1573911.067000000300,1581018.003999999500,1696012.319999999800,1710947.154500000200,1442481.379999999900,1604436.492250000100,1347830.384999999800,10956639.802749999000
FS( 19 ),1573911.067000000300,1565487.034000000000,1660012.327999999700,1713854.233500000100,1447738.016000000100,1592161.052500000000,1343449.855000000000,10896616.585999999000
FS( 20 ),1573911.067000000300,1584841.011999999900,1634525.607999999800,1679696.055250000000,1464165.003500000100,1579975.214500000000,1366746.310000000100,10883863.270250002000
FS( 21 ),1588844.692000000300,1576956.057999999700,1690914.976000000000,1687690.522500000200,1464165.003500000100,1595207.512000000100,1354998.524999999900,10958780.289000001000
FS( 22 ),1697800.420000000200,1627371.975999999600,1762277.791999999900,1721848.700750000100,1465917.215500000200,1634990.689000000200,1357985.250000000000,11268195.043249998000
FS( 23 ),1752278.284000000500,1662017.986000000000,1796047.696000000000,1753826.569750000500,1475116.328500000100,1625851.310499999900,1343449.855000000000,11408591.029750001000
FS( 24 ),1757176.513000000300,1582929.507999999900,1770560.976000000000,1748012.411750000200,1455184.917000000100,1607482.951750000000,1325927.735000000100,11247278.012499999000
FS( 25 ),1791822.523000000300,1563575.529999999800,1779162.743999999900,1764001.346249999900,1449709.254500000000,1622804.851000000300,1339069.325000000000,11310148.573749999000
FS( 26 ),1771990.669000000000,1557602.079999999800,1753676.023999999700,1811968.149749999900,1462412.791500000100,1625851.310499999900,1321547.205000000100,11305051.229750000000
FS( 27 ),1796840.221000000100,1548044.559999999800,1796047.696000000000,1854120.795250000000,1484096.415000000000,1622804.851000000300,1331702.069999999600,11433659.608250000000
FS( 28 ),1742362.357000000100,1544221.551999999900,1770560.976000000000,1801066.603500000200,1484096.415000000000,1567699.774750000300,1336082.600000000300,11246093.278250000000
FS( 29 ),1747260.585999999900,1567398.537999999900,1762277.791999999900,1833044.472500000100,1511255.700999999900,1567699.774750000300,1320153.400000000100,11309093.264249999000
FS( 30 ),1781906.596000000100,1561664.025999999800,1731693.727999999900,1833044.472500000100,1511255.700999999900,1616622.330249999900,1314179.950000000000,11350369.803749999000
FS( 31 ),1900778.250999999900,1559752.521999999900,1682313.207999999900,1771995.813500000400,1511255.700999999900,1625851.310499999900,1328715.345000000000,11380665.151000001000
FS( 32 ),1955256.115000000000,1575044.553999999500,1696012.319999999800,1803973.682499999900,1505780.038500000000,1708374.522250000200,1343449.855000000000,11587894.087250002000
FS( 33 ),1930526.032000000100,1600133.043999999800,1687410.551999999900,1790891.827000000000,1476868.540500000100,1696188.684250000200,1344843.660000000100,11526865.339750001000
FS( 34 ),1915711.875999999900,1592487.027999999900,1719587.536000000100,1801066.603500000200,1495047.740000000000,1683913.244500000300,1346237.465000000100,11554054.493000001000
FS( 35 ),2004835.750000000200,1600133.043999999800,1779162.743999999900,1835951.551500000100,1531187.112500000300,1794033.795250000200,1363759.584999999700,11909066.582249999000
FS( 36 ),2108773.780000000700,1567398.537999999900,1779162.743999999900,1830137.393499999800,1513226.939500000100,1858278.250000000500,1363759.584999999700,12020740.230000000000
FS( 37 ),2163251.643999999900,1565487.034000000000,1779162.743999999900,1811968.149749999900,1511255.700999999900,1858278.250000000500,1373914.450000000000,12063320.972749999000
FS( 38 ),2098857.853000000600,1575044.553999999500,1753676.023999999700,1766908.425250000100,1498552.163999999900,1824677.593750000500,1360772.860000000100,11878492.473999999000
FS( 39 ),2079145.468000000300,1567398.537999999900,1745074.256000000100,1766908.425250000100,1491324.289500000000,1824677.593750000500,1350617.994999999600,11825149.565500000000
FS( 40 ),2074127.770000000000,1557602.079999999800,1733286.648000000000,1724755.779750000000,1502275.614499999900,1815448.613500000200,1346237.465000000100,11753736.970750000000
FS( 41 ),2212831.279000000100,1588664.020000000000,1716401.696000000000,1734930.556250000100,1495047.740000000000,1806309.235000000100,1354998.524999999900,11909186.051250000000
FS( 42 ),2222747.206000000200,1594398.531999999700,1753676.023999999700,1782897.359750000100,1505780.038500000000,1794033.795250000200,1334688.794999999900,11988224.750500001000
FS( 43 ),2148437.488000000400,1667752.498000000100,1762277.791999999900,1809061.070750000000,1511255.700999999900,1800216.316000000100,1334688.794999999900,12033692.660750000000
FS( 44 ),2128605.634000000500,1667752.498000000100,1745074.256000000100,1827957.084250000100,1511255.700999999900,1754340.220000000000,1307011.810000000100,11942000.203250002000
FS( 45 ),2272207.372000000400,1681371.963999999900,1779162.743999999900,1827957.084250000100,1534910.562999999800,1800216.316000000100,1322941.009999999800,12218770.053250000000
FS( 46 ),2351534.788000000200,1716256.911999999800,1796047.696000000000,1859208.183500000000,1569297.723500000100,1830770.512750000000,1343449.855000000000,12466568.670750000000
FS( 47 ),2505052.453000000200,1710283.461999999800,1804649.463999999900,1880284.506250000100,1569297.723500000100,1849138.871500000100,1328715.345000000000,12647424.825250002000
FS( 48 ),2514968.380000000400,1721991.424000000300,1813251.232000000100,1843219.249000000100,1531187.112500000300,1806309.235000000100,1314179.950000000000,12545109.582500000000
FS( 49 ),2386180.798000000400,1745168.409999999900,1804649.463999999900,1862115.262500000200,1578496.836500000200,1821631.134250000100,1321547.205000000100,12519792.110250002000
FS( 50 ),2301955.152999999900,1729637.439999999900,1770560.976000000000,1843219.249000000100,1569297.723500000100,1830770.512750000000,1327321.540000000000,12372765.594250001000
FS( 51 ),2262410.914000000300,1801318.840000000100,1779162.743999999900,1793072.136250000200,1600180.460000000000,1818495.073000000100,1333095.875000000000,12387739.042250002000
FS( 52 ),2396096.725000000600,1789610.878000000000,1821853.000000000000,1843219.249000000100,1605656.122500000100,1821631.134250000100,1339069.325000000000,12617139.433750000000
FS( 53 ),2336601.163000000200,1778141.853999999600,1838737.952000000000,1827957.084250000100,1609160.546499999900,1846092.412000000000,1339069.325000000000,12575763.336750001000
FS( 54 ),2267309.143000000200,1720079.919999999900,1838737.952000000000,1809061.070750000000,1576525.598000000000,1818495.073000000100,1340463.130000000100,12370674.886750001000
FS( 55 ),2420826.807999999700,1768345.396000000200,1872826.439999999900,1859208.183500000000,1616607.447500000000,1824677.593750000500,1349224.190000000400,12711719.058750000000
FS( 56 ),2371366.642000000000,1758787.875999999700,1957888.368000000000,1872290.039000000100,1611131.784999999900,1821631.134250000100,1363759.584999999700,12756858.429249998000
FS( 57 ),2366348.944000000100,1720079.919999999900,2008861.808000000000,1888278.973500000100,1585724.711000000100,1806309.235000000100,1350617.994999999600,12726224.586499998000
FS( 58 ),2386180.798000000400,1710283.461999999800,1983375.088000000000,1896273.440750000100,1600180.460000000000,1809355.694500000200,1356392.330000000100,12742044.273250001000
