代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,11762960.081500001000
真實報酬,1762960.081500001300

夏普值報酬,0.167596008150
夏普值風險,0.040153902689
夏普值,4.173841069665

預期報酬,22776.755408419052
風險,201870.715303847620
起點值,0.112828427710
找到最佳解世代,4741
找到最佳解實驗#,11
找到最佳解次數,1

投資組合檔數,3
2912(40),3008(41),4904(46),
FS( 25 ),3340745.035000000100,3978013.602000000000,3219762.663499999800,10538522.300500000000
FS( 26 ),3280014.960000000000,3944721.574000000000,3228424.166000000200,10453161.699999999000
FS( 27 ),3314660.970000000200,3896615.389999999700,3250944.072499999300,10462221.432499999000
FS( 28 ),3271453.014999999200,4140849.848999999900,3282702.915000000000,10695006.778999999000
FS( 29 ),3323422.030000000300,4011345.453000000200,3246902.037999999700,10581670.521000002000
FS( 30 ),3288776.019999999600,3830031.333999999800,3228424.166000000200,10347232.520000000000
FS( 31 ),3340745.035000000100,3933610.956999999900,3268844.510999999900,10543201.503000000000
FS( 32 ),3358068.040000000000,4011345.453000000200,3291364.417500000000,10660778.910500001000
FS( 33 ),3358068.040000000000,3955832.191000000100,3313884.323999999600,10627785.555000000000
FS( 34 ),3366629.984999999900,3959535.730000000400,3300603.353500000200,10626770.068500001000
FS( 35 ),3340745.035000000100,3918836.623999999800,3291364.417500000000,10550947.076500000000
FS( 36 ),3349306.980000000900,3722708.348999999900,3341023.698499999900,10413040.027500000000
FS( 37 ),3479129.960000000000,3789292.405000000300,3313884.323999999600,10582307.688999999000
FS( 38 ),3479129.960000000000,3719004.810000000100,3386063.511499999600,10584199.281499999000
FS( 39 ),3513775.970000000200,3715301.271000000200,3440342.260499999900,10669420.501499999000
FS( 40 ),3479129.960000000000,3759703.915999999700,3453623.231000000100,10692458.107000001000
FS( 41 ),3539860.035000000100,3863323.362000000200,3629163.015000000100,11032347.412000000000
FS( 42 ),3548421.980000000900,3952128.652000000200,3543702.856999999400,11044254.489000000000
FS( 43 ),3574506.044999999500,3922540.163000000200,3539083.388999999500,11036130.596999999000
FS( 44 ),3591829.049999999800,3837398.588999999700,3561603.295499999500,10990831.934500000000
FS( 45 ),3583067.989999999300,3704190.654000000100,3561603.295499999500,10848862.939499998000
FS( 46 ),3635037.005000000800,3807810.100000000100,3584123.202000000000,11026971.307000000000
FS( 47 ),3747536.980000000900,3715301.271000000200,3584123.202000000000,11046962.453000002000
FS( 48 ),3747536.980000000900,3748593.299000000100,3674202.827999999700,11170334.107000001000
FS( 49 ),3738975.035000000100,3826327.795000000400,3606643.108500000100,11171946.938500000000
FS( 50 ),3842913.064999999900,3974310.063000000100,3525802.418500000100,11343026.546500001000
FS( 51 ),3834152.005000000800,3900318.929000000000,3566222.763499999900,11300694.697500000000
FS( 52 ),3912205.085000000000,3922540.163000000200,3606643.108500000100,11441389.356500000000
FS( 53 ),3920767.030000000300,3948425.113000000400,3580081.167500000000,11449274.310500002000
FS( 54 ),3825590.060000000100,3885504.773000000000,3647640.887000000100,11358736.720000001000
FS( 55 ),3860236.070000000300,3759703.915999999700,3692680.699999999700,11312621.685999999000
FS( 56 ),3903444.024999999900,3519172.996000000300,3584123.202000000000,11006741.222999999000
FS( 57 ),3998620.995000000100,3541394.230000000400,3629163.015000000100,11169179.240000000000
FS( 58 ),3972736.044999999500,3548801.308000000200,3741762.547499999900,11263300.900500000000
FS( 59 ),3946851.095000000200,3604274.747000000400,3619924.078999999900,11171050.921000000000
FS( 60 ),3782182.989999999300,3770814.532999999800,3577193.999999999500,11130192.522999998000
FS( 61 ),3747536.980000000900,4011345.453000000200,3619924.078999999900,11378807.512000002000
FS( 62 ),3738975.035000000100,4140849.848999999900,3643021.419000000200,11522847.302999999000
FS( 63 ),3860236.070000000300,4288871.939999999500,3643021.419000000200,11792130.429000000000
FS( 64 ),4007382.055000000200,4159327.721000000400,3596249.305499999800,11762960.081500001000
