代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,11853205.307999998000
真實報酬,1853205.307999998300

夏普值報酬,0.176620530800
夏普值風險,0.065485697492
夏普值,2.697085586085

預期報酬,31027.851985749723
風險,288714.396364808720
起點值,0.107469015665
找到最佳解世代,3999
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,5
1101(0),2409(26),2454(28),3008(42),3673(47),
FS( 29 ),2082353.272750000200,2274371.029999999800,2061174.832249999500,2303935.899499999800,2277734.401250000100,10999569.435750000000
FS( 30 ),2082353.272750000200,2302326.775999999600,2043961.340499999900,2270633.915750000200,2224371.581250000300,10923646.886250000000
FS( 31 ),2043476.069000000100,2196955.117999999300,2032462.449250000100,2231776.623500000200,2208093.929999999700,10712764.189749999000
FS( 32 ),2034993.770000000000,2235663.073999999100,2021033.248249999700,2240109.586250000200,2245228.877500000400,10777028.555999998000
FS( 33 ),2010253.731250000200,2196955.117999999300,2021033.248249999700,2259553.165999999700,2259166.927500000200,10746962.191000000000
FS( 34 ),2013081.164250000400,2149645.393999999400,2003819.756499999700,2217918.219500000100,2212773.132499999400,10597237.666749999000
FS( 35 ),2024390.896249999800,2168999.371999999500,1986606.264749999600,2270633.915750000200,2168669.159999999700,10619299.608749999000
FS( 36 ),2034993.770000000000,2149645.393999999400,1963608.482249999900,2248442.548999999600,2175638.185000000100,10572328.380249999000
FS( 37 ),2034993.770000000000,2102335.669999999500,1977964.673750000100,2278966.878499999600,2212773.132499999400,10607034.124749999000
FS( 38 ),1998943.999250000100,2188353.349999999600,1992320.865249999800,2265078.607249999900,2201174.683749999900,10645871.505500000000
FS( 39 ),2034993.770000000000,2263618.819999999400,2032462.449250000100,2334460.228999999800,2245228.877500000400,10910764.145750001000
FS( 40 ),2034993.770000000000,2302326.775999999600,2061174.832249999500,2437143.834499999900,2307900.323750000000,11143539.536499999000
FS( 41 ),2013081.164250000400,2263618.819999999400,2058317.531999999700,2428840.739000000100,2277734.401250000100,11041592.656500001000
FS( 42 ),1991168.558500000300,2330282.521999999400,2055460.231749999800,2439921.488749999600,2296301.875000000000,11113134.675999999000
FS( 43 ),2062561.241750000000,2282972.797999999500,2075531.023749999700,2456587.414249999900,2410046.318750000100,11287698.796499999000
FS( 44 ),2104265.878500000100,2358238.267999999200,2092744.515499999700,2548160.402749999900,2435533.038749999800,11538942.103499999000
FS( 45 ),2101438.445500000400,2482963.903999999600,2118529.907999999800,2503747.802000000100,2430903.614999999800,11637583.674500002000
FS( 46 ),2084473.847500000100,2568981.583999999300,2101316.416249999800,2528746.690250000000,2549277.482499999900,11832796.020499999000
FS( 47 ),2112041.319250000200,2502317.881999999800,2089887.215249999400,2564826.328249999800,2586412.430000000200,11855485.174749998000
FS( 48 ),2095783.579500000000,2444255.947999999900,2052602.931499999500,2720225.630000000400,2586412.430000000200,11899280.518999999000
FS( 49 ),2178485.994750000100,2541025.837999999500,2052602.931499999500,2731336.247000000000,2565505.355000000000,12068956.366249999000
FS( 50 ),2156573.389000000000,2510919.649999999900,2021033.248249999700,2784051.943249999500,2577103.803750000000,12049682.034249999000
FS( 51 ),2150918.523000000000,2444255.947999999900,2043961.340499999900,2747972.305249999700,2611948.928750000000,11999057.045499999000
FS( 52 ),2156573.389000000000,2491565.671999999800,2150099.591250000100,2728558.592749999800,2611948.928750000000,12138746.173749998000
FS( 53 ),2159400.822000000200,2663601.031999999700,2144384.990749999400,2681368.337749999900,2602640.302499999800,12251395.485000001000
FS( 54 ),2159400.822000000200,2607689.539999999600,2144384.990749999400,2520413.727500000500,2549277.482499999900,11981166.562750001000
FS( 55 ),2148091.089999999900,2663601.031999999700,2135743.399749999900,2401064.196500000100,2465698.961250000200,11814198.679499999000
FS( 56 ),2142436.223999999900,2644247.053999999500,2121456.898499999700,2439921.488749999600,2588702.252499999900,11936763.917749997000
FS( 57 ),2129005.917249999900,2682955.009999999300,2072673.723499999800,2523191.381749999700,2611948.928750000000,12019774.961250000000
FS( 58 ),2129005.917249999900,2702308.987999999400,2049675.940999999600,2553715.711250000200,2658342.723749999900,12093049.281250000000
FS( 59 ),2073870.973750000100,2541025.837999999500,2038246.739999999800,2495444.706500000300,2625837.200000000200,11774425.458249997000
FS( 60 ),2029338.903999999900,2558229.373999999400,2018106.257749999900,2501000.015000000600,2704736.518750000700,11811411.069499999000
FS( 61 ),2073870.973750000100,2388344.455999999800,2018106.257749999900,2464920.377000000300,2639775.250000000000,11585017.314500000000
FS( 62 ),2101438.445500000400,2502317.881999999800,2043961.340499999900,2514858.419000000200,2686169.044999999900,11848745.132000001000
FS( 63 ),2140315.649250000200,2463609.925999999500,2041104.040249999600,2501000.015000000600,2686169.044999999900,11832198.675500000000
FS( 64 ),2148091.089999999900,2491565.671999999800,2055460.231749999800,2489889.398000000000,2667601.571250000000,11852607.963000000000
FS( 65 ),2150918.523000000000,2482963.903999999600,2052602.931499999500,2503747.802000000100,2662972.147500000000,11853205.307999998000
