代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,11280486.207999999000
真實報酬,1280486.207999998700

夏普值報酬,0.119348620800
夏普值風險,0.034114998366
夏普值,3.498420827061

預期報酬,20269.243228557356
風險,116334.003117498740
起點值,0.174233179340
找到最佳解世代,4065
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,6
2308(15),2311(16),2330(20),2357(24),2382(25),4904(46),
FS( 17 ),1719895.631000000100,1570528.569499999800,1714691.542499999700,1837359.302500000200,1819777.311999999700,1680318.554499999400,10342574.911999999000
FS( 18 ),1747074.828499999800,1561877.022749999800,1680523.408500000100,1823819.482500000200,1804007.404000000100,1697790.895749999700,10315097.041999998000
FS( 19 ),1738791.644499999700,1565023.039750000000,1702007.917000000100,1810180.105000000200,1778202.100000000100,1813884.896499999800,10408093.702750001000
FS( 20 ),1747074.828499999800,1576034.099249999700,1744718.084500000100,1932536.272500000200,1899702.072999999900,1804954.588749999600,10705023.946499998000
FS( 21 ),1711612.446999999900,1551652.467500000000,1723492.425500000100,2003919.000000000500,1863502.966000000000,1755643.758999999800,10609827.064999999000
FS( 22 ),1709541.650999999600,1559517.510000000000,1721162.779999999800,2003919.000000000500,1884290.571999999900,1770398.180499999600,10648833.693499999000
FS( 23 ),1719895.631000000100,1554011.980250000000,1706149.508999999800,1966584.937500000500,1845582.615999999900,1735453.497999999700,10527682.171750000000
FS( 24 ),1711612.446999999900,1524124.818749999900,1697607.475499999900,1966584.937500000500,1850600.313999999800,1726911.464499999800,10477445.457249999000
FS( 25 ),1700999.617499999900,1505248.716749999900,1710549.950500000000,1956330.515000000600,1830171.115000000000,1712157.042999999600,10415460.957750000000
FS( 26 ),1734650.052500000000,1521765.305999999900,1702007.917000000100,1946175.650000000100,1830171.115000000000,1715263.236999999700,10450037.277500000000
FS( 27 ),1740862.440499999800,1543000.920750000000,1714691.542499999700,1932536.272500000200,1837697.661999999800,1749819.645249999600,10518612.483500000000
FS( 28 ),1820329.237000000200,1561877.022749999800,1721162.779999999800,1939405.740000000200,1837697.661999999800,1741277.611749999500,10621754.053500000000
FS( 29 ),1820329.237000000200,1546146.937750000000,1721162.779999999800,1888432.300000000000,1830171.115000000000,1717981.156749999800,10524227.526499998000
FS( 30 ),1835083.658499999900,1559517.510000000000,1749118.525999999800,1939405.740000000200,1832679.963999999900,1712157.042999999600,10627966.441499999000
FS( 31 ),1872875.685499999700,1589404.671500000200,1789757.897500000200,1973354.847499999900,1824795.009999999800,1741277.611749999500,10791469.723749999000
FS( 32 ),1866404.447999999900,1599629.226749999900,1789757.897500000200,1993764.135000000200,1837697.661999999800,1726911.464499999800,10814168.833750002000
FS( 33 ),1879088.073499999700,1576034.099249999700,1744718.084500000100,1946175.650000000100,1816910.055999999900,1706332.929249999800,10669262.892500000000
FS( 34 ),1904196.474999999900,1578393.611999999700,1800629.576500000200,1963199.982500000200,1824795.009999999800,1700508.815499999800,10771727.471500000000
FS( 35 ),1887371.257499999800,1561877.022749999800,1789757.897500000200,1973354.847499999900,1843073.767000000000,1677600.634749999300,10733039.426999999000
FS( 36 ),1965026.107499999900,1567382.552500000000,1826255.677000000100,1959715.469999999700,1827303.858999999900,1732735.578249999800,10878423.244250000000
FS( 37 ),1952342.481999999800,1576034.099249999700,1832726.914500000200,1963199.982500000200,1878914.466999999900,1773116.100249999400,10976338.045499999000
FS( 38 ),1939917.706000000000,1586258.654499999900,1836868.506499999900,1990379.180000000200,1868879.071000000000,1726911.464499999800,10949218.582500000000
FS( 39 ),1877017.277500000100,1570528.569499999800,1798299.931000000100,1959715.469999999700,1819777.311999999700,1743995.531499999600,10769338.091499999000
FS( 40 ),1929304.876500000000,1608280.773500000100,1845669.389500000000,1966584.937500000500,1868879.071000000000,1726911.464499999800,10945634.512499999000
FS( 41 ),1918950.896499999800,1616145.815999999900,1839198.152000000200,1963199.982500000200,1876405.617999999800,1741277.611749999500,10955182.076749999000
FS( 42 ),1877017.277500000100,1580753.124750000000,1809171.610000000100,1946175.650000000100,1889308.270000000300,1712157.042999999600,10814586.975250000000
FS( 43 ),1866404.447999999900,1624010.858499999900,1826255.677000000100,1949560.605000000200,2018334.789999999800,1770398.180499999600,11054968.558999998000
FS( 44 ),1822658.882499999800,1638167.935000000100,1830656.118500000100,1939405.740000000200,2015825.940999999900,1773116.100249999400,11019834.717250001000
FS( 45 ),1814116.848999999900,1659403.549750000000,1828326.473000000000,1905357.075000000400,1977117.984999999900,1773116.100249999400,10957442.032000000000
FS( 46 ),1866404.447999999900,1621651.345750000100,1787687.101500000100,1881562.832499999800,1966724.182000000000,1749819.645249999600,10873853.555000000000
FS( 47 ),1826800.474500000000,1610640.286249999900,1802700.372500000100,1932536.272500000200,1961706.483999999900,1721087.350749999800,10855475.240499999000
FS( 48 ),1799621.276999999800,1589404.671500000200,1785616.305500000000,1884947.787500000100,1907587.027000000200,1712157.042999999600,10679338.111500001000
FS( 49 ),1812046.052999999800,1589404.671500000200,1764131.797000000000,1895202.210000000200,1966724.182000000000,1755643.758999999800,10783156.672499999000
FS( 50 ),1807904.460999999900,1586258.654499999900,1772673.830500000200,1898587.165000000300,1948803.831999999900,1828251.043749999700,10842482.986749999000
FS( 51 ),1820329.237000000200,1570528.569499999800,1777074.272000000100,1898587.165000000300,1943786.134000000100,1813884.896499999800,10824194.274000000000
FS( 52 ),1918950.896499999800,1624010.858499999900,1826255.677000000100,1939405.740000000200,1943786.134000000100,1816602.816249999900,11069016.122250000000
FS( 53 ),1921021.692499999700,1608280.773500000100,1826255.677000000100,1922381.407499999700,1969591.437999999800,1825533.123999999600,11073068.112499999000
FS( 54 ),1864333.651999999800,1580753.124750000000,1802700.372500000100,1905357.075000000400,1943786.134000000100,1900858.328499999400,10997792.686749998000
FS( 55 ),1877017.277500000100,1605134.756499999900,1828326.473000000000,1966584.937500000500,1974609.135999999900,1897752.134499999700,11149428.715000000000
FS( 56 ),1939917.706000000000,1605134.756499999900,1845669.389500000000,1990379.180000000200,2002923.288999999900,1871737.759749999300,11255766.080749998000
FS( 57 ),1946130.094000000000,1572888.082250000000,1813313.202000000000,1912226.542500000200,2005432.137999999800,1854265.418499999700,11104259.477249999000
FS( 58 ),1929304.876500000000,1583899.141750000000,1813313.202000000000,1956330.515000000600,2000414.439999999900,1869019.839999999600,11152286.015249999000
FS( 59 ),1960625.666000000000,1554011.980250000000,1819784.439500000100,1932536.272500000200,1992529.486000000000,1926872.703249999800,11186364.547500001000
FS( 60 ),1981592.475499999700,1580753.124750000000,1811242.406000000200,2007303.955000000100,1977117.984999999900,1891928.020749999700,11249941.966999998000
FS( 61 ),1918950.896499999800,1548506.450499999800,1806841.964500000200,2014173.422499999900,1956688.785999999800,1860089.532249999700,11105255.052250000000
FS( 62 ),1837154.454500000000,1565023.039750000000,1849810.981500000000,2058277.394999999800,1935901.179999999900,1860089.532249999700,11106260.583000001000
FS( 63 ),1872875.685499999700,1616145.815999999900,1866895.048500000300,2061761.907499999700,2005432.137999999800,1857371.612499999600,11280486.207999999000
