代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,12121402.504999999000
真實報酬,2121402.504999999000

夏普值報酬,0.203440250500
夏普值風險,0.056655209929
夏普值,3.590848057118

預期報酬,33849.820882513697
風險,65400.021860378351
起點值,0.517581186055
找到最佳解世代,4730
找到最佳解實驗#,1
找到最佳解次數,44

投資組合檔數,7
1303(4),2330(19),2498(27),2912(40),3008(41),3045(42),4938(46),
FS( 8 ),1424759.562499999800,1482230.273499999900,1539310.939999999900,1509509.506000000100,1435046.962000000100,1440388.795749999800,1442923.787250000300,10274172.827000001000
FS( 9 ),1413887.883500000000,1525298.848000000000,1534333.064999999900,1520102.423999999900,1439746.075999999900,1443604.502999999800,1451485.732249999900,10328461.531749999000
FS( 10 ),1383343.642500000100,1506900.622000000200,1544288.814999999900,1530774.987999999900,1444445.189999999900,1440388.795749999800,1461760.066250000100,10311905.119500000000
FS( 11 ),1407416.645999999900,1494635.138000000000,1564001.200000000000,1534279.412000000000,1420949.620000000100,1451170.872999999900,1482736.831500000100,10355192.720500000000
FS( 12 ),1420359.121000000000,1500767.880000000100,1554145.007499999800,1534279.412000000000,1416250.506000000100,1477085.690249999800,1500288.818749999600,10403179.435500000000
FS( 13 ),1418288.324999999700,1500767.880000000100,1534333.064999999900,1566217.457999999900,1453843.418000000100,1489381.041499999600,1513987.930749999600,10476822.118249999000
FS( 14 ),1411817.087499999900,1469964.789500000000,1524476.872500000100,1580394.446000000000,1425648.733999999900,1477085.690249999800,1479312.053500000200,10368702.673249999000
FS( 15 ),1409487.442000000000,1476097.531500000000,1573956.950000000000,1562633.388000000000,1392754.936000000000,1454197.420999999900,1479312.053500000200,10348442.722000001000
FS( 16 ),1422688.766499999900,1476097.531500000000,1588791.017500000100,1594571.433999999900,1411551.392000000000,1471032.594249999800,1496864.040749999900,10461599.776500002000
FS( 17 ),1424759.562499999800,1488363.015500000000,1578835.267500000100,1661951.950000000000,1411551.392000000000,1472545.868249999800,1513987.930749999600,10551997.986499999000
FS( 18 ),1411817.087499999900,1513033.364000000100,1603625.085000000000,1640686.468000000100,1458542.532000000100,1469519.320249999600,1531539.918000000300,10628766.774749998000
FS( 19 ),1433560.445499999900,1519166.106000000100,1578835.267500000100,1633597.973999999900,1472639.874000000100,1498649.844749999700,1507138.374750000200,10643590.886499999000
FS( 20 ),1433560.445499999900,1537703.712500000100,1539310.939999999900,1605243.998000000100,1458542.532000000100,1504702.940749999800,1520837.486750000200,10599905.055499997000
FS( 21 ),1426830.358500000100,1549969.196499999800,1583813.142500000100,1633597.973999999900,1477338.987999999900,1510756.036749999700,1578202.518249999700,10760511.214499999000
FS( 22 ),1418288.324999999700,1562234.680500000200,1593669.335000000000,1626509.480000000000,1514931.899999999900,1510756.036749999700,1588904.949499999600,10815297.706750000000
FS( 23 ),1424759.562499999800,1568367.422500000100,1588791.017500000100,1612332.491999999900,1557233.881749999900,1493920.863499999700,1607741.228500000200,10853149.468249999000
FS( 24 ),1424759.562499999800,1549969.196499999800,1593669.335000000000,1626509.480000000000,1543136.539750000000,1493920.863499999700,1615018.881749999700,10846986.858999997000
FS( 25 ),1426830.358500000100,1537703.712500000100,1648127.287499999900,1630013.903999999900,1529039.197749999800,1493920.863499999700,1583767.782500000000,10849406.106249999000
FS( 26 ),1426830.358500000100,1556101.938500000400,1608503.402499999900,1640686.468000000100,1623021.477749999800,1503189.666749999900,1567928.184250000200,10926264.496250000000
FS( 27 ),1429160.004000000000,1556101.938500000400,1618459.152499999900,1669040.444000000100,1665313.503749999900,1510756.036749999700,1576490.129250000000,11025324.208750000000
FS( 28 ),1446502.920500000000,1562234.680500000200,1603625.085000000000,1683217.431999999800,1651216.161750000000,1520024.839999999600,1590617.338499999800,11057441.458250001000
FS( 29 ),1459704.244999999900,1568367.422500000100,1613481.277499999900,1647774.961999999800,1660614.389749999900,1535346.739249999600,1583767.782500000000,11069059.818499999000
FS( 30 ),1466175.482499999900,1574500.164500000000,1583813.142500000100,1654863.456000000000,1576030.337749999900,1526077.935999999800,1554229.072250000200,10935692.591499999000
FS( 31 ),1474717.516000000300,1599170.513000000000,1588791.017500000100,1690305.926000000000,1613623.249750000000,1542913.109249999700,1590617.338499999800,11100141.670000000000
FS( 32 ),1477047.161499999900,1580772.287000000200,1638171.537499999900,1683217.431999999800,1627720.591750000100,1541399.835249999800,1600891.672500000100,11149223.517499998000
FS( 33 ),1474717.516000000300,1568367.422500000100,1623337.470000000200,1704482.914000000100,1627720.591750000100,1538373.287249999600,1602604.061499999800,11139606.263000000000
FS( 34 ),1481447.603000000100,1605303.255000000100,1628315.345000000200,1686721.856000000100,1627720.591750000100,1541399.835249999800,1587192.560500000100,11158104.046499999000
FS( 35 ),1470575.923999999900,1586905.029000000100,1633293.220000000200,1697394.419999999900,1637118.819750000000,1529104.483999999700,1592329.727499999800,11146724.624249998000
FS( 36 ),1463845.837000000100,1586905.029000000100,1657983.480000000000,1683217.431999999800,1735810.169500000100,1520024.839999999600,1599179.283499999900,11246969.070999999000
FS( 37 ),1452974.158000000100,1580772.287000000200,1643149.412499999900,1672544.868000000000,1712314.599500000000,1520024.839999999600,1604316.450499999800,11186099.615499999000
FS( 38 ),1470575.923999999900,1580772.287000000200,1648127.287499999900,1683217.431999999800,1773403.081500000100,1520024.839999999600,1635567.549750000200,11311691.401750000000
FS( 39 ),1450903.362000000000,1549969.196499999800,1593669.335000000000,1676128.938000000100,1886191.773249999900,1507729.488749999800,1594042.116500000200,11258637.209999999000
FS( 40 ),1448573.716500000100,1556101.938500000400,1573956.950000000000,1669040.444000000100,1994271.395250000100,1530617.757999999700,1592329.727499999800,11364894.929749999000
FS( 41 ),1457374.599500000000,1574500.164500000000,1583813.142500000100,1690305.926000000000,1947280.255250000200,1538373.287249999600,1604316.450499999800,11395966.825500000000
FS( 42 ),1461775.041000000200,1549969.196499999800,1603625.085000000000,1700898.844000000000,1895590.001250000200,1541399.835249999800,1592329.727499999800,11345590.730500000000
FS( 43 ),1459704.244999999900,1543836.454500000000,1633293.220000000200,1715075.831999999900,1966076.711249999900,1536860.013249999600,1604316.450499999800,11459165.926500000000
FS( 44 ),1448573.716500000100,1531431.589999999900,1742010.010000000000,1697394.419999999900,1984873.167250000200,1527591.209999999700,1602604.061499999800,11534481.175249999000
FS( 45 ),1431230.799999999800,1543836.454500000000,1801346.280000000000,1683217.431999999800,2003669.623249999900,1520024.839999999600,1674096.302249999900,11657424.731999999000
FS( 46 ),1426830.358500000100,1549969.196499999800,1771678.145000000300,1683217.431999999800,1961377.597250000100,1507729.488749999800,1705347.401499999700,11606152.619500000000
FS( 47 ),1450903.362000000000,1562234.680500000200,1746987.885000000000,1700898.844000000000,1942581.141250000100,1539886.561249999800,1641132.813999999800,11584628.287999999000
FS( 48 ),1457374.599500000000,1568367.422500000100,1697507.807499999900,1700898.844000000000,1937882.027249999800,1527591.209999999700,1722471.291500000300,11612096.202249998000
FS( 49 ),1440031.683000000000,1549969.196499999800,1707463.557499999900,1707987.338000000000,1947280.255250000200,1509242.762749999800,1740023.278750000100,11602001.071750002000
FS( 50 ),1444432.124499999900,1574500.164500000000,1667839.672500000300,1693810.349999999900,1914386.457250000000,1513782.584749999700,1771274.378000000000,11580028.731500000000
FS( 51 ),1452974.158000000100,1593037.770999999900,1682673.739999999500,1707987.338000000000,1909687.343250000200,1515485.017999999700,1788826.365250000000,11650674.733500000000
FS( 52 ),1452974.158000000100,1593037.770999999900,1677795.422500000300,1707987.338000000000,1937882.027249999800,1535346.739249999600,1813227.908499999900,11718254.364500001000
FS( 53 ),1448573.716500000100,1593037.770999999900,1682673.739999999500,1707987.338000000000,1923784.685249999900,1535346.739249999600,1809803.130500000200,11701210.120499998000
FS( 54 ),1440031.683000000000,1580772.287000000200,1687651.614999999500,1711571.407999999800,1984873.167250000200,1536860.013249999600,1882579.662999999700,11824342.836500000000
FS( 55 ),1435631.241500000000,1580772.287000000200,1702485.682499999900,1711571.407999999800,1966076.711249999900,1548966.205249999600,1854753.341750000100,11800259.877250001000
FS( 56 ),1450903.362000000000,1574500.164500000000,1677795.422500000300,1739925.384000000100,1956678.483250000000,1564288.104499999700,1809803.130500000200,11773897.051250000000
FS( 57 ),1466175.482499999900,1593037.770999999900,1687651.614999999500,1750597.948000000100,1989572.281250000000,1581123.277749999700,1875730.106999999800,11943891.482499998000
FS( 58 ),1461775.041000000200,1593037.770999999900,1707463.557499999900,1793128.912000000000,2078865.403000000200,1579610.003749999700,1879154.885000000000,12093038.573250001000
FS( 59 ),1463845.837000000100,1605303.255000000100,1682673.739999999500,1810810.323999999800,2031874.263000000000,1562774.830499999700,1868880.550999999700,12026165.800499998000
FS( 60 ),1472646.720000000000,1611435.997000000200,1682673.739999999500,1810810.323999999800,1989572.281250000000,1569017.085749999600,1879154.885000000000,12015314.032999998000
FS( 61 ),1483518.399000000000,1617568.739000000100,1682673.739999999500,1821482.888000000000,2017766.965249999900,1567503.811749999900,1938232.305500000200,12128749.848500000000
FS( 62 ),1496719.723499999800,1593037.770999999900,1687651.614999999500,1821482.888000000000,1989572.281250000000,1562774.830499999700,2021711.269249999700,12172953.378499998000
FS( 63 ),1489989.636500000000,1562234.680500000200,1653005.605000000000,1867518.276000000100,1966076.711249999900,1564288.104499999700,2018286.491250000000,12121402.504999999000
