代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,11479263.607500002000
真實報酬,1479263.607500001800

夏普值報酬,0.139226360750
夏普值風險,0.043040763928
夏普值,3.234755799976

預期報酬,28293.211613193416
風險,139565.815399364390
起點值,0.202723077512
找到最佳解世代,3284
找到最佳解實驗#,6
找到最佳解次數,3

投資組合檔數,5
1303(4),2002(8),2330(17),2498(27),2891(37),
FS( 15 ),2048223.614999999800,2088303.379999999900,2189865.898000000000,2020783.369500000000,2160645.083000000600,10507821.345500000000
FS( 16 ),2039522.289500000000,2085675.061999999900,2186839.350000000100,2078546.631000000100,2144238.007000000200,10534821.339499999000
FS( 17 ),2048223.614999999800,2076037.896000000200,2180786.254000000200,2078546.631000000100,2144238.007000000200,10527832.403000001000
FS( 18 ),2045197.067000000000,2079542.319999999600,2174733.158000000300,2056066.547500000300,2107322.086000000100,10462861.178500000000
FS( 19 ),2062221.399499999800,2088303.379999999900,2171706.609999999900,2056066.547500000300,2164746.852000000000,10543044.789000001000
FS( 20 ),2059573.169999999900,2085675.061999999900,2177759.706000000200,2044836.461499999700,2164746.852000000000,10532591.251499999000
FS( 21 ),2056546.621999999700,2082170.638000000000,2168680.061999999900,2023989.120999999800,2238578.694000000100,10569965.137000000000
FS( 22 ),2053898.392499999800,2091807.804000000000,2168680.061999999900,2052860.796000000100,2211917.195500000400,10579164.250000000000
FS( 23 ),2082272.279999999800,2123347.619999999600,2180786.254000000200,2056066.547500000300,2232426.040500000100,10674898.741999999000
FS( 24 ),2079245.731999999600,2163648.496000000300,2183812.802000000100,2089776.717000000200,2279596.384000000500,10796080.131000001000
FS( 25 ),2073570.954500000000,2148754.693999999700,2186839.350000000100,2086551.054000000000,2207815.426500000100,10703531.478999998000
FS( 26 ),2048223.614999999800,2123347.619999999600,2144845.996499999900,2049655.044499999800,2150390.660500000200,10516462.936500000000
FS( 27 ),2059573.169999999900,2123347.619999999600,2180786.254000000200,2067316.544999999900,2248833.116500000000,10679856.705499999000
FS( 28 ),2042548.837499999900,2088303.379999999900,2225806.155499999900,2040037.790000000000,2191408.350500000200,10588104.513499999000
FS( 29 ),2048223.614999999800,2110206.030000000300,2276879.152999999900,2040037.790000000000,2207815.426500000100,10683162.014500000000
FS( 30 ),2076597.502499999900,2129480.362000000200,2285958.797000000300,2046449.293000000100,2238578.694000000100,10777064.648500001000
FS( 31 ),2079245.731999999600,2117214.878000000000,2297686.670500000500,2019170.538000000200,2273443.730500000100,10786761.549000001000
FS( 32 ),2079245.731999999600,2129480.362000000200,2288985.345000000200,1999916.117500000200,2429310.952500000100,10926938.509000000000
FS( 33 ),2087568.738999999800,2117214.878000000000,2294660.122500000100,1972637.362499999800,2441616.259500000200,10913697.361499999000
FS( 34 ),2098918.293999999800,2104073.288000000200,2324925.602500000000,2019170.538000000200,2398547.685000000100,10945635.407500001000
FS( 35 ),2141668.284499999600,2097940.546000000100,2354812.764000000000,2015964.786499999900,2451870.682000000500,11062257.062999999000
FS( 36 ),2232086.406000000000,2110206.030000000300,2390753.021499999800,2040037.790000000000,2451870.682000000500,11224953.929500001000
FS( 37 ),2232086.406000000000,2101444.969999999700,2342706.572000000200,2046449.293000000100,2486735.718500000400,11209422.959500000000
FS( 38 ),2215062.073499999900,2097940.546000000100,2288985.345000000200,2036812.127000000300,2455972.450999999900,11094772.542500000000
FS( 39 ),2232086.406000000000,2091807.804000000000,2309792.862500000300,2048062.124499999900,2482633.949500000100,11164383.146500001000
FS( 40 ),2252137.286499999900,2085675.061999999900,2300713.218500000000,2099393.971500000000,2540058.715499999900,11277978.254000001000
FS( 41 ),2257812.063999999800,2117214.878000000000,2288985.345000000200,2136309.892500000100,2503142.794500000300,11303464.974000001000
FS( 42 ),2260460.293499999700,2123347.619999999600,2306766.314499999900,2176411.653500000000,2519549.870500000200,11386535.752000000000
FS( 43 ),2303210.284000000000,2141745.846000000400,2339680.024000000200,2182823.156500000000,2585178.174500000200,11552637.485000001000
FS( 44 ),2461725.735500000000,2210958.219999999700,2315845.958500000200,2200484.657000000100,2523651.639500000000,11712666.210499998000
FS( 45 ),2422002.293000000100,2195188.311999999900,2264772.961000000100,2205303.240000000200,2462125.104500000400,11549391.910500001000
FS( 46 ),2328557.623500000200,2154887.436000000200,2210673.415500000100,2134697.061000000200,2384191.493500000300,11213007.029500000000
FS( 47 ),2280511.174000000100,2119843.196000000000,2192892.446000000000,2101006.802999999800,2269341.961500000200,10963595.580499999000
FS( 48 ),2322882.845999999900,2129480.362000000200,2225806.155499999900,2120261.223500000300,2384191.493500000300,11182622.080500001000
FS( 49 ),2393628.405499999900,2129480.362000000200,2225806.155499999900,2173205.902000000200,2398547.685000000100,11320668.510000002000
FS( 50 ),2416327.515500000200,2123347.619999999600,2213699.963500000100,2166794.398999999700,2398547.685000000100,11318717.183000000000
FS( 51 ),2453024.410000000100,2097940.546000000100,2225806.155499999900,2158770.064500000300,2330868.496500000400,11266409.672500001000
FS( 52 ),2492747.852500000500,2132984.786000000300,2240938.895500000100,2205303.240000000200,2492888.372000000000,11564863.146000002000
FS( 53 ),2492747.852500000500,2119843.196000000000,2252666.768999999900,2216533.325999999900,2466226.873500000200,11548018.017000001000
FS( 54 ),2492747.852500000500,2104073.288000000200,2225806.155499999900,2200484.657000000100,2425209.183500000300,11448321.136500001000
FS( 55 ),2422002.293000000100,2125975.937999999600,2180786.254000000200,2205303.240000000200,2425209.183500000300,11359276.908500001000
FS( 56 ),2439026.625499999600,2129480.362000000200,2165653.514000000000,2211714.743000000200,2455972.450999999900,11401847.695499999000
FS( 57 ),2450376.180500000200,2123347.619999999600,2165653.514000000000,2320829.763000000300,2419056.530000000300,11479263.607500002000
