代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,11828220.703249998000
真實報酬,1828220.703249998400

夏普值報酬,0.174122070325
夏普值風險,0.050889437832
夏普值,3.421575826785

預期報酬,32159.725450128171
風險,53387.976141891711
起點值,0.602377684531
找到最佳解世代,3118
找到最佳解實驗#,9
找到最佳解次數,13

投資組合檔數,7
1102(1),2317(16),2498(27),3008(41),3045(42),4904(45),4938(46),
FS( 10 ),1487176.000000000000,1463788.039000000100,1436642.021749999800,1441043.898499999900,1486635.769999999800,1471384.967500000000,1492611.510000000200,10279285.206750000000
FS( 11 ),1490999.007999999900,1467153.082500000000,1442008.170999999900,1445743.012500000200,1512321.605000000200,1498265.492499999900,1490779.652000000000,10347273.023500001000
FS( 12 ),1489087.504000000000,1446445.122500000300,1469276.970250000200,1441043.898499999900,1517299.480000000200,1495876.112499999800,1485284.077999999700,10344316.165750001000
FS( 13 ),1498645.024000000200,1461976.092500000300,1458325.645250000300,1516229.722499999900,1539799.474999999900,1508121.684999999800,1494443.368000000000,10477544.012250001000
FS( 14 ),1490999.007999999900,1444633.176000000200,1425690.696749999900,1516229.722499999900,1528449.919999999900,1491097.352499999800,1524211.060499999900,10421313.936249999000
FS( 15 ),1498645.024000000200,1446445.122500000300,1452959.495999999800,1506831.494500000000,1501171.164999999800,1488409.299999999800,1496275.226000000000,10390739.828000000000
FS( 16 ),1508680.419999999700,1460164.145999999900,1523595.542250000200,1586726.388250000100,1502764.084999999700,1483630.539999999800,1503602.658000000100,10569166.779499998000
FS( 17 ),1510591.924000000100,1467153.082500000000,1496436.256250000100,1610221.958249999900,1518892.399999999900,1508121.684999999800,1518715.486500000100,10630135.792500000000
FS( 18 ),1500556.527999999900,1451622.112500000000,1501911.918750000000,1643115.756250000100,1493007.450000000000,1498265.492499999900,1522379.202499999900,10610861.460500002000
FS( 19 ),1498645.024000000200,1446445.122500000300,1485594.444500000200,1643115.756250000100,1486635.769999999800,1488409.299999999800,1509098.232000000300,10557946.649250001000
FS( 20 ),1498645.024000000200,1449810.166000000000,1529071.204750000000,1652513.984250000000,1491414.530000000300,1488409.299999999800,1540697.782500000000,10650564.991500001000
FS( 21 ),1502468.032000000100,1474142.019000000100,1539913.016499999900,1652513.984250000000,1496193.289999999800,1488409.299999999800,1548483.179000000000,10702125.820750000000
FS( 22 ),1516326.436000000000,1479319.008999999800,1518229.393000000200,1633717.528250000000,1502764.084999999700,1498265.492499999900,1542987.605000000000,10691612.548750000000
FS( 23 ),1506768.916000000000,1477507.062500000000,1545388.679000000000,1643115.756250000100,1507542.844999999700,1476462.399999999400,1535202.208500000200,10691990.867249999000
FS( 24 ),1514414.932000000000,1470518.126000000200,1610658.576000000100,1638416.642250000000,1517299.480000000200,1498265.492499999900,1529706.634500000200,10779282.883250002000
FS( 25 ),1518237.940000000400,1479319.008999999800,1632451.712750000200,1657213.098250000000,1513914.524999999900,1498265.492499999900,1546651.321000000200,10846056.098500000000
FS( 26 ),1506768.916000000000,1503392.012500000200,1626976.050250000100,1661912.212249999900,1517299.480000000200,1498265.492499999900,1555810.611000000000,10870427.774500001000
FS( 27 ),1484786.619999999600,1493038.032500000000,1637927.375250000000,1666611.326249999900,1513914.524999999900,1481241.159999999900,1566801.759000000100,10844323.798000000000
FS( 28 ),1489087.504000000000,1514004.842000000200,1659610.998750000000,1643115.756250000100,1525264.079999999800,1498265.492499999900,1589242.019500000200,10918593.693000000000
FS( 29 ),1498645.024000000200,1501838.915500000100,1648769.186999999900,1638416.642250000000,1552542.834999999700,1539482.297499999900,1608018.563999999800,10987716.465250000000
FS( 30 ),1480963.612000000200,1489672.989000000300,1626976.050250000100,1676009.554250000000,1565485.309999999800,1546949.109999999900,1622673.427999999800,11008733.053500000000
FS( 31 ),1487176.000000000000,1474142.019000000100,1616134.238500000000,1647814.870249999900,1552542.834999999700,1561584.062499999800,1585578.303499999900,10924975.328749999000
FS( 32 ),1471406.091999999900,1479319.008999999800,1670562.323750000000,1614921.072250000000,1528449.919999999900,1549338.489999999800,1585578.303499999900,10899578.210500000000
FS( 33 ),1484786.619999999600,1501838.915500000100,1686879.798000000200,1633717.528250000000,1546171.155000000300,1544559.729999999700,1604354.848000000000,11002311.594749998000
FS( 34 ),1508680.419999999700,1496661.925500000100,1675928.473000000000,1633717.528250000000,1547764.075000000000,1556506.629999999900,1622673.427999999800,11041935.479750000000
FS( 35 ),1510591.924000000100,1501838.915500000100,1703197.272249999900,1680708.668250000100,1544578.234999999400,1534703.537499999600,1641449.972500000100,11117071.524999999000
FS( 36 ),1510591.924000000100,1507015.905500000100,1675928.473000000000,1694806.010250000100,1575241.944999999800,1571141.582500000000,1615345.996000000300,11150074.836250000000
FS( 37 ),1487176.000000000000,1507015.905500000100,1632451.712750000200,1680708.668250000100,1581613.624999999500,1585776.534999999900,1630000.860000000100,11104746.306499999000
FS( 38 ),1498645.024000000200,1507015.905500000100,1681404.135500000100,1699505.124249999900,1587985.304999999900,1583387.155000000000,1691368.102999999700,11249313.752249999000
FS( 39 ),1508680.419999999700,1505203.958999999800,1692245.947250000000,1737098.036249999900,1587985.304999999900,1593243.347499999900,1702817.215499999700,11327277.230499998000
FS( 40 ),1508680.419999999700,1505203.958999999800,1686879.798000000200,1779400.017999999900,1570264.069999999800,1585776.534999999900,1722967.653500000000,11359175.453500001000
FS( 41 ),1508680.419999999700,1505203.958999999800,1692245.947250000000,1765302.676000000000,1570264.069999999800,1578608.395000000000,1730753.049999999800,11351061.517249998000
FS( 42 ),1508680.419999999700,1507015.905500000100,1752149.694999999600,1751205.333999999800,1570264.069999999800,1580997.774999999400,1697321.641500000100,11367637.840999998000
FS( 43 ),1510591.924000000100,1508827.852000000000,1708563.421499999900,1845187.613999999800,1580020.704999999800,1580997.774999999400,1680376.955000000100,11414569.246499998000
FS( 44 ),1510591.924000000100,1510380.949000000300,1719514.746500000100,1887479.639999999900,1587985.304999999900,1590555.294999999900,1689536.244999999900,11496047.104499999000
FS( 45 ),1539742.359999999900,1515557.939000000200,1703197.272249999900,1873382.298000000000,1597741.939999999700,1593243.347499999900,1704649.073499999900,11527517.230249999000
FS( 46 ),1565547.664000000300,1503392.012500000200,1714039.084000000000,1882780.525999999800,1613870.254999999900,1595632.727499999800,1697321.641500000100,11572586.910499999000
FS( 47 ),1524450.328000000000,1512192.895500000100,1681404.135500000100,1798196.473999999900,1604113.619999999900,1588165.914999999800,1665722.091000000000,11374248.459000001000
FS( 48 ),1553600.764000000200,1522546.875500000100,1686879.798000000200,1835789.385999999900,1621834.855000000200,1607579.627499999700,1704649.073499999900,11532883.379500002000
FS( 49 ),1551689.259999999800,1527723.865500000100,1741198.369999999600,1849886.728000000100,1620241.934999999800,1607579.627499999700,1715640.221500000000,11613963.007500000000
FS( 50 ),1557423.772000000100,1534712.801999999900,1724880.895750000400,1849886.728000000100,1617056.094999999700,1605190.247499999800,1717472.079499999800,11606625.619749999000
FS( 51 ),1559335.276000000100,1536524.748500000000,1730356.558250000200,1849886.728000000100,1620241.934999999800,1617435.819999999800,1700985.357499999900,11614769.423249999000
FS( 52 ),1563636.159999999900,1534712.801999999900,1735832.220750000300,1859284.956000000000,1607299.459999999700,1600411.487499999800,1706480.931499999900,11607661.017749999000
FS( 53 ),1563636.159999999900,1532900.855500000300,1762991.506749999900,1957976.305750000100,1597741.939999999700,1595632.727499999800,1713808.363500000200,11724690.859000001000
FS( 54 ),1585140.580000000100,1546878.728500000000,1746674.032499999700,1934480.735750000000,1597741.939999999700,1600411.487499999800,1719303.937499999800,11730634.441750001000
FS( 55 ),1585140.580000000100,1546878.728500000000,1752149.694999999600,1995569.217750000100,1597741.939999999700,1605190.247499999800,1752735.346000000400,11835408.754750000000
FS( 56 ),1557423.772000000100,1519181.831999999900,1692245.947250000000,2108357.909500000100,1584799.465000000100,1585776.534999999900,1708312.789500000000,11756101.250250001000
FS( 57 ),1545954.747999999900,1508827.852000000000,1670562.323750000000,2216437.531500000000,1608892.379999999900,1585776.534999999900,1706480.931499999900,11842935.301750001000
FS( 58 ),1565547.664000000300,1532900.855500000300,1681404.135500000100,2169446.391499999900,1617056.094999999700,1588165.914999999800,1719303.937499999800,11873827.993999999000
FS( 59 ),1565547.664000000300,1512192.895500000100,1703197.272249999900,2117756.137500000200,1620241.934999999800,1602800.867499999900,1706480.931499999900,11828220.703249998000
