代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,11660142.618250001000
真實報酬,1660142.618250001200

夏普值報酬,0.157314261825
夏普值風險,0.050447903547
夏普值,3.118350828557

預期報酬,29642.955106900157
風險,144498.198668327560
起點值,0.205144115152
找到最佳解世代,4352
找到最佳解實驗#,2
找到最佳解次數,11

投資組合檔數,5
2301(12),2354(19),2881(30),2892(39),4938(45),
FS( 45 ),2196218.466499999600,2312838.921000000100,2353080.035000000100,2138555.518250000200,2262732.951500000400,11263425.892250000000
FS( 46 ),2194267.139500000000,2357301.300499999900,2376625.383750000000,2138555.518250000200,2283102.416000000200,11349851.758000001000
FS( 47 ),2239635.492250000100,2421107.702250000100,2429191.743750000400,2158208.168750000200,2327236.255750000500,11575379.362750001000
FS( 48 ),2244513.809750000000,2401474.963250000500,2431929.575000000200,2177860.819250000200,2324149.973250000300,11579929.140500000000
FS( 49 ),2276710.705249999200,2401474.963250000500,2468616.513750000400,2190494.666000000200,2324149.973250000300,11661446.821500001000
FS( 50 ),2274271.546499999700,2385018.108500000100,2426453.912500000100,2183475.862250000200,2300694.226250000300,11569913.655999999000
FS( 51 ),2246952.968500000000,2343442.896499999800,2368959.456250000300,2151189.365000000200,2259646.669000000200,11370191.355250001000
FS( 52 ),2173290.374249999900,2257405.305000000200,2371697.287500000100,2158208.168750000200,2259646.669000000200,11220247.804499999000
FS( 53 ),2182559.177499999800,2235174.115249999800,2366221.625000000500,2138555.518250000200,2288966.352750000500,11211476.788750000000
FS( 54 ),2109384.415000000000,2315726.088500000100,2350342.203749999900,2138555.518250000200,2338964.129249999800,11252972.354749998000
FS( 55 ),2155240.599500000500,2473654.150750000500,2413312.322500000200,2190494.666000000200,2503154.358250000000,11735856.096999999000
FS( 56 ),2157191.926499999600,2482026.936499999800,2439595.502500000400,2183475.862250000200,2488340.202250000600,11750630.430000000000
FS( 57 ),2166460.729749999900,2487512.554749999700,2455474.923750000100,2190494.666000000200,2485562.548000000000,11785505.422249999000
FS( 58 ),2164021.571000000000,2487512.554749999700,2455474.923750000100,2190494.666000000200,2485562.548000000000,11783066.263500001000
FS( 59 ),2157191.926499999600,2487512.554749999700,2455474.923750000100,2197513.469750000200,2473834.674500000200,11771527.549249999000
FS( 60 ),2148410.955000000100,2462682.914249999900,2402908.563750000700,2177860.819250000200,2391739.560000000100,11583602.812250001000
FS( 61 ),2186949.663250000200,2540347.719999999300,2471354.345000000700,2190494.666000000200,2459020.518499999800,11848166.912750002000
FS( 62 ),2081578.005249999900,2545833.338250000500,2445071.165000000000,2163823.211750000200,2423836.898000000000,11660142.618250001000
