代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,10872556.899750000000
真實報酬,872556.899749999870

夏普值報酬,0.078555689975
夏普值風險,0.029207574017
夏普值,2.689565724647

預期報酬,15134.058711982887
風險,121689.745460355310
起點值,0.124365932846
找到最佳解世代,3338
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,4
1101(0),2301(13),2330(20),2454(28),
FS( 20 ),2298509.629249999800,2407603.871000000300,2568684.310000000100,2913868.754750000300,10188666.565000001000
FS( 21 ),2267497.467999998900,2403940.154999999800,2568684.310000000100,2882328.938749999700,10122450.871749997000
FS( 22 ),2263953.220999999400,2496448.983999999700,2586963.067000000300,2913868.754750000300,10261234.026750000000
FS( 23 ),2263953.220999999400,2472634.830000000100,2605600.231000000600,2913868.754750000300,10256057.036750000000
FS( 24 ),2298509.629249999800,2479962.262000000100,2608467.487000000200,2958988.213750000100,10345927.592000000000
FS( 25 ),2263953.220999999400,2445156.959999999500,2547179.890000000100,2922958.354500000400,10179248.425499998000
FS( 26 ),2260408.973999999900,2435081.740999999500,2519224.144000000300,2859769.209249999800,10074484.068250000000
FS( 27 ),2347243.025499999100,2479962.262000000100,2602374.568000000400,2931938.441000000100,10361518.296499999000
FS( 28 ),2440279.509249999700,2479962.262000000100,2593055.986000000000,3067187.304750000100,10580485.061999999000
FS( 29 ),2426988.582999999200,2479962.262000000100,2621011.732000000300,3085256.991000000400,10613219.568000000000
FS( 30 ),2443823.756249999600,2479962.262000000100,2623878.987999999900,3062697.261500000000,10610362.267749999000
FS( 31 ),2461544.991249999500,2493701.197000000200,2639290.489000000500,3044627.575250000200,10639164.252499999000
FS( 32 ),2551037.227999999700,2521179.066999999800,2685524.992000000100,3085256.991000000400,10842998.278000001000
FS( 33 ),2551037.227999999700,2527590.569999999800,2685524.992000000100,3017577.802500000200,10781730.592499999000
FS( 34 ),2496101.399499999400,2507440.132000000200,2660794.909000000000,3013087.759250000100,10677424.199749999000
FS( 35 ),2499645.646499999300,2548656.936999999900,2670113.491000000400,2972567.856749999300,10690983.931249999000
FS( 36 ),2450912.250249999100,2513851.634999999300,2648609.071000000500,2958988.213750000100,10572361.169999998000
FS( 37 ),2496101.399499999400,2527590.569999999800,2660794.909000000000,2927448.397750000000,10611935.276249999000
FS( 38 ),2523569.313749999300,2551404.723999999500,2673339.154000000600,3004107.672749999900,10752420.864499999000
FS( 39 ),2503189.893499999300,2568807.374999999500,2667246.235000000300,2967968.300250000300,10707211.803749999000
FS( 40 ),2489012.905499998900,2561479.943000000400,2682299.329000000800,2931938.441000000100,10664730.618500000000
FS( 41 ),2506734.140499999700,2544993.221000000400,2719215.250000000000,2958988.213750000100,10729930.825250000000
FS( 42 ),2523569.313749999300,2606360.464000000200,2786954.173000000400,2819249.306750000000,10736133.257500000000
FS( 43 ),2499645.646499999300,2596285.244999999600,2759356.834000000300,2846299.079500000000,10701586.805000000000
FS( 44 ),2485468.658499999400,2582546.309999999100,2780861.254000000700,2931938.441000000100,10780814.663500000000
FS( 45 ),2474835.917499999100,2548656.936999999900,2786954.173000000400,2927448.397750000000,10737895.425249999000
FS( 46 ),2516480.819749999800,2527590.569999999800,2811684.256000000500,2900398.625000000500,10756154.270750001000
FS( 47 ),2523569.313749999300,2558732.156000000000,2823870.094000000000,2958988.213750000100,10865159.777500000000
FS( 48 ),2523569.313749999300,2565143.658999999500,2765449.753000000000,2977057.900000000800,10831220.625750000000
FS( 49 ),2551037.227999999700,2602696.748000000100,2704162.156000000400,2950008.127249999900,10807904.259250000000
FS( 50 ),2499645.646499999300,2582546.309999999100,2654701.989999999800,2963478.257000000200,10700372.203499999000
FS( 51 ),2461544.991249999500,2616435.682999999700,2679432.073000000300,2913868.754750000300,10671281.502000000000
FS( 52 ),2516480.819749999800,2575218.878000000000,2682299.329000000800,2868858.809000000400,10642857.835750002000
FS( 53 ),2547492.980999999200,2582546.309999999100,2716347.993999999900,2891309.025250000400,10737696.310249999000
FS( 54 ),2565214.215999999100,2613687.896000000200,2713122.331000000200,2886818.982000000300,10778843.425000001000
FS( 55 ),2558125.721999999600,2582546.309999999100,2734626.751000000200,2913868.754750000300,10789167.537749998000
FS( 56 ),2613947.612249999300,2582546.309999999100,2691617.911000000300,2945518.084000000300,10833629.917250000000
FS( 57 ),2627238.538499999800,2568807.374999999500,2670113.491000000400,2967968.300250000300,10834127.704750001000
FS( 58 ),2613947.612249999300,2582546.309999999100,2660794.909000000000,2936428.484249999700,10793717.315499999000
FS( 59 ),2617491.859249999700,2602696.748000000100,2651834.734000000200,2972567.856749999300,10844591.197999999000
FS( 60 ),2637871.279499998800,2568807.374999999500,2633197.570000000300,2922958.354500000400,10762834.579000000000
FS( 61 ),2534202.054749999700,2555068.439999999900,2710255.075000000200,2900398.625000000500,10699924.194750000000
FS( 62 ),2568758.462999999100,2548656.936999999900,2734626.751000000200,2999617.629500000300,10851659.780499998000
FS( 63 ),2599770.624249998900,2555068.439999999900,2731759.495000000100,2958988.213750000100,10845586.772999998000
FS( 64 ),2603314.871249998900,2561479.943000000400,2753263.915000000000,2954498.170500000000,10872556.899750000000
