stock[index](rank)
1,20090930 - 20091231, 4,MSFT[18](2) NKE[19](17) V[25](1) VZ[26](20) ,趨勢值,0.298640870579184,預期報酬,26223.626640901085921,風險,87809.905556607060134,最佳解實驗#,1,最佳解世代數,2038,最佳解出現次數,50,最佳解平均,0.298640870579184,最佳解標準差,0.000000000000000,每次實驗找到最佳解平均世代數,2077.000000000000000,有找到最佳解平均世代數,2038.000000000000000
2,20091022 - 20100126, 4,BA[2](11) MRK[17](2) MSFT[18](6) UNH[23](1) ,趨勢值,0.187344340176311,預期報酬,36303.938498478630208,風險,193781.880276248586597,最佳解實驗#,1,最佳解世代數,2131,最佳解出現次數,50,最佳解平均,0.187344340176311,最佳解標準差,0.000000000000000,每次實驗找到最佳解平均世代數,2001.000000000000000,有找到最佳解平均世代數,2131.000000000000000
3,20091106 - 20100210, 3,BA[2](1) MCD[15](13) UNH[23](2) ,趨勢值,0.133975309692988,預期報酬,25023.471372871401400,風險,186776.738417056680191,最佳解實驗#,1,最佳解世代數,2463,最佳解出現次數,50,最佳解平均,0.133975309692988,最佳解標準差,0.000000000000000,每次實驗找到最佳解平均世代數,2160.000000000000000,有找到最佳解平均世代數,2463.000000000000000
4,20100219 - 20100521, 3,AAPL[0](1) HD[9](2) MCD[15](3) ,趨勢值,0.107264824759791,預期報酬,31719.823490097685863,風險,295715.054409784439486,最佳解實驗#,1,最佳解世代數,2296,最佳解出現次數,50,最佳解平均,0.107264824759791,最佳解標準差,0.000000000000000,每次實驗找到最佳解平均世代數,1998.000000000000000,有找到最佳解平均世代數,2296.000000000000000
5,20100223 - 20100525, 2,AAPL[0](1) MCD[15](3) ,趨勢值,0.096559813319042,預期報酬,34235.377092724076647,風險,354550.986750641604885,最佳解實驗#,1,最佳解世代數,2522,最佳解出現次數,50,最佳解平均,0.096559813319042,最佳解標準差,0.000000000000000,每次實驗找到最佳解平均世代數,2090.000000000000000,有找到最佳解平均世代數,2522.000000000000000
6,20100224 - 20100526, 1,AAPL[0](1) ,趨勢值,0.090068811742441,預期報酬,58541.824626274465118,風險,649967.769017308251932,最佳解實驗#,1,最佳解世代數,2655,最佳解出現次數,50,最佳解平均,0.090068811742441,最佳解標準差,0.000000000000000,每次實驗找到最佳解平均世代數,2114.000000000000000,有找到最佳解平均世代數,2655.000000000000000
7,20100225 - 20100527, 1,AAPL[0](1) ,趨勢值,0.088038518767734,預期報酬,53819.894957988573879,風險,611322.131622614571825,最佳解實驗#,1,最佳解世代數,2029,最佳解出現次數,50,最佳解平均,0.088038518767734,最佳解標準差,0.000000000000000,每次實驗找到最佳解平均世代數,2123.000000000000000,有找到最佳解平均世代數,2029.000000000000000
8,20100226 - 20100528, 1,AAPL[0](1) ,趨勢值,0.086117114795390,預期報酬,52542.961832061067980,風險,610133.792300174944103,最佳解實驗#,1,最佳解世代數,2360,最佳解出現次數,50,最佳解平均,0.086117114795390,最佳解標準差,0.000000000000000,每次實驗找到最佳解平均世代數,2144.000000000000000,有找到最佳解平均世代數,2360.000000000000000
9,20100301 - 20100601, 1,AAPL[0](1) ,趨勢值,0.085087682467416,預期報酬,49660.970924251312681,風險,583644.653187831048854,最佳解實驗#,1,最佳解世代數,1853,最佳解出現次數,50,最佳解平均,0.085087682467416,最佳解標準差,0.000000000000000,每次實驗找到最佳解平均世代數,2074.000000000000000,有找到最佳解平均世代數,1853.000000000000000
10,20100302 - 20100602, 1,AAPL[0](1) ,趨勢值,0.084198574017628,預期報酬,44524.917508140693826,風險,528808.451064963941462,最佳解實驗#,1,最佳解世代數,1509,最佳解出現次數,50,最佳解平均,0.084198574017628,最佳解標準差,0.000000000000000,每次實驗找到最佳解平均世代數,2070.000000000000000,有找到最佳解平均世代數,1509.000000000000000
