代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,18984812.602499999000
真實報酬,8984812.602499999100

夏普值報酬,0.889781260250
夏普值風險,0.189154402335
夏普值,4.703994457791

預期報酬,36146.423225129314
風險,436381.549374624740
起點值,0.082832152911
找到最佳解世代,3846
找到最佳解實驗#,2
找到最佳解次數,10

投資組合檔數,5
2324(15),2412(25),2454(26),3045(41),9904(48),
FS( 74 ),3159240.004999999900,2016180.380000000100,2599298.113999999600,2103651.242499999700,2566809.358500000600,12445179.100000000000
FS( 75 ),3090246.657499999700,1989747.863750000300,2631554.743999999900,2115946.593750000000,2600101.386500001000,12427597.245500002000
FS( 76 ),3033080.740999999900,1956595.216250000500,2655926.419999999900,2101709.871250000300,2518952.068250000000,12266264.316750001000
FS( 77 ),2987742.255500000400,1959731.277499999900,2736687.463999999700,2082943.282500000000,2431560.494750000500,12198664.774250001000
FS( 78 ),3021253.309999999600,2049333.027499999900,2688183.049999999800,2115946.593750000000,2485660.040250000500,12360376.021499999000
FS( 79 ),3228233.352500000000,2105782.130000000400,2870134.336999999800,2203955.423750000100,2654200.932000000500,13062306.175249999000
FS( 80 ),3435213.395000000500,2099061.998750000300,3064151.992999999800,2241488.601249999800,2835226.334249999800,13675142.322250001000
FS( 81 ),3429299.679500000100,2062773.289999999800,3270355.486999999700,2241488.601249999800,2801934.306250000400,13805851.364000000000
FS( 82 ),3657963.345499999800,2082485.675000000300,3359240.423000000000,2262843.684999999600,2997524.970749999900,14360058.099250000000
FS( 83 ),3594883.713499999600,2095925.937500000200,3306793.531999999200,2246018.467499999800,2949667.680500000200,14193289.330999998000
FS( 84 ),3594883.713499999600,2065909.351250000100,3318859.900999999600,2225310.507499999800,2949667.680500000200,14154631.153750001000
FS( 85 ),3504206.742500000200,2052917.097500000600,3322921.847000000500,2246018.467499999800,2876841.369249999500,14002905.523750000000
FS( 86 ),3303140.415499999700,2032756.703750000300,3161160.821000000000,2254431.076249999900,2801934.306250000400,13553423.322750000000
FS( 87 ),3330737.754500000300,2039476.835000000200,3165222.767000000500,2237605.858750000100,2795692.051000000400,13568735.266250003000
FS( 88 ),3240060.783499999900,2019764.450000000200,3165222.767000000500,2178717.597500000100,2714542.732750000400,13318308.330750002000
FS( 89 ),3314967.846499999100,2026484.581250000300,3181470.550999999500,2220780.641249999900,2762400.023000000000,13506103.642999997000
FS( 90 ),3285399.268999999900,2006324.187500000500,3258169.648999999700,2262843.684999999600,2762400.023000000000,13575136.813500000000
FS( 91 ),3389874.909500000500,2046196.966250000500,3294607.694000000100,2325614.688749999700,2789449.795750000000,13845744.054250002000
FS( 92 ),3354392.616500000500,2043060.905000000300,3343112.108000000000,2367030.608750000100,2835226.334249999800,13942822.572500002000
FS( 93 ),3309054.131000000100,2026484.581250000300,3343112.108000000000,2308789.471249999900,2801934.306250000400,13789374.597750001000
FS( 94 ),3251888.214499999300,2026484.581250000300,3452306.773999999700,2283551.645000000000,2774884.533500000800,13789115.748250000000
FS( 95 ),3171067.435999999300,2039476.835000000200,3326983.793000000100,2317202.080000000100,2843549.341250000500,13698279.485250000000
FS( 96 ),3129671.427499999800,2065909.351250000100,3278479.379000000200,2409093.652500000300,2822741.823750000000,13705895.634000000000
FS( 97 ),3159240.004999999900,2072629.482500000200,3318859.900999999600,2442744.087499999400,2889325.879749999800,13882799.355750000000
FS( 98 ),3234147.068000000000,2102646.068750000100,3375488.206999999500,2409093.652500000300,2889325.879749999800,14010700.876000000000
FS( 99 ),3216405.921499999200,2109366.200000000200,3375488.206999999500,2412976.395000000000,2883083.624499999900,13997320.347999997000
FS( 100 ),3159240.004999999900,2116086.331250000300,3383612.098999999900,2404563.786249999900,2835226.334249999800,13898728.555749997000
FS( 101 ),3129671.427499999800,2132662.654999999800,3326983.793000000100,2383855.826249999900,2756157.767750000600,13729331.469500000000
FS( 102 ),3147412.574000000000,2149238.978750000200,3375488.206999999500,2409093.652500000300,2762400.023000000000,13843633.435250001000
FS( 103 ),3159240.004999999900,2135798.716250000100,3375488.206999999500,2388385.692499999900,2768642.278250000000,13827554.898999998000
FS( 104 ),3044908.171999999800,2105782.130000000400,3294607.694000000100,2341792.782499999700,2708300.477500000500,13495391.255999999000
FS( 105 ),3021253.309999999600,2109366.200000000200,3173346.658999999500,2404563.786249999900,2573051.613750000000,13281581.568999998000
FS( 106 ),2999569.686500000300,2105782.130000000400,3229974.964999999900,2434331.478749999800,2573051.613750000000,13342709.874000000000
FS( 107 ),3044908.171999999800,2122358.453750000300,3229974.964999999900,2400681.043749999700,2660443.187250000400,13458365.821750000000
FS( 108 ),2940432.531499999600,2149238.978750000200,3157218.344000000000,2404563.786249999900,2600101.386500001000,13251555.027000003000
FS( 109 ),2924662.623499999800,2172087.425000000300,3064151.992999999800,2409093.652500000300,2500225.302500000200,13070220.996500000000
FS( 110 ),2895094.046000000100,2178807.556250000400,2922700.697000000600,2396151.177500000200,2485660.040250000500,12878413.517000001000
FS( 111 ),2906921.477000000000,2125942.523750000200,2938829.012000000100,2350205.391249999900,2512709.812999999600,12834608.216999998000
FS( 112 ),2861582.991500000000,2135798.716250000100,3060090.047000000700,2312672.213749999600,2518952.068250000000,12889096.036750000000
FS( 113 ),3003512.163499999800,2149238.978750000200,3149094.452000000000,2321084.822499999800,2552244.096250000400,13175174.513000000000
FS( 114 ),3135585.143000000200,2172087.425000000300,3165222.767000000500,2329497.431249999400,2573051.613750000000,13375444.379999999000
FS( 115 ),3084332.942000000300,2172087.425000000300,3116718.353000000100,2300376.862499999300,2518952.068250000000,13192467.650750000000
FS( 116 ),3125728.950499999300,2182391.626250000200,3209665.234999999900,2346322.648749999200,2606343.641750000400,13470452.102249999000
FS( 117 ),3090246.657499999700,2185527.687500000000,3250165.225999999300,2363147.866250000400,2756157.767750000600,13645245.205000000000
FS( 118 ),3066591.795499999500,2175671.495000000600,3237979.387999999800,2334027.297499999900,2729107.995000000100,13543377.971000001000
FS( 119 ),2946346.247000000000,2172087.425000000300,3161160.821000000000,2334027.297499999900,2735350.250250000000,13348972.040750001000
FS( 120 ),3062649.318500000100,2189111.757500000300,3254227.172000000700,2367030.608750000100,2714542.732750000400,13587561.589500003000
FS( 121 ),3188808.582500000500,2195383.879999999900,3310736.008999999600,2438214.221249999900,2762400.023000000000,13895542.715750000000
FS( 122 ),3257801.930000000200,2189111.757500000300,3363302.368999999900,2409093.652500000300,2843549.341250000500,14062859.050249999000
FS( 123 ),3198664.774999999400,2172087.425000000300,3383612.098999999900,2425918.869999999600,2910133.397249999900,14090416.566249998000
FS( 124 ),3267658.122499999600,2175671.495000000600,3440120.936000000200,2393562.682499999600,2924698.659500000100,14201711.895500001000
FS( 125 ),3273571.838000000000,2162231.232500000400,3609886.384999999800,2398092.548750000100,2903891.142000000500,14347673.146250000000
FS( 126 ),3314967.846499999100,2135798.716250000100,3682762.474999999600,2398092.548750000100,2849791.596500000500,14381413.182999998000
FS( 127 ),3405644.817499999900,2149238.978750000200,3609886.384999999800,2370266.227500000000,2876841.369249999500,14411877.778000001000
FS( 128 ),3423385.963999999700,2138934.777500000300,3525063.395000000500,2402622.415000000000,2883083.624499999900,14373090.175999999000
FS( 129 ),3273571.838000000000,2132662.654999999800,3561381.970999999900,2402622.415000000000,2747834.760750000400,14118073.639750000000
FS( 130 ),3309054.131000000100,2135798.716250000100,3650386.375999999200,2393562.682499999600,2808176.561500000800,14296978.467249997000
FS( 131 ),3389874.909500000500,2125942.523750000200,3690766.897999999600,2389032.816250000100,2970475.198000000300,14566092.345500002000
FS( 132 ),3537717.797000000300,2112502.261250000000,3702952.736000000000,2383855.826249999900,2924698.659500000100,14661727.280000001000
FS( 133 ),3429299.679500000100,2149238.978750000200,3810594.305000000200,2416212.013749999900,2964232.942750000900,14769577.919750001000
FS( 134 ),3423385.963999999700,2159095.171250000100,3789687.230000000000,2420741.879999999900,3084916.544249999800,14877826.789500002000
FS( 135 ),3555458.943500000100,2155511.101250000300,3864952.699999999700,2402622.415000000000,3072432.033750000400,15050977.193500001000
FS( 136 ),3555458.943500000100,2142518.847500000100,3864952.699999999700,2398092.548750000100,3205600.145750000100,15166623.185500000000
FS( 137 ),3618538.575499999800,2159095.171250000100,3831501.380000000400,2411682.147500000400,3205600.145750000100,15226417.420000002000
FS( 138 ),3711186.784999999700,2149238.978750000200,3768780.155000000300,2383855.826249999900,3153581.352000000000,15166643.096999999000
FS( 139 ),3726956.693000000000,2172087.425000000300,3848227.039999999600,2393562.682499999600,3145258.345000000200,15286092.185500000000
FS( 140 ),3849173.480000000000,2185527.687500000000,3956943.830000000100,2347616.896250000200,3199357.890500000200,15538619.784250000000
FS( 141 ),3831432.333499999700,2165815.302500000200,4078204.864999999800,2324967.564999999900,3099481.806499999900,15499901.872499999000
FS( 142 ),3726956.693000000000,2198967.950000000200,4132563.259999999800,2320437.698749999500,3064109.026750000200,15443034.628500002000
FS( 143 ),3699359.354000000300,2198967.950000000200,4028027.884999999800,2311377.966249999600,3132773.834500000300,15370506.989749998000
FS( 144 ),3630366.006499999700,2259897.140000000100,4057297.789999999600,2324967.564999999900,3159823.607250000400,15432352.108750001000
FS( 145 ),3561372.658999999100,2228536.527500000300,3873315.530000000300,2302318.233750000100,3245134.429000000000,15210677.379249999000
FS( 146 ),3423385.963999999700,2232568.606250000200,4048934.960000000000,2297788.367499999200,3274264.953499999800,15276942.851250000000
FS( 147 ),3474638.165000000000,2228536.527500000300,4040572.130000000400,2320437.698749999500,3209761.649250000200,15273946.170500003000
FS( 148 ),3585027.520999999700,2201656.002500000400,4224554.389999999700,2311377.966249999600,3253457.436000000200,15576073.315749999000
FS( 149 ),3561372.658999999100,2182391.626250000200,4266368.540000000000,2302318.233750000100,3282587.960500000000,15595039.019500000000
FS( 150 ),3732870.408499999900,2185975.696250000000,4258005.710000000000,2306848.099999999600,3224326.911500000900,15708026.826250002000
FS( 151 ),3780180.132500000300,2205240.072500000200,4258005.710000000000,2374796.093749999500,3303395.478000000100,15921617.486749999000
FS( 152 ),3744697.839499999300,2205240.072500000200,4128381.845000000700,2393562.682499999600,3268022.698250000400,15739905.137750000000
FS( 153 ),3790036.324999999700,2185975.696250000000,4107474.770000000500,2370266.227500000000,3043301.509250000100,15497054.528000001000
FS( 154 ),3654020.868499999900,2185975.696250000000,4040572.130000000400,2324967.564999999900,2993363.467250000200,15198899.727000000000
FS( 155 ),3654020.868499999900,2174327.468750000000,4032209.299999999800,2347616.896250000200,3037059.254000000200,15245233.787500000000
FS( 156 ),3689503.161499999900,2182391.626250000200,4074023.449999999700,2361206.494999999600,2885164.376250000200,15192289.108999999000
FS( 157 ),3665848.299499999700,2190007.775000000400,3940218.170000000400,2334027.297499999900,2841468.589500000200,14971570.131500000000
FS( 158 ),3750611.555000000200,2185975.696250000000,3944399.585000000000,2324967.564999999900,2899729.638500000400,15105684.039749999000
FS( 159 ),3870857.103499999700,2170743.398750000200,3998757.980000000000,2329497.431249999400,2985040.460250000000,15354896.373749999000
FS( 160 ),3918166.827500000100,2182391.626250000200,3906766.849999999600,2343087.029999999800,2905971.893750000300,15256384.227500001000
FS( 161 ),3870857.103499999700,2197623.923750000100,3952762.414999999600,2329497.431249999400,2914294.900750000500,15265035.774249997000
FS( 162 ),3955620.358999999200,2216888.300000000300,4048934.960000000000,2352146.762499999700,2985040.460250000000,15558630.841749998000
FS( 163 ),4016728.752499999900,2201656.002500000400,4082386.280000000300,2379325.960000000400,2957990.687500000500,15638087.682500001000
FS( 164 ),4058124.760999999500,2220920.378750000100,4358359.669999999900,2379325.960000000400,3043301.509250000100,16060032.279000001000
FS( 165 ),4016728.752499999900,2201656.002500000400,4299819.860000000300,2356676.628750000100,3014170.984749999800,15889052.228500001000
FS( 166 ),4178370.309500000000,2209272.151250000600,4408536.649999999400,2352146.762499999700,3101562.558250000200,16249888.431500001000
FS( 167 ),4464199.892000000000,2213304.230000000000,4508890.610000000300,2389032.816250000100,3107804.813500000600,16683232.361750001000
FS( 168 ),4535164.478000000100,2213304.230000000000,4416899.480000000400,2374796.093749999500,3116127.820500000400,16656292.102250002000
FS( 169 ),4541078.193500001000,2224952.457500000500,4333271.180000000600,2393562.682499999600,3122370.075750000300,16615234.589250002000
FS( 170 ),4535164.478000000100,2216888.300000000300,4224554.389999999700,2379325.960000000400,3095320.302999999800,16451253.431000002000
FS( 171 ),4523337.047000000300,2224952.457500000500,4266368.540000000000,2383855.826249999900,3116127.820500000400,16514641.691250000000
FS( 172 ),4535164.478000000100,2213304.230000000000,4199465.900000000400,2383855.826249999900,3122370.075750000300,16454160.510000002000
FS( 173 ),4456314.938000000100,2220920.378750000100,4283094.200000000200,2393562.682499999600,3051624.516250000300,16405516.715500001000
FS( 174 ),4535164.478000000100,2220920.378750000100,4316545.520000000500,2389032.816250000100,3037059.254000000200,16498722.447000001000
FS( 175 ),4619927.733500000100,2224952.457500000500,4349996.839999999900,2416212.013749999900,3080755.040750000200,16691844.085500000000
FS( 176 ),4645553.834000000700,2220920.378750000100,4366722.500000000000,2575404.456249999300,3116127.820500000400,16924728.989500001000
FS( 177 ),4789454.244500001000,2224952.457500000500,4391810.990000000200,2557284.991250000400,3101562.558250000200,17065065.241500001000
FS( 178 ),4692863.558000001100,2209272.151250000600,4291457.030000000300,2539165.526249999600,3051624.516250000300,16784382.781750001000
FS( 179 ),4596272.871500000400,2209272.151250000600,4274731.370000000100,2521046.061249999800,3022493.991750000000,16623816.445750002000
FS( 180 ),4584445.440500000500,2213304.230000000000,4324908.349999999600,2607113.520000000000,2993363.467250000200,16723135.007750001000
FS( 181 ),4529250.762499999300,2216888.300000000300,4324908.349999999600,2620703.118749999400,3037059.254000000200,16728809.785250001000
FS( 182 ),4481941.038499999800,2232568.606250000200,4341634.010000000700,2725537.166249999800,3014170.984749999800,16795851.805750001000
FS( 183 ),4306500.811999999900,2248248.912500000100,4333271.180000000600,2739126.765000000100,2964232.942750000900,16591380.612250002000
FS( 184 ),4391264.067500000800,2267513.288750000300,4416899.480000000400,2739126.765000000100,3007928.729500000400,16822732.330750003000
FS( 185 ),4529250.762499999300,2259897.140000000100,4567430.419999999900,2734596.898749999200,3014170.984749999800,17105346.206000000000
FS( 186 ),4476027.322999999900,2251832.982500000400,4567430.419999999900,2707417.701249999900,3066189.778500000000,17068898.205250002000
FS( 187 ),4614014.018000001100,2228536.527500000300,4467076.460000000000,2689298.236250000100,3022493.991750000000,17021419.233500000000
FS( 188 ),4728345.850999999800,2220920.378750000100,4500527.780000000300,2666648.904999999800,3043301.509250000100,17159744.424000002000
FS( 189 ),4903786.077499999700,2224952.457500000500,4517253.440000000400,2725537.166249999800,3051624.516250000300,17423153.657500003000
FS( 190 ),4958980.755500000900,2240184.754999999900,4375085.330000001000,2748186.497499999600,3136935.337999999500,17459372.675999999000
FS( 191 ),4801281.675499999900,2248248.912500000100,4186921.655000000700,2743656.631249999600,3174388.869500000500,17154497.743750002000
FS( 192 ),4897872.362000000700,2251832.982500000400,4299819.860000000300,2766953.086249999200,3218084.656250000500,17434562.947000001000
FS( 193 ),4911671.031500000500,2251832.982500000400,4283094.200000000200,2743656.631249999600,3224326.911500000900,17414581.756750003000
FS( 194 ),4850562.638000000300,2244216.833750000200,4283094.200000000200,2730067.032499999700,3180631.124750000400,17288571.829000000000
FS( 195 ),4958980.755500000900,2251832.982500000400,4333271.180000000600,2725537.166249999800,3180631.124750000400,17450253.209000003000
FS( 196 ),4976721.901999999800,2259897.140000000100,4366722.500000000000,2757893.353749999800,3188954.131749999700,17550189.027500000000
FS( 197 ),5134420.982000000800,2259897.140000000100,4492164.950000000200,2721007.299999999300,3195196.387000000100,17802686.759000000000
FS( 198 ),5093024.973499999400,2244216.833750000200,4416899.480000000400,2753363.487499999300,3218084.656250000500,17725589.431000002000
FS( 199 ),5079226.304000000500,2251832.982500000400,4433625.140000000600,2753363.487499999300,3347091.264750000600,17865139.178750001000
FS( 200 ),4994463.048499999600,2251832.982500000400,4400173.820000000300,2734596.898749999200,3326283.747250000000,17707350.497000001000
FS( 201 ),4897872.362000000700,2236600.685000000100,4212010.145000000500,2739126.765000000100,3232649.918500000100,17318259.875500001000
FS( 202 ),4874217.500000000000,2244216.833750000200,4061479.205000000100,2684768.369999999600,3282587.960500000000,17147269.869250000000
FS( 203 ),4911671.031500000500,2259897.140000000100,3990395.149999999900,2702887.835000000400,3259699.691250000600,17124550.847750004000
FS( 204 ),4958980.755500000900,2267513.288750000300,4019665.055000000200,2721007.299999999300,3245134.429000000000,17212300.828250002000
FS( 205 ),4783540.529000001000,2251832.982500000400,4015483.639999999700,2734596.898749999200,3166065.862500000300,16951519.912750002000
FS( 206 ),4838735.207000000400,2248248.912500000100,4028027.884999999800,2689298.236250000100,3072432.033750000400,16876742.274500001000
FS( 207 ),5026002.864500000100,2248248.912500000100,3973669.489999999800,2689298.236250000100,3282587.960500000000,17219807.463750001000
FS( 208 ),4923498.462499999400,2232568.606250000200,4153470.335000000000,2680238.503750000100,3274264.953499999800,17264040.860999998000
FS( 209 ),4897872.362000000700,2228536.527500000300,4140926.089999999900,2725537.166249999800,3303395.478000000100,17296267.623750001000
FS( 210 ),4958980.755500000900,2236600.685000000100,4178558.824999999700,2753363.487499999300,3347091.264750000600,17474595.017749999000
FS( 211 ),4880131.215499999900,2224952.457500000500,4099111.939999999900,2743656.631249999600,3376221.789250000800,17324074.033500001000
FS( 212 ),4958980.755500000900,2240184.754999999900,4078204.864999999800,2748186.497499999600,3449048.100499999700,17474604.973499998000
FS( 213 ),4958980.755500000900,2255865.061249999800,4140926.089999999900,2766953.086249999200,3542681.929250000000,17665406.922250003000
FS( 214 ),5067398.872999999700,2255865.061249999800,4291457.030000000300,2748186.497499999600,3492743.887250000100,17855651.348999996000
FS( 215 ),5286206.346500000900,2248248.912500000100,4391810.990000000200,2821311.481249999700,3542681.929250000000,18290259.659500003000
