代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,11375050.568249999000
真實報酬,1375050.568249998600

夏普值報酬,0.128805056825
夏普值風險,0.047678776315
夏普值,2.701517672634

預期報酬,7029.877174299013
風險,210828.255067219260
起點值,0.033344094092
找到最佳解世代,3139
找到最佳解實驗#,1
找到最佳解次數,47

投資組合檔數,4
1216(2),2412(24),2884(33),6505(47),
FS( 15 ),2637024.822250000200,2550359.185000000100,2445991.179999999700,2489172.340749999500,10122547.527999999000
FS( 16 ),2631917.522499999500,2545281.752499999900,2440615.075000000200,2471212.167749999600,10089026.517749999000
FS( 17 ),2606948.501500000200,2550359.185000000100,2465703.564999999900,2500193.356000000100,10123204.607500000000
FS( 18 ),2597301.379749999400,2550359.185000000100,2471079.670000000400,2507540.699500000100,10126280.934249999000
FS( 19 ),2602408.679500000100,2537516.267499999100,2465703.564999999900,2478559.511250000000,10084188.023249999000
FS( 20 ),2532608.916249999300,2550359.185000000100,2490792.054999999700,2478559.511250000000,10052319.667499999000
FS( 21 ),2552470.637499999700,2547969.804999999700,2497960.195000000300,2511214.371250000300,10109615.008749999000
FS( 22 ),2562117.759250000100,2550359.185000000100,2510504.439999999900,2558972.103999999800,10181953.488250000000
FS( 23 ),2622270.400749999100,2558124.669999999900,2523048.685000000100,2566319.447499999800,10269763.203249998000
FS( 24 ),2642132.121999999500,2563500.774999999900,2517672.580000000100,2529582.730000000000,10252888.207000000000
FS( 25 ),2667101.142999999700,2563500.774999999900,2497960.195000000300,2533256.401749999700,10261818.514750000000
FS( 26 ),2671640.965000000300,2553047.237499999800,2485415.950000000200,2514888.042999999600,10224992.195500001000
FS( 27 ),2656886.543499999200,2563500.774999999900,2517672.580000000100,2536930.073499999900,10274989.971999999000
FS( 28 ),2671640.965000000300,2563500.774999999900,2517672.580000000100,2544277.416999999900,10297091.737000000000
FS( 29 ),2671640.965000000300,2576343.692499999900,2517672.580000000100,2569993.119250000000,10335650.356750000000
FS( 30 ),2671640.965000000300,2586797.229999999500,2523048.685000000100,2577340.462749999900,10358827.342750002000
FS( 31 ),2686962.864249999200,2630702.087499999900,2535592.929999999700,2592035.149749999900,10445293.031499999000
FS( 32 ),2676748.264749999600,2638467.572499999800,2535592.929999999700,2581014.134499999700,10431822.901749998000
FS( 33 ),2647239.421749999700,2620547.222499999700,2517672.580000000100,2536930.073499999900,10322389.297750000000
FS( 34 ),2626810.222749999700,2615171.117499999700,2490792.054999999700,2496519.684249999900,10229293.079499999000
FS( 35 ),2612055.801249999600,2615171.117499999700,2490792.054999999700,2481824.997250000000,10199843.970999999000
FS( 36 ),2667101.142999999700,2615171.117499999700,2523048.685000000100,2496519.684249999900,10301840.629749998000
FS( 37 ),2622270.400749999100,2615171.117499999700,2478247.810000000100,2471212.167749999600,10186901.495999997000
FS( 38 ),2612055.801249999600,2615171.117499999700,2485415.950000000200,2492846.012500000200,10205488.881250000000
FS( 39 ),2626810.222749999700,2594562.715000000300,2465703.564999999900,2500193.356000000100,10187269.858750001000
FS( 40 ),2606948.501500000200,2597250.767499999100,2458535.425000000300,2503867.027749999900,10166601.721750000000
FS( 41 ),2606948.501500000200,2597250.767499999100,2440615.075000000200,2474885.839500000200,10119700.183499999000
FS( 42 ),2612055.801249999600,2602328.199999999700,2485415.950000000200,2500193.356000000100,10199993.307249999000
FS( 43 ),2587086.780249999800,2628312.707500000000,2485415.950000000200,2485498.668999999800,10186314.106750000000
FS( 44 ),2562117.759250000100,2615171.117499999700,2485415.950000000200,2478559.511250000000,10141264.338000000000
FS( 45 ),2557577.937249999000,2625624.654999999800,2458535.425000000300,2489172.340749999500,10130910.357999999000
FS( 46 ),2572332.358750000100,2630702.087499999900,2453159.320000000300,2514888.042999999600,10171081.809250001000
FS( 47 ),2582546.958250000100,2641155.625000000000,2465703.564999999900,2544277.416999999900,10233683.565250000000
FS( 48 ),2582546.958250000100,2643843.677499999800,2471079.670000000400,2525909.058250000200,10223379.364000000000
FS( 49 ),2606948.501500000200,2636078.192499999900,2471079.670000000400,2507540.699500000100,10221647.063500000000
FS( 50 ),2606948.501500000200,2659374.647499999500,2465703.564999999900,2481824.997250000000,10213851.711250000000
FS( 51 ),2597301.379749999400,2653998.542499999500,2458535.425000000300,2485498.668999999800,10195334.016249999000
FS( 52 ),2647239.421749999700,2661764.027500000300,2453159.320000000300,2536930.073499999900,10299092.842750000000
FS( 53 ),2617163.100999999800,2653998.542499999500,2440615.075000000200,2551624.760499999400,10263401.478999998000
FS( 54 ),2617163.100999999800,2653998.542499999500,2445991.179999999700,2555298.432250000100,10272451.255749999000
FS( 55 ),2626810.222749999700,2653998.542499999500,2458535.425000000300,2525909.058250000200,10265253.248500001000
FS( 56 ),2587086.780249999800,2633390.140000000100,2465703.564999999900,2492846.012500000200,10179026.497749999000
FS( 57 ),2631917.522499999500,2648921.109999999900,2465703.564999999900,2503867.027749999900,10250409.225250000000
FS( 58 ),2647239.421749999700,2636078.192499999900,2490792.054999999700,2599382.493249999800,10373492.162500000000
FS( 59 ),2631917.522499999500,2636078.192499999900,2478247.810000000100,2654079.383750000000,10400322.908750001000
FS( 60 ),2647239.421749999700,2643843.677499999800,2497960.195000000300,2639384.696750000100,10428427.991000000000
FS( 61 ),2661993.843249999900,2653998.542499999500,2465703.564999999900,2676121.414249999900,10457817.364999998000
FS( 62 ),2651779.243749999900,2656686.595000000700,2471079.670000000400,2694489.772999999600,10474035.281750001000
FS( 63 ),2582546.958250000100,2641155.625000000000,2471079.670000000400,2665100.398999999700,10359882.652250001000
FS( 64 ),2547363.337749999900,2602328.199999999700,2453159.320000000300,2639384.696750000100,10242235.554500001000
FS( 65 ),2582546.958250000100,2617859.169999999900,2471079.670000000400,2731226.490500000300,10402712.288750000000
FS( 66 ),2547363.337749999900,2605016.252499999900,2465703.564999999900,2741839.319999999400,10359922.475249998000
FS( 67 ),2532608.916249999300,2610093.685000000100,2478247.810000000100,2763881.350500000200,10384831.761750000000
FS( 68 ),2542256.038000000200,2615171.117499999700,2471079.670000000400,2767555.022249999900,10396061.847750001000
FS( 69 ),2527501.616499999500,2615171.117499999700,2490792.054999999700,2822660.098499999800,10456124.887499999000
FS( 70 ),2542256.038000000200,2636078.192499999900,2530216.825000000200,2895725.347750000200,10604276.403250000000
FS( 71 ),2547363.337749999900,2651609.162500000100,2644907.064999999900,2932462.065249999500,10776341.630500000000
FS( 72 ),2567225.058999999400,2648921.109999999900,2786477.830000000100,2998179.970999999400,11000803.969999999000
FS( 73 ),2557577.937249999000,2648921.109999999900,2806190.215000000300,3001853.642749999600,11014542.904999997000
FS( 74 ),2557577.937249999000,2651609.162500000100,2754221.200000000200,3016548.329750000000,10979956.629500000000
FS( 75 ),2522394.316749999800,2641155.625000000000,2696876.080000000100,2910420.034750000100,10770846.056499999000
FS( 76 ),2522394.316749999800,2641155.625000000000,2721964.570000000300,2965525.111000000000,10851039.622749999000
FS( 77 ),2522394.316749999800,2648921.109999999900,2729132.710000000000,2994506.299249999700,10894954.435999999000
FS( 78 ),2517854.494750000100,2651609.162500000100,2684331.835000000000,2994506.299249999700,10848301.791500000000
FS( 79 ),2502532.595499999400,2633390.140000000100,2625194.679999999700,2961851.439249999800,10722968.854750000000
FS( 80 ),2507639.895250000100,2638467.572499999800,2632362.820000000300,2928788.393500000200,10707258.681250000000
FS( 81 ),2507639.895250000100,2643843.677499999800,2625194.679999999700,2936135.736999999700,10712813.989750000000
FS( 82 ),2612055.801249999600,2643843.677499999800,2632362.820000000300,2983893.469750000200,10872155.768500000000
FS( 83 ),2656886.543499999200,2633390.140000000100,2632362.820000000300,2965525.111000000000,10888164.614499999000
FS( 84 ),2721579.006999999300,2625624.654999999800,2587561.945000000300,2932462.065249999500,10867227.672249999000
FS( 85 ),2711931.885249999400,2625624.654999999800,2580393.804999999700,2804291.739749999700,10722242.084999999000
FS( 86 ),2756195.149749999400,2625624.654999999800,2587561.945000000300,2833681.113749999600,10803062.863499999000
FS( 87 ),2726686.306750000000,2641155.625000000000,2632362.820000000300,2950830.423999999600,10951035.175749999000
FS( 88 ),2736333.428500000400,2628312.707500000000,2607274.330000000100,2903072.691249999700,10874993.157250000000
FS( 89 ),2711931.885249999400,2605016.252499999900,2600106.189999999900,2877356.989000000100,10794411.316749999000
FS( 90 ),2711931.885249999400,2620547.222499999700,2652075.205000000100,2895725.347750000200,10880279.660499999000
FS( 91 ),2706824.585499999600,2615171.117499999700,2612650.435000000100,2837354.785499999800,10772000.923500000000
FS( 92 ),2696609.985999999600,2610093.685000000100,2652075.205000000100,2859396.816000000100,10818175.692000000000
FS( 93 ),2716471.707250000000,2610093.685000000100,2709420.325000000200,2818986.426749999600,10854972.143999999000
FS( 94 ),2746548.027999999900,2597250.767499999100,2696876.080000000100,2771228.693999999200,10811903.569499999000
FS( 95 ),2741440.728249999700,2589485.282500000700,2684331.835000000000,2767555.022249999900,10782812.868000001000
FS( 96 ),2701717.285750000300,2591874.662500000100,2657451.310000000100,2756534.007000000200,10707577.265250001000
FS( 97 ),2746548.027999999900,2586797.229999999500,2652075.205000000100,2796944.396250000200,10782364.859250000000
FS( 98 ),2711931.885249999400,2579031.745000000100,2664619.450000000200,2760207.678750000000,10715790.759000000000
FS( 99 ),2691502.686249999800,2558124.669999999900,2637738.925000000300,2679795.085999999700,10567161.367249999000
FS( 100 ),2667101.142999999700,2563500.774999999900,2664619.450000000200,2734491.976499999900,10629713.344500000000
FS( 101 ),2671640.965000000300,2607405.632500000300,2664619.450000000200,2848375.800749999900,10792041.848250000000
FS( 102 ),2597301.379749999400,2589485.282500000700,2664619.450000000200,2841028.457250000400,10692434.569500001000
FS( 103 ),2686962.864249999200,2589485.282500000700,2669995.554999999700,2870009.645499999600,10816453.347250000000
FS( 104 ),2647239.421749999700,2602328.199999999700,2637738.925000000300,2862662.302000000100,10749968.848749999000
FS( 105 ),2617163.100999999800,2589485.282500000700,2689707.939999999900,2844702.129000000200,10741058.452500001000
FS( 106 ),2637024.822250000200,2579031.745000000100,2669995.554999999700,2771228.693999999200,10657280.816250000000
FS( 107 ),2671640.965000000300,2563500.774999999900,2644907.064999999900,2870009.645499999600,10750058.450500000000
FS( 108 ),2631917.522499999500,2555735.290000000000,2612650.435000000100,2774902.365749999400,10575205.613250000000
FS( 109 ),2612055.801249999600,2560812.722499999700,2600106.189999999900,2720205.475249999200,10493180.188999999000
FS( 110 ),2626810.222749999700,2581719.797499999900,2637738.925000000300,2807965.411499999500,10654234.356750000000
FS( 111 ),2612055.801249999600,2589485.282500000700,2632362.820000000300,2830007.441999999800,10663911.345750000000
FS( 112 ),2637024.822250000200,2594562.715000000300,2652075.205000000100,2855723.144249999900,10739385.886500001000
FS( 113 ),2706824.585499999600,2602328.199999999700,2696876.080000000100,2895725.347750000200,10901754.213250000000
FS( 114 ),2696609.985999999600,2602328.199999999700,2689707.939999999900,2870009.645499999600,10858655.771499999000
FS( 115 ),2686962.864249999200,2602328.199999999700,2657451.310000000100,2855723.144249999900,10802465.518499998000
FS( 116 ),2741440.728249999700,2625624.654999999800,2644907.064999999900,2917767.378249999600,10929739.826499999000
FS( 117 ),2721579.006999999300,2615171.117499999700,2657451.310000000100,2939809.408749999900,10934010.843249999000
FS( 118 ),2756195.149749999400,2617859.169999999900,2644907.064999999900,2978587.055000000600,10997548.439750001000
FS( 119 ),2751655.327749999200,2622936.602500000000,2677163.695000000300,2919400.121250000300,10971155.746500000000
FS( 120 ),2711931.885249999400,2622936.602500000000,2632362.820000000300,2941442.151749999700,10908673.459500000000
FS( 121 ),2716471.707250000000,2633390.140000000100,2696876.080000000100,2885928.889749999600,10932666.817000000000
FS( 122 ),2706824.585499999600,2615171.117499999700,2632362.820000000300,2797352.581999999900,10751711.105000000000
FS( 123 ),2706824.585499999600,2607405.632500000300,2607274.330000000100,2860213.187500000000,10781717.735500000000
FS( 124 ),2696609.985999999600,2620547.222499999700,2644907.064999999900,2856539.515749999300,10818603.789249998000
FS( 125 ),2676748.264749999600,2620547.222499999700,2709420.325000000200,2878581.546250000100,10885297.358500000000
FS( 126 ),2716471.707250000000,2620547.222499999700,2721964.570000000300,2878581.546250000100,10937565.046000000000
FS( 127 ),2736333.428500000400,2662958.717499999800,2811566.320000000300,2834089.299499999700,11044947.765500000000
FS( 128 ),2746548.027999999900,2668334.822499999800,2754221.200000000200,2912052.777749999900,11081156.828250000000
FS( 129 ),2721579.006999999300,2665646.770000000000,2759597.304999999700,2838171.157000000100,10984994.238999998000
FS( 130 ),2856071.233750000100,2668334.822499999800,2714796.429999999700,2812047.268999999400,11051249.755249999000
FS( 131 ),2771517.048999999600,2673710.927499999800,2729132.710000000000,2812047.268999999400,10986407.955499999000
FS( 132 ),2741440.728249999700,2676398.979999999500,2709420.325000000200,2808373.597250000100,10935633.630500000000
FS( 133 ),2791378.770250000100,2679087.032500000700,2696876.080000000100,2790005.238500000400,10957347.121250002000
FS( 134 ),2731793.606499999800,2692825.967499999800,2657451.310000000100,2782657.894999999600,10864728.778999999000
FS( 135 ),2786271.470499999400,2679087.032500000700,2607274.330000000100,2804699.925499999900,10877332.758500000000
FS( 136 ),2761302.449500000100,2692825.967499999800,2625194.679999999700,2774902.365749999400,10854225.462749999000
FS( 137 ),2781164.170750000000,2706564.902500000300,2709420.325000000200,2778576.037500000100,10975725.435750000000
FS( 138 ),2786271.470499999400,2747184.362499999800,2738092.885000000200,2774902.365749999400,11046451.083749998000
FS( 139 ),2781164.170750000000,2741808.257500000300,2838446.845000000200,2760207.678750000000,11121626.952000000000
FS( 140 ),2811240.491499999500,2771974.179999999700,2845614.984999999900,2823068.284250000500,11251897.940749999000
FS( 141 ),2856071.233750000100,2782726.390000000100,2888623.825000000700,2838171.157000000100,11365592.605750000000
FS( 142 ),2836776.990249999300,2763611.350000000100,2888623.825000000700,2797352.581999999900,11286364.747250000000
FS( 143 ),2820887.613249999500,2747184.362499999800,2845614.984999999900,2745512.991749999600,11159199.952499999000
FS( 144 ),2964459.483999999200,2752859.140000000100,2824110.564999999900,2701020.744999999600,11242449.933999998000
FS( 145 ),2884445.121250000300,2766299.402500000300,2766765.445000000300,2597341.564500000300,11014851.533250000000
FS( 146 ),2958784.706499999900,2774662.232499999900,2666411.484999999900,2671223.185250000600,11071081.609250000000
FS( 147 ),2980348.860999999600,2758235.245000000100,2632362.820000000300,2682652.386250000400,11053599.312249999000
FS( 148 ),3038799.069250000200,2733744.100000000100,2752429.165000000000,2689999.729749999900,11214972.063999999000
FS( 149 ),3049013.668749999700,2731056.047499999900,2709420.325000000200,2663875.841749999700,11153365.882999999000
FS( 150 ),3160806.785499999800,2758235.245000000100,2680747.765000000100,2601015.236250000100,11200805.031750001000
FS( 151 ),3118245.954249999500,2758235.245000000100,2632362.820000000300,2597341.564500000300,11106185.583750000000
FS( 152 ),3128460.553749999500,2744496.310000000100,2730924.745000000100,2645507.482999999500,11249389.091750000000
FS( 153 ),3038799.069250000200,2733744.100000000100,2687915.904999999800,2641833.811250000300,11102292.885499999000
FS( 154 ),2948570.106999999400,2668334.822499999800,2596522.120000000100,2427128.106749999800,10640555.156249998000
FS( 155 ),2953677.406750000100,2673710.927499999800,2659243.345000000200,2464273.009999999800,10750904.689250000000
FS( 156 ),3012127.615000000200,2668334.822499999800,2745261.024999999900,2497336.055749999800,10923059.518250000000
FS( 157 ),3012127.615000000200,2695514.020000000000,2766765.445000000300,2475294.025249999900,10949701.105250001000
FS( 158 ),3006452.837499999900,2695514.020000000000,2773933.585000000000,2634486.467749999800,11110386.910249999000
FS( 159 ),3096681.799749999300,2768987.454999999100,2788269.865000000200,2715715.432000000000,11369654.551749999000
FS( 160 ),2969566.783749999900,2731056.047499999900,2816942.425000000300,2701020.744999999600,11218586.001249999000
FS( 161 ),3017234.914749999500,2720005.165000000000,2788269.865000000200,2652854.826500000000,11178364.771250000000
FS( 162 ),3070577.823250000400,2728367.995000000100,2781101.725000000100,2678978.714500000200,11259026.257750001000
FS( 163 ),2996238.237999999900,2733744.100000000100,2738092.885000000200,2730818.304749999700,11198893.527749998000
FS( 164 ),2911116.575500000300,2733744.100000000100,2745261.024999999900,2689999.729749999900,11080121.430250000000
FS( 165 ),2911116.575500000300,2706564.902500000300,2702252.185000000100,2693673.401500000200,11013607.064500000000
FS( 166 ),3006452.837499999900,2733744.100000000100,2809774.285000000100,2774902.365749999400,11324873.588250000000
FS( 167 ),3054688.446250000000,2733744.100000000100,2845614.984999999900,2793678.910250000200,11427726.441500001000
FS( 168 ),3070577.823250000400,2747184.362499999800,2845614.984999999900,2763881.350500000200,11427258.521250000000
FS( 169 ),3022342.214499999800,2747184.362499999800,2852783.125000000000,2756534.007000000200,11378843.708999999000
FS( 170 ),3012127.615000000200,2758235.245000000100,2845614.984999999900,2786331.566749999800,11402309.411750000000
FS( 171 ),3017234.914749999500,2758235.245000000100,2845614.984999999900,2793678.910250000200,11414764.055000000000
FS( 172 ),3075685.122999999700,2760923.297499999900,2845614.984999999900,2867560.531000000000,11549783.936499998000
FS( 173 ),3033124.291749999900,2760923.297499999900,2845614.984999999900,2801026.253749999700,11440688.828000000000
FS( 174 ),2996238.237999999900,2733744.100000000100,2709420.325000000200,2793678.910250000200,11233081.573249999000
FS( 175 ),3049013.668749999700,2755547.192499999900,2759597.304999999700,2882255.217999999900,11446413.384250000000
FS( 176 ),2937788.029749999300,2739120.204999999100,2752429.165000000000,2826741.956000000200,11256079.355749998000
FS( 177 ),2937788.029749999300,2750171.087499999900,2702252.185000000100,2819394.612500000300,11209605.914750000000
FS( 178 ),2953677.406750000100,2747184.362499999800,2652075.205000000100,2819394.612500000300,11172331.586750001000
FS( 179 ),3043906.368999999900,2768987.454999999100,2759597.304999999700,2915726.449500000100,11488217.578499999000
FS( 180 ),3070577.823250000400,2766299.402500000300,2745261.024999999900,2923073.792999999600,11505212.043750001000
FS( 181 ),3070577.823250000400,2774662.232499999900,2766765.445000000300,2923073.792999999600,11535079.293750001000
FS( 182 ),3096681.799749999300,2763611.350000000100,2802606.145000000500,2941442.151749999700,11604341.446500001000
FS( 183 ),3118245.954249999500,2763611.350000000100,2845614.984999999900,2978587.055000000600,11706059.344250001000
FS( 184 ),3128460.553749999500,2760923.297499999900,2824110.564999999900,3037773.988749999600,11751268.404999999000
FS( 185 ),3091574.500000000000,2760923.297499999900,2802606.145000000500,2982260.726749999900,11637364.669249998000
FS( 186 ),3080792.422749999400,2774662.232499999900,2831278.705000000100,3112063.795250000000,11798797.155500000000
FS( 187 ),3070577.823250000400,2771974.179999999700,2759597.304999999700,3015731.958250000100,11617881.266500000000
FS( 188 ),3028016.992000000100,2771974.179999999700,2802606.145000000500,3004710.943000000000,11607308.260000002000
FS( 189 ),3038799.069250000200,2782726.390000000100,2795438.004999999900,3008384.614749999700,11625348.079000000000
FS( 190 ),3038799.069250000200,2766299.402500000300,2773933.585000000000,2996955.413749999400,11575987.470500000000
FS( 191 ),3033124.291749999900,2796465.324999999700,2824110.564999999900,3037773.988749999600,11691474.170499999000
FS( 192 ),3049013.668749999700,2801841.429999999700,2845614.984999999900,3012058.286499999500,11708528.370249998000
FS( 193 ),3028016.992000000100,2796465.324999999700,2831278.705000000100,2993281.741999999600,11649042.763999999000
FS( 194 ),3038799.069250000200,2799153.377499999900,2831278.705000000100,2967566.039749999500,11636797.191500001000
FS( 195 ),3038799.069250000200,2801841.429999999700,2852783.125000000000,3052468.675749999900,11745892.300000001000
FS( 196 ),3012127.615000000200,2815281.692499999900,2874287.545000000400,3026752.973499999800,11728449.826000001000
FS( 197 ),2969566.783749999900,2815281.692499999900,2881455.684999999600,2996955.413749999400,11663259.574999999000
FS( 198 ),2958784.706499999900,2815281.692499999900,2831278.705000000100,2949197.680999999900,11554542.785000000000
FS( 199 ),2948570.106999999400,2815281.692499999900,2802606.145000000500,2912052.777749999900,11478510.722250000000
FS( 200 ),2937788.029749999300,2793478.600000000100,2788269.865000000200,2945115.823499999900,11464652.318250000000
FS( 201 ),2911116.575500000300,2815281.692499999900,2816942.425000000300,2963892.367999999800,11507233.061000001000
FS( 202 ),2958784.706499999900,2801841.429999999700,2838446.845000000200,3030426.645250000100,11629499.626750000000
FS( 203 ),3001345.537750000100,2801841.429999999700,2874287.545000000400,3078592.563749999300,11756067.076499999000
FS( 204 ),2964459.483999999200,2801841.429999999700,2874287.545000000400,3019405.630000000400,11659994.089000000000
FS( 205 ),2916223.875250000000,2774662.232499999900,2845614.984999999900,2974913.383250000400,11511414.476000000000
FS( 206 ),2937788.029749999300,2780038.337499999900,2852783.125000000000,2915726.449500000100,11486335.941749999000
FS( 207 ),2874230.521749999800,2760923.297499999900,2788269.865000000200,2856539.515749999300,11279963.199999999000
FS( 208 ),2911116.575500000300,2760923.297499999900,2802606.145000000500,2801026.253749999700,11275672.271749999000
FS( 209 ),2906009.275749999100,2774662.232499999900,2831278.705000000100,2830415.627749999500,11342365.841000000000
FS( 210 ),2863448.444499999300,2750171.087499999900,2838446.845000000200,2812047.268999999400,11264113.646000000000
FS( 211 ),2895227.198499999500,2728367.995000000100,2795438.004999999900,2826741.956000000200,11245775.154500000000
FS( 212 ),2932680.729999999500,2788102.495000000100,2824110.564999999900,2841844.828749999900,11386738.618749999000
FS( 213 ),2852666.367249999700,2768987.454999999100,2838446.845000000200,2823068.284250000500,11283168.951500000000
FS( 214 ),2932680.729999999500,2801841.429999999700,2824110.564999999900,2856539.515749999300,11415172.240750000000
FS( 215 ),2932680.729999999500,2782726.390000000100,2809774.285000000100,2885928.889749999600,11411110.294749999000
FS( 216 ),2927005.952500000100,2785414.442499999900,2816942.425000000300,2889602.561499999800,11418965.381500000000
FS( 217 ),2900334.498250000200,2774662.232499999900,2795438.004999999900,2863886.859250000200,11334321.595000001000
FS( 218 ),2895227.198499999500,2774662.232499999900,2831278.705000000100,2878581.546250000100,11379749.682250001000
FS( 219 ),2932680.729999999500,2782726.390000000100,2831278.705000000100,2893684.418999999300,11440370.243999999000
FS( 220 ),2906009.275749999100,2774662.232499999900,2816942.425000000300,2867560.531000000000,11365174.464249998000
FS( 221 ),2874230.521749999800,2796465.324999999700,2802606.145000000500,2874907.874499999900,11348209.866250001000
FS( 222 ),2890119.898749999700,2799153.377499999900,2852783.125000000000,2815720.940749999600,11357777.341999998000
FS( 223 ),2874230.521749999800,2777350.284999999700,2852783.125000000000,2852865.843999999600,11357229.775750000000
FS( 224 ),2884445.121250000300,2766299.402500000300,2874287.545000000400,2849192.172250000300,11374224.241000002000
FS( 225 ),2863448.444499999300,2774662.232499999900,2816942.425000000300,2812047.268999999400,11267100.370999999000
FS( 226 ),2895227.198499999500,2774662.232499999900,2838446.845000000200,2801026.253749999700,11309362.529750001000
FS( 227 ),2868555.744250000000,2763611.350000000100,2809774.285000000100,2760207.678750000000,11202149.058000002000
FS( 228 ),2831669.690500000000,2758235.245000000100,2788269.865000000200,2760207.678750000000,11138382.479249999000
FS( 229 ),2863448.444499999300,2760923.297499999900,2781101.725000000100,2756534.007000000200,11162007.473999999000
FS( 230 ),2874230.521749999800,2747184.362499999800,2738092.885000000200,2738165.648249999600,11097673.417500000000
FS( 231 ),2825994.913000000200,2741808.257500000300,2695084.045000000400,2763881.350500000200,11026768.566000002000
FS( 232 ),2852666.367249999700,2747184.362499999800,2723756.605000000000,2786331.566749999800,11109938.901500000000
FS( 233 ),2937788.029749999300,2747184.362499999800,2723756.605000000000,2867560.531000000000,11276289.528250000000
FS( 234 ),2948570.106999999400,2758235.245000000100,2788269.865000000200,2893684.418999999300,11388759.636000000000
FS( 235 ),2916223.875250000000,2760923.297499999900,2730924.745000000100,2885928.889749999600,11294000.807500001000
FS( 236 ),2863448.444499999300,2752859.140000000100,2702252.185000000100,2882255.217999999900,11200814.987500001000
FS( 237 ),2911116.575500000300,2785414.442499999900,2738092.885000000200,2893684.418999999300,11328308.322000001000
FS( 238 ),2937788.029749999300,2785414.442499999900,2752429.165000000000,2904705.434250000400,11380337.071500000000
FS( 239 ),2948570.106999999400,2785414.442499999900,2723756.605000000000,2974913.383250000400,11432654.537750000000
FS( 240 ),2974674.083499999700,2788102.495000000100,2745261.024999999900,2974913.383250000400,11482950.986749999000
FS( 241 ),2969566.783749999900,2788102.495000000100,2752429.165000000000,2930421.136499999600,11440519.580250001000
FS( 242 ),2895227.198499999500,2774662.232499999900,2730924.745000000100,2919400.121250000300,11320214.297249999000
FS( 243 ),2911116.575500000300,2777350.284999999700,2716588.465000000300,2889602.561499999800,11294657.887000000000
FS( 244 ),2932680.729999999500,2777350.284999999700,2730924.745000000100,2934094.808250000200,11375050.568249999000
