代數,10000
粒子數,10
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000000
最後資金,10429465.599999997764826
真實報酬,429465.599999997764826

夏普值報酬,0.034246560000000
夏普值風險,0.025952700331293
夏普值,1.319575981028336

二次趨勢線,-1179.883360575344341 x^2 + 54634.067675116544706 x + 10000000.000000000000000
二次平均預期報酬,27496.750381883619411
風險,165811.323781901213806
二次平均趨勢值,0.165831559357498
一次趨勢線,34733.368326745650847 x + 10000000.000000000000000
一次預期報酬,34733.368326745650847
一次風險,178985.489153444679687
一次趨勢值,0.194056895288135
找到最佳解世代,2290
找到最佳解實驗#,1
找到最佳解次數,50

stock[index](rank)
投資組合檔數,1
MRK[17](1),
Stock#,MRK[17](1),
張數,298240,
分配資金,10000000.000000000000000,
剩餘資金,12.799999998882413,
FS( 1 ),10000000.000000000000000,10000000.000000000000000
FS( 2 ),10247539.199999999254942,10247539.199999999254942
FS( 3 ),10226662.399999998509884,10226662.399999998509884
FS( 4 ),9892633.599999999627471,9892633.599999999627471
FS( 5 ),9934387.199999999254942,9934387.199999999254942
FS( 6 ),10083507.199999999254942,10083507.199999999254942
FS( 7 ),10053683.199999999254942,10053683.199999999254942
FS( 8 ),10334028.799999998882413,10334028.799999998882413
FS( 9 ),10396659.199999999254942,10396659.199999999254942
FS( 10 ),10444377.599999999627471,10444377.599999999627471
FS( 11 ),10742617.599999999627471,10742617.599999999627471
FS( 12 ),10739635.199999997392297,10739635.199999997392297
FS( 13 ),10694899.199999999254942,10694899.199999999254942
FS( 14 ),10638233.599999999627471,10638233.599999999627471
FS( 15 ),10474201.599999997764826,10474201.599999997764826
FS( 16 ),10477184.000000000000000,10477184.000000000000000
FS( 17 ),10563673.599999999627471,10563673.599999999627471
FS( 18 ),10620339.199999999254942,10620339.199999999254942
FS( 19 ),10715775.999999998137355,10715775.999999998137355
FS( 20 ),10718758.399999998509884,10718758.399999998509884
FS( 21 ),10566655.999999998137355,10566655.999999998137355
FS( 22 ),10429465.599999997764826,10429465.599999997764826
