代數,10000
粒子數,10
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000000
最後資金,10270738.599999999627471
真實報酬,270738.599999999627471

夏普值報酬,0.018373860000000
夏普值風險,0.025924355393312
夏普值,0.708748962943944

二次趨勢線,631.916638054334499 x^2 + 14724.923973658307659 x + 10000000.000000000000000
二次平均預期報酬,28627.090010853666172
風險,178236.780902216414688
二次平均趨勢值,0.160612696582301
一次趨勢線,24909.068861371215462 x + 10000000.000000000000000
一次預期報酬,24909.068861371215462
一次風險,181260.519364668522030
一次趨勢值,0.137421369797898
找到最佳解世代,2429
找到最佳解實驗#,1
找到最佳解次數,50

stock[index](rank)
投資組合檔數,1
TRV[22](1),
Stock#,TRV[22](1),
張數,144780,
分配資金,10000000.000000000000000,
剩餘資金,45.400000000372529,
FS( 1 ),10000000.000000000000000,10000000.000000000000000
FS( 2 ),9946431.400000000372529,9946431.400000000372529
FS( 3 ),9991313.200000001117587,9991313.200000001117587
FS( 4 ),10030403.800000000745058,10030403.800000000745058
FS( 5 ),10070942.200000001117587,10070942.200000001117587
FS( 6 ),10068046.600000001490116,10068046.600000001490116
FS( 7 ),10036195.000000000000000,10036195.000000000000000
FS( 8 ),10047777.400000000372529,10047777.400000000372529
FS( 9 ),10013030.199999999254942,10013030.199999999254942
FS( 10 ),9949327.000000000000000,9949327.000000000000000
FS( 11 ),10104241.600000001490116,10104241.600000001490116
FS( 12 ),10205587.599999999627471,10205587.599999999627471
FS( 13 ),10334441.799999998882413,10334441.799999998882413
FS( 14 ),10705078.599999999627471,10705078.599999999627471
FS( 15 ),10642823.200000001117587,10642823.200000001117587
FS( 16 ),10712317.599999999627471,10712317.599999999627471
FS( 17 ),10624001.799999998882413,10624001.799999998882413
FS( 18 ),10595045.800000000745058,10595045.800000000745058
FS( 19 ),10441579.000000001862645,10441579.000000001862645
FS( 20 ),10360502.200000001117587,10360502.200000001117587
FS( 21 ),10270738.599999999627471,10270738.599999999627471
