代數,10000
粒子數,10
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000000
最後資金,10761189.129999998956919
真實報酬,761189.129999998956919

夏普值報酬,0.067418913000000
夏普值風險,0.034011624830655
夏普值,1.982231467496199

二次趨勢線,4208.577737357732076 x^2 + -37655.724364974259515 x + 10000000.000000000000000
二次平均預期報酬,50724.408119538114988
風險,171387.028106433252105
二次平均趨勢值,0.295964103467841
一次趨勢線,27012.665257839675178 x + 10000000.000000000000000
一次預期報酬,27012.665257839675178
一次風險,263161.562524536275305
一次趨勢值,0.102646697331876
找到最佳解世代,2257
找到最佳解實驗#,1
找到最佳解次數,50

stock[index](rank)
投資組合檔數,1
HD[9](1),
Stock#,HD[9](1),
張數,80379,
分配資金,10000000.000000000000000,
剩餘資金,48.609999999403954,
FS( 1 ),10000000.000000000000000,10000000.000000000000000
FS( 2 ),10100473.750000000000000,10100473.750000000000000
FS( 3 ),10077967.629999998956919,10077967.629999998956919
FS( 4 ),10105296.490000000223517,10105296.490000000223517
FS( 5 ),10126195.029999999329448,10126195.029999999329448
FS( 6 ),10007234.109999999403954,10007234.109999999403954
FS( 7 ),10068322.150000000372529,10068322.150000000372529
FS( 8 ),10024113.699999999254942,10024113.699999999254942
FS( 9 ),9951772.599999999627471,9951772.599999999627471
FS( 10 ),9645528.609999999403954,9645528.609999999403954
FS( 11 ),9713046.969999998807907,9713046.969999998807907
FS( 12 ),10142270.830000000074506,10142270.830000000074506
FS( 13 ),10171207.269999999552965,10171207.269999999552965
FS( 14 ),10196928.549999998882413,10196928.549999998882413
FS( 15 ),10466198.199999999254942,10466198.199999999254942
FS( 16 ),10650266.109999999403954,10650266.109999999403954
FS( 17 ),10738683.009999999776483,10738683.009999999776483
FS( 18 ),10823080.959999999031425,10823080.959999999031425
FS( 19 ),10830315.070000000298023,10830315.070000000298023
FS( 20 ),10761189.129999998956919,10761189.129999998956919
