代數,10000
粒子數,10
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000000
最後資金,14204926.539999999105930
真實報酬,4204926.539999999105930

夏普值報酬,0.411792654000000
夏普值風險,0.113719155066784
夏普值,3.621137122925034

預期報酬,18804.380558651500905
風險,408662.730728618102148
趨勢值,0.046014424963893
找到最佳解世代,2360
找到最佳解實驗#,1
找到最佳解次數,50

stock[index](rank)
投資組合檔數,2
AAPL[0](2),MCD[15](1),
20091222,6131102.719999999739230,5718307.099999999627471,11849409.820000000298023
20091223,6184658.719999999739230,5753722.999999999068677,11938381.719999998807907
20091224,6396740.479999999515712,5759171.599999999627471,12155912.079999998211861
20091228,6476003.360000000335276,5776425.499999999068677,12252428.859999999403954
20091229,6398882.719999999739230,5774609.299999999813735,12173492.019999999552965
20091230,6476003.360000000335276,5711042.299999999813735,12187045.660000000149012
20091231,6448154.240000000223517,5670177.799999998882413,12118332.039999999105930
20100104,6548839.519999999552965,5701053.199999999254942,12249892.719999998807907
20100105,6561692.959999999962747,5657464.399999999441206,12219157.359999999403954
20100106,6456723.200000000186265,5580275.899999999441206,12036999.099999999627471
20100107,6443869.759999999776483,5621140.399999999441206,12065010.160000000149012
20100108,6486714.560000000521541,5615691.799999999813735,12102406.359999999403954
20100111,6431016.319999999366701,5659280.599999999627471,12090296.919999998062849
20100112,6356037.919999999925494,5690155.999999999068677,12046193.919999998062849
20100113,6446012.000000000000000,5683799.299999999813735,12129811.300000000745058
20100114,6409593.919999999925494,5689247.899999999441206,12098841.820000000298023
20100115,6302481.919999999925494,5655648.199999999254942,11958130.119999999180436
20100119,6580973.119999999180436,5764620.199999999254942,12345593.319999998435378
20100120,6480287.839999999850988,5721939.499999999068677,12202227.339999999850988
20100121,6366749.119999999180436,5739193.399999999441206,12105942.519999999552965
20100122,6051839.839999999850988,5756447.299999999813735,11808287.140000000596046
20100125,6214650.080000000074506,5729204.299999999813735,11943854.379999998956919
20100126,6302481.919999999925494,5794587.500000000000000,12097069.419999999925494
20100127,6362464.639999999664724,5787322.699999999254942,12149787.339999999850988
20100128,6098969.119999999180436,5705593.699999999254942,11804562.819999998435378
20100129,5878318.400000000372529,5669269.699999999254942,11547588.099999999627471
20100201,5959723.519999999552965,5801852.299999999813735,11761575.820000000298023
20100202,5993999.360000000335276,5814565.699999999254942,11808565.059999998658895
20100203,6096826.879999999888241,5921721.499999999068677,12018548.379999998956919
20100204,5878318.400000000372529,5817290.000000000000000,11695608.400000000372529
20100205,5981145.919999999925494,5754631.099999999627471,11735777.019999999552965
20100208,5940443.360000000335276,5713766.599999999627471,11654209.960000000894070
20100209,6004710.560000000521541,5772793.099999999627471,11777503.660000000149012
20100210,5970434.719999999739230,5743733.899999999441206,11714168.619999999180436
20100211,6079688.959999999962747,5792771.299999999813735,11872460.259999999776483
20100212,6133244.959999999962747,5774609.299999999813735,11907854.259999999776483
20100216,6225361.279999999329448,5812749.500000000000000,12038110.779999999329448
20100217,6199654.400000000372529,5835452.000000000000000,12035106.400000000372529
20100218,6210365.599999999627471,5855430.200000000186265,12065795.800000000745058
20100219,6171805.279999999329448,5879040.799999998882413,12050846.079999998211861
20100222,6133244.959999999962747,5881765.099999998696148,12015010.059999998658895
20100223,6030417.439999999478459,5890846.099999999627471,11921263.539999999105930
20100224,6141813.919999999925494,5926262.000000000000000,12068075.919999999925494
20100225,6182516.479999999515712,5846349.199999999254942,12028865.679999999701977
20100226,6261779.360000000335276,5798219.899999999441206,12059999.259999999776483
20100301,6396740.479999999515712,5810025.199999999254942,12206765.679999999701977
20100302,6392456.000000000000000,5818198.099999998696148,12210654.099999997764826
20100303,6405309.439999999478459,5778241.699999999254942,12183551.139999998733401
20100304,6448154.240000000223517,5760079.699999999254942,12208233.939999999478459
20100305,6700938.560000000521541,5781874.099999999627471,12482812.660000000149012
20100308,6705223.040000000037253,5913548.599999999627471,12618771.640000000596046
20100309,6825188.479999999515712,5911732.399999998509884,12736920.879999998956919
20100310,6880886.719999999739230,5897202.799999998882413,12778089.519999999552965
20100311,6900166.879999999888241,5921721.499999999068677,12821888.379999998956919
20100312,6934442.719999999739230,5950780.699999999254942,12885223.419999998062849
20100315,6850895.360000000335276,5987104.700000000186265,12838000.060000000521541
20100316,6868033.280000000260770,5999818.099999998696148,12867851.379999998956919
20100317,6859464.320000000298023,6027969.199999999254942,12887433.519999999552965
20100318,6874460.000000000931323,6055212.200000000186265,12929672.200000001117587
20100319,6801623.839999999850988,6041590.699999999254942,12843214.539999999105930
20100322,6878744.479999999515712,6085179.500000000000000,12963923.980000000447035
20100323,6987998.719999999739230,6116054.899999998509884,13104053.619999997317791
20100324,7020132.320000000298023,6066109.399999999441206,13086241.719999998807907
20100325,6936584.959999999962747,6075190.400000000372529,13011775.359999999403954
20100326,7067261.600000000558794,6107882.000000000000000,13175143.600000001490116
20100329,7112248.640000000596046,6090628.099999998696148,13202876.739999998360872
20100330,7217218.399999999441206,6106065.799999998882413,13323284.199999999254942
20100331,7191511.519999999552965,6058844.599999999627471,13250356.119999999180436
20100401,7221502.879999999888241,6136941.199999999254942,13358444.079999998211861
20100405,7298623.519999999552965,6177805.699999999254942,13476429.219999998807907
20100406,7330757.119999999180436,6157827.500000000000000,13488584.619999999180436
20100407,7362890.719999999739230,6147838.399999999441206,13510729.119999999180436
20100408,7343610.560000000521541,6244097.000000000000000,13587707.560000000521541
20100409,7399308.799999999813735,6236832.200000000186265,13636141.000000000000000
20100412,7414304.479999999515712,6223210.699999999254942,13637515.179999999701977
20100413,7418588.959999999962747,6258626.599999999627471,13677215.559999998658895
20100414,7519274.240000000223517,6304031.599999999627471,13823305.839999999850988
20100415,7617817.280000000260770,6280420.999999999068677,13898238.279999999329448
20100416,7570688.000000000931323,6268615.699999999254942,13839303.699999999254942
20100419,7562119.039999999105930,6349436.599999999627471,13911555.639999998733401
20100420,7484998.399999999441206,6387576.799999999813735,13872575.199999999254942
20100421,7932726.560000000521541,6389392.999999999068677,14322119.559999998658895
20100422,8155519.519999999552965,6450235.699999999254942,14605755.219999998807907
20100423,8288338.399999999441206,6461132.900000000372529,14749471.300000000745058
20100426,8247635.839999999850988,6449327.599999998696148,14696963.439999997615814
20100427,8018416.160000000149012,6404830.699999999254942,14423246.859999999403954
20100428,8005562.719999999739230,6387576.799999999813735,14393139.519999999552965
20100429,8221928.959999999962747,6494732.599999998696148,14716661.559999998658895
20100430,7990567.039999999105930,6410279.299999999813735,14400846.339999999850988
20100503,8151235.039999999105930,6485651.599999999627471,14636886.639999998733401
20100504,7915588.640000000596046,6414819.799999999813735,14330408.440000001341105
20100505,7834183.519999999552965,6416635.999999999068677,14250819.519999999552965
20100506,7536412.160000000149012,6304031.599999999627471,13840443.759999999776483
20100507,7217218.399999999441206,6175989.500000000000000,13393207.899999998509884
20100510,7772058.560000000521541,6409371.199999999254942,14181429.759999999776483
20100511,7851321.439999999478459,6400290.200000000186265,14251611.640000000596046
20100512,8020558.399999999441206,6417544.099999999627471,14438102.500000000000000
20100513,7907019.679999998770654,6402106.399999999441206,14309126.079999998211861
20100514,7767774.079999999143183,6319469.299999999813735,14087243.379999998956919
20100517,7780627.519999999552965,6369414.799999999813735,14150042.320000000298023
20100518,7722787.039999999105930,6358517.599999998696148,14081304.639999996870756
20100519,7600679.359999999403954,6302215.400000000372529,13902894.759999999776483
20100520,7277201.119999999180436,6144205.999999999068677,13421407.119999997317791
20100521,7416446.719999999739230,6162367.999999999068677,13578814.719999998807907
20100524,7551407.839999999850988,6144205.999999999068677,13695613.839999999850988
20100525,7504278.560000000521541,6160551.799999999813735,13664830.359999999403954
20100526,7470002.719999999739230,5994369.500000000000000,13464372.219999998807907
20100527,7752778.399999999441206,6102433.399999999441206,13855211.799999998882413
20100528,7862032.640000000596046,6072466.099999999627471,13934498.740000000223517
20100601,7981998.079999999143183,6026152.999999999068677,14008151.079999998211861
20100602,8078398.879999999888241,6154195.099999998696148,14232593.979999998584390
20100603,8052692.000000000931323,6161459.899999998509884,14214151.899999998509884
20100604,7834183.519999999552965,6057028.399999999441206,13891211.919999998062849
20100607,7679942.240000000223517,6061568.899999999441206,13741511.140000000596046
20100608,7630670.719999999739230,6209589.199999999254942,13840259.919999998062849
20100609,7442153.600000000558794,6198692.000000000000000,13640845.600000001490116
20100610,7667088.799999999813735,6299491.099999999627471,13966579.899999998509884
20100611,7759205.119999999180436,6314928.799999999813735,14074133.919999998062849
20100614,7782769.759999999776483,6293134.399999999441206,14075904.160000000149012
20100615,7947722.240000000223517,6393025.400000000372529,14340747.640000000596046
20100616,8179084.160000000149012,6383036.299999999813735,14562120.460000000894070
20100617,8320472.000000000931323,6361241.899999999441206,14681713.900000000372529
20100618,8386881.439999999478459,6345804.199999999254942,14732685.639999998733401
20100621,8269058.240000000223517,6349436.599999999627471,14618494.839999999850988
20100622,8380454.719999999739230,6233199.799999999813735,14613654.519999999552965
20100623,8292622.879999999888241,6232291.699999999254942,14524914.579999998211861
20100624,8232640.160000000149012,6150562.700000000186265,14383202.859999999403954
20100625,8161946.240000000223517,6122411.599999999627471,14284357.839999999850988
20100628,8211217.759999999776483,6114238.699999999254942,14325456.459999999031425
20100629,7840610.240000000223517,6035233.999999999068677,13875844.239999998360872
20100630,7697080.160000000149012,5981656.099999999627471,13678736.259999999776483
20100701,7604963.839999999850988,6057936.499999999068677,13662900.339999999850988
20100702,7557834.560000000521541,6006174.799999999813735,13564009.359999999403954
20100706,7609248.320000000298023,6003450.499999999068677,13612698.820000000298023
20100707,7915588.640000000596046,6112422.500000000000000,14028011.140000000596046
20100708,7898450.719999999739230,6267707.599999998696148,14166158.319999998435378
20100709,7945580.000000000931323,6285869.599999999627471,14231449.600000001490116
20100712,7874886.079999999143183,6351252.799999998882413,14226138.879999998956919
20100713,7705649.119999999180436,6432981.799999999813735,14138630.919999998062849
20100714,7733498.240000000223517,6438430.400000000372529,14171928.640000000596046
20100715,7694937.919999999925494,6477478.699999999254942,14172416.619999999180436
20100716,7647808.640000000596046,6351252.799999998882413,13999061.439999999478459
20100719,7514989.759999999776483,6348528.499999999068677,13863518.259999997913837
20100720,7707791.359999999403954,6435706.099999999627471,14143497.459999999031425
20100721,7780627.519999999552965,6366690.499999999068677,14147318.019999999552965
20100722,7926299.839999999850988,6483835.400000000372529,14410135.240000000223517
20100723,7954148.959999999962747,6347620.400000000372529,14301769.359999999403954
20100726,7934868.799999999813735,6435706.099999999627471,14370574.899999998509884
20100727,8082683.359999999403954,6393025.400000000372529,14475708.759999999776483
20100728,7986282.560000000521541,6335815.099999998696148,14322097.660000000149012
20100729,7898450.719999999739230,6300399.199999999254942,14198849.919999998062849
20100730,7872743.839999999850988,6332182.700000000186265,14204926.539999999105930
