1,6,1303(4)[4] 2354(20)[14] 3045(41)[27] 8046(47)[22] 9904(48)[12] 9999(49)[46] ,起點值,0.1559631295,預期報酬,23786.4697487324,風險,152513.4165909799,最佳解實驗#,3,最佳解世代數,2122,最佳解出現次數,12
2,3,1326(5)[3] 2912(39)[1] 9999(49)[9] ,起點值,0.0453353080,預期報酬,8413.2301700936,風險,185577.8759911122,最佳解實驗#,1,最佳解世代數,1649,最佳解出現次數,50
3,10,1216(2)[5] 1301(3)[1] 1326(5)[14] 1722(7)[9] 2308(12)[8] 2347(18)[3] 2412(24)[2] 2892(38)[19] 3045(40)[7] 9999(49)[47] ,起點值,0.1874358507,預期報酬,24489.8518139336,風險,130657.2447474906,最佳解實驗#,3,最佳解世代數,1306,最佳解出現次數,15
4,6,1303(4)[11] 2105(9)[6] 3045(41)[9] 3673(44)[1] 4904(45)[2] 9999(49)[19] ,起點值,0.0925999436,預期報酬,12696.6640938137,風險,137113.0866948006,最佳解實驗#,1,最佳解世代數,1523,最佳解出現次數,50
5,4,1216(2)[4] 2412(24)[2] 2454(26)[8] 4904(45)[1] ,起點值,0.0421396710,預期報酬,8334.2805616759,風險,197777.5423177647,最佳解實驗#,1,最佳解世代數,1599,最佳解出現次數,50
6,6,1102(1)[10] 2105(10)[4] 2382(25)[1] 3045(43)[38] 4904(46)[3] 9999(50)[30] ,起點值,0.0875000000,預期報酬,10058.1224558897,風險,114949.9709061680,最佳解實驗#,2,最佳解世代數,1513,最佳解出現次數,47
7,7,1101(0)[5] 1216(2)[4] 2301(13)[6] 2357(24)[3] 2412(27)[1] 3008(42)[17] 9999(50)[34] ,起點值,0.0864468791,預期報酬,11913.6528052881,風險,137814.7242634861,最佳解實驗#,3,最佳解世代數,1895,最佳解出現次數,30
8,5,2207(11)[11] 2301(12)[2] 2325(18)[4] 2912(40)[1] 3231(43)[27] ,起點值,0.1146752515,預期報酬,17371.1098967147,風險,151480.8964792496,最佳解實驗#,1,最佳解世代數,2164,最佳解出現次數,2
9,7,1326(5)[6] 2317(16)[4] 2324(17)[9] 2454(27)[2] 2474(28)[29] 2882(33)[5] 3008(41)[27] ,起點值,0.1480282133,預期報酬,19279.5489463396,風險,130242.3944519346,最佳解實驗#,1,最佳解世代數,1384,最佳解出現次數,43
10,5,2311(15)[1] 2317(16)[4] 2330(19)[3] 2382(22)[10] 2474(26)[5] ,起點值,0.1774739293,預期報酬,24911.1159469151,風險,140364.9315921441,最佳解實驗#,1,最佳解世代數,1659,最佳解出現次數,48
11,6,2002(7)[3] 2354(20)[1] 2892(39)[8] 3008(41)[31] 3045(42)[6] 9999(50)[29] ,起點值,0.0804717005,預期報酬,6732.2868900331,風險,83660.3035470778,最佳解實驗#,1,最佳解世代數,1440,最佳解出現次數,50
12,7,1216(2)[15] 2354(18)[24] 2474(26)[2] 2881(30)[4] 2891(38)[9] 3008(41)[1] 9904(48)[18] ,起點值,0.1307120883,預期報酬,18378.9093551606,風險,140606.0418293859,最佳解實驗#,1,最佳解世代數,1424,最佳解出現次數,34
13,2,2412(24)[1] 9999(49)[9] ,起點值,0.0369605751,預期報酬,3423.7561363225,風險,92632.6533285243,最佳解實驗#,1,最佳解世代數,1638,最佳解出現次數,21
14,2,2412(25)[3] 3045(42)[2] ,起點值,0.1566615882,預期報酬,14277.5242806842,風險,91136.0879604980,最佳解實驗#,1,最佳解世代數,2152,最佳解出現次數,38
15,6,1326(5)[3] 2354(19)[18] 2408(23)[13] 2882(31)[4] 3008(41)[19] 9999(49)[38] ,起點值,0.1303889321,預期報酬,15207.3198699731,風險,116630.4503321399,最佳解實驗#,1,最佳解世代數,2115,最佳解出現次數,29
16,8,2324(16)[4] 2325(17)[16] 2474(27)[2] 2887(37)[11] 2892(40)[3] 3045(43)[8] 4904(45)[9] 5880(47)[1] ,起點值,0.1973335299,預期報酬,14262.6771403691,風險,72277.0081192025,最佳解實驗#,5,最佳解世代數,1687,最佳解出現次數,1
