代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,12751100.000000000000
真實報酬,2751100.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,11124.058439226037
風險,151915.667065391520
起點值,0.073225221954
找到最佳解世代,1554
找到最佳解實驗#,1
找到最佳解次數,25

投資組合檔數,8
1326(5)[2],2301(12)[5],2408(23)[47],2892(39)[1],3008(41)[9],4904(44)[16],6505(47)[3],9999(49)[40],
FS( 30 ),1322000.000000000200,1502900.000000000200,1132100.000000000000,1283659.999999999800,1250000.000000000000,1302600.000000000000,1331770.000000000000,1250000.000000000000,10375030.000000000000
FS( 31 ),1325599.999999999800,1529000.000000000000,1125200.000000000000,1283659.999999999800,1250000.000000000000,1286400.000000000000,1336360.000000000000,1250000.000000000000,10386220.000000000000
FS( 32 ),1336599.999999999800,1538900.000000000000,1125200.000000000000,1279700.000000000000,1250000.000000000000,1284400.000000000000,1351660.000000000000,1250000.000000000000,10416460.000000000000
FS( 33 ),1336599.999999999800,1523150.000000000000,1129400.000000000200,1279700.000000000000,1250000.000000000000,1300800.000000000000,1365600.000000000000,1250000.000000000000,10435250.000000000000
FS( 34 ),1369000.000000000000,1563199.999999999800,1151000.000000000000,1291580.000000000000,1250000.000000000000,1310000.000000000000,1365600.000000000000,1250000.000000000000,10550380.000000000000
FS( 35 ),1370800.000000000000,1551050.000000000200,1141400.000000000200,1304450.000000000000,1250000.000000000000,1315400.000000000200,1394840.000000000000,1250000.000000000000,10577940.000000000000
FS( 36 ),1383399.999999999800,1520900.000000000200,1129400.000000000200,1312370.000000000000,1250000.000000000000,1310000.000000000000,1384130.000000000000,1250000.000000000000,10540200.000000000000
FS( 37 ),1399600.000000000000,1533049.999999999800,1126700.000000000000,1324250.000000000000,1250000.000000000000,1326200.000000000000,1385660.000000000000,1250000.000000000000,10595460.000000000000
FS( 38 ),1410400.000000000000,1480850.000000000000,1157600.000000000000,1324250.000000000000,1250000.000000000000,1320800.000000000000,1414900.000000000200,1250000.000000000000,10608800.000000000000
FS( 39 ),1435599.999999999800,1490750.000000000000,1191500.000000000000,1329200.000000000000,1250000.000000000000,1324400.000000000000,1439550.000000000000,1250000.000000000000,10711000.000000000000
FS( 40 ),1455599.999999999800,1508749.999999999800,1156400.000000000200,1324250.000000000000,1250000.000000000000,1300800.000000000000,1421020.000000000000,1250000.000000000000,10666820.000000000000
FS( 41 ),1430200.000000000000,1504700.000000000000,1141400.000000000200,1324250.000000000000,1250000.000000000000,1324400.000000000000,1424250.000000000000,1250000.000000000000,10649200.000000000000
FS( 42 ),1412200.000000000000,1490750.000000000000,1133300.000000000000,1329200.000000000000,1250000.000000000000,1317200.000000000000,1407250.000000000000,1250000.000000000000,10589900.000000000000
FS( 43 ),1426599.999999999800,1501100.000000000200,1144100.000000000000,1324250.000000000000,1250000.000000000000,1324400.000000000000,1414900.000000000200,1250000.000000000000,10635350.000000000000
FS( 44 ),1412200.000000000000,1476799.999999999800,1172600.000000000000,1329200.000000000000,1250000.000000000000,1326200.000000000000,1413370.000000000000,1250000.000000000000,10630370.000000000000
FS( 45 ),1406800.000000000000,1480850.000000000000,1141400.000000000200,1324250.000000000000,1250000.000000000000,1329800.000000000000,1410310.000000000000,1250000.000000000000,10593410.000000000000
FS( 46 ),1414000.000000000000,1512800.000000000000,1159100.000000000000,1329200.000000000000,1250000.000000000000,1340800.000000000000,1421020.000000000000,1250000.000000000000,10676920.000000000000
FS( 47 ),1426599.999999999800,1534850.000000000200,1138699.999999999800,1337120.000000000000,1250000.000000000000,1357200.000000000000,1448900.000000000200,1250000.000000000000,10743370.000000000000
FS( 48 ),1459200.000000000000,1534850.000000000200,1133300.000000000000,1341080.000000000000,1250000.000000000000,1353400.000000000000,1493610.000000000000,1250000.000000000000,10815440.000000000000
FS( 49 ),1441000.000000000200,1559150.000000000200,1119800.000000000000,1337120.000000000000,1250000.000000000000,1344400.000000000000,1464200.000000000000,1250000.000000000000,10765670.000000000000
FS( 50 ),1442800.000000000000,1551050.000000000200,1114400.000000000200,1337120.000000000000,1250000.000000000000,1335400.000000000000,1521320.000000000000,1250000.000000000000,10802090.000000000000
FS( 51 ),1442800.000000000000,1556900.000000000000,1115600.000000000200,1337120.000000000000,1250000.000000000000,1357200.000000000000,1498200.000000000000,1250000.000000000000,10807820.000000000000
FS( 52 ),1457400.000000000000,1563199.999999999800,1117100.000000000000,1333159.999999999800,1250000.000000000000,1364400.000000000000,1502789.999999999800,1250000.000000000000,10838050.000000000000
FS( 53 ),1437400.000000000000,1529000.000000000000,1119800.000000000000,1329200.000000000000,1250000.000000000000,1359000.000000000000,1487320.000000000000,1250000.000000000000,10761720.000000000000
FS( 54 ),1442800.000000000000,1545200.000000000000,1112900.000000000000,1329200.000000000000,1250000.000000000000,1355400.000000000000,1479670.000000000000,1250000.000000000000,10765170.000000000000
FS( 55 ),1435599.999999999800,1553300.000000000000,1115600.000000000200,1320290.000000000000,1250000.000000000000,1348000.000000000000,1456550.000000000000,1250000.000000000000,10729340.000000000000
FS( 56 ),1464600.000000000000,1601450.000000000000,1118300.000000000000,1329200.000000000000,1250000.000000000000,1348000.000000000000,1498200.000000000000,1250000.000000000000,10859750.000000000000
FS( 57 ),1466400.000000000000,1601450.000000000000,1117100.000000000000,1324250.000000000000,1250000.000000000000,1357200.000000000000,1490550.000000000000,1250000.000000000000,10856950.000000000000
FS( 58 ),1482600.000000000000,1573100.000000000000,1115600.000000000200,1324250.000000000000,1250000.000000000000,1340800.000000000000,1496670.000000000000,1250000.000000000000,10833020.000000000000
FS( 59 ),1439200.000000000000,1629350.000000000000,1098199.999999999800,1308409.999999999800,1250000.000000000000,1328000.000000000000,1447370.000000000000,1250000.000000000000,10750530.000000000000
FS( 60 ),1437400.000000000000,1615400.000000000200,1087100.000000000000,1295540.000000000000,1250000.000000000000,1331800.000000000000,1445840.000000000000,1250000.000000000000,10713080.000000000000
FS( 61 ),1464600.000000000000,1599200.000000000000,1080500.000000000000,1299500.000000000000,1250000.000000000000,1331800.000000000000,1450430.000000000000,1250000.000000000000,10726030.000000000000
FS( 62 ),1471800.000000000000,1607300.000000000200,1080500.000000000000,1304450.000000000000,1250000.000000000000,1353400.000000000000,1448900.000000000200,1250000.000000000000,10766350.000000000000
FS( 63 ),1480800.000000000000,1597400.000000000000,1061600.000000000000,1308409.999999999800,1250000.000000000000,1346200.000000000000,1472020.000000000000,1250000.000000000000,10766430.000000000000
FS( 64 ),1504200.000000000000,1603250.000000000000,1054700.000000000000,1329200.000000000000,1250000.000000000000,1360800.000000000000,1492080.000000000000,1250000.000000000000,10844230.000000000000
FS( 65 ),1547400.000000000000,1633400.000000000200,1080500.000000000000,1316330.000000000000,1250000.000000000000,1346200.000000000000,1485789.999999999800,1250000.000000000000,10909620.000000000000
FS( 66 ),1549200.000000000000,1621249.999999999800,1088600.000000000000,1324250.000000000000,1250000.000000000000,1351600.000000000000,1513670.000000000000,1250000.000000000000,10948570.000000000000
FS( 67 ),1551000.000000000200,1635200.000000000000,1094000.000000000000,1324250.000000000000,1250000.000000000000,1366200.000000000000,1490550.000000000000,1250000.000000000000,10961200.000000000000
FS( 68 ),1571000.000000000200,1645549.999999999800,1104800.000000000000,1312370.000000000000,1250000.000000000000,1368000.000000000000,1498200.000000000000,1250000.000000000000,10999920.000000000000
FS( 69 ),1543800.000000000200,1625300.000000000000,1076300.000000000000,1304450.000000000000,1250000.000000000000,1355400.000000000000,1475080.000000000000,1250000.000000000000,10880330.000000000000
FS( 70 ),1543800.000000000200,1617200.000000000000,1061600.000000000000,1316330.000000000000,1250000.000000000000,1366200.000000000000,1468960.000000000000,1250000.000000000000,10874090.000000000000
FS( 71 ),1536599.999999999800,1637449.999999999800,1042399.999999999900,1308409.999999999800,1250000.000000000000,1364400.000000000000,1461140.000000000200,1250000.000000000000,10850400.000000000000
FS( 72 ),1534800.000000000200,1629350.000000000000,1066999.999999999800,1316330.000000000000,1250000.000000000000,1380800.000000000000,1479670.000000000000,1250000.000000000000,10907950.000000000000
FS( 73 ),1529399.999999999800,1621249.999999999800,1054700.000000000000,1320290.000000000000,1250000.000000000000,1375200.000000000000,1475080.000000000000,1250000.000000000000,10875920.000000000000
FS( 74 ),1538399.999999999800,1571300.000000000000,1053200.000000000000,1320290.000000000000,1250000.000000000000,1386200.000000000000,1490550.000000000000,1250000.000000000000,10859940.000000000000
FS( 75 ),1536599.999999999800,1601450.000000000000,1077800.000000000000,1304450.000000000000,1250000.000000000000,1373400.000000000000,1511970.000000000000,1250000.000000000000,10905670.000000000000
FS( 76 ),1506000.000000000200,1601450.000000000000,1056200.000000000000,1316330.000000000000,1250000.000000000000,1369800.000000000000,1478140.000000000200,1250000.000000000000,10827920.000000000000
FS( 77 ),1477200.000000000000,1529000.000000000000,1047799.999999999900,1353950.000000000000,1250000.000000000000,1391600.000000000000,1472020.000000000000,1250000.000000000000,10771570.000000000000
FS( 78 ),1453800.000000000200,1564999.999999999800,1043900.000000000000,1349989.999999999800,1250000.000000000000,1406200.000000000000,1430370.000000000000,1250000.000000000000,10749260.000000000000
FS( 79 ),1450200.000000000000,1530800.000000000000,1050500.000000000000,1341080.000000000000,1250000.000000000000,1391600.000000000000,1425779.999999999800,1250000.000000000000,10689960.000000000000
FS( 80 ),1470000.000000000000,1501100.000000000200,1061600.000000000000,1333159.999999999800,1250000.000000000000,1379000.000000000000,1451960.000000000000,1250000.000000000000,10696820.000000000000
FS( 81 ),1468200.000000000000,1530800.000000000000,1066999.999999999800,1324250.000000000000,1250000.000000000000,1389800.000000000000,1461140.000000000200,1250000.000000000000,10741190.000000000000
FS( 82 ),1468200.000000000000,1560950.000000000000,1064300.000000000000,1329200.000000000000,1250000.000000000000,1402600.000000000000,1427310.000000000000,1250000.000000000000,10752560.000000000000
FS( 83 ),1522200.000000000000,1545200.000000000000,1052000.000000000000,1320290.000000000000,1250000.000000000000,1408000.000000000000,1397900.000000000200,1250000.000000000000,10745590.000000000000
FS( 84 ),1518600.000000000000,1527200.000000000000,1064300.000000000000,1324250.000000000000,1250000.000000000000,1409800.000000000000,1430370.000000000000,1250000.000000000000,10774520.000000000000
FS( 85 ),1495200.000000000000,1571300.000000000000,1115600.000000000200,1324250.000000000000,1250000.000000000000,1413400.000000000000,1379539.999999999800,1250000.000000000000,10799290.000000000000
FS( 86 ),1479000.000000000000,1591100.000000000200,1118300.000000000000,1329200.000000000000,1250000.000000000000,1411600.000000000000,1382600.000000000000,1250000.000000000000,10811800.000000000000
FS( 87 ),1509600.000000000000,1623500.000000000000,1102100.000000000000,1333159.999999999800,1250000.000000000000,1409800.000000000000,1421020.000000000000,1250000.000000000000,10899180.000000000000
FS( 88 ),1534800.000000000200,1661300.000000000000,1083199.999999999800,1345040.000000000000,1250000.000000000000,1426200.000000000000,1439550.000000000000,1250000.000000000000,10990090.000000000000
FS( 89 ),1459200.000000000000,1663550.000000000200,1072400.000000000000,1333159.999999999800,1250000.000000000000,1415200.000000000000,1425779.999999999800,1250000.000000000000,10869290.000000000000
FS( 90 ),1477200.000000000000,1667600.000000000000,1094000.000000000000,1333159.999999999800,1250000.000000000000,1408000.000000000000,1402660.000000000000,1250000.000000000000,10882620.000000000000
FS( 91 ),1473600.000000000000,1661300.000000000000,1110200.000000000000,1337120.000000000000,1250000.000000000000,1426200.000000000000,1448900.000000000200,1250000.000000000000,10957320.000000000000
FS( 92 ),1489800.000000000200,1725650.000000000000,1103600.000000000000,1341080.000000000000,1250000.000000000000,1418800.000000000000,1442610.000000000000,1250000.000000000000,11021540.000000000000
FS( 93 ),1486200.000000000000,1721600.000000000200,1085900.000000000000,1345040.000000000000,1250000.000000000000,1406200.000000000000,1459610.000000000000,1250000.000000000000,11004550.000000000000
FS( 94 ),1470000.000000000000,1729700.000000000000,1088600.000000000000,1345040.000000000000,1250000.000000000000,1393400.000000000000,1434960.000000000000,1250000.000000000000,10961700.000000000000
FS( 95 ),1489800.000000000200,1709900.000000000000,1112900.000000000000,1357909.999999999800,1250000.000000000000,1404400.000000000000,1450430.000000000000,1250000.000000000000,11025340.000000000000
FS( 96 ),1491599.999999999800,1711700.000000000000,1136000.000000000000,1369790.000000000000,1250000.000000000000,1409800.000000000000,1453490.000000000000,1250000.000000000000,11072380.000000000000
FS( 97 ),1502400.000000000000,1709900.000000000000,1110200.000000000000,1374739.999999999800,1250000.000000000000,1411600.000000000000,1436490.000000000000,1250000.000000000000,11045330.000000000000
FS( 98 ),1497000.000000000200,1731949.999999999800,1106300.000000000000,1386620.000000000000,1250000.000000000000,1416999.999999999800,1419490.000000000000,1250000.000000000000,11058360.000000000000
FS( 99 ),1504200.000000000000,1743650.000000000000,1115600.000000000200,1382659.999999999800,1250000.000000000000,1404400.000000000000,1424250.000000000000,1250000.000000000000,11074760.000000000000
FS( 100 ),1498800.000000000200,1733749.999999999800,1092800.000000000000,1386620.000000000000,1250000.000000000000,1413400.000000000000,1410310.000000000000,1250000.000000000000,11035680.000000000000
FS( 101 ),1498800.000000000200,1699550.000000000000,1095500.000000000000,1382659.999999999800,1250000.000000000000,1413400.000000000000,1433430.000000000000,1250000.000000000000,11023340.000000000000
FS( 102 ),1500599.999999999800,1711700.000000000000,1085900.000000000000,1382659.999999999800,1250000.000000000000,1428000.000000000000,1439550.000000000000,1250000.000000000000,11048410.000000000000
FS( 103 ),1543800.000000000200,1814299.999999999800,1106300.000000000000,1403450.000000000000,1250000.000000000000,1442400.000000000200,1455020.000000000000,1250000.000000000000,11265270.000000000000
FS( 104 ),1527600.000000000000,1767950.000000000000,1103600.000000000000,1415330.000000000000,1250000.000000000000,1448000.000000000000,1428840.000000000000,1250000.000000000000,11191320.000000000000
FS( 105 ),1480800.000000000000,1758049.999999999800,1007300.000000000100,1390580.000000000000,1250000.000000000000,1408000.000000000000,1407250.000000000000,1250000.000000000000,10951980.000000000000
FS( 106 ),1480800.000000000000,1759850.000000000200,1007300.000000000100,1399489.999999999800,1250000.000000000000,1428000.000000000000,1393310.000000000000,1250000.000000000000,10968750.000000000000
FS( 107 ),1506000.000000000200,1781900.000000000000,1016600.000000000000,1399489.999999999800,1250000.000000000000,1415200.000000000000,1408779.999999999800,1250000.000000000000,11027970.000000000000
FS( 108 ),1470000.000000000000,1767950.000000000000,1009999.999999999900,1386620.000000000000,1250000.000000000000,1396999.999999999800,1391779.999999999800,1250000.000000000000,10923350.000000000000
FS( 109 ),1466400.000000000000,1789999.999999999800,1036999.999999999900,1399489.999999999800,1250000.000000000000,1404400.000000000000,1387190.000000000000,1250000.000000000000,10984480.000000000000
FS( 110 ),1482600.000000000000,1789999.999999999800,1057400.000000000000,1399489.999999999800,1250000.000000000000,1415200.000000000000,1401130.000000000000,1250000.000000000000,11045820.000000000000
FS( 111 ),1482600.000000000000,1878199.999999999800,1079000.000000000000,1415330.000000000000,1250000.000000000000,1415200.000000000000,1430370.000000000000,1250000.000000000000,11200700.000000000000
FS( 112 ),1497000.000000000200,1850300.000000000000,1069700.000000000000,1415330.000000000000,1250000.000000000000,1428000.000000000000,1441080.000000000000,1250000.000000000000,11201410.000000000000
FS( 113 ),1495200.000000000000,1830050.000000000000,1065500.000000000000,1411370.000000000000,1250000.000000000000,1418800.000000000000,1427310.000000000000,1250000.000000000000,11148230.000000000000
FS( 114 ),1453800.000000000200,1798100.000000000000,1070900.000000000000,1378700.000000000000,1250000.000000000000,1406200.000000000000,1399600.000000000000,1250000.000000000000,11007300.000000000000
FS( 115 ),1461000.000000000200,1807999.999999999800,1075100.000000000000,1386620.000000000000,1250000.000000000000,1402600.000000000000,1414900.000000000200,1250000.000000000000,11048220.000000000000
FS( 116 ),1480800.000000000000,1794050.000000000000,1077800.000000000000,1386620.000000000000,1250000.000000000000,1418800.000000000000,1407250.000000000000,1250000.000000000000,11065320.000000000000
FS( 117 ),1479000.000000000000,1798100.000000000000,1094000.000000000000,1403450.000000000000,1250000.000000000000,1433400.000000000000,1413370.000000000000,1250000.000000000000,11121320.000000000000
FS( 118 ),1480800.000000000000,1794050.000000000000,1102100.000000000000,1407409.999999999800,1250000.000000000000,1462400.000000000200,1413370.000000000000,1250000.000000000000,11160130.000000000000
FS( 119 ),1502400.000000000000,1844000.000000000000,1084400.000000000200,1407409.999999999800,1250000.000000000000,1504199.999999999800,1451960.000000000000,1250000.000000000000,11294370.000000000000
FS( 120 ),1502400.000000000000,1902499.999999999800,1090100.000000000000,1407409.999999999800,1250000.000000000000,1504199.999999999800,1455190.000000000000,1250000.000000000000,11361800.000000000000
FS( 121 ),1500599.999999999800,1878199.999999999800,1090100.000000000000,1411370.000000000000,1250000.000000000000,1500600.000000000000,1434110.000000000000,1250000.000000000000,11314980.000000000000
FS( 122 ),1485599.999999999800,1838150.000000000000,1072400.000000000000,1399489.999999999800,1250000.000000000000,1495200.000000000000,1429350.000000000000,1250000.000000000000,11220190.000000000000
FS( 123 ),1485599.999999999800,1902499.999999999800,1072400.000000000000,1394540.000000000000,1250000.000000000000,1500600.000000000000,1459950.000000000000,1250000.000000000000,11315590.000000000000
FS( 124 ),1511800.000000000000,1974500.000000000000,1088600.000000000000,1415330.000000000000,1250000.000000000000,1531400.000000000200,1456720.000000000000,1250000.000000000000,11478350.000000000000
FS( 125 ),1568399.999999999800,2023100.000000000000,1092800.000000000000,1415330.000000000000,1250000.000000000000,1513400.000000000000,1484260.000000000000,1250000.000000000000,11597290.000000000000
FS( 126 ),1568399.999999999800,2024900.000000000000,1112900.000000000000,1428200.000000000000,1250000.000000000000,1501999.999999999800,1484260.000000000000,1250000.000000000000,11620660.000000000000
FS( 127 ),1568399.999999999800,1994750.000000000000,1118300.000000000000,1428200.000000000000,1250000.000000000000,1492400.000000000200,1472870.000000000000,1250000.000000000000,11574920.000000000000
FS( 128 ),1572200.000000000000,1986650.000000000200,1125200.000000000000,1440080.000000000000,1250000.000000000000,1500000.000000000000,1481029.999999999800,1250000.000000000000,11605160.000000000000
FS( 129 ),1581599.999999999800,2008699.999999999800,1115600.000000000200,1452950.000000000000,1250000.000000000000,1500000.000000000000,1481029.999999999800,1250000.000000000000,11639880.000000000000
FS( 130 ),1589200.000000000000,1986650.000000000200,1122500.000000000000,1456909.999999999800,1250000.000000000000,1484800.000000000000,1490720.000000000000,1250000.000000000000,11630780.000000000000
FS( 131 ),1591000.000000000200,1950650.000000000000,1115600.000000000200,1456909.999999999800,1250000.000000000000,1473400.000000000000,1524550.000000000000,1250000.000000000000,11612110.000000000000
FS( 132 ),1596599.999999999800,1974500.000000000000,1165400.000000000000,1456909.999999999800,1250000.000000000000,1484800.000000000000,1547160.000000000000,1250000.000000000000,11725370.000000000000
FS( 133 ),1594800.000000000200,1956500.000000000000,1157900.000000000000,1452950.000000000000,1250000.000000000000,1483000.000000000000,1524550.000000000000,1250000.000000000000,11669700.000000000000
FS( 134 ),1598600.000000000000,1954700.000000000000,1159400.000000000200,1456909.999999999800,1250000.000000000000,1473400.000000000000,1524550.000000000000,1250000.000000000000,11667560.000000000000
FS( 135 ),1598600.000000000000,2020850.000000000000,1188500.000000000000,1456909.999999999800,1250000.000000000000,1465800.000000000000,1513160.000000000000,1250000.000000000000,11743820.000000000000
FS( 136 ),1602400.000000000000,1978550.000000000200,1171100.000000000000,1456909.999999999800,1250000.000000000000,1465800.000000000000,1532539.999999999800,1250000.000000000000,11707300.000000000000
FS( 137 ),1611800.000000000000,1950650.000000000000,1130300.000000000000,1464830.000000000000,1250000.000000000000,1446800.000000000000,1539000.000000000000,1250000.000000000000,11643380.000000000000
FS( 138 ),1585400.000000000000,1942550.000000000000,1133300.000000000000,1473739.999999999800,1250000.000000000000,1443000.000000000000,1529310.000000000000,1250000.000000000000,11607300.000000000000
FS( 139 ),1591000.000000000200,1992950.000000000000,1139000.000000000000,1477700.000000000000,1250000.000000000000,1460000.000000000000,1539000.000000000000,1250000.000000000000,11699650.000000000000
FS( 140 ),1600400.000000000000,1962800.000000000000,1124600.000000000000,1473739.999999999800,1250000.000000000000,1465800.000000000000,1522850.000000000000,1250000.000000000000,11650190.000000000000
FS( 141 ),1600400.000000000000,1958749.999999999800,1109900.000000000000,1464830.000000000000,1250000.000000000000,1454400.000000000000,1516390.000000000200,1250000.000000000000,11604670.000000000000
FS( 142 ),1602400.000000000000,1980800.000000000000,1112900.000000000000,1460870.000000000000,1250000.000000000000,1443000.000000000000,1516390.000000000200,1250000.000000000000,11616360.000000000000
FS( 143 ),1594800.000000000200,1990699.999999999800,1130300.000000000000,1494530.000000000000,1250000.000000000000,1454400.000000000000,1527779.999999999800,1250000.000000000000,11692510.000000000000
FS( 144 ),1602400.000000000000,2006900.000000000000,1108400.000000000000,1522250.000000000000,1250000.000000000000,1477200.000000000000,1534240.000000000000,1250000.000000000000,11751390.000000000000
FS( 145 ),1609800.000000000200,2046949.999999999800,1095200.000000000000,1522250.000000000000,1250000.000000000000,1471600.000000000000,1592210.000000000000,1250000.000000000000,11838010.000000000000
FS( 146 ),1608000.000000000000,2030750.000000000000,1117100.000000000000,1536110.000000000000,1250000.000000000000,1490600.000000000000,1645590.000000000000,1250000.000000000000,11928150.000000000000
FS( 147 ),1621200.000000000000,2042900.000000000200,1101199.999999999800,1527200.000000000000,1250000.000000000000,1479199.999999999800,1627740.000000000000,1250000.000000000000,11899440.000000000000
FS( 148 ),1626800.000000000000,1980800.000000000000,1101199.999999999800,1522250.000000000000,1250000.000000000000,1490600.000000000000,1672960.000000000000,1250000.000000000000,11894610.000000000000
