代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,19090770.000000000000
真實報酬,9090770.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,36684.911658864869
風險,432755.458267171630
起點值,0.084770534855
找到最佳解世代,2351
找到最佳解實驗#,2
找到最佳解次數,19

投資組合檔數,5
2324(15)[2],2412(25)[15],2454(26)[4],3045(41)[13],9904(48)[8],
FS( 38 ),2409860.000000000500,2143100.000000000000,2527880.000000000000,2023400.000000000000,2027300.000000000200,11131540.000000000000
FS( 39 ),2473220.000000000000,2143100.000000000000,2507600.000000000000,2014950.000000000000,2161700.000000000000,11300570.000000000000
FS( 40 ),2518760.000000000000,2143100.000000000000,2507600.000000000000,2044200.000000000000,2100800.000000000000,11314460.000000000000
FS( 41 ),2467280.000000000000,2143100.000000000000,2458880.000000000000,2044200.000000000000,2182700.000000000000,11296160.000000000000
FS( 42 ),2633600.000000000000,2143100.000000000000,2467040.000000000500,2086450.000000000200,2310800.000000000000,11640990.000000000000
FS( 43 ),2760320.000000000000,2143100.000000000000,2515760.000000000000,2086450.000000000200,2298200.000000000000,11803830.000000000000
FS( 44 ),2639540.000000000000,2143100.000000000000,2548160.000000000500,2063049.999999999800,2270900.000000000000,11664750.000000000000
FS( 45 ),2681120.000000000000,2143100.000000000000,2572520.000000000000,2057200.000000000000,2428400.000000000000,11882340.000000000000
FS( 46 ),2669240.000000000500,2143100.000000000000,2568560.000000000000,2065650.000000000000,2480900.000000000000,11927450.000000000000
FS( 47 ),2657360.000000000500,2143100.000000000000,2609120.000000000000,2067600.000000000000,2495600.000000000000,11972780.000000000000
FS( 48 ),2720720.000000000000,2143100.000000000000,2576600.000000000000,2086450.000000000200,2407400.000000000900,11934270.000000000000
FS( 49 ),2657360.000000000500,2143100.000000000000,2588839.999999999500,2126100.000000000500,2373800.000000000000,11889200.000000000000
FS( 50 ),2506880.000000000500,2201600.000000000000,2531960.000000000000,2128050.000000000000,2338100.000000000000,11706590.000000000000
FS( 51 ),2681120.000000000000,2178200.000000000000,2588839.999999999500,2128050.000000000000,2501900.000000000000,12078110.000000000000
FS( 52 ),2795959.999999999500,2138150.000000000000,2694440.000000000000,2132600.000000000500,2556500.000000000000,12317650.000000000000
FS( 53 ),2823680.000000000000,2134550.000000000000,2844680.000000000500,2141050.000000000000,2590100.000000000000,12534060.000000000000
FS( 54 ),2732600.000000000000,2128250.000000000000,2795960.000000000000,2128050.000000000000,2583800.000000000000,12368660.000000000000
FS( 55 ),2691020.000000000000,2101250.000000000000,2718800.000000000000,2128050.000000000000,2550200.000000000000,12189320.000000000000
FS( 56 ),2720720.000000000000,2067950.000000000500,2633480.000000000000,2086450.000000000200,2434700.000000000000,11943300.000000000000
FS( 57 ),2807840.000000000000,2081450.000000000000,2678120.000000000000,2092950.000000000200,2535500.000000000900,12195860.000000000000
FS( 58 ),2817740.000000000500,2054900.000000000200,2649680.000000000500,2067600.000000000000,2596400.000000000000,12186320.000000002000
FS( 59 ),2847439.999999999500,2048150.000000000000,2678120.000000000000,2067600.000000000000,2651000.000000000000,12292310.000000000000
FS( 60 ),2801900.000000000500,2048150.000000000000,2690360.000000000000,2100750.000000000000,2583800.000000000000,12224960.000000000000
FS( 61 ),2991980.000000000000,2094500.000000000200,2552240.000000000000,2126100.000000000500,2665700.000000000000,12430520.000000000000
FS( 62 ),2950400.000000000500,2111150.000000000000,2560400.000000000000,2120250.000000000000,2672000.000000000900,12414200.000000000000
FS( 63 ),2892980.000000000000,2091350.000000000200,2471000.000000000000,2096849.999999999800,2550200.000000000000,12102380.000000000000
FS( 64 ),2991980.000000000000,2104850.000000000000,2637560.000000000000,2132600.000000000500,2651000.000000000000,12517990.000000000000
FS( 65 ),3003860.000000000500,2091350.000000000200,2596880.000000000000,2141050.000000000000,2638400.000000000000,12471540.000000000000
FS( 66 ),2991980.000000000000,2124650.000000000000,2621240.000000000000,2141050.000000000000,2617400.000000000900,12496320.000000000000
FS( 67 ),3061280.000000000000,2104850.000000000000,2714719.999999999500,2132600.000000000500,2611100.000000000000,12624550.000000000000
FS( 68 ),3112760.000000000000,2074700.000000000000,2661920.000000000000,2132600.000000000500,2577500.000000000000,12559480.000000000000
FS( 69 ),3269179.999999999500,2091350.000000000200,2710640.000000000000,2144950.000000000000,2705600.000000000000,12921720.000000000000
FS( 70 ),3215720.000000000000,2048150.000000000000,2613199.999999999500,2117650.000000000000,2638400.000000000000,12633120.000000000000
FS( 71 ),3193939.999999999500,2058050.000000000500,2682199.999999999500,2126100.000000000500,2604800.000000000000,12665090.000000000000
FS( 72 ),3233539.999999999500,2054900.000000000200,2670080.000000000000,2141050.000000000000,2632100.000000000000,12731670.000000000000
FS( 73 ),3199880.000000000500,2027900.000000000200,2629400.000000000000,2109200.000000000000,2638400.000000000000,12604780.000000000000
FS( 74 ),3176120.000000000000,2027900.000000000200,2613199.999999999500,2115700.000000000000,2583800.000000000000,12516720.000000000000
FS( 75 ),3106820.000000000000,2001350.000000000200,2645600.000000000000,2128050.000000000000,2617400.000000000900,12499220.000000000000
FS( 76 ),3049400.000000000500,1968050.000000000500,2670080.000000000000,2113750.000000000500,2535500.000000000900,12336780.000000004000
FS( 77 ),3003860.000000000500,1971200.000000000000,2751199.999999999500,2094900.000000000000,2447300.000000000000,12268460.000000000000
FS( 78 ),3037520.000000000000,2061200.000000000000,2702480.000000000000,2128050.000000000000,2501900.000000000000,12431150.000000000000
FS( 79 ),3245420.000000000000,2117900.000000000000,2885240.000000000000,2216450.000000000000,2672000.000000000900,13137010.000000000000
FS( 80 ),3453320.000000000500,2111150.000000000000,3080120.000000000000,2254150.000000000000,2854700.000000000000,13753440.000000000000
FS( 81 ),3447380.000000000500,2074700.000000000000,3287239.999999999500,2254150.000000000000,2821100.000000000000,13884570.000000000000
FS( 82 ),3677060.000000000000,2094500.000000000200,3376520.000000000000,2275600.000000000000,3018500.000000000000,14442180.000000000000
FS( 83 ),3613700.000000000000,2108000.000000000000,3323839.999999999500,2258700.000000000000,2970200.000000000000,14274440.000000000000
FS( 84 ),3613700.000000000000,2077850.000000000200,3335959.999999999500,2237900.000000000000,2970200.000000000000,14235610.000000000000
FS( 85 ),3522620.000000000000,2064800.000000000500,3340040.000000000500,2258700.000000000000,2896700.000000000000,14082860.000000000000
FS( 86 ),3320660.000000000000,2044550.000000000200,3177560.000000000000,2267150.000000000000,2821100.000000000000,13631020.000000000000
FS( 87 ),3348380.000000000500,2051300.000000000200,3181640.000000000500,2250250.000000000000,2814800.000000000000,13646370.000000002000
FS( 88 ),3257300.000000000000,2031500.000000000200,3181640.000000000500,2191100.000000000500,2732900.000000000000,13394440.000000000000
FS( 89 ),3332539.999999999500,2038250.000000000200,3197959.999999999500,2233350.000000000000,2781200.000000000000,13583300.000000000000
FS( 90 ),3302840.000000000000,2018000.000000000500,3275000.000000000000,2275600.000000000000,2781200.000000000000,13652640.000000000000
FS( 91 ),3407780.000000000500,2058050.000000000500,3311600.000000000000,2338650.000000000000,2808500.000000000000,13924580.000000000000
FS( 92 ),3372140.000000000500,2054900.000000000200,3360320.000000000000,2380250.000000000000,2854700.000000000000,14022310.000000000000
FS( 93 ),3326600.000000000000,2038250.000000000200,3360320.000000000000,2321750.000000000000,2821100.000000000000,13868020.000000000000
FS( 94 ),3269179.999999999500,2038250.000000000200,3470000.000000000000,2296400.000000000000,2793800.000000000000,13867630.000000000000
FS( 95 ),3187999.999999999500,2051300.000000000200,3344120.000000000000,2330200.000000000000,2863100.000000000000,13776720.000000000000
FS( 96 ),3146419.999999999500,2077850.000000000200,3295400.000000000000,2422500.000000000500,2842100.000000000000,13784270.000000000000
FS( 97 ),3176120.000000000000,2084600.000000000200,3335959.999999999500,2456300.000000000000,2909300.000000000000,13962280.000000000000
FS( 98 ),3251360.000000000000,2114750.000000000000,3392839.999999999500,2422500.000000000500,2909300.000000000000,14090750.000000000000
FS( 99 ),3233539.999999999500,2121500.000000000000,3392839.999999999500,2426400.000000000000,2903000.000000000900,14077280.000000000000
FS( 100 ),3176120.000000000000,2128250.000000000000,3401000.000000000000,2417950.000000000000,2854700.000000000000,13978020.000000000000
FS( 101 ),3146419.999999999500,2144900.000000000000,3344120.000000000000,2397150.000000000000,2774900.000000000900,13807490.000000000000
FS( 102 ),3164240.000000000500,2161550.000000000000,3392839.999999999500,2422500.000000000500,2781200.000000000000,13922330.000000000000
FS( 103 ),3176120.000000000000,2148050.000000000000,3392839.999999999500,2401700.000000000000,2787500.000000000000,13906210.000000000000
FS( 104 ),3061280.000000000000,2117900.000000000000,3311600.000000000000,2354900.000000000000,2726600.000000000000,13572280.000000000000
FS( 105 ),3037520.000000000000,2121500.000000000000,3189799.999999999500,2417950.000000000000,2590100.000000000000,13356870.000000000000
FS( 106 ),3015740.000000000500,2117900.000000000000,3246680.000000000000,2447850.000000000000,2590100.000000000000,13418270.000000000000
FS( 107 ),3061280.000000000000,2134550.000000000000,3246680.000000000000,2414050.000000000000,2678300.000000000000,13534860.000000000000
FS( 108 ),2956340.000000000000,2161550.000000000000,3173600.000000000000,2417950.000000000000,2617400.000000000900,13326840.000000000000
FS( 109 ),2940500.000000000000,2184500.000000000000,3080120.000000000000,2422500.000000000500,2516600.000000000000,13144220.000000000000
FS( 110 ),2910800.000000000000,2191250.000000000000,2938040.000000000500,2409500.000000000000,2501900.000000000000,12951490.000000000000
FS( 111 ),2922680.000000000000,2138150.000000000000,2954240.000000000000,2363350.000000000000,2529200.000000000000,12907620.000000000000
FS( 112 ),2877140.000000000000,2148050.000000000000,3076040.000000000500,2325650.000000000000,2535500.000000000900,12962380.000000000000
FS( 113 ),3019700.000000000000,2161550.000000000000,3165440.000000000000,2334100.000000000000,2569100.000000000000,13249890.000000000000
FS( 114 ),3152360.000000000500,2184500.000000000000,3181640.000000000500,2342550.000000000000,2590100.000000000000,13451150.000000000000
FS( 115 ),3100880.000000000500,2184500.000000000000,3132920.000000000000,2313299.999999999500,2535500.000000000900,13267100.000000000000
FS( 116 ),3142459.999999999500,2194850.000000000000,3226280.000000000000,2359449.999999999500,2623700.000000000000,13546740.000000000000
FS( 117 ),3106820.000000000000,2198000.000000000000,3266959.999999999500,2376350.000000000500,2774900.000000000900,13723030.000000000000
FS( 118 ),3083060.000000000000,2188100.000000000000,3254719.999999999500,2347100.000000000000,2747600.000000000000,13620580.000000000000
FS( 119 ),2962280.000000000000,2184500.000000000000,3177560.000000000000,2347100.000000000000,2753900.000000000000,13425340.000000000000
FS( 120 ),3079100.000000000000,2201600.000000000000,3271040.000000000500,2380250.000000000000,2732900.000000000000,13664890.000000000000
FS( 121 ),3205820.000000000500,2207900.000000000000,3327799.999999999500,2451750.000000000000,2781200.000000000000,13974470.000000000000
FS( 122 ),3275120.000000000000,2201600.000000000000,3380600.000000000000,2422500.000000000500,2863100.000000000000,14142920.000000000000
FS( 123 ),3215720.000000000000,2184500.000000000000,3401000.000000000000,2439400.000000000000,2930300.000000000000,14170920.000000000000
FS( 124 ),3285020.000000000000,2188100.000000000000,3457760.000000000000,2406900.000000000000,2945000.000000000000,14282780.000000000000
FS( 125 ),3290960.000000000000,2174600.000000000000,3628280.000000000000,2411450.000000000000,2924000.000000000000,14429290.000000000000
FS( 126 ),3332539.999999999500,2148050.000000000000,3701480.000000000000,2411450.000000000000,2869400.000000000000,14462920.000000000000
FS( 127 ),3423620.000000000000,2161550.000000000000,3628280.000000000000,2383500.000000000000,2896700.000000000000,14493650.000000000000
FS( 128 ),3441439.999999999500,2151200.000000000000,3543080.000000000500,2416000.000000000000,2903000.000000000900,14454720.000000000000
FS( 129 ),3290960.000000000000,2144900.000000000000,3579560.000000000000,2416000.000000000000,2766500.000000000000,14197920.000000000000
FS( 130 ),3326600.000000000000,2148050.000000000000,3668959.999999999500,2406900.000000000000,2827400.000000000900,14377910.000000000000
FS( 131 ),3407780.000000000500,2138150.000000000000,3709520.000000000000,2402350.000000000500,2991200.000000000000,14649000.000000000000
FS( 132 ),3556280.000000000500,2124650.000000000000,3721760.000000000000,2397150.000000000000,2945000.000000000000,14744840.000000000000
FS( 133 ),3447380.000000000500,2161550.000000000000,3829880.000000000000,2429650.000000000000,2984900.000000000900,14853360.000000000000
FS( 134 ),3441439.999999999500,2171450.000000000000,3808880.000000000000,2434200.000000000000,3106700.000000000000,14962670.000000000000
FS( 135 ),3574100.000000000000,2167850.000000000000,3884480.000000000000,2416000.000000000000,3094100.000000000000,15136530.000000000000
FS( 136 ),3574100.000000000000,2154800.000000000000,3884480.000000000000,2411450.000000000000,3228500.000000000000,15253330.000000000000
FS( 137 ),3637460.000000000000,2171450.000000000000,3850880.000000000000,2425100.000000000500,3228500.000000000000,15313390.000000000000
FS( 138 ),3730520.000000000000,2161550.000000000000,3787880.000000000000,2397150.000000000000,3176000.000000000000,15253100.000000000000
FS( 139 ),3746360.000000000000,2184500.000000000000,3867680.000000000000,2406900.000000000000,3167600.000000000000,15373040.000000000000
FS( 140 ),3869120.000000000000,2198000.000000000000,3976880.000000000000,2360750.000000000000,3222200.000000000000,15626950.000000000000
FS( 141 ),3851300.000000000000,2178200.000000000000,4098680.000000000000,2338000.000000000000,3121400.000000000000,15587580.000000000000
FS( 142 ),3746360.000000000000,2211500.000000000000,4153280.000000000000,2333449.999999999500,3085700.000000000000,15530290.000000000000
FS( 143 ),3718640.000000000500,2211500.000000000000,4048280.000000000000,2324350.000000000000,3155000.000000000000,15457770.000000000000
FS( 144 ),3649340.000000000000,2272700.000000000000,4077680.000000000000,2338000.000000000000,3182300.000000000000,15520020.000000000000
FS( 145 ),3580039.999999999500,2241200.000000000000,3892880.000000000000,2315250.000000000000,3268400.000000000000,15297770.000000000000
FS( 146 ),3441439.999999999500,2245250.000000000000,4069280.000000000000,2310699.999999999500,3297800.000000000000,15364470.000000000000
FS( 147 ),3492920.000000000000,2241200.000000000000,4060880.000000000000,2333449.999999999500,3232700.000000000000,15361150.000000000000
FS( 148 ),3603800.000000000000,2214200.000000000900,4245680.000000000000,2324350.000000000000,3276800.000000000000,15664830.000000000000
FS( 149 ),3580039.999999999500,2194850.000000000000,4287680.000000000000,2315250.000000000000,3306200.000000000000,15684020.000000000000
FS( 150 ),3752300.000000000000,2198450.000000000000,4279280.000000000000,2319800.000000000000,3247400.000000000900,15797230.000000000000
FS( 151 ),3799820.000000000500,2217800.000000000000,4279280.000000000000,2388050.000000000000,3327200.000000000000,16012150.000000000000
FS( 152 ),3764179.999999999500,2217800.000000000000,4149080.000000000500,2406900.000000000000,3291500.000000000000,15829460.000000000000
FS( 153 ),3809720.000000000000,2198450.000000000000,4128080.000000000500,2383500.000000000000,3064700.000000000000,15584450.000000000000
FS( 154 ),3673100.000000000000,2198450.000000000000,4060880.000000000000,2338000.000000000000,3014300.000000000000,15284730.000000000000
FS( 155 ),3673100.000000000000,2186750.000000000000,4052480.000000000000,2360750.000000000000,3058400.000000000000,15331480.000000000000
FS( 156 ),3708740.000000000500,2194850.000000000000,4094480.000000000000,2374400.000000000000,2905100.000000000000,15277570.000000000000
FS( 157 ),3684980.000000000000,2202500.000000000000,3960080.000000000500,2347100.000000000000,2861000.000000000000,15055660.000000000000
FS( 158 ),3770120.000000000000,2198450.000000000000,3964280.000000000000,2338000.000000000000,2919800.000000000000,15190650.000000000000
FS( 159 ),3890900.000000000000,2183150.000000000000,4018880.000000000000,2342550.000000000000,3005900.000000000000,15441380.000000000000
FS( 160 ),3938420.000000000000,2194850.000000000000,3926480.000000000000,2356200.000000000000,2926100.000000000000,15342050.000000000000
FS( 161 ),3890900.000000000000,2210150.000000000000,3972680.000000000000,2342550.000000000000,2934500.000000000900,15350780.000000000000
FS( 162 ),3976039.999999999500,2229500.000000000000,4069280.000000000000,2365300.000000000000,3005900.000000000000,15646020.000000000000
FS( 163 ),4037420.000000000000,2214200.000000000900,4102880.000000000000,2392600.000000000500,2978600.000000000000,15725700.000000000000
FS( 164 ),4078999.999999999500,2233550.000000000000,4380080.000000000000,2392600.000000000500,3064700.000000000000,16149930.000000000000
FS( 165 ),4037420.000000000000,2214200.000000000900,4321280.000000000000,2369850.000000000500,3035300.000000000000,15978050.000000000000
FS( 166 ),4199780.000000000000,2221850.000000000000,4430480.000000000000,2365300.000000000000,3123500.000000000000,16340910.000000000000
FS( 167 ),4486880.000000000000,2225900.000000000000,4531280.000000000000,2402350.000000000500,3129800.000000000000,16776210.000000000000
FS( 168 ),4558160.000000000000,2225900.000000000000,4438880.000000000900,2388050.000000000000,3138200.000000000000,16749190.000000000000
FS( 169 ),4564100.000000000900,2237600.000000000000,4354880.000000000900,2406900.000000000000,3144500.000000000900,16707980.000000004000
FS( 170 ),4558160.000000000000,2229500.000000000000,4245680.000000000000,2392600.000000000500,3117200.000000000000,16543140.000000000000
FS( 171 ),4546280.000000000000,2237600.000000000000,4287680.000000000000,2397150.000000000000,3138200.000000000000,16606910.000000000000
FS( 172 ),4558160.000000000000,2225900.000000000000,4220480.000000000000,2397150.000000000000,3144500.000000000900,16546190.000000000000
FS( 173 ),4478960.000000000000,2233550.000000000000,4304480.000000000000,2406900.000000000000,3073100.000000000000,16496990.000000000000
FS( 174 ),4558160.000000000000,2233550.000000000000,4338080.000000000000,2402350.000000000500,3058400.000000000000,16590540.000000000000
FS( 175 ),4643300.000000000000,2237600.000000000000,4371680.000000000000,2429650.000000000000,3102500.000000000000,16784730.000000000000
FS( 176 ),4669040.000000000000,2233550.000000000000,4388480.000000000000,2589549.999999999500,3138200.000000000000,17018820.000000000000
FS( 177 ),4813580.000000000000,2237600.000000000000,4413680.000000000000,2571350.000000000500,3123500.000000000000,17159710.000000000000
FS( 178 ),4716560.000000000900,2221850.000000000000,4312880.000000000900,2553150.000000000000,3073100.000000000000,16877540.000000000000
FS( 179 ),4619540.000000000000,2221850.000000000000,4296080.000000000000,2534950.000000000000,3043700.000000000000,16716120.000000000000
FS( 180 ),4607660.000000000000,2225900.000000000000,4346480.000000000000,2621400.000000000000,3014300.000000000000,16815740.000000000000
FS( 181 ),4552219.999999999100,2229500.000000000000,4346480.000000000000,2635050.000000000000,3058400.000000000000,16821650.000000000000
FS( 182 ),4504700.000000000000,2245250.000000000000,4363280.000000000000,2740350.000000000000,3035300.000000000000,16888880.000000000000
FS( 183 ),4328480.000000000000,2261000.000000000000,4354880.000000000900,2754000.000000000000,2984900.000000000900,16683260.000000000000
FS( 184 ),4413620.000000000000,2280350.000000000000,4438880.000000000900,2754000.000000000000,3029000.000000000000,16915850.000000000000
FS( 185 ),4552219.999999999100,2272700.000000000000,4590080.000000000000,2749449.999999999500,3035300.000000000000,17199750.000000000000
FS( 186 ),4498759.999999999100,2264600.000000000000,4590080.000000000000,2722150.000000000000,3087800.000000000000,17163390.000000000000
FS( 187 ),4637360.000000000000,2241200.000000000000,4489280.000000000000,2703950.000000000000,3043700.000000000000,17115490.000000000000
FS( 188 ),4752200.000000000000,2233550.000000000000,4522880.000000000900,2681200.000000000000,3064700.000000000000,17254530.000000000000
FS( 189 ),4928420.000000000000,2237600.000000000000,4539680.000000000000,2740350.000000000000,3073100.000000000000,17519150.000000000000
FS( 190 ),4983860.000000000000,2252900.000000000000,4396880.000000000900,2763100.000000000000,3159200.000000000000,17555940.000000000000
FS( 191 ),4825460.000000000000,2261000.000000000000,4207880.000000000000,2758550.000000000000,3197000.000000000900,17249890.000000000000
FS( 192 ),4922480.000000000000,2264600.000000000000,4321280.000000000000,2781949.999999999500,3241100.000000000000,17531410.000000000000
FS( 193 ),4936340.000000000000,2264600.000000000000,4304480.000000000000,2758550.000000000000,3247400.000000000900,17511370.000000000000
FS( 194 ),4874960.000000000000,2256950.000000000000,4304480.000000000000,2744900.000000000000,3203300.000000000000,17384590.000000000000
FS( 195 ),4983860.000000000000,2264600.000000000000,4354880.000000000900,2740350.000000000000,3203300.000000000000,17546990.000000000000
FS( 196 ),5001679.999999999100,2272700.000000000000,4388480.000000000000,2772850.000000000000,3211700.000000000000,17647410.000000000000
FS( 197 ),5160080.000000000000,2272700.000000000000,4514480.000000000000,2735799.999999999500,3218000.000000000900,17901060.000000000000
FS( 198 ),5118499.999999999100,2256950.000000000000,4438880.000000000900,2768299.999999999500,3241100.000000000000,17823730.000000000000
FS( 199 ),5104640.000000000900,2264600.000000000000,4455680.000000000000,2768299.999999999500,3371300.000000000000,17964520.000000000000
FS( 200 ),5019499.999999999100,2264600.000000000000,4422080.000000000000,2749449.999999999500,3350300.000000000000,17805930.000000000000
FS( 201 ),4922480.000000000000,2249300.000000000000,4233080.000000000000,2754000.000000000000,3255800.000000000000,17414660.000000000000
FS( 202 ),4898719.999999999100,2256950.000000000000,4081880.000000000000,2699400.000000000000,3306200.000000000000,17243150.000000000000
FS( 203 ),4936340.000000000000,2272700.000000000000,4010480.000000000000,2717600.000000000500,3283100.000000000000,17220220.000000000000
FS( 204 ),4983860.000000000000,2280350.000000000000,4039880.000000000000,2735799.999999999500,3268400.000000000000,17308290.000000000000
FS( 205 ),4807640.000000000900,2264600.000000000000,4035680.000000000000,2749449.999999999500,3188600.000000000000,17045970.000000000000
FS( 206 ),4863080.000000000000,2261000.000000000000,4048280.000000000000,2703950.000000000000,3094100.000000000000,16970410.000000000000
FS( 207 ),5051179.999999999100,2261000.000000000000,3993680.000000000000,2703950.000000000000,3306200.000000000000,17316010.000000000000
FS( 208 ),4948219.999999999100,2245250.000000000000,4174280.000000000000,2694850.000000000500,3297800.000000000000,17360400.000000000000
FS( 209 ),4922480.000000000000,2241200.000000000000,4161680.000000000000,2740350.000000000000,3327200.000000000000,17392910.000000000000
FS( 210 ),4983860.000000000000,2249300.000000000000,4199480.000000000000,2768299.999999999500,3371300.000000000000,17572240.000000000000
FS( 211 ),4904660.000000000000,2237600.000000000000,4119680.000000000000,2758550.000000000000,3400700.000000000000,17421190.000000000000
FS( 212 ),4983860.000000000000,2252900.000000000000,4098680.000000000000,2763100.000000000000,3474200.000000000000,17572740.000000000000
FS( 213 ),4983860.000000000000,2268650.000000000000,4161680.000000000000,2781949.999999999500,3568700.000000000000,17764840.000000000000
FS( 214 ),5092759.999999999100,2268650.000000000000,4312880.000000000900,2763100.000000000000,3518300.000000000000,17955690.000000000000
FS( 215 ),5312540.000000000000,2261000.000000000000,4413680.000000000000,2836550.000000000000,3568700.000000000000,18392470.000000000000
