代數,10000
粒子數,10
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000000
最後資金,10611285.219999998807907
真實報酬,611285.219999998807907

夏普值報酬,0.000000000000000
夏普值風險,0.000000000000000
夏普值,0.000000000000000

預期報酬,29256.404389454190095
風險,104873.225083145938697
起點值,0.278969244688137
找到最佳解世代,2949
找到最佳解實驗#,1
找到最佳解次數,50

stock[index](rank)
投資組合檔數,1
PFE[20](1),
Stock#,PFE[20](1),
張數,522466,
分配資金,10000000.000000000000000,
剩餘資金,0.759999999776483,
FS( 1 ),10000000.000000000000000,10000000.000000000000000
FS( 2 ),10026123.300000000745058,10026123.300000000745058
FS( 3 ),10329153.580000000074506,10329153.580000000074506
FS( 4 ),10271682.320000000298023,10271682.320000000298023
FS( 5 ),10245559.019999999552965,10245559.019999999552965
FS( 6 ),10282131.639999998733401,10282131.639999998733401
FS( 7 ),10271682.320000000298023,10271682.320000000298023
FS( 8 ),10114942.519999999552965,10114942.519999999552965
FS( 9 ),10172413.779999999329448,10172413.779999999329448
FS( 10 ),10350052.219999998807907,10350052.219999998807907
FS( 11 ),10323928.919999999925494,10323928.919999999925494
FS( 12 ),10083594.560000000521541,10083594.560000000521541
FS( 13 ),10386624.839999999850988,10386624.839999999850988
FS( 14 ),10543364.639999998733401,10543364.639999998733401
FS( 15 ),10438871.439999999478459,10438871.439999999478459
FS( 16 ),10417972.800000000745058,10417972.800000000745058
FS( 17 ),10407523.480000000447035,10407523.480000000447035
FS( 18 ),10606060.560000000521541,10606060.560000000521541
FS( 19 ),10632183.860000001266599,10632183.860000001266599
FS( 20 ),10590386.580000000074506,10590386.580000000074506
FS( 21 ),10647857.839999999850988,10647857.839999999850988
FS( 22 ),10626959.199999999254942,10626959.199999999254942
FS( 23 ),10611285.219999998807907,10611285.219999998807907
