代數,10000
粒子數,10
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000000
最後資金,10727983.539999999105930
真實報酬,727983.539999999105930

夏普值報酬,0.000000000000000
夏普值風險,0.000000000000000
夏普值,0.000000000000000

預期報酬,38710.690432055700512
風險,211948.339157738839276
起點值,0.182642103193109
找到最佳解世代,2621
找到最佳解實驗#,1
找到最佳解次數,50

stock[index](rank)
投資組合檔數,1
WBA[27](1),
Stock#,WBA[27](1),
張數,391389,
分配資金,10000000.000000000000000,
剩餘資金,11.049999998882413,
FS( 1 ),10000000.000000000000000,10000000.000000000000000
FS( 2 ),10504891.809999998658895,10504891.809999998658895
FS( 3 ),10454011.239999998360872,10454011.239999998360872
FS( 4 ),10579255.719999998807907,10579255.719999998807907
FS( 5 ),10504891.809999998658895,10504891.809999998658895
FS( 6 ),10234833.399999998509884,10234833.399999998509884
FS( 7 ),10136986.149999998509884,10136986.149999998509884
FS( 8 ),10203522.279999999329448,10203522.279999999329448
FS( 9 ),10230919.509999999776483,10230919.509999999776483
FS( 10 ),10528375.149999998509884,10528375.149999998509884
FS( 11 ),10532289.039999999105930,10532289.039999999105930
FS( 12 ),10152641.709999999031425,10152641.709999999031425
FS( 13 ),10305283.419999998062849,10305283.419999998062849
FS( 14 ),10489236.250000000000000,10489236.250000000000000
FS( 15 ),10540116.819999998435378,10540116.819999998435378
FS( 16 ),10489236.250000000000000,10489236.250000000000000
FS( 17 ),10567514.049999998882413,10567514.049999998882413
FS( 18 ),10915850.259999999776483,10915850.259999999776483
FS( 19 ),10915850.259999999776483,10915850.259999999776483
FS( 20 ),10727983.539999999105930,10727983.539999999105930
