代數,10000
粒子數,10
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000000
最後資金,10360072.000000000000000
真實報酬,360072.000000000000000

夏普值報酬,0.000000000000000
夏普值風險,0.000000000000000
夏普值,0.000000000000000

預期報酬,20348.319721254374599
風險,99368.719823590334272
起點值,0.204775906918986
找到最佳解世代,4501
找到最佳解實驗#,1
找到最佳解次數,48

stock[index](rank)
投資組合檔數,1
HD[9](1),
Stock#,HD[9](1),
張數,200040,
分配資金,10000000.000000000000000,
剩餘資金,0.400000000372529,
FS( 1 ),10000000.000000000000000,10000000.000000000000000
FS( 2 ),10002000.400000000372529,10002000.400000000372529
FS( 3 ),9971994.400000000372529,9971994.400000000372529
FS( 4 ),10126025.199999999254942,10126025.199999999254942
FS( 5 ),10118023.599999999627471,10118023.599999999627471
FS( 6 ),9873974.800000000745058,9873974.800000000745058
FS( 7 ),9951990.400000000372529,9951990.400000000372529
FS( 8 ),10128025.600000001490116,10128025.600000001490116
FS( 9 ),10194038.800000000745058,10194038.800000000745058
FS( 10 ),10340068.000000000000000,10340068.000000000000000
FS( 11 ),10408081.600000001490116,10408081.600000001490116
FS( 12 ),10364072.800000000745058,10364072.800000000745058
FS( 13 ),10314062.800000000745058,10314062.800000000745058
FS( 14 ),10294058.800000000745058,10294058.800000000745058
FS( 15 ),10222044.400000000372529,10222044.400000000372529
FS( 16 ),10248049.599999999627471,10248049.599999999627471
FS( 17 ),10384076.799999998882413,10384076.799999998882413
FS( 18 ),10376075.199999999254942,10376075.199999999254942
FS( 19 ),10392078.400000000372529,10392078.400000000372529
FS( 20 ),10360072.000000000000000,10360072.000000000000000
