stock[index](rank)
1,2,AAPL[0](1) IBM[10](2) ,起點值,0.055674899579093,預期報酬,35812.046666787784488,風險,643235.047346824896522,最佳解實驗#,1,最佳解世代數,2461,最佳解出現次數,50,最佳解平均,0.055674899579093,最佳解標準差,0.000000000000000,每次實驗找到最佳解平均世代數,2388.460000000000036,有找到最佳解平均世代數,2461.000000000000000
2,1,MCD[15](1) ,起點值,0.039147543255755,預期報酬,10377.400394463043995,風險,265084.333049110486172,最佳解實驗#,1,最佳解世代數,2898,最佳解出現次數,50,最佳解平均,0.039147543255755,最佳解標準差,0.000000000000000,每次實驗找到最佳解平均世代數,2593.300000000000182,有找到最佳解平均世代數,2898.000000000000000
3,2,IBM[10](2) MCD[15](3) ,起點值,0.040998579704434,預期報酬,10258.811918906179926,風險,250223.592935751774348,最佳解實驗#,2,最佳解世代數,1998,最佳解出現次數,39,最佳解平均,0.040303982805831,最佳解標準差,0.001307882716816,每次實驗找到最佳解平均世代數,2377.340000000000146,有找到最佳解平均世代數,1998.000000000000000
4,5,DIS[6](3) HD[9](1) TRV[22](4) V[25](2) VZ[26](11) ,起點值,0.072977087661332,預期報酬,13561.777904153450436,風險,185836.107451836607652,最佳解實驗#,1,最佳解世代數,2603,最佳解出現次數,50,最佳解平均,0.072977087661332,最佳解標準差,0.000000000000000,每次實驗找到最佳解平均世代數,2367.380000000000109,有找到最佳解平均世代數,2603.000000000000000
5,6,BA[2](4) MMM[16](1) MRK[17](15) NKE[19](3) UNH[23](10) UTX[24](2) ,起點值,0.093999927070806,預期報酬,17084.953605346865515,風險,181754.966602021246217,最佳解實驗#,1,最佳解世代數,2245,最佳解出現次數,46,最佳解平均,0.093764727945139,最佳解標準差,0.000797599041009,每次實驗找到最佳解平均世代數,2462.179999999999836,有找到最佳解平均世代數,2245.000000000000000
6,3,AAPL[0](4) MRK[17](8) MSFT[18](1) ,起點值,0.047927081241166,預期報酬,12624.885101879754075,風險,263418.609582169970963,最佳解實驗#,1,最佳解世代數,2878,最佳解出現次數,50,最佳解平均,0.047927081241166,最佳解標準差,0.000000000000000,每次實驗找到最佳解平均世代數,2651.980000000000018,有找到最佳解平均世代數,2878.000000000000000
7,3,NKE[19](1) UNH[23](4) V[25](3) ,起點值,0.042448295978117,預期報酬,10076.923248098721160,風險,237392.880347741214791,最佳解實驗#,1,最佳解世代數,1848,最佳解出現次數,50,最佳解平均,0.042448295978117,最佳解標準差,0.000000000000000,每次實驗找到最佳解平均世代數,2177.480000000000018,有找到最佳解平均世代數,1848.000000000000000
8,5,CAT[3](2) MRK[17](5) PG[21](8) UNH[23](1) WMT[28](9) ,起點值,0.039784223896694,預期報酬,9801.350751905010839,風險,246362.748645184561610,最佳解實驗#,3,最佳解世代數,2264,最佳解出現次數,43,最佳解平均,0.039653917399103,最佳解標準差,0.000375606361613,每次實驗找到最佳解平均世代數,2292.460000000000036,有找到最佳解平均世代數,2264.000000000000000
9,8,AAPL[0](8) BA[2](3) DD[7](9) KO[14](12) MCD[15](2) MMM[16](4) UNH[23](5) V[25](1) ,起點值,0.138283949680967,預期報酬,16277.938591279122193,風險,117713.867942257056711,最佳解實驗#,1,最佳解世代數,1887,最佳解出現次數,50,最佳解平均,0.138283949680967,最佳解標準差,0.000000000000000,每次實驗找到最佳解平均世代數,2221.639999999999873,有找到最佳解平均世代數,1887.000000000000000
10,2,MRK[17](3) MSFT[18](1) ,起點值,0.033523710963878,預期報酬,12837.221860700710749,風險,382929.618816155358218,最佳解實驗#,1,最佳解世代數,2288,最佳解出現次數,50,最佳解平均,0.033523710963878,最佳解標準差,0.000000000000000,每次實驗找到最佳解平均世代數,2284.599999999999909,有找到最佳解平均世代數,2288.000000000000000
