result_train_20090930-20091231.csv
higher_than_max,higher_than_period_change,weight_return_change
0,1,0

1,1,0

1,1,0

1,1,0

0,1,0

0,1,0

0,1,0

0,1,0

1,1,0

1,1,0

1,1,0

1,1,0

0,1,0

1,1,0

1,1,0

1,1,0

0,1,0

0,1,0

0,1,0

0,1,0

1,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

1,1,0

1,1,0

1,1,0

result_train_20100805-20101104.csv
higher_than_max,higher_than_period_change,weight_return_change

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

1,1,0

1,1,0

1,1,0

1,1,0

1,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

1,1,0

0,1,0

1,1,0

0,1,0

0,1,0

0,0,0

0,0,0

0,0,0

0,0,0

0,1,0

0,0,0

0,0,0

0,0,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,0,0

0,0,0

0,1,0

0,0,0

0,0,0

0,1,0

0,0,0

0,0,0

0,0,0

0,1,0

0,1,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

1,1,0

1,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

1,1,0

0,1,0

0,1,0

1,1,0

0,1,0

0,1,0

0,1,0

1,1,0

1,1,0

0,1,0

0,1,0

1,1,0

1,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

1,1,0

0,1,0

0,1,0

1,1,0

1,1,0

1,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

1,1,0

1,1,0

1,1,0

1,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

1,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,0,0

0,1,0

0,0,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

1,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

1,1,0

0,1,0

1,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

1,1,0

0,1,0

0,1,0

1,1,0

1,1,0

0,1,0

0,1,0

0,1,0

0,1,0

1,1,0

result_train_20110722-20111021.csv
higher_than_max,higher_than_period_change,weight_return_change

0,0,0

0,0,0

0,0,0

1,1,0

0,1,0

0,1,0

0,0,0

0,1,0

0,1,0

1,1,0

1,1,0

0,1,0

0,1,0

0,1,0

1,1,0

0,1,0

0,1,0

0,1,0

0,0,0

0,1,0

0,0,0

0,1,0

0,0,0

0,0,0

0,1,0

0,1,0

1,1,0

0,1,0

1,1,0

0,1,0

1,1,0

1,1,0

1,1,0

1,1,0

1,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

1,1,0

1,1,0

0,1,0

1,1,0

1,1,0

0,1,0

1,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

1,1,0

result_train_20111014-20120118.csv
higher_than_max,higher_than_period_change,weight_return_change

1,1,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,1,0

0,0,0

0,0,0

0,0,0

0,1,0

0,1,0

0,0,0

0,1,0

1,1,0

1,1,0

0,1,0

1,1,0

0,1,0

0,1,0

0,1,0

1,1,0

0,1,0

0,1,0

1,1,0

0,1,0

1,1,0

0,1,0

0,1,0

0,1,0

1,1,0

1,1,0

1,1,0

0,1,0

0,1,0

1,1,0

1,1,0

0,1,0

0,1,0

1,1,0

1,1,0

0,1,0

0,1,0

1,1,0

0,1,0

1,1,0

0,1,0

1,1,0

1,1,0

0,1,0

0,1,0

0,1,0

0,1,0

1,1,0

1,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

1,1,0

0,1,0

1,1,0

1,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,1,0

0,1,0

0,1,0

0,1,0

0,0,0

0,0,0

0,0,0

0,0,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

1,1,0

1,1,0

0,1,0

1,1,0

0,1,0

1,1,0

0,1,0

0,1,0

1,1,0

0,1,0

0,1,0

0,1,0

0,1,0

1,1,0

result_train_20120606-20120906.csv
higher_than_max,higher_than_period_change,weight_return_change

0,0,0

0,0,0

0,0,0

0,0,0

1,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,0,0

0,0,0

0,1,0

0,0,0

0,0,0

0,0,0

0,1,0

0,1,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

1,1,0

0,1,0

0,1,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

result_train_20120814-20121115.csv
higher_than_max,higher_than_period_change,weight_return_change

0,1,0

1,1,0

1,1,0

1,1,0

1,1,0

0,1,0

0,1,0

0,1,0

0,1,0

1,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

1,1,0

0,1,0

1,1,0

1,1,0

1,1,0

1,1,0

1,1,0

1,1,0

0,1,0

0,1,0

0,1,0

1,1,0

1,1,0

1,1,0

1,1,0

1,1,0

result_train_20121018-20130124.csv
higher_than_max,higher_than_period_change,weight_return_change

1,1,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

1,1,0

0,1,0

1,1,0

1,1,0

1,1,0

1,1,0

0,1,0

1,1,0

1,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,0,0

0,1,0

0,1,0

0,1,0

0,1,0

1,1,0

1,1,0

1,1,0

0,1,0

1,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

1,1,0

1,1,0

1,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

1,1,0

1,1,0

0,1,0

0,1,0

0,1,0

0,1,0

1,1,0

1,1,0

result_train_20130131-20130503.csv
higher_than_max,higher_than_period_change,weight_return_change

0,0,0

0,1,0

1,1,0

0,1,0

0,1,0

0,1,0

1,1,0

1,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,1,0

0,1,0

0,0,0

0,0,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

1,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

1,1,0

1,1,0

1,1,0

1,1,0

0,1,0

1,1,0

1,1,0

1,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,0,0

0,0,0

0,0,0

0,0,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,1,0

0,0,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

1,1,0

0,1,0

1,1,0

0,1,0

0,1,0

0,1,0

1,1,0

1,1,0

1,1,0

0,1,0

1,1,0

0,1,0

0,1,0

1,1,0

1,1,0

0,1,0

1,1,0

1,1,0

1,1,0

1,1,0

0,1,0

1,1,0

1,1,0

1,1,0

0,1,0

0,1,0

1,1,0

0,1,0

1,1,0

1,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

1,1,0

1,1,0

1,1,0

0,1,0

1,1,0

0,1,0

0,1,0

0,1,0

1,1,0

0,1,0

0,1,0

1,1,0

0,1,0

0,1,0

0,1,0

0,1,0

1,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

1,1,0

result_train_20140619-20140919.csv
higher_than_max,higher_than_period_change,weight_return_change

0,0,0

0,0,0

0,0,0

0,0,0

1,1,0

1,1,0

0,1,0

0,0,0

0,0,0

0,1,0

0,1,0

0,0,0

0,1,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,1,0

0,0,0

0,0,0

0,1,0

0,1,0

1,1,0

0,1,0

0,1,0

1,1,0

1,1,0

1,1,0

0,1,0

1,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

1,1,0

1,1,0

0,1,0

1,1,0

0,1,0

1,1,0

1,1,0

1,1,0

1,1,0

0,1,0

1,1,0

0,1,0

0,1,0

1,1,0

result_train_20140905-20141205.csv
higher_than_max,higher_than_period_change,weight_return_change

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

1,1,0

0,1,0

0,1,0

0,0,0

0,0,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,0,0

0,1,0

0,1,0

0,1,0

0,0,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,0,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

1,1,0

1,1,0

0,1,0

0,1,0

1,1,0

1,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

1,1,0

1,1,0

1,1,0

1,1,0

0,1,0

0,1,0

1,1,0

result_train_20150326-20150626.csv
higher_than_max,higher_than_period_change,weight_return_change

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,1,0

0,1,0

1,1,0

0,1,0

1,1,0

0,1,0

1,1,0

0,1,0

0,1,0

0,0,0

0,0,0

0,1,0

0,1,0

0,0,0

0,1,0

0,1,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

result_train_20150521-20150821.csv
higher_than_max,higher_than_period_change,weight_return_change

0,0,0

0,0,0

0,1,0

0,1,0

0,1,0

0,1,0

0,0,0

0,1,0

0,1,0

0,0,0

0,1,0

0,0,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

1,1,0

0,1,0

0,1,0

1,1,0

1,1,0

1,1,0

0,1,0

0,1,0

1,1,0

result_train_20150723-20151022.csv
higher_than_max,higher_than_period_change,weight_return_change

1,1,0

0,1,0

0,1,0

0,1,0

0,0,0

0,0,0

0,0,0

0,1,0

0,1,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,1,0

1,1,0

1,1,0

1,1,0

1,1,0

1,1,0

1,1,0

1,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

1,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

result_train_20151016-20160120.csv
higher_than_max,higher_than_period_change,weight_return_change

0,1,0

0,1,0

1,1,0

1,1,0

1,1,0

1,1,0

1,1,0

1,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

1,1,0

0,1,0

0,1,0

0,1,0

0,1,0

1,1,0

1,1,0

result_train_20151224-20160330.csv
higher_than_max,higher_than_period_change,weight_return_change

0,0,0

1,1,0

1,1,0

0,0,0

0,1,0

0,0,0

0,0,0

0,0,0

0,0,0

1,1,0

0,0,0

0,1,0

1,1,0

0,1,0

0,1,0

0,0,0

0,0,0

0,1,0

0,1,0

0,1,0

0,1,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,1,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,1,0

0,1,0

0,1,0

1,1,0

1,1,0

1,1,0

0,1,0

0,1,0

0,1,0

1,1,0

0,1,0

1,1,0

0,1,0

1,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

1,1,0

0,1,0

0,1,0

1,1,0

1,1,0

1,1,0

0,1,0

0,1,0

0,1,0

1,1,0

1,1,0

0,1,0

1,1,0

1,1,0

0,1,0

1,1,0

1,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

1,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,1,0

0,1,0

0,0,0

0,0,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,0,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,0,0

0,1,0

0,1,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,1,0

0,0,0

0,0,0

0,0,0

0,0,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

1,1,0

1,1,0

0,1,0

1,1,0

1,1,0

1,1,0

0,1,0

0,1,0

1,1,0

1,1,0

result_train_20170131-20170503.csv
higher_than_max,higher_than_period_change,weight_return_change

0,0,0

1,1,0

1,1,0

1,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,0,0

0,1,0

0,1,0

0,1,0

0,1,0

1,1,0

1,1,0

1,1,0

1,1,0

0,1,0

1,1,0

1,1,0

1,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,1,0

0,0,0

0,1,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,0,0

0,1,0

0,0,0

0,0,0

0,0,0

