代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,14141135.137499999000
真實報酬,4141135.137499999300

夏普值報酬,0.405413513750
夏普值風險,0.092715787461
夏普值,4.372648120161

預期報酬,15727.375882493248
風險,179922.392587350650
起點值,0.087411998342
找到最佳解世代,4351
找到最佳解實驗#,1
找到最佳解次數,49

投資組合檔數,6
2311(15),2474(28),2882(33),2891(38),2912(40),3008(41),
FS( 13 ),1772914.278750000300,1763372.180999999900,1588938.251999999600,1648233.645999999900,1781179.291750000300,1554653.676000000000,10109295.325500000000
FS( 14 ),1776299.233750000100,1729851.170749999800,1603433.823999999600,1652594.264499999800,1771651.639000000000,1539859.431499999900,10073693.563499998000
FS( 15 ),1755143.265000000100,1690894.320999999800,1590610.817999999500,1656954.882999999900,1781179.291750000300,1517658.108999999900,9992444.687749998600
FS( 16 ),1786454.098750000400,1713155.377999999800,1598973.647999999800,1665676.119999999900,1828817.555500000000,1536155.892499999800,10129236.692750001000
FS( 17 ),1786454.098750000400,1729851.170749999800,1590610.817999999500,1652594.264499999800,1828817.555500000000,1502863.864499999900,10091195.772000000000
FS( 18 ),1766144.368749999900,1702024.849500000000,1592840.905999999300,1652594.264499999800,1809762.249999999800,1591669.154499999900,10115039.793249998000
FS( 19 ),1734833.534999999900,1724285.906499999800,1605106.389999999700,1661315.501500000000,1800234.597249999600,1686029.753000000000,10211809.683250001000
FS( 20 ),1738218.490000000200,1763372.180999999900,1638000.187999999800,1671490.278000000200,1800234.597249999600,1721173.550499999900,10332493.284750000000
FS( 21 ),1755143.265000000100,1780067.973749999900,1666991.331999999700,1688932.751999999900,1814471.319750000000,1732284.167500000000,10437894.810000001000
FS( 22 ),1772914.278750000300,1780067.973749999900,1673124.073999999600,1694746.910000000100,1881164.889000000000,1728580.628500000100,10530602.754000001000
FS( 23 ),1779684.188750000200,1880242.730249999800,1636327.621999999500,1699107.528500000200,1862109.583499999900,1787777.517999999900,10645253.170999998000
FS( 24 ),1766144.368749999900,1802329.030750000200,1630194.879999999700,1694746.910000000100,1876346.305999999900,1784073.978999999800,10553839.474500000000
FS( 25 ),1766144.368749999900,1841285.880500000000,1640230.275999999600,1703468.147000000100,1885873.958750000000,1787777.517999999900,10624784.148999998000
FS( 26 ),1769529.323750000000,1846851.144750000000,1640230.275999999600,1694746.910000000100,1866818.653250000200,1802591.674000000100,10620771.981750000000
FS( 27 ),1769529.323750000000,1880242.730249999800,1654725.847999999800,1699107.528500000200,1914456.916999999900,1793332.826500000000,10711399.173999999000
FS( 28 ),1741603.445000000300,1885807.994499999800,1654725.847999999800,1703468.147000000100,1871637.236249999800,1760040.798500000000,10617287.469249999000
FS( 29 ),1724678.670000000400,1852416.409000000000,1644132.929999999700,1688932.751999999900,1862109.583499999900,1802591.674000000100,10574866.018500000000
FS( 30 ),1762759.413750000300,1869112.201750000000,1687619.645999999700,1699107.528500000200,1881164.889000000000,1896952.272500000000,10796719.951499999000
FS( 31 ),1755143.265000000100,1896938.523000000000,1703787.783999999800,1726724.778999999900,1933512.222500000100,2000551.807000000000,11016662.380500000000
FS( 32 ),1776299.233750000100,1913763.740499999800,1675354.161999999800,1731085.397500000000,1904929.264249999800,1985757.562500000000,10987193.360499999000
FS( 33 ),1769529.323750000000,1902503.787249999800,1728876.273999999700,1745620.792500000200,1885873.958750000000,1978350.484500000000,11010758.620750001000
FS( 34 ),1779684.188750000200,1902503.787249999800,1687619.645999999700,1749981.411000000100,1904929.264249999800,2044954.452000000000,11069676.749249998000
FS( 35 ),1783069.143749999800,1869112.201750000000,1687619.645999999700,1754342.029499999900,1904929.264249999800,2011662.424000000100,11010738.709249999000
FS( 36 ),1766144.368749999900,1841285.880500000000,1640230.275999999600,1726724.778999999900,1833526.625250000000,1950593.853500000200,10758509.783000000000
FS( 37 ),1769529.323750000000,1863546.937500000000,1646363.017999999500,1722364.160500000000,1795416.014249999800,1996848.267999999900,10794071.721999999000
FS( 38 ),1751758.310000000300,1891373.258749999800,1636327.621999999500,1741260.173999999600,1843054.277999999500,2017197.821000000000,10880975.463749999000
FS( 39 ),1755143.265000000100,1891373.258749999800,1634097.533999999800,1726724.778999999900,1823998.972500000100,2080118.161000000100,10911459.970250001000
FS( 40 ),1766144.368749999900,1936024.797499999900,1644132.929999999700,1768877.424500000000,1828817.555500000000,2061600.466000000000,11005601.542250000000
FS( 41 ),1744988.399999999900,1936024.797499999900,1621832.050000000000,1760156.187500000000,1819289.902749999900,2046806.221500000000,10929101.559249999000
FS( 42 ),1762759.413750000300,1980546.911499999900,1609566.565999999600,1787773.437999999800,1828817.555500000000,2030160.207500000000,10999628.092249999000
FS( 43 ),1748373.355000000000,1930459.533250000100,1590610.817999999500,1760156.187500000000,1800234.597249999600,2004255.345999999900,10834093.836999997000
FS( 44 ),1731448.580000000100,1896938.523000000000,1578345.333999999800,1749981.411000000100,1809762.249999999800,2061600.466000000000,10828080.563999999000
FS( 45 ),1717908.760000000000,1857981.673249999800,1621832.050000000000,1736899.555500000000,1828817.555500000000,2063452.235500000000,10826895.829750000000
FS( 46 ),1660364.524999999900,1869112.201750000000,1598973.647999999800,1703468.147000000100,1795416.014249999800,2046806.221500000000,10674144.757499998000
FS( 47 ),1673904.345000000200,1819024.823499999900,1598973.647999999800,1703468.147000000100,1814471.319750000000,2022753.129499999800,10632599.412750000000
FS( 48 ),1704368.939999999900,1846851.144750000000,1630194.879999999700,1745620.792500000200,1790706.944499999800,2144870.359000000200,10862617.060750000000
FS( 49 ),1724678.670000000400,1830155.352000000000,1658628.501999999600,1760156.187500000000,1819289.902749999900,2080118.161000000100,10873030.775250001000
FS( 50 ),1670519.390000000100,1835720.616249999700,1636327.621999999500,1726724.778999999900,1800234.597249999600,1989461.101499999900,10658992.105999999000
FS( 51 ),1663749.480000000000,1869112.201750000000,1631867.445999999800,1754342.029499999900,1828817.555500000000,2041250.912999999900,10789143.625750002000
FS( 52 ),1700983.985000000100,1880242.730249999800,1658628.501999999600,1754342.029499999900,1838345.208249999900,2080118.161000000100,10912664.616000000000
FS( 53 ),1728063.625000000000,1908198.476250000100,1638000.187999999800,1760156.187500000000,1838345.208249999900,2052361.530000000000,10925129.215000000000
FS( 54 ),1721293.714999999900,1891373.258749999800,1652495.759999999500,1749981.411000000100,1843054.277999999500,2054213.299500000200,10912415.722250000000
FS( 55 ),1694214.075000000000,1852416.409000000000,1664761.243999999700,1718003.541999999900,1828817.555500000000,2033863.746499999900,10792080.572000001000
FS( 56 ),1670519.390000000100,1813459.559249999900,1677026.727999999700,1703468.147000000100,1833526.625250000000,1935799.608999999900,10633804.058499999000
FS( 57 ),1680674.255000000400,1791198.502249999700,1699885.129999999700,1684572.133500000000,1904929.264249999800,1969091.637000000100,10730354.921999998000
FS( 58 ),1660364.524999999900,1702024.849500000000,1650265.671999999600,1661315.501500000000,1904929.264249999800,1933947.839500000000,10512851.651750000000
FS( 59 ),1680674.255000000400,1796763.766499999900,1654725.847999999800,1671490.278000000200,1923984.569750000000,1932096.070000000100,10659738.787250001000
FS( 60 ),1707753.895000000300,1813459.559249999900,1666991.331999999700,1694746.910000000100,1904929.264249999800,1954297.392499999800,10742182.353000000000
FS( 61 ),1717908.760000000000,1835720.616249999700,1687619.645999999700,1731085.397500000000,1938330.805500000000,2006107.115500000100,10916776.340750000000
FS( 62 ),1734833.534999999900,1880242.730249999800,1677026.727999999700,1736899.555500000000,1943039.875250000000,2050509.760500000100,11022556.184500000000
FS( 63 ),1741603.445000000300,1824590.087749999700,1666991.331999999700,1726724.778999999900,1957386.110999999800,2035715.516000000100,10953015.270750001000
FS( 64 ),1741603.445000000300,1757806.916750000100,1617371.873999999600,1688932.751999999900,1966913.763749999900,1993144.728999999800,10765777.480500000000
FS( 65 ),1741603.445000000300,1713155.377999999800,1642460.363999999600,1671490.278000000200,1962095.180749999800,1926540.761500000000,10657349.407249998000
FS( 66 ),1741603.445000000300,1791198.502249999700,1658628.501999999600,1688932.751999999900,1990678.139000000000,1978350.484500000000,10849395.824750001000
FS( 67 ),1694214.075000000000,1729851.170749999800,1650265.671999999600,1684572.133500000000,2052553.125250000000,1932096.070000000100,10743556.246500000000
FS( 68 ),1731448.580000000100,1718720.642249999800,1716610.789999999600,1736899.555500000000,2052553.125250000000,1948742.084000000000,10904978.776999999000
FS( 69 ),1724678.670000000400,1729851.170749999800,1722743.531999999700,1768877.424500000000,2047844.055500000000,1987609.332000000200,10981608.184750000000
FS( 70 ),1748373.355000000000,1746676.388249999800,1770132.901999999500,1800855.293500000100,2105009.972000000100,2061600.466000000000,11232652.376749998000
FS( 71 ),1748373.355000000000,1763372.180999999900,1792433.781999999700,1787773.437999999800,2100191.389000000000,2024604.899000000000,11216753.044000000000
FS( 72 ),1741603.445000000300,1746676.388249999800,1777938.209999999500,1796494.675000000000,2143120.583000000100,2035715.516000000100,11241552.817250000000
FS( 73 ),1731448.580000000100,1752241.652499999900,1794663.869999999400,1796494.675000000000,2147829.652749999900,2048657.991000000200,11271340.421249999000
FS( 74 ),1728063.625000000000,1757806.916750000100,1833690.409999999900,1841554.399499999800,2095482.319249999900,2017197.821000000000,11273799.491500001000
FS( 75 ),1707753.895000000300,1713155.377999999800,1833690.409999999900,1841554.399499999800,2114537.624750000400,1954297.392499999800,11164993.099749999000
FS( 76 ),1673904.345000000200,1601850.093000000100,1801911.655999999500,1850275.636499999600,2138301.999999999500,1834031.932500000100,10900279.662999999000
FS( 77 ),1714523.805000000200,1612980.621499999700,1854876.245999999600,1874985.808000000000,2190649.333499999700,1845142.549500000200,11093162.363499999000
FS( 78 ),1717908.760000000000,1612980.621499999700,1844283.327999999700,1918591.993000000000,2176412.610999999600,1848846.088500000100,11119027.401999999000
FS( 79 ),1724678.670000000400,1607415.357249999900,1825327.579999999600,1922952.611499999600,2162175.888500000800,1876582.808000000200,11119136.915250000000
FS( 80 ),1697599.030000000300,1635241.678499999900,1795778.913999999900,1885160.584500000100,2071608.430749999800,1959852.700999999900,11045245.338749999000
FS( 81 ),1714523.805000000200,1635241.678499999900,1798009.001999999600,1914231.374499999900,2052553.125250000000,2080118.161000000100,11194681.146250000000
FS( 82 ),1711138.850000000100,1612980.621499999700,1812504.573999999600,1908417.216499999900,2047844.055500000000,2144870.359000000200,11237759.676500000000
FS( 83 ),1736526.012500000000,1640806.942750000200,1850416.069999999400,1922952.611499999600,2114537.624750000400,2218881.404500000200,11484124.665999999000
FS( 84 ),1754297.026250000100,1546068.025749999800,1838150.585999999900,1918591.993000000000,2195467.916499999800,2154109.294999999900,11406688.842499999000
FS( 85 ),1754297.026250000100,1612980.621499999700,1801911.655999999500,1918591.993000000000,2162175.888500000800,2163368.142500000100,11413329.327749999000
FS( 86 ),1771221.801250000300,1607415.357249999900,1844283.327999999700,1922952.611499999600,2162175.888500000800,2144870.359000000200,11452923.345500000000
FS( 87 ),1782222.905000000300,1646372.206999999900,1846513.415999999700,1908417.216499999900,2114537.624750000400,2191124.773500000100,11489192.142749999000
FS( 88 ),1757681.981250000000,1702024.849500000000,1804141.743999999700,1870625.189499999900,2071608.430749999800,2154109.294999999900,11360195.489999998000
FS( 89 ),1739910.967500000300,1668633.264000000000,1770690.423999999600,1845915.017999999900,2016523.265999999600,2117113.728000000100,11158790.667500000000
FS( 90 ),1739910.967500000300,1690894.320999999800,1770690.423999999600,1856089.794499999800,2099424.796250000100,2172626.990000000200,11329641.293250000000
FS( 91 ),1736526.012500000000,1690894.320999999800,1738911.669999999500,1835740.241500000000,2075003.341499999600,2154109.294999999900,11231188.881499998000
FS( 92 ),1728909.863750000300,1713155.377999999800,1760097.505999999400,1870625.189499999900,2133592.930249999700,2218881.404500000200,11425266.272000000000
FS( 93 ),1767836.846249999900,1735545.859749999800,1757867.417999999600,1885160.584500000100,2221313.043500000600,2302131.385999999900,11669859.138000000000
FS( 94 ),1771221.801250000300,1741111.124000000100,1766230.247999999900,1914231.374499999900,2133592.930249999700,2274374.754999999900,11600766.232999999000
FS( 95 ),1767836.846249999900,1724285.906499999800,1747274.500000000000,1899695.979499999900,2099424.796250000100,2218881.404500000200,11457403.433000000000
FS( 96 ),1775452.995000000100,1729851.170749999800,1753964.763999999500,1928766.769499999900,2118918.154749999800,2237379.188000000100,11544337.041999999000
FS( 97 ),1767836.846249999900,1735545.859749999800,1741141.757999999400,1928766.769499999900,2084750.020749999900,2237379.188000000100,11495424.442249998000
FS( 98 ),1764451.891250000100,1696459.585250000000,1738911.669999999500,1954930.480500000100,2094496.700000000000,2181865.926000000000,11431120.252999999000
FS( 99 ),1775452.995000000100,1724285.906499999800,1707690.437999999800,1934580.927499999800,2133592.930249999700,2228120.340499999900,11503727.537749998000
FS( 100 ),1767836.846249999900,1713155.377999999800,1718283.355999999400,1924406.151000000100,2162832.968000000300,2184892.474000000400,11471411.173250001000
FS( 101 ),1767836.846249999900,1690894.320999999800,1711593.091999999700,1924406.151000000100,2123846.251000000200,2222485.385999999900,11441066.047250001000
FS( 102 ),1782222.905000000300,1674198.528250000000,1701000.173999999600,1934580.927499999800,2114099.571749999700,2094653.556000000100,11300759.662500000000
FS( 103 ),1796608.963750000100,1696459.585250000000,1728318.751999999600,1908417.216499999900,2109171.475500000200,2137901.333999999800,11376881.327000000000
FS( 104 ),1814379.977500000000,1737228.381499999900,1757867.417999999600,1918591.993000000000,2099424.796250000100,2147299.561999999900,11474796.128249999000
FS( 105 ),1885464.032500000200,1754571.297999999700,1787416.083999999800,1954930.480500000100,2104352.892500000100,2194290.702000000000,11681029.489499999000
FS( 106 ),1910004.956249999800,1748747.184249999900,1774593.077999999700,1954930.480500000100,2094496.700000000000,2184892.474000000400,11667668.873000000000
FS( 107 ),1910004.956249999800,1824331.238249999900,1791876.259999999800,2001443.744499999800,2094496.700000000000,2203688.929999999700,11825845.828999998000
FS( 108 ),1913389.911250000400,1806988.321749999900,1789646.171999999800,2011618.520999999900,2045763.303750000200,2175494.245999999800,11742904.475749999000
FS( 109 ),1984473.966250000300,1824331.238249999900,1804141.743999999700,2011618.520999999900,2084750.020749999900,2203688.929999999700,11913008.420249999000
FS( 110 ),1984473.966250000300,1801164.207999999900,1808601.919999999500,2011618.520999999900,2109171.475500000200,2128503.105999999700,11843537.196750000000
FS( 111 ),1995475.070000000300,1795340.094249999600,1812504.573999999600,2001443.744499999800,2099424.796250000100,2128503.105999999700,11832695.384999998000
FS( 112 ),2031017.097499999900,1806988.321749999900,1806371.831999999700,2001443.744499999800,2089678.116999999900,2128503.105999999700,11864006.218750000000
FS( 113 ),2023400.948750000000,1812683.010749999700,1808601.919999999500,2021793.297500000100,2104352.892500000100,2006306.230500000100,11777142.299999999000
FS( 114 ),1981089.011250000000,1835979.465750000000,1823097.491999999600,2043596.390000000100,2114099.571749999700,2000671.276000000100,11798537.206750000000
FS( 115 ),1945546.983750000100,1812683.010749999700,1804141.743999999700,2043596.390000000100,2089678.116999999900,1996908.002499999900,11692558.248000000000
FS( 116 ),1938777.073750000000,1783691.866750000000,1779053.253999999700,2021793.297500000100,2109171.475500000200,1987509.774500000100,11620000.741999999000
FS( 117 ),1952316.893749999800,1818507.124500000200,1804141.743999999700,2043596.390000000100,2109171.475500000200,2109706.649999999900,11837444.277750000000
FS( 118 ),1963317.997500000300,1835979.465750000000,1800239.089999999600,2043596.390000000100,2094496.700000000000,2090910.194000000100,11828543.837250000000
FS( 119 ),1924391.015000000100,1899915.292249999900,1776823.165999999700,2027607.455499999900,2094496.700000000000,2081511.966000000000,11804749.594750000000
FS( 120 ),1931160.924999999800,1940684.088500000100,1800239.089999999600,2053771.166500000100,2162832.968000000300,2100308.422000000300,11989000.660000000000
FS( 121 ),1991243.876250000200,1969675.232500000200,1800239.089999999600,2063945.943000000200,2157904.871749999900,2128503.105999999700,12111516.119500000000
FS( 122 ),2009014.890000000100,1963851.118749999900,1804141.743999999700,2058131.785000000100,2167651.551000000000,2137901.333999999800,12140696.422750000000
FS( 123 ),1995475.070000000300,1917387.633499999800,1774593.077999999700,2011618.520999999900,2143339.609500000300,2087146.920500000000,11929564.832500000000
FS( 124 ),2002244.980000000000,1911563.519750000000,1795778.913999999900,2043596.390000000100,2123846.251000000200,2098416.829500000000,11975450.884250000000
FS( 125 ),2031017.097499999900,1917387.633499999800,1774593.077999999700,2001443.744499999800,2148158.192499999900,2100308.422000000300,11972912.168000000000
FS( 126 ),2002244.980000000000,1992971.687500000000,1787416.083999999800,2011618.520999999900,2089678.116999999900,2102180.103000000100,11986113.492500000000
FS( 127 ),2020015.993749999900,1958027.004999999900,1782955.907999999400,2027607.455499999900,2084750.020749999900,2090910.194000000100,11964270.577000000000
FS( 128 ),2076713.990000000200,2021962.831499999900,1844283.327999999700,2058131.785000000100,2109171.475500000200,2147299.561999999900,12257566.971999999000
FS( 129 ),2080098.945000000500,2027786.945250000100,1833690.409999999900,2058131.785000000100,2143339.609500000300,2166096.018000000200,12309147.712749999000
FS( 130 ),2031017.097499999900,1940684.088500000100,1863239.075999999900,2063945.943000000200,2099424.796250000100,2109706.649999999900,12108021.651250001000
FS( 131 ),2058942.976250000500,1958027.004999999900,1898920.483999999500,2068306.561499999600,2128664.833999999800,2109706.649999999900,12222572.510749999000
FS( 132 ),2065712.886250000000,1981323.459999999700,1945194.809999999800,2068306.561499999600,2143339.609500000300,2100308.422000000300,12304189.749250000000
FS( 133 ),2108871.062500000000,2027786.945250000100,1924008.973999999700,2084295.496000000300,2143339.609500000300,2100308.422000000300,12388614.509250000000
FS( 134 ),2069944.080000000100,1981323.459999999700,1934601.891999999500,2079934.877500000200,2118918.154749999800,2053317.282000000100,12238043.746250000000
FS( 135 ),2097869.958750000200,1981323.459999999700,1939062.067999999700,2084295.496000000300,2143339.609500000300,2096545.148500000100,12342439.740750000000
FS( 136 ),2080098.945000000500,1969675.232500000200,1945194.809999999800,2068306.561499999600,2099424.796250000100,2034500.914500000000,12197205.259750001000
FS( 137 ),2097869.958750000200,2004619.914999999800,1924008.973999999700,2063945.943000000200,2118918.154749999800,2049554.008500000000,12258920.954000000000
FS( 138 ),2087715.093749999800,2016138.717749999800,1934601.891999999500,2043596.390000000100,2153086.288749999800,2058952.236500000100,12294094.618750000000
FS( 139 ),2091100.048750000100,2062731.627750000000,1942964.721999999800,2037782.231999999800,2143339.609500000300,2089018.601499999900,12366940.841499999000
FS( 140 ),2065712.886250000000,2080074.544249999800,1947424.897999999800,2053771.166500000100,2153086.288749999800,2085255.328000000000,12385329.111749999000
FS( 141 ),2037787.007500000300,2056907.514000000000,1921778.885999999900,2047957.008500000200,2153086.288749999800,2075857.099999999900,12293377.804750001000
FS( 142 ),2052173.066250000100,2120843.340499999900,1932371.803999999800,2047957.008500000200,2172579.647249999900,2119104.878000000000,12445033.744500000000
FS( 143 ),2091100.048750000100,2062731.627750000000,1920106.319999999400,2043596.390000000100,2133592.930249999700,2090910.194000000100,12342041.510749999000
FS( 144 ),2069944.080000000100,2074250.430500000000,1953557.639999999700,2043596.390000000100,2123846.251000000200,2090910.194000000100,12356108.985500000000
FS( 145 ),2080098.945000000500,2074250.430500000000,1957460.293999999500,2058131.785000000100,2153086.288749999800,2119104.878000000000,12442136.621250000000
FS( 146 ),2101254.913749999800,2097546.885500000300,1957460.293999999500,2068306.561499999600,2143339.609500000300,2109706.649999999900,12477618.914249999000
FS( 147 ),2055558.021250000200,2085898.657999999800,1993699.223999999700,2063945.943000000200,2153086.288749999800,2109706.649999999900,12461898.785000000000
FS( 148 ),2026785.903750000300,2097546.885500000300,1973628.431999999600,1997083.125999999900,2162832.968000000300,2104051.784000000000,12361933.099250000000
FS( 149 ),2020015.993749999900,2196427.394499999900,1962477.991999999600,1970919.414999999800,2138411.513249999800,2098416.829500000000,12386673.138000000000
FS( 150 ),2013246.083750000200,2173130.939499999900,1928469.149999999700,1934580.927499999800,2133592.930249999700,2119104.878000000000,12302128.909000000000
FS( 151 ),2034402.052500000200,2184779.166999999900,1957460.293999999500,1965105.257000000000,2148158.192499999900,2094653.556000000100,12384562.518999999000
FS( 152 ),2044556.917500000000,2202122.083499999700,1948539.941999999600,1975280.033499999900,2162832.968000000300,2119104.878000000000,12452440.822500000000
FS( 153 ),2073329.035000000100,2155658.598249999800,1935159.413999999900,1960744.638500000100,2133592.930249999700,2119104.878000000000,12377593.494000001000
FS( 154 ),2080098.945000000500,2190603.280749999900,1941849.677999999600,1970919.414999999800,2094496.700000000000,2119104.878000000000,12397076.896749999000
FS( 155 ),2101254.913749999800,2202122.083499999700,1948539.941999999600,1970919.414999999800,2075003.341499999600,2105943.376500000200,12403787.072250001000
FS( 156 ),2101254.913749999800,2178955.053249999900,1935159.413999999900,1965105.257000000000,2011704.683000000000,2096545.148500000100,12288728.469500002000
FS( 157 ),2073329.035000000100,2167306.825749999800,1937389.501999999600,1938941.545999999900,1972717.965999999500,2102180.103000000100,12191868.977750000000
FS( 158 ),2144413.089999999900,2161482.712000000300,1959690.381999999800,1960744.638500000100,1997029.907499999700,2098416.829500000000,12321781.559500001000
FS( 159 ),2183340.072499999800,2184779.166999999900,2011539.927999999600,1970919.414999999800,2040944.720750000100,2119104.878000000000,12510632.181249999000
FS( 160 ),2172338.968750000000,2190603.280749999900,2018230.191999999600,1981094.191500000000,2040944.720750000100,2231883.614000000100,12635098.967750000000
FS( 161 ),2112256.017500000100,2173130.939499999900,2018230.191999999600,1970919.414999999800,2075003.341499999600,2213087.157999999800,12562631.063500000000
FS( 162 ),2044556.917500000000,2115019.226749999900,2004849.663999999900,1928766.769499999900,2050691.399999999900,2119104.878000000000,12262992.855750000000
FS( 163 ),2037787.007500000300,2109195.112999999900,2042761.159999999900,1970919.414999999800,2016523.265999999600,2119104.878000000000,12296294.839500001000
FS( 164 ),2055558.021250000200,2126667.454250000000,2087920.441999999600,1970919.414999999800,2016523.265999999600,2156697.790000000000,12414290.388499998000
FS( 165 ),2044556.917500000000,2126667.454250000000,2076770.001999999600,1970919.414999999800,2060438.079250000200,2194290.702000000000,12473646.569999998000
FS( 166 ),2080098.945000000500,2120843.340499999900,2087920.441999999600,1985454.810000000100,2089678.116999999900,2184892.474000000400,12548892.128500000000
FS( 167 ),2119025.927499999800,2149834.484499999800,2096840.794000000200,2007257.902499999900,2138411.513249999800,2175494.245999999800,12686868.867750000000
FS( 168 ),2094485.003750000100,2190603.280749999900,2092380.618000000000,2007257.902499999900,2114099.571749999700,2213087.157999999800,12711917.534750000000
FS( 169 ),2115640.972499999700,2196427.394499999900,2085690.353999999800,2017432.679000000000,2104352.892500000100,2213087.157999999800,12732635.450499998000
FS( 170 ),2108871.062500000000,2196427.394499999900,2070079.737999999400,2007257.902499999900,2114099.571749999700,2241281.842000000200,12738021.511250000000
FS( 171 ),2083483.899999999700,2202122.083499999700,2101300.969999999700,2011618.520999999900,2114099.571749999700,2250680.070000000300,12763309.116249999000
FS( 172 ),2083483.899999999700,2207946.197250000200,2092380.618000000000,2011618.520999999900,2079931.437750000000,2260078.298000000000,12735442.972000001000
FS( 173 ),2069944.080000000100,2341641.963999999700,2070079.737999999400,2001443.744499999800,2070184.758499999800,2354060.577999999700,12907358.863000000000
FS( 174 ),2119025.927499999800,2335817.850250000100,2087920.441999999600,2017432.679000000000,2094496.700000000000,2307069.438000000100,12961767.036750000000
FS( 175 ),2073329.035000000100,2388234.874000000300,2079000.089999999900,2017432.679000000000,2084750.020749999900,2372857.034000000000,13015607.732749999000
FS( 176 ),1998860.024999999900,2388234.874000000300,2096840.794000000200,2033421.613500000000,2104352.892500000100,2429266.313500000200,13050980.512499999000
FS( 177 ),1966702.952500000100,2329993.736500000100,2063389.473999999700,2011618.520999999900,2104352.892500000100,2382275.173499999600,12858336.749999998000
FS( 178 ),1970087.907500000200,2295178.478749999800,2083460.265999999400,2017432.679000000000,2099424.796250000100,2344662.350000000600,12810250.477499999000
FS( 179 ),1835535.946250000000,2271882.023750000200,2056699.209999999700,2017432.679000000000,2075003.341499999600,2316467.666000000200,12573024.866499998000
FS( 180 ),1963317.997500000300,2295178.478749999800,2070079.737999999400,2027607.455499999900,2084750.020749999900,2391673.401499999700,12832611.092000000000
FS( 181 ),1916774.866250000200,2364938.419000000200,2063389.473999999700,2033421.613500000000,2045763.303750000200,2419868.085500000000,12844159.762000000000
FS( 182 ),1942162.028750000300,2347466.077749999700,2094610.705999999500,2043596.390000000100,2060438.079250000200,2382275.173499999600,12870552.455249999000
FS( 183 ),1942162.028750000300,2260363.220999999900,2092380.618000000000,2043596.390000000100,2050691.399999999900,2466859.225499999700,12856056.883250002000
FS( 184 ),1987858.921250000100,2324299.047499999900,2114681.497999999700,2058131.785000000100,2084750.020749999900,2504452.137500000200,13074177.410000000000
FS( 185 ),1952316.893749999800,2324299.047499999900,2114681.497999999700,2063945.943000000200,2065256.662250000100,2495053.909500000100,13015557.954000000000
FS( 186 ),1934545.880000000400,2260363.220999999900,2121371.761999999200,2079934.877500000200,2084750.020749999900,2476257.453499999800,12957227.214749999000
FS( 187 ),1959933.042500000000,2277706.137499999700,2114681.497999999700,2079934.877500000200,2075003.341499999600,2485655.681499999900,12992918.578499999000
