代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,12923547.131999999000
真實報酬,2923547.131999999300

夏普值報酬,0.283654713200
夏普值風險,0.067125615942
夏普值,4.225729763782

預期報酬,11508.211936244603
風險,254983.298534711210
起點值,0.045133198929
找到最佳解世代,4449
找到最佳解實驗#,1
找到最佳解次數,37

投資組合檔數,4
1326(5),2912(40),3045(41),4904(44),
FS( 18 ),2605709.064999999900,2482549.256249999600,2430407.653000000400,2624190.403999999200,10142856.378249999000
FS( 19 ),2673806.395000000000,2485545.936999999900,2440263.845500000300,2597270.055999999400,10196886.233500000000
FS( 20 ),2688939.135000000200,2532208.537249999600,2393611.201000000400,2590022.269999999100,10204781.143250000000
FS( 21 ),2688939.135000000200,2549760.524499999800,2370613.418500000100,2579668.289999999100,10188981.367999999000
FS( 22 ),2694235.594000000000,2540770.482249999900,2366013.862000000200,2576562.095999999900,10177582.034249999000
FS( 23 ),2668509.935999999800,2529211.856499999800,2356814.748999999800,2665606.323999999600,10220142.865499999000
FS( 24 ),2668509.935999999800,2520221.814249999800,2370613.418500000100,2658358.537999999200,10217703.706749998000
FS( 25 ),2735850.629000000200,2535205.217999999900,2347615.635999999900,2597270.055999999400,10215941.538999999000
FS( 26 ),2741147.088000000000,2523218.495000000600,2343016.079500000000,2590022.269999999100,10197403.932499999000
FS( 27 ),2772169.205000000100,2535205.217999999900,2366013.862000000200,2597270.055999999400,10270658.341000000000
FS( 28 ),2782762.122999999700,2540770.482249999900,2356814.748999999800,2600376.249999999500,10280723.604249999000
FS( 29 ),2922739.967999999900,2520221.814249999800,2347615.635999999900,2593128.463999999200,10383705.882250000000
FS( 30 ),2907607.228000000100,2531780.439999999900,2352215.192499999900,2603482.443999999200,10395085.304499999000
FS( 31 ),2959058.543999999800,2555753.885999999900,2421208.540000000000,2624190.403999999200,10560211.373999998000
FS( 32 ),3005970.038000000200,2606697.458749999800,2440263.845500000300,2624190.403999999200,10677121.746250000000
FS( 33 ),2933332.885999999900,2650791.475500000200,2416608.983500000100,2579668.289999999100,10580401.635000000000
FS( 34 ),2875828.474000000400,2623821.348749999900,2370613.418500000100,2572420.503999999300,10442683.745250000000
FS( 35 ),2824377.158000000300,2633667.585499999600,2393611.201000000400,2548606.349999999600,10400262.294500001000
FS( 36 ),2772169.205000000100,2627246.126749999800,2407409.870500000200,2520650.603999999400,10327475.806249999000
FS( 37 ),2782762.122999999700,2620396.570750000000,2379812.531500000000,2538252.369999999200,10321223.595249999000
FS( 38 ),2954518.722000000100,2640517.141499999900,2370613.418500000100,2603482.443999999200,10569131.726000000000
FS( 39 ),2938629.345000000200,2647366.697499999800,2375212.974999999600,2555854.135999999000,10517063.153499998000
FS( 40 ),2891717.851000000300,2606697.458749999800,2389011.644500000400,2548606.349999999600,10436033.304250000000
FS( 41 ),2860695.733999999700,2579727.331999999500,2375212.974999999600,2555854.135999999000,10371490.176999997000
FS( 42 ),2964355.003000000000,2616971.792749999600,2398210.757499999800,2582774.483999999700,10562312.037249999000
FS( 43 ),3000673.578999999900,2599847.902749999900,2425808.096500000500,2566208.115999999000,10592537.694249999000
FS( 44 ),3000673.578999999900,2623821.348749999900,2425808.096500000500,2610730.229999999500,10661033.254250001000
FS( 45 ),2985540.838999999700,2596423.124749999500,2402810.314000000200,2582774.483999999700,10567548.761750000000
FS( 46 ),2943925.804000000000,2667915.365499999800,2398210.757499999800,2572420.503999999300,10582472.430999998000
FS( 47 ),2980244.379999999900,2647366.697499999800,2435664.289000000300,2572420.503999999300,10635695.870499998000
FS( 48 ),2969651.461999999400,2647366.697499999800,2421208.540000000000,2558960.329999999100,10597187.029499998000
FS( 49 ),3042288.613999999600,2681186.380249999900,2440263.845500000300,2566208.115999999000,10729946.955749998000
FS( 50 ),3042288.613999999600,2664490.587499999900,2425808.096500000500,2558960.329999999100,10691547.627999999000
FS( 51 ),3177726.636999999600,2701735.048250000000,2430407.653000000400,2576562.095999999900,10886431.434250001000
FS( 52 ),3250363.788999999900,2694885.492250000100,2430407.653000000400,2569314.309999999600,10944971.244250000000
FS( 53 ),3245067.330000000100,2681186.380249999900,2440263.845500000300,2576562.095999999900,10943079.651749998000
FS( 54 ),3235231.049000000100,2667915.365499999800,2435664.289000000300,2590022.269999999100,10928832.973500000000
FS( 55 ),3297275.283000000300,2684611.158249999900,2463261.628000000500,2597270.055999999400,11042418.125250001000
FS( 56 ),3286682.365000000200,2708584.604249999900,2624903.185000000100,2590022.269999999100,11210192.424249999000
FS( 57 ),3214045.213000000000,2742404.287000000000,2606504.959000000300,2613836.423999999600,11176790.883000001000
FS( 58 ),3260956.706999999900,2715434.160250000200,2588106.733000000500,2603482.443999999200,11167980.044250000000
FS( 59 ),3271549.625000000000,2698310.270249999600,2569708.507000000200,2569314.309999999600,11108882.712249998000
FS( 60 ),3172430.177999999800,2705159.826250000400,2657100.080499999700,2582774.483999999700,11117464.568750000000
FS( 61 ),3120222.224999999600,2664490.587499999900,2670898.750000000000,2569314.309999999600,11024925.872499999000
FS( 62 ),3120222.224999999600,2694885.492250000100,2777345.629000000200,2576562.095999999900,11169015.442249998000
FS( 63 ),3146704.520000000000,2674764.921499999700,2791144.298500000000,2579668.289999999100,11192282.029999999000
FS( 64 ),3161837.260000000200,2701735.048250000000,2791144.298500000000,2597270.055999999400,11251986.662750000000
FS( 65 ),3214045.213000000000,2701735.048250000000,2786544.741999999600,2597270.055999999400,11299595.059249999000
FS( 66 ),3260956.706999999900,2616971.792749999600,2758947.403000000400,2593128.463999999200,11230004.366750000000
FS( 67 ),3167133.719000000000,2603272.680749999800,2740549.177000000600,2545500.155999999500,11056455.732750000000
FS( 68 ),3177726.636999999600,2576302.554000000000,2717551.394500000400,2555854.135999999000,11027434.721499998000
FS( 69 ),3224638.131000000100,2606697.458749999800,2777345.629000000200,2555854.135999999000,11164535.354750000000
FS( 70 ),3276846.083999999800,2627246.126749999800,2800343.411499999900,2576562.095999999900,11280997.718249999000
FS( 71 ),3291978.824000000000,2616971.792749999600,2795743.855000000000,2579668.289999999100,11284362.761750000000
FS( 72 ),3318461.118999999900,2627246.126749999800,2819398.716999999700,2590022.269999999100,11355128.232749999000
FS( 73 ),3323000.940999999600,2640517.141499999900,2795743.855000000000,2590022.269999999100,11349284.207500000000
FS( 74 ),3260956.706999999900,2654216.253499999600,2781945.185499999700,2576562.095999999900,11273680.241999999000
FS( 75 ),3313164.660000000100,2664490.587499999900,2777345.629000000200,2569314.309999999600,11324315.186500002000
FS( 76 ),3380505.353000000100,2674764.921499999700,2810199.603999999800,2597270.055999999400,11462739.934500000000
FS( 77 ),3291978.824000000000,2671340.143499999800,2772746.072499999800,2593128.463999999200,11329193.503999999000
FS( 78 ),3255660.247999999700,2671340.143499999800,2805600.047499999900,2600376.249999999500,11332976.688999999000
FS( 79 ),3271549.625000000000,2650791.475500000200,2805600.047499999900,2593128.463999999200,11321069.612000000000
FS( 80 ),3328297.399999999900,2633667.585499999600,2786544.741999999600,2597270.055999999400,11345779.783499999000
FS( 81 ),3203452.294999999900,2603272.680749999800,2791144.298500000000,2562066.523999999300,11159935.798249997000
FS( 82 ),3250363.788999999900,2606697.458749999800,2735949.620500000200,2555854.135999999000,11148865.004249997000
FS( 83 ),3375208.893999999900,2589573.568749999600,2754347.846500000500,2555854.135999999000,11274984.445249997000
FS( 84 ),3323000.940999999600,2576302.554000000000,2772746.072499999800,2558960.329999999100,11231009.897499997000
FS( 85 ),3229934.590000000300,2548904.330000000100,2786544.741999999600,2555854.135999999000,11121237.798000000000
FS( 86 ),3208748.754000000200,2559178.663999999900,2740549.177000000600,2551712.543999999300,11060189.139000000000
FS( 87 ),3198155.836000000100,2548904.330000000100,2740549.177000000600,2551712.543999999300,11039321.887000000000
FS( 88 ),3193616.013999999500,2545479.552000000100,2731350.064000000200,2527898.389999999200,10998344.019999998000
FS( 89 ),3177726.636999999600,2589573.568749999600,2777345.629000000200,2527898.389999999200,11072544.224749999000
FS( 90 ),3266253.165999999700,2599847.902749999900,2805600.047499999900,2548606.349999999600,11220307.466249999000
FS( 91 ),3235231.049000000100,2606697.458749999800,2795743.855000000000,2555854.135999999000,11193526.498749997000
FS( 92 ),3307868.201000000400,2610122.236749999700,2800343.411499999900,2558960.329999999100,11277294.179249998000
FS( 93 ),3354779.694999999800,2637092.363500000000,2819398.716999999700,2562066.523999999300,11373337.299500000000
FS( 94 ),3400934.551999999700,2623821.348749999900,2800343.411499999900,2562066.523999999300,11387165.836250000000
FS( 95 ),3432713.306000000300,2623821.348749999900,2874593.395000000000,2551712.543999999300,11482840.593750000000
FS( 96 ),3510646.916999999900,2627246.126749999800,2851595.612499999800,2558960.329999999100,11548448.986249998000
FS( 97 ),3478868.163000000200,2623821.348749999900,2846996.056000000300,2558960.329999999100,11508645.897749998000
FS( 98 ),3630195.563000000100,2633667.585499999600,2856195.168999999800,2566208.115999999000,11686266.433499997000
FS( 99 ),3577987.610000000300,2640517.141499999900,2846996.056000000300,2576562.095999999900,11642062.903500002000
FS( 100 ),3536372.574999999700,2630242.807500000600,2888392.064500000300,2566208.115999999000,11621215.562999999000
FS( 101 ),3489461.081000000200,2623821.348749999900,2823998.273500000100,2569314.309999999600,11506595.013250001000
FS( 102 ),3469031.881999999800,2623821.348749999900,2828597.830000000100,2569314.309999999600,11490765.370749999000
FS( 103 ),3458438.963999999700,2627246.126749999800,2833197.386499999600,2572420.503999999300,11491302.981249997000
FS( 104 ),3536372.574999999700,2637092.363500000000,2833197.386499999600,2572420.503999999300,11579082.828999998000
FS( 105 ),3567394.691999999800,2647366.697499999800,2833197.386499999600,2579668.289999999100,11627627.065999998000
FS( 106 ),3536372.574999999700,2647366.697499999800,2833197.386499999600,2576562.095999999900,11593498.754999999000
FS( 107 ),3416823.929000000000,2596423.124749999500,2810199.603999999800,2555854.135999999000,11379300.793749999000
FS( 108 ),3453142.504999999900,2589573.568749999600,2833197.386499999600,2555854.135999999000,11431767.596249998000
FS( 109 ),3536372.574999999700,2620396.570750000000,2851595.612499999800,2582774.483999999700,11591139.242249997000
FS( 110 ),3525779.656999999700,2647366.697499999800,2865394.282000000100,2576562.095999999900,11615102.732499998000
FS( 111 ),3515943.376000000200,2630242.807500000600,2833197.386499999600,2586916.075999999400,11566299.646000000000
FS( 112 ),3525779.656999999700,2606697.458749999800,2786544.741999999600,2576562.095999999900,11495583.953749999000
FS( 113 ),3562098.233000000000,2606697.458749999800,2805600.047499999900,2582774.483999999700,11557170.223249998000
FS( 114 ),3525779.656999999700,2599847.902749999900,2786544.741999999600,2586916.075999999400,11499088.377750000000
FS( 115 ),3515943.376000000200,2589573.568749999600,2805600.047499999900,2597270.055999999400,11508387.048249999000
FS( 116 ),3478868.163000000200,2569452.997999999700,2786544.741999999600,2597270.055999999400,11432135.959000001000
FS( 117 ),3536372.574999999700,2569452.997999999700,2805600.047499999900,2603482.443999999200,11514908.064499997000
FS( 118 ),3536372.574999999700,2579727.331999999500,2828597.830000000100,2607624.035999999400,11552321.772999998000
FS( 119 ),3562098.233000000000,2572877.776000000100,2851595.612499999800,2607624.035999999400,11594195.657499999000
FS( 120 ),3525779.656999999700,2552329.108000000000,2833197.386499999600,2607624.035999999400,11518930.187500000000
FS( 121 ),3567394.691999999800,2552329.108000000000,2856195.168999999800,2593128.463999999200,11569047.433000000000
FS( 122 ),3536372.574999999700,2538629.996000000300,2869993.838500000500,2607624.035999999400,11552620.445500001000
FS( 123 ),3572691.151000000500,2555753.885999999900,2860794.725500000200,2607624.035999999400,11596863.798500001000
FS( 124 ),3599173.445999999500,2582724.012749999800,2856195.168999999800,2607624.035999999400,11645716.663749997000
FS( 125 ),3588580.527999999900,2586148.790749999700,2851595.612499999800,2597270.055999999400,11623594.987249998000
FS( 126 ),3630195.563000000100,2589573.568749999600,2879192.951500000000,2613836.423999999600,11712798.507250000000
FS( 127 ),3630195.563000000100,2592998.346750000000,2897591.177500000200,2631438.189999999000,11752223.277249999000
FS( 128 ),3630195.563000000100,2599847.902749999900,2892991.621000000300,2637650.577999999300,11760685.664750000000
FS( 129 ),3619602.645000000000,2596423.124749999500,2897591.177500000200,2617978.015999998900,11731594.963249998000
FS( 130 ),3599173.445999999500,2596423.124749999500,2920588.960000000000,2617978.015999998900,11734163.546749998000
FS( 131 ),3609009.727000000000,2610122.236749999700,2920588.960000000000,2634544.383999999600,11774265.307749998000
FS( 132 ),3583284.069000000100,2606697.458749999800,2935044.709000000300,2631438.189999999000,11756464.426750001000
FS( 133 ),3619602.645000000000,2616971.792749999600,2939644.265500000700,2624190.403999999200,11800409.107249999000
FS( 134 ),3863996.395999999700,2620396.570750000000,2925845.595999999900,2624190.403999999200,12034428.966750000000
FS( 135 ),3832974.279000000100,2630242.807500000600,2837796.943000000000,2572420.503999999300,11873434.533499999000
FS( 136 ),3744447.750000000000,2640517.141499999900,2837796.943000000000,2590022.269999999100,11812784.104499999000
FS( 137 ),3796655.702999999700,2643941.919499999400,2874593.395000000000,2641792.169999999500,11956983.187499998000
FS( 138 ),3744447.750000000000,2610122.236749999700,2897591.177500000200,2628331.995999999800,11880493.160249999000
FS( 139 ),3677107.056999999600,2606697.458749999800,2860794.725500000200,2600376.249999999500,11744975.491249999000
FS( 140 ),3671810.597999999800,2620396.570750000000,2879192.951500000000,2600376.249999999500,11771776.370250000000
FS( 141 ),3692239.797000000300,2599847.902749999900,2915989.403500000500,2624190.403999999200,11832267.507250000000
FS( 142 ),3655921.220999999400,2606697.458749999800,2915989.403500000500,2624190.403999999200,11802798.487249998000
FS( 143 ),3640031.844000000000,2592998.346750000000,2925845.595999999900,2617978.015999998900,11776853.802749999000
FS( 144 ),3640031.844000000000,2586148.790749999700,2902190.734000000200,2617978.015999998900,11746349.384749997000
FS( 145 ),3655921.220999999400,2576302.554000000000,2930445.152500000300,2607624.035999999400,11770292.963500001000
FS( 146 ),3645328.302999999800,2566028.220000000700,2897591.177500000200,2634544.383999999600,11743492.084500000000
FS( 147 ),3619602.645000000000,2559178.663999999900,2892991.621000000300,2624190.403999999200,11695963.333999999000
FS( 148 ),3567394.691999999800,2480836.867250000100,2856195.168999999800,2610730.229999999500,11515156.958250001000
FS( 149 ),3614306.185999999800,2504810.313249999200,2888392.064500000300,2652146.149999999400,11659654.713749997000
FS( 150 ),3583284.069000000100,2504810.313249999200,2842396.499499999900,2648004.557999999700,11578495.439749999000
FS( 151 ),3603713.267999999700,2521934.203249999800,2897591.177500000200,2679066.497999999200,11702305.146749999000
FS( 152 ),3536372.574999999700,2545479.552000000100,2851595.612499999800,2641792.169999999500,11575239.909500001000
FS( 153 ),3510646.916999999900,2572877.776000000100,2823998.273500000100,2652146.149999999400,11559669.116499998000
FS( 154 ),3505350.458000000100,2572877.776000000100,2856195.168999999800,2693562.069999999400,11627985.473000001000
FS( 155 ),3583284.069000000100,2562603.441999999800,2892991.621000000300,2648004.557999999700,11686883.689999999000
FS( 156 ),3536372.574999999700,2491111.201250000400,2856195.168999999800,2569314.309999999600,11452993.255249999000
FS( 157 ),3541669.034000000000,2508235.091250000100,2888392.064500000300,2624190.403999999200,11562486.593750000000
FS( 158 ),3489461.081000000200,2487686.423250000000,2823998.273500000100,2576562.095999999900,11377707.873750001000
FS( 159 ),3520483.197999999900,2487686.423250000000,2810199.603999999800,2579668.289999999100,11398037.515249999000
FS( 160 ),3536372.574999999700,2487686.423250000000,2810199.603999999800,2582774.483999999700,11417033.086250000000
FS( 161 ),3630195.563000000100,2596423.124749999500,2777345.629000000200,2593128.463999999200,11597092.780749999000
FS( 162 ),3744447.750000000000,2576302.554000000000,2800343.411499999900,2597270.055999999400,11718363.771499999000
FS( 163 ),3681646.879000000200,2599847.902749999900,2791144.298500000000,2597270.055999999400,11669909.136250000000
FS( 164 ),3723261.913999999900,2592998.346750000000,2800343.411499999900,2597270.055999999400,11713873.728249999000
FS( 165 ),3770173.408000000300,2586148.790749999700,2814799.160499999800,2637650.577999999300,11808771.937249999000
FS( 166 ),3780766.326000000400,2606697.458749999800,2828597.830000000100,2634544.383999999600,11850605.998749999000
FS( 167 ),3764876.949000000000,2610122.236749999700,2874593.395000000000,2610730.229999999500,11860322.810750000000
FS( 168 ),3780766.326000000400,2610122.236749999700,2833197.386499999600,2603482.443999999200,11827568.393250000000
FS( 169 ),3817084.901999999800,2613547.014750000100,2795743.855000000000,2610730.229999999500,11837106.001750000000
FS( 170 ),3848107.018999999900,2613547.014750000100,2828597.830000000100,2634544.383999999600,11924796.247749999000
FS( 171 ),3889722.054000000000,2613547.014750000100,2814799.160499999800,2613836.423999999600,11931904.653249998000
FS( 172 ),3889722.054000000000,2610122.236749999700,2837796.943000000000,2617978.015999998900,11955619.249749999000
FS( 173 ),3863996.395999999700,2569452.997999999700,2833197.386499999600,2621084.209999999500,11887730.990499998000
FS( 174 ),3858699.936999999500,2610122.236749999700,2810199.603999999800,2610730.229999999500,11889752.007749997000
FS( 175 ),3853403.478000000100,2613547.014750000100,2823998.273500000100,2617978.015999998900,11908926.782249998000
FS( 176 ),3806491.983999999700,2579727.331999999500,2828597.830000000100,2617978.015999998900,11832795.161999999000
FS( 177 ),3806491.983999999700,2610122.236749999700,2810199.603999999800,2634544.383999999600,11861358.208749998000
FS( 178 ),3874589.313999999800,2616971.792749999600,2828597.830000000100,2641792.169999999500,11961951.106749998000
FS( 179 ),3921500.808000000200,2610122.236749999700,2823998.273500000100,2621084.209999999500,11976705.528250000000
FS( 180 ),3910907.890000000100,2613547.014750000100,2846996.056000000300,2644898.363999999600,12016349.324750001000
FS( 181 ),3842810.560000000500,2627246.126749999800,2837796.943000000000,2621084.209999999500,11928937.839749999000
FS( 182 ),3827677.819999999800,2623821.348749999900,2828597.830000000100,2621084.209999999500,11901181.208749998000
FS( 183 ),3858699.936999999500,2650791.475500000200,2856195.168999999800,2634544.383999999600,12000230.965499999000
FS( 184 ),3838270.737999999900,2643941.919499999400,2833197.386499999600,2624190.403999999200,11939600.447999997000
FS( 185 ),3853403.478000000100,2664490.587499999900,2828597.830000000100,2624190.403999999200,11970682.299500000000
FS( 186 ),3869292.855000000000,2698310.270249999600,2828597.830000000100,2624190.403999999200,12020391.359249998000
FS( 187 ),3900314.972000000100,2715434.160250000200,2819398.716999999700,2628331.995999999800,12063479.845249999000
FS( 188 ),3863996.395999999700,2715434.160250000200,2800343.411499999900,2624190.403999999200,12003964.371749999000
FS( 189 ),3895018.513000000300,2722283.716250000100,2805600.047499999900,2644898.363999999600,12067800.640750000000
FS( 190 ),3884425.595000000200,2708584.604249999900,2814799.160499999800,2628331.995999999800,12036141.355749998000
FS( 191 ),3916204.349000000400,2715434.160250000200,2810199.603999999800,2637650.577999999300,12079488.691250000000
FS( 192 ),3952522.924999999800,2729133.272249999900,2810199.603999999800,2644898.363999999600,12136754.165250000000
FS( 193 ),3936633.547999999500,2694885.492250000100,2810199.603999999800,2644898.363999999600,12086617.008250000000
FS( 194 ),3952522.924999999800,2725708.494250000000,2800343.411499999900,2624190.403999999200,12102765.234749999000
FS( 195 ),3957819.383999999600,2742404.287000000000,2833197.386499999600,2631438.189999999000,12164859.247499999000
FS( 196 ),3962359.206000000200,2749253.842999999900,2833197.386499999600,2624190.403999999200,12169000.839499999000
FS( 197 ),3988841.501000000200,2919208.451250000400,2810199.603999999800,2624190.403999999200,12342439.960250000000
FS( 198 ),4056182.194000000100,2861415.322499999300,2823998.273500000100,2628331.995999999800,12369927.785999998000
FS( 199 ),4056182.194000000100,2912358.895250000100,2823998.273500000100,2624190.403999999200,12416729.766750000000
FS( 200 ),3999434.418999999800,2871689.656500000500,2814799.160499999800,2621084.209999999500,12307007.445999999000
FS( 201 ),3952522.924999999800,2908934.117249999700,2814799.160499999800,2613836.423999999600,12290092.626750000000
FS( 202 ),3941930.006999999800,2888385.449250000500,2810199.603999999800,2610730.229999999500,12251245.290250000000
FS( 203 ),3926040.629999999900,2864840.100499999700,2754347.846500000500,2607624.035999999400,12152852.612999998000
FS( 204 ),3900314.972000000100,2878539.212499999900,2754347.846500000500,2603482.443999999200,12136684.474999998000
FS( 205 ),4025160.077000000000,2908934.117249999700,2791144.298500000000,2641792.169999999500,12367030.662750000000
FS( 206 ),4108390.146999999400,2966727.246000000300,2791144.298500000000,2637650.577999999300,12503912.269499999000
FS( 207 ),4061478.652999999900,3061764.835499999600,2777345.629000000200,2641792.169999999500,12542381.287500000000
FS( 208 ),4066775.111999999700,3051490.501500000200,2772746.072499999800,2637650.577999999300,12528662.264000000000
FS( 209 ),4134115.805000000200,3082313.503500000100,2819398.716999999700,2641792.169999999500,12677620.195499999000
FS( 210 ),4077368.030000000300,2980426.357999999500,2795743.855000000000,2637650.577999999300,12491188.821000000000
FS( 211 ),4056182.194000000100,2953028.133999999600,2814799.160499999800,2631438.189999999000,12455447.678499999000
FS( 212 ),3931337.088999999700,2926058.007249999800,2814799.160499999800,2634544.383999999600,12306738.640749998000
FS( 213 ),3941930.006999999800,2932907.563249999200,2800343.411499999900,2621084.209999999500,12296265.191749997000
FS( 214 ),3994137.960000000400,2868264.878500000100,2786544.741999999600,2617978.015999998900,12266925.596499998000
FS( 215 ),3988841.501000000200,2929482.785250000200,2810199.603999999800,2624190.403999999200,12352714.294250000000
FS( 216 ),3921500.808000000200,2946178.578000000200,2791144.298500000000,2586916.075999999400,12245739.760499999000
FS( 217 ),3931337.088999999700,2922633.229249999900,2791144.298500000000,2610730.229999999500,12255844.846749999000
FS( 218 ),4019863.617999999800,2932907.563249999200,2814799.160499999800,2613836.423999999600,12381406.765749998000
FS( 219 ),4025160.077000000000,2932907.563249999200,2810199.603999999800,2613836.423999999600,12382103.668249998000
FS( 220 ),4003974.240999999900,3000546.928749999500,2819398.716999999700,2613836.423999999600,12437756.310750000000
FS( 221 ),4003974.240999999900,3065189.613500000000,2828597.830000000100,2613836.423999999600,12511598.108500000000
FS( 222 ),3988841.501000000200,3068614.391499999900,2833197.386499999600,2613836.423999999600,12504489.702999998000
FS( 223 ),3978248.583000000100,3048065.723499999400,2819398.716999999700,2617978.015999998900,12463691.039499998000
FS( 224 ),3796655.702999999700,3017670.818749999600,2828597.830000000100,2624190.403999999200,12267114.755749999000
FS( 225 ),3775469.866999999600,3122982.742249999700,2837796.943000000000,2624190.403999999200,12360439.956249999000
FS( 226 ),3645328.302999999800,3173926.315000000400,2842396.499499999900,2607624.035999999400,12269275.153499998000
FS( 227 ),3588580.527999999900,3099009.296250000100,2833197.386499999600,2617978.015999998900,12138765.226749998000
FS( 228 ),3624899.103999999800,3082313.503500000100,2828597.830000000100,2624190.403999999200,12160000.841499999000
FS( 229 ),3661217.680000000200,3068614.391499999900,2842396.499499999900,2631438.189999999000,12203666.760999998000
FS( 230 ),3739151.290999999700,3133257.076250000400,2865394.282000000100,2648004.557999999700,12385807.207250001000
FS( 231 ),3624899.103999999800,3061764.835499999600,2837796.943000000000,2628331.995999999800,12152792.878500000000
FS( 232 ),3552261.952000000000,3037791.389500000000,2837796.943000000000,2634544.383999999600,12062394.668499999000
FS( 233 ),3624899.103999999800,3116133.186250000300,2874593.395000000000,2658358.537999999200,12273984.223249998000
FS( 234 ),3614306.185999999800,3105858.852250000000,2892991.621000000300,2658358.537999999200,12271515.197249997000
FS( 235 ),3531076.115999999900,3095584.518249999700,2906790.290500000600,2641792.169999999500,12175243.094750000000
FS( 236 ),3593876.986999999700,3116133.186250000300,2911389.847000000100,2662500.129999999400,12283900.150249999000
FS( 237 ),3588580.527999999900,3235144.221750000000,2892991.621000000300,2675960.303999999100,12392676.674749998000
FS( 238 ),3619602.645000000000,3214595.553749999500,2930445.152500000300,2710128.437999999200,12474771.789249999000
FS( 239 ),3692239.797000000300,3268963.904500000200,3004038.056499999900,2754650.551999999200,12719892.310000001000
FS( 240 ),3739151.290999999700,3309633.143249999700,2994838.943500000100,2758792.143999999400,12802415.521749998000
FS( 241 ),3760337.126999999900,3251840.014500000000,2985639.830499999700,2782606.297999999500,12780423.270000000000
FS( 242 ),3889722.054000000000,3289084.475250000600,3036234.952000000500,2782606.297999999500,12997647.779250000000
FS( 243 ),3786062.785000000100,3248415.236499999600,3040834.508500000000,2758792.143999999400,12834104.673999999000
FS( 244 ),3791359.243999999900,3295934.031250000000,3087487.153000000400,2754650.551999999200,12929430.980249999000
FS( 245 ),3817084.901999999800,3343452.825999999900,3078288.040000000000,2748438.163999999400,12987263.931999998000
FS( 246 ),3806491.983999999700,3333606.589249999300,3050690.701000000400,2748438.163999999400,12939227.438250000000
FS( 247 ),3801195.524999999900,3316482.699250000500,3040834.508500000000,2748438.163999999400,12906950.896749999000
FS( 248 ),3780766.326000000400,3268963.904500000200,2999438.500000000000,2748438.163999999400,12797606.894500000000
FS( 249 ),3822381.361000000000,3235144.221750000000,3040834.508500000000,2720482.417999999600,12818842.509250000000
FS( 250 ),3801195.524999999900,3160227.203000000200,3050690.701000000400,2741190.377999999100,12753303.807000000000
FS( 251 ),3853403.478000000100,3255264.792500000000,3073688.483500000100,2741190.377999999100,12923547.131999999000
