代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,13185409.971000001000
真實報酬,3185409.971000000800

夏普值報酬,0.309840997100
夏普值風險,0.078976634668
夏普值,3.923198277583

預期報酬,12617.633970463297
風險,184238.224994859310
起點值,0.068485429507
找到最佳解世代,3940
找到最佳解實驗#,1
找到最佳解次數,33

投資組合檔數,7
1101(0),1216(2),2301(13),2412(27),2881(33),3008(42),3045(43),
FS( 50 ),1500720.261250000000,1594212.926999999900,1454663.584000000300,1454132.054999999900,1515972.570499999900,1541031.172000000000,1571223.641249999900,10631959.210999999000
FS( 51 ),1492506.767500000100,1594212.926999999900,1454663.584000000300,1454132.054999999900,1528317.700500000300,1518829.849500000000,1578600.852000000000,10621266.735500000000
FS( 52 ),1502910.526249999900,1605602.305000000200,1454663.584000000300,1458910.814999999700,1548687.165000000000,1535495.774999999900,1615108.587250000100,10721381.757499998000
FS( 53 ),1513861.851250000100,1624876.637000000300,1462727.741500000000,1458910.814999999700,1543749.112999999900,1524385.158000000100,1600543.325000000000,10729057.640749998000
FS( 54 ),1569166.042500000000,1654226.188000000300,1478856.056499999900,1476034.705000000300,1596215.915500000100,1537347.544499999800,1607731.376500000200,10919580.828499999000
FS( 55 ),1569166.042500000000,1638018.227000000000,1482619.330000000100,1483800.189999999700,1616585.379999999900,1552141.788999999900,1578600.852000000000,10920934.810500000000
FS( 56 ),1535216.935000000100,1647655.392999999700,1470791.899000000200,1483800.189999999700,1614116.353999999800,1550290.019499999900,1585978.062750000000,10887851.853250001000
FS( 57 ),1537407.200000000000,1657730.612000000200,1494984.371500000100,1494751.515000000100,1628930.509999999800,1544734.710999999900,1622296.638749999900,10980838.558249999000
FS( 58 ),1507291.056250000100,1644589.021999999900,1474555.172500000100,1483800.189999999700,1608561.045500000000,1541031.172000000000,1593166.114250000100,10852996.772500001000
FS( 59 ),1535216.935000000100,1644589.021999999900,1482619.330000000100,1491565.674999999600,1611647.328000000200,1539199.313999999800,1578600.852000000000,10883441.456000000000
FS( 60 ),1552191.488750000000,1651159.817000000000,1496597.202999999700,1489972.754999999900,1621523.432000000000,1537347.544499999800,1622296.638749999900,10971091.878999999000
FS( 61 ),1539597.465000000100,1670434.149000000000,1506811.802500000000,1494751.515000000100,1614116.353999999800,1507739.143999999900,1615108.587250000100,10948562.016750000000
FS( 62 ),1530836.405000000000,1693212.905000000000,1502510.918499999900,1494751.515000000100,1601153.967499999800,1433728.098499999800,1607731.376500000200,10863928.186000001000
FS( 63 ),1541787.730000000000,1693212.905000000000,1492833.929499999900,1502517.000000000000,1611647.328000000200,1454077.651499999900,1593166.114250000100,10889245.658250000000
FS( 64 ),1552191.488750000000,1702850.071000000000,1528853.832999999900,1505503.724999999600,1616585.379999999900,1454077.651499999900,1600543.325000000000,10960608.474249998000
FS( 65 ),1537407.200000000000,1683575.738999999800,1522940.117499999900,1496344.435000000100,1606092.019499999900,1428172.789999999800,1600543.325000000000,10875078.625999998000
FS( 66 ),1528646.140000000100,1677004.943999999700,1514875.960000000000,1499331.159999999900,1606092.019499999900,1459632.960000000000,1622296.638749999900,10907882.822249999000
FS( 67 ),1522075.345000000000,1647655.392999999700,1494984.371500000100,1488379.835000000000,1596215.915500000100,1463336.498999999800,1629673.849500000000,10842324.208500002000
FS( 68 ),1547810.958750000500,1673938.572999999900,1482619.330000000100,1491565.674999999600,1621523.432000000000,1459632.960000000000,1673369.636250000200,10950463.565000001000
FS( 69 ),1552191.488750000000,1667367.777999999900,1500898.086999999800,1491565.674999999600,1638806.614000000100,1487389.591000000000,1651427.163250000200,10989649.397000000000
FS( 70 ),1552191.488750000000,1680071.314999999900,1504661.360500000000,1486986.030000000300,1628930.509999999800,1463336.498999999800,1658804.374000000300,10974984.577249998000
FS( 71 ),1569166.042500000000,1719058.031999999900,1526703.390999999800,1500924.080000000300,1646830.948499999900,1444838.715499999900,1717065.423000000200,11124589.632500000000
FS( 72 ),1537407.200000000000,1663863.354000000100,1514875.960000000000,1497738.239999999800,1631399.535999999800,1461484.729500000100,1687934.898499999900,10994706.918000000000
FS( 73 ),1513861.851250000100,1680071.314999999900,1534767.548500000000,1488379.835000000000,1626461.484000000200,1463336.498999999800,1636861.900999999800,10943743.433750000000
FS( 74 ),1547810.958750000500,1696279.275999999800,1510575.075999999900,1477627.625000000000,1621523.432000000000,1465188.268499999800,1607731.376500000200,10926739.012750000000
FS( 75 ),1566975.777500000100,1702850.071000000000,1514875.960000000000,1480614.349999999600,1628930.509999999800,1472575.434999999800,1607731.376500000200,10974556.480000000000
FS( 76 ),1577927.102500000300,1699783.700000000200,1533154.716999999900,1472848.864999999800,1623992.458000000100,1455929.421000000100,1549470.327499999900,10913109.591000002000
FS( 77 ),1573546.572500000000,1690146.534000000000,1514875.960000000000,1482207.270000000000,1636337.588000000000,1461484.729500000100,1578600.852000000000,10937202.505999999000
FS( 78 ),1608043.246250000100,1702850.071000000000,1514875.960000000000,1476034.705000000300,1621523.432000000000,1450374.112500000000,1564035.589750000000,10937740.116500000000
FS( 79 ),1616256.740000000500,1686642.109999999900,1506811.802500000000,1477627.625000000000,1608561.045500000000,1433728.098499999800,1556658.379000000200,10886288.800500002000
FS( 80 ),1608043.246250000100,1680071.314999999900,1514875.960000000000,1479220.545000000400,1588808.837499999900,1428172.789999999800,1556658.379000000200,10855854.072750000000
FS( 81 ),1610233.511250000000,1670434.149000000000,1526703.390999999800,1479220.545000000400,1598684.941499999700,1426321.020500000100,1571223.641249999900,10882824.199499998000
FS( 82 ),1622827.534999999900,1680071.314999999900,1506811.802500000000,1476034.705000000300,1581401.759500000200,1431876.328999999900,1585978.062750000000,10885004.508750001000
FS( 83 ),1558762.283750000200,1651159.817000000000,1498747.645000000000,1468269.220000000400,1520910.622500000100,1470723.665499999900,1556658.379000000200,10725234.632750003000
FS( 84 ),1580117.367500000200,1657730.612000000200,1494984.371500000100,1460503.735000000100,1520910.622500000100,1459632.960000000000,1549470.327499999900,10723352.996000003000
FS( 85 ),1599282.186250000000,1660796.983000000000,1498747.645000000000,1472848.864999999800,1535724.778500000000,1478130.743499999900,1549470.327499999900,10795004.528750001000
FS( 86 ),1601472.451249999700,1690146.534000000000,1502510.918499999900,1469862.140000000100,1520910.622500000100,1481834.282500000000,1527527.854499999900,10794267.803250000000
FS( 87 ),1565333.078749999900,1686642.109999999900,1484769.771999999900,1466676.299999999600,1525848.674500000200,1502183.835499999800,1520339.803000000100,10751796.573749999000
FS( 88 ),1597091.921250000100,1690146.534000000000,1494984.371500000100,1471255.945000000100,1563501.321000000000,1498480.296499999900,1527527.854499999900,10842991.243749999000
FS( 89 ),1629398.330000000100,1702850.071000000000,1518639.233499999900,1482207.270000000000,1556094.243000000200,1468891.807499999900,1542093.116750000300,10900177.071750000000
FS( 90 ),1639802.088749999900,1719058.031999999900,1522940.117499999900,1496344.435000000100,1591277.863500000000,1524385.158000000100,1527527.854499999900,11021338.549249999000
FS( 91 ),1646372.883750000300,1706354.495000000100,1522940.117499999900,1483800.189999999700,1619054.406000000000,1607655.051000000000,1534905.065250000200,11121085.208500000000
FS( 92 ),1625017.800000000300,1712925.290000000000,1514875.960000000000,1491565.674999999600,1596215.915500000100,1659444.862500000000,1527527.854499999900,11127576.357500000000
FS( 93 ),1610233.511250000000,1696279.275999999800,1494984.371500000100,1483800.189999999700,1614116.353999999800,1637243.539999999800,1505774.540750000200,11042434.783499999000
FS( 94 ),1610233.511250000000,1709420.865999999900,1490683.487499999800,1479220.545000000400,1614116.353999999800,1615042.217500000000,1483832.067750000200,11002552.048999999000
FS( 95 ),1580117.367500000200,1673938.572999999900,1454663.584000000300,1477627.625000000000,1565970.347000000100,1589137.355999999900,1512962.592250000000,10854420.444750002000
FS( 96 ),1573546.572500000000,1670434.149000000000,1504661.360500000000,1479220.545000000400,1581401.759500000200,1594692.664500000000,1549470.327499999900,10953430.378500002000
FS( 97 ),1554381.753749999900,1680071.314999999900,1510575.075999999900,1485393.110000000100,1551156.191000000100,1607655.051000000000,1564035.589750000000,10953271.086500000000
FS( 98 ),1556572.018750000300,1680071.314999999900,1504661.360500000000,1485393.110000000100,1551156.191000000100,1579898.419999999900,1571223.641249999900,10928979.056500001000
FS( 99 ),1565333.078749999900,1690146.534000000000,1522940.117499999900,1485393.110000000100,1568439.373000000100,1615042.217500000000,1585978.062750000000,11033275.493500000000
FS( 100 ),1573546.572500000000,1686642.109999999900,1517026.402000000000,1486986.030000000300,1578932.733500000100,1600247.973000000000,1578600.852000000000,11021985.673000000000
FS( 101 ),1573546.572500000000,1677004.943999999700,1514875.960000000000,1485393.110000000100,1553625.216999999700,1620597.526000000100,1571223.641249999900,10996269.970750000000
FS( 102 ),1545620.693750000100,1621810.266000000100,1514875.960000000000,1486986.030000000300,1563501.321000000000,1611338.678499999900,1564035.589750000000,10908171.539000001000
FS( 103 ),1573546.572500000000,1667367.777999999900,1534767.548500000000,1489972.754999999900,1616585.379999999900,1657593.093000000100,1585978.062750000000,11125814.189750001000
FS( 104 ),1573546.572500000000,1677004.943999999700,1534767.548500000000,1491565.674999999600,1638806.614000000100,1726048.830000000100,1571223.641249999900,11212966.825250000000
FS( 105 ),1556572.018750000300,1663863.354000000100,1547132.590000000100,1499331.159999999900,1636337.588000000000,1720513.433000000000,1571223.641249999900,11194976.785000000000
FS( 106 ),1539597.465000000100,1677004.943999999700,1542831.706000000000,1499331.159999999900,1636337.588000000000,1727900.599500000000,1542093.116750000300,11165099.579250000000
FS( 107 ),1594901.656250000200,1693212.905000000000,1547132.590000000100,1504109.920000000400,1638806.614000000100,1739011.216500000100,1564035.589750000000,11281213.491500001000
FS( 108 ),1627208.065000000200,1699783.700000000200,1603581.692499999900,1505503.724999999600,1671521.208500000200,1800059.875500000100,1564035.589750000000,11471696.856249999000
FS( 109 ),1625017.800000000300,1683575.738999999800,1599280.808500000000,1505503.724999999600,1673990.234500000300,1770451.475000000100,1556658.379000000200,11414481.161000000000
FS( 110 ),1611876.210000000200,1686642.109999999900,1587453.377500000200,1502517.000000000000,1679545.543000000100,1787117.400500000000,1556658.379000000200,11411813.020000001000
FS( 111 ),1633231.293750000000,1709420.865999999900,1599280.808500000000,1507096.645000000000,1686952.621000000300,1811170.492500000200,1600543.325000000000,11547699.051750001000
FS( 112 ),1620637.270000000000,1735265.992999999600,1609495.407999999800,1507096.645000000000,1691890.673000000000,1914770.026999999800,1600543.325000000000,11679702.340999998000
FS( 113 ),1684702.521250000500,1735265.992999999600,1615409.123500000000,1510282.485000000100,1691890.673000000000,1922177.105000000000,1585978.062750000000,11745708.963500001000
FS( 114 ),1667727.967500000000,1729133.250999999900,1591216.651000000100,1514862.129999999900,1676459.260499999900,1957320.902499999900,1607731.376500000200,11744454.539000001000
FS( 115 ),1663347.437500000200,1745341.212000000300,1587453.377500000200,1522627.614999999800,1676459.260499999900,1933267.810499999900,1600543.325000000000,11729043.038000001000
FS( 116 ),1667727.967500000000,1780823.505000000100,1601431.250499999800,1519640.890000000100,1706704.828999999900,1920325.335499999800,1585978.062750000000,11782634.840250000000
FS( 117 ),1669918.232499999700,1768119.967999999600,1609495.407999999800,1513468.325000000000,1719667.215499999900,1888865.165499999900,1585978.062750000000,11755515.377249999000
FS( 118 ),1669918.232499999700,1761549.173000000000,1599280.808500000000,1502517.000000000000,1709173.855000000000,1781562.091999999900,1564035.589750000000,11588039.750750000000
FS( 119 ),1661157.172499999900,1771186.338999999900,1591216.651000000100,1502517.000000000000,1706704.828999999900,1701995.738000000100,1578600.852000000000,11513381.581499999000
FS( 120 ),1656776.642500000100,1790898.723999999900,1575088.336000000100,1502517.000000000000,1711642.881000000100,1727900.599500000000,1600543.325000000000,11565370.507999999000
FS( 121 ),1646372.883750000300,1793965.095000000000,1583152.493500000100,1502517.000000000000,1747443.757999999900,1783413.861499999900,1585978.062750000000,11642846.154500002000
FS( 122 ),1646372.883750000300,1735265.992999999600,1550895.863500000000,1500924.080000000300,1714729.163499999800,1803763.414500000000,1556658.379000000200,11508612.777249999000
FS( 123 ),1603662.716250000100,1745341.212000000300,1541218.874499999900,1496344.435000000100,1699297.750999999700,1764916.078000000000,1534905.065250000200,11385689.132000001000
FS( 124 ),1569166.042500000000,1735265.992999999600,1520789.675499999900,1491565.674999999600,1704235.802999999800,1768619.617000000100,1549470.327499999900,11339116.133500000000
FS( 125 ),1603662.716250000100,1722562.455999999800,1583152.493500000100,1488379.835000000000,1706704.828999999900,1744566.524999999900,1542093.116750000300,11391124.971500000000
FS( 126 ),1625017.800000000300,1751912.007000000000,1565411.347000000100,1502517.000000000000,1727074.293500000100,1777858.552999999800,1556658.379000000200,11506452.379500000000
FS( 127 ),1655133.943750000100,1768119.967999999600,1555196.747500000100,1483800.189999999700,1729543.319499999800,1768619.617000000100,1556658.379000000200,11517075.164750000000
FS( 128 ),1661157.172499999900,1751912.007000000000,1553046.305499999800,1499331.159999999900,1734481.371499999900,1761212.538999999900,1578600.852000000000,11539744.407500001000
FS( 129 ),1663347.437500000200,1745341.212000000300,1557347.189500000100,1514862.129999999900,1777072.069999999800,1770451.475000000100,1600543.325000000000,11628967.839000000000
FS( 130 ),1667727.967500000000,1764615.543999999800,1607344.965999999800,1507096.645000000000,1777072.069999999800,1870367.382000000000,1571223.641249999900,11765451.215750000000
FS( 131 ),1661157.172499999900,1764615.543999999800,1615409.123500000000,1491565.674999999600,1787565.430500000200,1855573.137500000000,1549470.327499999900,11725359.410499999000
FS( 132 ),1667727.967500000000,1780823.505000000100,1599280.808500000000,1505503.724999999600,1772134.018000000200,1814874.031499999800,1549470.327499999900,11689817.383000001000
FS( 133 ),1663347.437500000200,1761549.173000000000,1575088.336000000100,1505503.724999999600,1790034.456500000300,1711254.585499999800,1578600.852000000000,11585381.565500000000
FS( 134 ),1646372.883750000300,1758044.749000000100,1595517.534999999900,1510282.485000000100,1777072.069999999800,1696460.341000000000,1593166.114250000100,11576919.178000001000
FS( 135 ),1648563.148750000200,1751912.007000000000,1595517.534999999900,1508689.564999999700,1822749.051000000000,1703847.507500000100,1585978.062750000000,11617259.877000000000
FS( 136 ),1695653.846250000200,1787394.300000000300,1555196.747500000100,1514862.129999999900,1882622.931500000400,1681646.184999999800,1593166.114250000100,11710545.254500002000
FS( 137 ),1695653.846250000200,1787394.300000000300,1575088.336000000100,1510282.485000000100,1857932.671500000200,1714958.124499999900,1571223.641249999900,11712536.404500000000
FS( 138 ),1689083.051250000000,1784327.929000000000,1595517.534999999900,1513468.325000000000,1862870.723499999800,1668703.710000000000,1578600.852000000000,11692575.125750000000
FS( 139 ),1667727.967500000000,1771186.338999999900,1607344.965999999800,1518047.970000000400,1812255.690500000000,1672407.248999999800,1571223.641249999900,11620196.823249999000
FS( 140 ),1665537.702500000100,1729133.250999999900,1595517.534999999900,1504109.920000000400,1797441.534500000100,1689053.263000000000,1571223.641249999900,11552019.847250000000
FS( 141 ),1616256.740000000500,1696279.275999999800,1593367.092999999900,1505503.724999999600,1782627.378500000100,1661296.632000000000,1571223.641249999900,11426557.485749999000
FS( 142 ),1656776.642500000100,1712925.290000000000,1593367.092999999900,1518047.970000000400,1837563.206999999900,1672407.248999999800,1593166.114250000100,11584256.565750001000
FS( 143 ),1661157.172499999900,1696279.275999999800,1609495.407999999800,1516455.049999999600,1842501.259000000100,1689053.263000000000,1607731.376500000200,11622675.805000000000
FS( 144 ),1667727.967500000000,1725628.826999999800,1615409.123500000000,1521233.810000000100,1870277.801500000100,1689053.263000000000,1615108.587250000100,11704442.379750000000
FS( 145 ),1665537.702500000100,1693212.905000000000,1619710.007500000100,1522627.614999999800,1862870.723499999800,1690905.032500000000,1615108.587250000100,11669975.573250001000
FS( 146 ),1667727.967500000000,1706354.495000000100,1625623.723000000000,1514862.129999999900,1847439.310999999800,1718661.663500000000,1615108.587250000100,11695780.877250001000
FS( 147 ),1672108.497500000100,1690146.534000000000,1623473.281000000000,1513468.325000000000,1842501.259000000100,1703847.507500000100,1600543.325000000000,11646091.729000000000
FS( 148 ),1678131.726250000100,1693212.905000000000,1629386.996500000100,1514862.129999999900,1862870.723499999800,1709402.815999999900,1571223.641249999900,11659093.938499998000
FS( 149 ),1693463.581250000300,1709420.865999999900,1635838.322500000000,1514862.129999999900,1865339.749499999900,1805615.184000000100,1607731.376500000200,11832274.209750000000
FS( 150 ),1701677.075000000000,1693212.905000000000,1633687.880499999700,1504109.920000000400,1882622.931500000400,1777858.552999999800,1593166.114250000100,11786338.379250001000
FS( 151 ),1706057.605000000000,1696279.275999999800,1715942.286999999800,1507096.645000000000,1910399.473999999900,1761212.538999999900,1571223.641249999900,11868214.467249997000
FS( 152 ),1712628.400000000100,1702850.071000000000,1726156.886499999800,1504109.920000000400,1920892.834500000300,1805615.184000000100,1571223.641249999900,11943479.937249999000
FS( 153 ),1729602.953749999900,1709420.865999999900,1738521.928000000100,1505503.724999999600,1988791.049500000200,1803763.414500000000,1593166.114250000100,12068773.051000001000
FS( 154 ),1699486.810000000100,1690146.534000000000,1736371.486000000300,1505503.724999999600,2003605.205499999700,1837075.354000000100,1571223.641249999900,12043415.755749999000
FS( 155 ),1674298.762500000000,1686642.109999999900,1715942.286999999800,1505503.724999999600,2013481.309500000000,1820409.428499999900,1556658.379000000200,11972939.001499999000
FS( 156 ),1665537.702500000100,1680071.314999999900,1715942.286999999800,1483800.189999999700,2021505.643999999900,1818557.659000000000,1564035.589750000000,11949453.387249999000
FS( 157 ),1665537.702500000100,1693212.905000000000,1715942.286999999800,1480614.349999999600,2008543.257500000300,1875922.690500000000,1556658.379000000200,11996434.571500001000
FS( 158 ),1635421.558750000100,1741836.788000000400,1774541.831499999900,1483800.189999999700,2023974.670000000400,1862960.304000000000,1556658.379000000200,12079196.721249999000
FS( 159 ),1599282.186250000000,1761549.173000000000,1790670.146500000300,1489972.754999999900,1973359.637000000100,1827816.506499999900,1549470.327499999900,11992123.731750002000
FS( 160 ),1635421.558750000100,1797031.466000000000,1792820.588500000100,1491565.674999999600,1988791.049500000200,1824112.967500000000,1549470.327499999900,12079216.632750001000
FS( 161 ),1644182.618750000100,1784327.929000000000,1760563.958499999900,1491565.674999999600,2021505.643999999900,1831520.045500000000,1564035.589750000000,12097704.460499998000
FS( 162 ),1633231.293750000000,1790898.723999999900,1756263.074499999900,1491565.674999999600,2003605.205499999700,1813022.261999999900,1564035.589750000000,12052624.824499998000
FS( 163 ),1618447.005000000100,1797031.466000000000,1754112.632500000100,1485393.110000000100,1985704.767000000000,1814874.031499999800,1571223.641249999900,12026789.653250001000
FS( 164 ),1627208.065000000200,1816743.850999999800,1847119.248999999800,1479220.545000000400,2023974.670000000400,1811170.492500000200,1549470.327499999900,12154910.200000001000
FS( 165 ),1661157.172499999900,1875004.900000000400,1839055.091499999900,1482207.270000000000,2043726.877999999600,1842610.751000000200,1549470.327499999900,12293235.390500000000
FS( 166 ),1650753.413750000100,1849159.773000000000,1847119.248999999800,1471255.945000000100,2006074.231499999800,1825964.737000000000,1556658.379000000200,12206988.728250001000
