代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,13831116.739000000000
真實報酬,3831116.739000000100

夏普值報酬,0.374411673900
夏普值風險,0.101477649068
夏普值,3.689597436868

預期報酬,15814.924839302039
風險,316052.984789444130
起點值,0.050038840322
找到最佳解世代,3455
找到最佳解實驗#,2
找到最佳解次數,19

投資組合檔數,6
2002(7),2311(15),2317(16),2330(19),2354(20),4938(46),
FS( 45 ),1579583.548000000400,1939058.014750000100,1759076.687499999800,1823074.772500000000,1703666.270999999900,1815316.769499999900,10619780.063250002000
FS( 46 ),1573132.222000000300,1915024.834250000100,1783269.159999999700,1807304.864499999900,1696697.246000000000,1841171.852250000200,10616604.179000001000
FS( 47 ),1598220.712000000300,1900180.811000000000,1769231.552500000000,1815189.818499999800,1694188.396999999900,1862805.696999999900,10639820.988000002000
FS( 48 ),1582450.804000000200,1900180.811000000000,1755193.944999999800,1815189.818499999800,1680250.346999999800,1879690.649000000000,10612960.374500001000
FS( 49 ),1594636.642000000000,1867665.331500000100,1737273.594999999700,1775585.845000000000,1654883.095999999900,1836950.614250000300,10466999.123750001000
FS( 50 ),1570264.966000000200,1835149.852000000000,1743247.044999999700,1783470.798999999900,1668821.145999999900,1836950.614250000300,10437908.422250001000
FS( 51 ),1588902.130000000400,1844339.009250000100,1769231.552500000000,1783470.798999999900,1673560.082999999900,1858584.458999999800,10518092.032749999000
FS( 52 ),1594636.642000000000,1894525.944999999800,1763258.102499999800,1799240.707000000200,1675790.171000000100,1879690.649000000000,10607146.216499999000
FS( 53 ),1585318.060000000100,1900180.811000000000,1769231.552500000000,1830959.726500000100,1666591.058000000000,1901324.493750000100,10653609.701750001000
FS( 54 ),1603955.224000000400,1968746.061250000300,1775205.002499999700,1838844.680500000000,1664082.209000000000,1871248.173000000000,10722085.350250000000
FS( 55 ),1603955.224000000400,1947540.313749999700,1775205.002499999700,1862678.746000000000,1673560.082999999900,1888133.125000000000,10751076.494250000000
FS( 56 ),1601087.968000000600,2018932.997000000200,1775205.002499999700,1878448.654000000100,1694188.396999999900,1958838.861499999900,10926705.880000001000
FS( 57 ),1603955.224000000400,2012571.272750000000,1773114.294999999700,1894218.562000000200,1691958.308999999900,1972030.230250000000,10947851.892999999000
FS( 58 ),1610406.550000000500,1983590.084500000100,1773114.294999999700,1902103.516000000100,1698927.334000000000,1995247.039250000100,10963392.818750000000
FS( 59 ),1610406.550000000500,1968746.061250000300,1773114.294999999700,1878448.654000000100,1696697.246000000000,2004217.169999999900,10931633.976250000000
FS( 60 ),1610406.550000000500,1971573.494250000500,1775205.002499999700,1862678.746000000000,1710356.534999999700,1965698.373249999900,10895922.701000001000
FS( 61 ),1603955.224000000400,1998434.107750000200,1777295.709999999700,1886333.608000000000,1745201.659999999700,1946175.147500000200,10957399.457250001000
FS( 62 ),1610406.550000000500,1992072.383500000200,1779087.744999999900,1886333.608000000000,1759139.709999999500,1956728.242499999900,10983772.239000000000
FS( 63 ),1616141.062000000200,2009743.839750000000,1785061.194999999800,1894218.562000000200,1752170.684999999600,1974140.849250000000,11031480.193000000000
FS( 64 ),1610406.550000000500,1965211.769999999800,1771023.587499999700,1902103.516000000100,1745201.659999999700,1965698.373249999900,10959649.456750000000
FS( 65 ),1606822.480000000200,1983590.084500000100,1781178.452499999900,1909988.470000000000,1770847.671999999800,1929290.195500000100,10981721.354499999000
FS( 66 ),1622592.388000000300,2001261.540750000200,1793125.352499999800,1941707.489499999900,1784506.960999999900,1974140.849250000000,11117338.581000000000
FS( 67 ),1606822.480000000200,2001261.540750000200,1799098.802500000000,1918052.627499999900,1784506.960999999900,1986804.563249999900,11096550.975000000000
FS( 68 ),1606822.480000000200,2012571.272750000000,1807162.959999999700,1902103.516000000100,1793984.834999999500,1988915.182249999600,11111564.245999999000
FS( 69 ),1610406.550000000500,2021760.430000000200,1809253.667500000000,1949592.443499999800,1789245.897999999800,1969919.611249999800,11150182.600250000000
FS( 70 ),1598220.712000000300,2027415.296000000100,1807162.959999999700,1925937.581500000100,1780046.784999999700,1976251.468249999700,11115038.802749999000
FS( 71 ),1594636.642000000000,2016105.564000000200,1805072.252499999700,1925937.581500000100,1796214.923000000000,1984693.944249999900,11122664.907250000000
FS( 72 ),1598220.712000000300,2060637.633750000300,1821200.567499999900,1918052.627499999900,1800953.859999999600,1991025.801250000000,11190095.202000000000
FS( 73 ),1606822.480000000200,2078309.090000000300,1821200.567499999900,1918052.627499999900,1803183.947999999900,2029544.598000000000,11257117.310999999000
FS( 74 ),1582450.804000000200,2107997.136500000000,1789242.609999999400,1878448.654000000100,1756909.621999999700,1978362.087250000100,11093414.913750000000
FS( 75 ),1573132.222000000300,2075481.657000000100,1777295.709999999700,1886333.608000000000,1747431.747999999900,1976251.468249999700,11035930.413249999000
FS( 76 ),1570264.966000000200,2054275.909500000100,1805072.252499999700,1909988.470000000000,1789245.897999999800,1991025.801250000000,11119877.297249999000
FS( 77 ),1582450.804000000200,2089618.821999999900,1781178.452499999900,1878448.654000000100,1768338.822999999900,1976251.468249999700,11076291.023750000000
FS( 78 ),1585318.060000000100,2089618.821999999900,1825083.309999999600,1870563.700000000000,1780046.784999999700,1991025.801250000000,11141660.478249999000
FS( 79 ),1575999.478000000100,2051448.476500000100,1822992.602499999800,1854614.588499999800,1777537.936000000000,1988915.182249999600,11071512.263749998000
FS( 80 ),1582450.804000000200,2086791.389000000400,1828966.052500000000,1870563.700000000000,1761369.798000000000,2077033.525500000000,11207179.269000001000
FS( 81 ),1573132.222000000300,2071947.365749999900,1825083.309999999600,1878448.654000000100,1756909.621999999700,2115552.322249999300,11221077.495999999000
FS( 82 ),1573132.222000000300,2060637.633750000300,1831056.759999999800,1894218.562000000200,1761369.798000000000,2036404.109749999800,11156823.085499998000
FS( 83 ),1585318.060000000100,2060637.633750000300,1837030.209999999700,1902103.516000000100,1756909.621999999700,2136658.512250000600,11278661.554000001000
FS( 84 ),1582450.804000000200,2060637.633750000300,1802981.544999999700,1878448.654000000100,1729033.521999999900,2158292.356999999800,11211848.515750002000
FS( 85 ),1591769.386000000200,2078309.090000000300,1807162.959999999700,1909988.470000000000,1726803.433999999900,2196811.153750000100,11310848.493750000000
FS( 86 ),1585318.060000000100,2093153.113249999900,1813136.409999999700,1933822.535500000000,1747431.747999999900,2218444.998499999800,11391310.865249999000
FS( 87 ),1575999.478000000100,2083963.956000000200,1821200.567499999900,1933822.535500000000,1671051.233999999900,2248521.319250000200,11334563.090250000000
FS( 88 ),1570264.966000000200,2113652.002500000400,1825083.309999999600,1933822.535500000000,1650144.159000000000,2244300.081250000300,11337271.054250002000
FS( 89 ),1566680.896000000200,2110824.569499999800,1845094.367500000200,1918052.627499999900,1627006.996000000000,2334001.388749999500,11401664.845249999000
FS( 90 ),1554495.058000000200,2178682.961500000200,1860924.009999999800,1918052.627499999900,1647914.071000000000,2299703.830000000100,11459776.558000000000
FS( 91 ),1554495.058000000200,2161011.505250000400,1848977.109999999400,1909988.470000000000,1629515.845000000000,2244300.081250000300,11348292.069500001000
FS( 92 ),1570264.966000000200,2229576.755500000000,1888999.224999999900,1933822.535500000000,1640945.046000000100,2325558.912750000100,11589171.440750001000
FS( 93 ),1575999.478000000100,2217560.165250000100,1909010.282499999700,1933822.535500000000,1647914.071000000000,2329780.150749999600,11614090.683000000000
FS( 94 ),1563813.640000000400,2214732.732249999900,1898855.417500000000,1949592.443499999800,1652653.007999999900,2317116.436749999400,11596767.677999999000
FS( 95 ),1560946.384000000300,2276936.258250000000,1905127.539999999800,1957477.397500000000,1657113.183999999900,2329780.150749999600,11687384.914500000000
FS( 96 ),1570264.966000000200,2327123.194000000600,1917074.439999999700,1965362.351500000100,1661852.121000000000,2402596.506250000100,11844277.578749999000
FS( 97 ),1560946.384000000300,2300262.580500000200,1918866.474999999900,1933822.535500000000,1657113.183999999900,2505489.182499999600,11876504.341499999000
FS( 98 ),1535857.894000000300,2267747.100999999800,1897063.382499999800,1894218.562000000200,1633976.020999999900,2501267.944499999800,11730134.904999999000
FS( 99 ),1560946.384000000300,2223215.031250000000,1909010.282499999700,1941707.489499999900,1636484.869999999900,2483855.337749999900,11755223.395000000000
FS( 100 ),1548043.732000000300,2243713.920500000500,1911100.990000000000,1957477.397500000000,1633976.020999999900,2441115.302999999800,11735431.364000000000
FS( 101 ),1551627.802000000400,2267747.100999999800,1906919.574999999700,1949592.443499999800,1657113.183999999900,2428451.589000000200,11761455.694499999000
FS( 102 ),1554495.058000000200,2232404.188499999700,1912893.024999999700,1941707.489499999900,1650144.159000000000,2458527.909749999200,11750175.829750000000
FS( 103 ),1548043.732000000300,2270574.534000000000,1918866.474999999900,1949592.443499999800,1645683.983000000000,2406817.744250000000,11739582.911750000000
FS( 104 ),1554495.058000000200,2327123.194000000600,1930813.374999999800,1973247.305500000000,1657113.183999999900,2454306.671749999700,11897102.788249999000
FS( 105 ),1554495.058000000200,2309451.737750000300,1924839.924999999600,1981311.463000000200,1645683.983000000000,2479634.099750000500,11895420.266500002000
FS( 106 ),1551627.802000000400,2303090.013499999900,1917074.439999999700,1957477.397500000000,1654883.095999999900,2424230.350999999800,11808387.100000000000
FS( 107 ),1560946.384000000300,2273401.967000000200,1912893.024999999700,1949592.443499999800,1652653.007999999900,2372520.185500000100,11722011.013000000000
FS( 108 ),1551627.802000000400,2240886.487499999800,1903036.832499999800,1965362.351500000100,1647914.071000000000,2372520.185500000100,11681351.729999999000
FS( 109 ),1551627.802000000400,2250075.644750000000,1929021.339999999900,1981311.463000000200,1647914.071000000000,2454306.671749999700,11814260.992500000000
FS( 110 ),1579583.548000000400,2327123.194000000600,1930813.374999999800,1989196.416999999900,1659622.033000000100,2436894.064999999900,11923236.631999999000
FS( 111 ),1591769.386000000200,2327123.194000000600,1926930.632499999800,1997081.371000000000,1652653.007999999900,2441115.302999999800,11936676.894500000000
FS( 112 ),1591769.386000000200,2276936.258250000000,1934994.789999999800,1973247.305500000000,1659622.033000000100,2445336.540999999300,11881910.313749999000
FS( 113 ),1582450.804000000200,2262092.234999999900,2001001.412499999900,1949592.443499999800,1664082.209000000000,2449557.779000000600,11908780.883000001000
FS( 114 ),1585318.060000000100,2243713.920500000500,2012948.312499999800,1949592.443499999800,1668821.145999999900,2415260.220250000200,11875658.102750000000
FS( 115 ),1566680.896000000200,2232404.188499999700,1978899.647500000000,1957477.397500000000,1657113.183999999900,2394154.030249999800,11786733.343750000000
FS( 116 ),1575999.478000000100,2291780.281500000500,2018921.762499999500,1973247.305500000000,1717325.559999999600,2364077.709499999400,11941356.096999999000
FS( 117 ),1563813.640000000400,2288245.990249999800,2020713.797499999400,1989196.416999999900,1701157.421999999800,2312895.198750000000,11876026.465500001000
FS( 118 ),1566680.896000000200,2317934.036750000000,2048789.012499999500,2004966.325000000000,1708126.446999999700,2458527.909749999200,12105028.627000000000
FS( 119 ),1570264.966000000200,2386499.287000000000,2088811.127499999700,2028621.187000000200,1742971.571999999700,2406817.744250000000,12223989.883749999000
FS( 120 ),1570264.966000000200,2445875.380000000400,2108822.184999999100,2099944.179999999200,1773077.759999999500,2415260.220250000200,12413248.691250000000
FS( 121 ),1566680.896000000200,2442341.088750000100,2128833.242500000200,2131483.996000000300,1777537.936000000000,2449557.779000000600,12496438.938250002000
FS( 122 ),1560946.384000000300,2442341.088750000100,2108822.184999999100,2139368.950000000200,1756909.621999999700,2458527.909749999200,12466920.139500000000
FS( 123 ),1566680.896000000200,2409825.609250000200,2118678.377499999500,2155318.061499999800,1736002.546999999800,2509710.420499999500,12496219.911749998000
FS( 124 ),1573132.222000000300,2380137.562750000500,2138689.434999999100,2131483.996000000300,1740741.483999999900,2569863.061999999900,12534051.761750001000
FS( 125 ),1570264.966000000200,2327123.194000000600,2148545.627499999900,2123599.041999999900,1763878.646999999900,2509710.420499999500,12443125.897000000000
FS( 126 ),1566680.896000000200,2382964.995749999800,2218733.664999999600,2131483.996000000300,1768338.822999999900,2569863.061999999900,12638069.437750001000
FS( 127 ),1560946.384000000300,2332778.060000000100,2228589.857499999500,2163203.015499999700,1745201.659999999700,2586748.014000000000,12617470.991000000000
FS( 128 ),1557362.314000000200,2350449.516249999900,2248600.914999999600,2146895.497000000400,1756909.621999999700,2561420.586000000100,12621642.450250000000
FS( 129 ),1557362.314000000200,2353983.807500000100,2268611.972499999700,2155138.858000000500,1812383.061000000000,2642679.417500000000,12790163.430500003000
FS( 130 ),1560946.384000000300,2332778.060000000100,2198722.607499999500,2114638.867000000100,1780046.784999999700,2586748.014000000000,12573884.717500001000
FS( 131 ),1566680.896000000200,2327123.194000000600,2178711.549999999300,2017510.570000000100,1780046.784999999700,2539786.741250000000,12409863.736250002000
FS( 132 ),1560946.384000000300,2276936.258250000000,2198722.607499999500,2001382.254999999900,1780046.784999999700,2574084.300000000300,12392122.589749999000
FS( 133 ),1585318.060000000100,2306624.304749999700,2258457.107499999500,2001382.254999999900,1793984.834999999500,2590969.252000000300,12536739.814250000000
FS( 134 ),1588902.130000000400,2368827.830750000200,2248600.914999999600,2017510.570000000100,1791475.985999999800,2595718.144750000000,12611039.576499999000
FS( 135 ),1591769.386000000200,2262092.234999999900,2258457.107499999500,2025753.930999999600,1805414.035999999800,2646900.655499999400,12590391.351000000000
FS( 136 ),1598220.712000000300,2125668.592750000300,2208578.799999999300,1993318.097499999900,1793984.834999999500,2582526.776000000100,12302301.813250000000
FS( 137 ),1613273.806000000300,2148994.915000000000,2148545.627499999900,1969125.624999999800,1780046.784999999700,2518152.896499999800,12178143.655000001000
FS( 138 ),1629043.714000000400,2116479.435500000100,2148545.627499999900,2009446.412499999900,1768338.822999999900,2415260.220250000200,12087118.232749999000
FS( 139 ),1638362.296000000300,2158184.072249999700,2138689.434999999100,2017510.570000000100,1770847.671999999800,2462749.147750000500,12186347.193000000000
FS( 140 ),1619725.132000000400,2143340.049000000100,2118678.377499999500,1961061.467499999800,1763878.646999999900,2479634.099750000500,12086321.772750001000
FS( 141 ),1619725.132000000400,2152529.206249999800,2088811.127499999700,1944753.948999999800,1745201.659999999700,2527123.027249999800,12078148.101999998000
FS( 142 ),1625459.644000000300,2196354.417750000500,2158700.492499999700,2001382.254999999900,1747431.747999999900,2578305.538000000200,12307638.095250001000
FS( 143 ),1606822.480000000200,2166666.371250000300,2088811.127499999700,1936689.791500000100,1708126.446999999700,2471191.623750000300,11978311.841000002000
FS( 144 ),1601087.968000000600,2185044.685750000200,2118678.377499999500,1952818.106500000000,1698927.334000000000,2449557.779000000600,12006118.250750002000
FS( 145 ),1613273.806000000300,2196354.417750000500,2118678.377499999500,1969125.624999999800,1708126.446999999700,2424230.350999999800,12029793.024250001000
FS( 146 ),1601087.968000000600,2166666.371250000300,2098667.319999999800,1952818.106500000000,1698927.334000000000,2449557.779000000600,11967728.878750002000
FS( 147 ),1610406.550000000500,2193526.984749999800,2128833.242500000200,1952818.106500000000,1694188.396999999900,2501267.944499999800,12081045.225250000000
FS( 148 ),1622592.388000000300,2173028.095500000300,2138689.434999999100,1969125.624999999800,1708126.446999999700,2565641.823999999600,12177207.814499998000
FS( 149 ),1631910.970000000200,2197061.276000000100,2168556.684999999600,1985253.939999999900,1770847.671999999800,2590969.252000000300,12344603.795000000000
FS( 150 ),1641946.366000000200,2313692.887250000100,2228589.857499999500,2009446.412499999900,1782276.872999999900,2599939.382750000300,12575895.778999999000
FS( 151 ),1648397.692000000000,2320054.611500000100,2198722.607499999500,2009446.412499999900,1793984.834999999500,2604160.620750000200,12574770.779250000000
FS( 152 ),1648397.692000000000,2329243.768749999800,2198722.607499999500,1993318.097499999900,1821582.173999999600,2737129.617749999700,12728397.957500000000
FS( 153 ),1667751.670000000200,2313692.887250000100,2218733.664999999600,2009446.412499999900,1812383.061000000000,2698610.821000000000,12720622.516750000000
FS( 154 ),1684238.392000000000,2369534.688999999800,2218733.664999999600,2033818.088499999800,1807644.123999999600,2723938.248999999800,12837911.207499998000
FS( 155 ),1680654.322000000400,2332071.201750000500,2218733.664999999600,2017510.570000000100,1803183.947999999900,2664313.262250000600,12716470.969000002000
FS( 156 ),1693556.974000000400,2359638.673499999600,2248600.914999999600,2033818.088499999800,1817121.997999999900,2737129.617749999700,12889870.266750000000
FS( 157 ),1693556.974000000400,2393567.869500000500,2258457.107499999500,2025753.930999999600,1817121.997999999900,2698610.821000000000,12887072.701000001000
FS( 158 ),1693556.974000000400,2384378.712250000300,2248600.914999999600,2017510.570000000100,1810152.972999999800,2698610.821000000000,12852814.965250000000
FS( 159 ),1700008.300000000500,2387913.003500000100,2288623.029999999300,2033818.088499999800,1814613.148999999700,2732380.725000000100,12957360.296000000000
FS( 160 ),1700008.300000000500,2341260.358999999700,2370459.294999999500,2025753.930999999600,1874268.002999999800,2741350.855750000100,13053104.743750000000
FS( 161 ),1687105.648000000300,2304503.730000000000,2370459.294999999500,2009446.412499999900,1879285.701000000100,2732380.725000000100,12983185.511499999000
FS( 162 ),1697141.044000000500,2350449.516249999900,2359109.739999999800,2082203.033500000100,1889042.335999999900,2775648.414500000400,13153598.084249999000
FS( 163 ),1697141.044000000500,2313692.887250000100,2336410.629999999400,2041882.246000000000,1876776.852000000200,2723938.248999999800,12989845.908249998000
FS( 164 ),1700008.300000000500,2329243.768749999800,2347760.184999999600,2074138.876000000200,1879285.701000000100,2711274.534999999700,13041715.365750000000
FS( 165 ),1700008.300000000500,2283297.982499999900,2322970.367499999700,2066074.718499999700,1867020.216999999700,2723938.248999999800,12963313.834500000000
FS( 166 ),1703592.370000000100,2233817.905000000300,2336410.629999999400,2058010.560999999800,1859493.669999999900,2637402.869999999600,12828732.005999999000
FS( 167 ),1710043.696000000200,2274108.825250000200,2370459.294999999500,2058010.560999999800,1881794.549999999800,2700193.785250000700,12994614.712500002000
FS( 168 ),1703592.370000000100,2298848.863999999600,2347760.184999999600,2025753.930999999600,1859493.669999999900,2646373.000749999700,12881826.020749999000
FS( 169 ),1712910.952000000300,2295314.572750000300,2325061.074999998800,2025753.930999999600,1847228.186000000000,2695972.547249999400,12902245.263999999000
FS( 170 ),1706459.626000000400,2258557.943750000100,2311620.812499999500,1993318.097499999900,1832453.852999999900,2678032.285749999800,12780446.618500000000
FS( 171 ),1706459.626000000400,2264919.668000000100,2347760.184999999600,2001382.254999999900,1837471.551000000000,2664313.262250000600,12822310.547250001000
FS( 172 ),1690689.718000000600,2264919.668000000100,2313711.519999999600,1985253.939999999900,1812661.821999999700,2592552.216250000100,12659792.884250002000
FS( 173 ),1712910.952000000300,2301676.297000000700,2347760.184999999600,2017510.570000000100,1829945.004000000000,2583582.085500000000,12793389.093500001000
FS( 174 ),1739433.070000000300,2317227.178500000400,2370459.294999999500,2025753.930999999600,1869529.065999999900,2633181.631999999800,12955588.172499999000
FS( 175 ),1732264.930000000400,2310865.454250000400,2347760.184999999600,2025753.930999999600,1869529.065999999900,2660092.024249999300,12946269.590499999000
FS( 176 ),1725813.604000000300,2264919.668000000100,2336410.629999999400,1977189.782500000000,1862002.518999999900,2655343.131500000100,12821683.334999999000
FS( 177 ),1703592.370000000100,2237352.196250000000,2336410.629999999400,1985253.939999999900,1869529.065999999900,2637402.869999999600,12769545.072249997000
FS( 178 ),1722946.348000000500,2190699.551750000100,2336410.629999999400,1993318.097499999900,1903816.668999999800,2655343.131500000100,12802538.427750001000
FS( 179 ),1710043.696000000200,2212612.157500000200,2325061.074999998800,1977189.782500000000,1874268.002999999800,2628432.739249999600,12727611.453249998000
FS( 180 ),1700008.300000000500,2258557.943750000100,2259054.452499999700,1961061.467499999800,1874268.002999999800,2449030.124249999400,12501984.291000001000
FS( 181 ),1674202.996000000300,2233817.905000000300,2270702.679999999700,1952818.106500000000,1884303.398999999700,2444808.886250000000,12460657.972750001000
FS( 182 ),1700008.300000000500,2190699.551750000100,2234264.634999999800,1944753.948999999800,1884303.398999999700,2525540.063000000100,12479573.897750001000
FS( 183 ),1687105.648000000300,2240179.629250000200,2288623.029999999300,1969125.624999999800,1899077.731999999800,2579360.847499999700,12663476.511750000000
FS( 184 ),1661300.344000000500,2264919.668000000100,2268313.299999999300,1961061.467499999800,1899077.731999999800,2534510.193750000100,12589186.705250001000
FS( 185 ),1667751.670000000200,2387913.003500000100,2309231.432499999600,2017510.570000000100,1911343.216000000000,2592552.216250000100,12886306.108250001000
FS( 186 ),1664167.600000000600,2366000.397750000000,2291012.409999999700,2041882.246000000000,1928626.397999999800,2588330.978249999700,12880024.030000001000
FS( 187 ),1684238.392000000000,2378723.846250000400,2270702.679999999700,2025753.930999999600,1926117.548999999600,2565641.823999999600,12851182.222249998000
