代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,13542408.670499999000
真實報酬,3542408.670499999100

夏普值報酬,0.345540867050
夏普值風險,0.103266959049
夏普值,3.346093176681

預期報酬,17615.810522134921
風險,209386.810257790670
起點值,0.084130468870
找到最佳解世代,3551
找到最佳解實驗#,1
找到最佳解次數,43

投資組合檔數,6
1101(0),2317(16),2382(24),2454(27),2474(28),2882(33),
FS( 55 ),1778429.104000000100,1712327.431999999800,1708294.760000000000,1901452.842500000000,1912957.955250000100,1919411.076999999800,10932877.170750000000
FS( 56 ),1784641.492000000100,1729530.968000000100,1729002.720000000000,1878355.502499999900,1971985.597000000100,1913198.688999999800,11006718.968499999000
FS( 57 ),1804234.408000000100,1738132.735999999800,1746843.424000000100,1924599.961249999700,1957201.308250000500,1942189.832999999900,11113205.670500001000
FS( 58 ),1811880.423999999900,1731761.056000000100,1751940.767999999900,1939284.692499999700,1883498.891000000100,1940119.037000000000,11058488.868500000000
FS( 59 ),1820004.315999999900,1731761.056000000100,1775197.400000000100,1935103.277499999900,1937598.436500000100,1960826.996999999700,11160495.482999999000
FS( 60 ),1802322.904000000100,1733672.560000000100,1772648.728000000100,1918278.060000000100,1937598.436500000100,1960826.996999999700,11125351.685500000000
FS( 61 ),1806145.911999999800,1731761.056000000100,1780294.743999999900,1928781.376250000200,1883498.891000000100,1967039.384999999800,11097525.364250001000
FS( 62 ),1811880.423999999900,1738132.735999999800,1780294.743999999900,1922509.253750000400,1898173.666500000100,1960826.996999999700,11111821.821249999000
FS( 63 ),1813791.928000000100,1750876.095999999900,1775197.400000000100,1954019.202499999900,1927742.244000000200,1969110.180999999900,11190741.051500000000
FS( 64 ),1849154.752000000100,1759477.864000000100,1790489.432000000000,1989760.345000000200,1976913.693250000000,2021397.780000000000,11387197.866250001000
FS( 65 ),1835296.348000000000,1755017.688000000100,1795586.775999999800,1985529.151249999900,1957201.308250000500,2013114.595999999900,11341749.867500000000
FS( 66 ),1802322.904000000100,1761389.368000000000,1775197.400000000100,1975025.835000000000,1991697.981999999800,2048318.127999999800,11353955.617000001000
FS( 67 ),1768871.584000000300,1740044.239999999800,1751940.767999999900,1951928.494999999900,1971985.597000000100,2031751.759999999800,11216526.444000000000
FS( 68 ),1731597.256000000100,1731761.056000000100,1808648.720000000000,1935103.277499999900,1927742.244000000200,2000689.819999999600,11135546.373500001000
FS( 69 ),1753101.676000000200,1731761.056000000100,1795586.775999999800,1880446.210000000000,1967057.500749999700,2025539.371999999700,11153496.590750000000
FS( 70 ),1743066.279999999800,1742274.328000000000,1808648.720000000000,1832111.043750000000,1967057.500749999700,2015185.392000000000,11108347.264500000000
FS( 71 ),1703880.447999999900,1763619.456000000000,1808648.720000000000,1853117.676250000300,2016228.950000000000,2004831.412000000000,11150330.662250001000
FS( 72 ),1739243.272000000100,1778592.903999999900,1811197.392000000200,1874124.308749999900,2050725.623750000000,1982052.655999999700,11235940.156499999000
FS( 73 ),1739243.272000000100,1791336.264000000000,1862489.416000000000,1867852.186250000000,2060472.303000000100,1977911.063999999800,11299308.505249999000
FS( 74 ),1751190.172000000000,1801849.535999999800,1929073.471999999800,1867852.186250000000,2016228.950000000000,1944260.629000000000,11310458.945250001000
FS( 75 ),1776517.600000000100,1823194.664000000100,2008719.471999999800,1882536.917500000000,2065400.399250000200,1944260.629000000000,11500633.681750001000
FS( 76 ),1747367.164000000100,1835938.024000000000,1965073.463999999900,1878355.502499999900,2050725.623750000000,1969110.180999999900,11446573.959249999000
FS( 77 ),1739243.272000000100,1834026.520000000000,1982914.167999999800,1865711.700000000000,2050725.623750000000,1958756.201000000100,11431381.484749999000
FS( 78 ),1753101.676000000200,1863654.831999999900,2044719.463999999900,1844705.067499999700,2094968.976749999900,1960826.996999999700,11561981.013249999000
FS( 79 ),1782729.988000000400,1848681.384000000100,1985462.840000000100,1752216.149999999900,2090040.880500000200,1990335.840000000100,11449471.082500000000
FS( 80 ),1794199.011999999900,1842309.703999999900,2001073.456000000000,1798460.608749999900,2124428.040999999700,1986194.248000000100,11546669.069750000000
FS( 81 ),1804234.408000000100,1835938.024000000000,2003622.128000000000,1811054.632499999800,2085112.784250000000,1964968.588999999900,11504934.565750001000
FS( 82 ),1800411.400000000100,1859513.239999999800,1988011.512000000100,1834201.751250000200,2070328.495499999700,1956685.405000000000,11509155.803749999000
FS( 83 ),1758836.188000000300,1857283.152000000000,1936719.488000000100,1804782.510000000000,2040869.431250000100,1904915.505000000100,11303410.274250001000
FS( 84 ),1692411.423999999900,1780504.407999999800,1921427.456000000000,1806873.217500000000,2031013.238749999800,1840203.130000000100,11072436.874250000000
FS( 85 ),1723473.364000000100,1793566.352000000000,1916330.112000000000,1834201.751250000200,2099897.072999999900,1844344.721999999800,11211817.374249998000
FS( 86 ),1731597.256000000100,1782734.496000000000,1931622.144000000100,1842614.360000000300,2217842.843250000400,1877477.457999999900,11383892.557250002000
FS( 87 ),1758836.188000000300,1789106.176000000000,1911232.767999999900,1844705.067499999700,2173599.490250000300,1873335.865999999700,11350819.555750001000
FS( 88 ),1772694.592000000200,1761389.368000000000,1903586.751999999900,1882536.917500000000,2203168.067749999500,1879548.254000000000,11402927.951250000000
FS( 89 ),1798022.020000000300,1801849.535999999800,1931622.144000000100,1945606.593750000000,2301510.966250000500,1902844.708999999800,11681459.969000001000
FS( 90 ),1804234.408000000100,1810451.304000000000,1913781.439999999900,1924599.961249999700,2217842.843250000400,1885760.642000000000,11556674.598500002000
FS( 91 ),1815703.432000000300,1827654.839999999900,1911232.767999999900,1935103.277499999900,2153996.618500000300,1911127.892999999700,11554822.829000000000
FS( 92 ),1825738.828000000000,1827654.839999999900,1936719.488000000100,1924599.961249999700,2198239.971500000000,1889902.233999999700,11602859.322749998000
FS( 93 ),1827650.332000000200,1834026.520000000000,1913781.439999999900,1943515.886250000000,2208096.163999999900,1919411.076999999800,11646485.419250000000
FS( 94 ),1817614.936000000000,1838168.112000000000,1931622.144000000100,1949788.008749999600,2193311.875250000000,1919411.076999999800,11649920.152999999000
FS( 95 ),1820004.315999999900,1812681.392000000000,1941816.831999999900,1949788.008749999600,2173599.490250000300,1898703.117000000100,11596597.155999999000
FS( 96 ),1863013.156000000200,1831796.431999999800,1946914.176000000000,1954019.202499999900,2178527.586499999700,1923552.669000000000,11697827.221999999000
FS( 97 ),1851066.256000000100,1810451.304000000000,1929073.471999999800,1954019.202499999900,2208096.163999999900,1865052.681999999800,11617763.080499999000
FS( 98 ),1896464.476000000000,1812681.392000000000,1908684.096000000100,1993941.760000000000,2217842.843250000400,1854698.701999999800,11684317.269250000000
FS( 99 ),1886429.079999999800,1829566.343999999800,1939268.159999999900,1993941.760000000000,2257267.613249999900,1856769.498000000100,11763246.455249999000
FS( 100 ),1916057.392000000000,1838168.112000000000,1923976.128000000000,1991851.052499999500,2217842.843250000400,1865052.681999999800,11752952.209749999000
FS( 101 ),1890252.088000000200,1819053.071999999900,1911232.767999999900,2012857.685000000100,2242483.324500000100,1844344.721999999800,11720227.659499999000
FS( 102 ),1845331.743999999900,1812681.392000000000,1903586.751999999900,1991851.052499999500,2217842.843250000400,1816906.675000000000,11588204.458750000000
FS( 103 ),1888340.584000000300,1816822.983999999900,2034206.192000000000,2014998.171249999900,2198239.971500000000,1819495.169999999700,11772107.072750000000
FS( 104 ),1870659.172000000000,1846769.879999999900,2031657.520000000000,2075927.361250000100,2227699.035750000300,1856769.498000000100,11909486.467000000000
FS( 105 ),1864924.660000000400,1853141.560000000100,2013816.816000000100,2109577.796250000100,2252339.517000000000,1862981.885999999900,11956786.235250000000
FS( 106 ),1884517.576000000100,1850911.472000000100,1995976.112000000000,2105346.602499999600,2252339.517000000000,1836061.537999999700,11925156.817499999000
FS( 107 ),1847243.247999999900,1842309.703999999900,2039303.536000000100,2115899.697500000200,2237555.228249999700,1836061.537999999700,11918376.951749999000
FS( 108 ),1874960.056000000100,1853141.560000000100,2018914.159999999900,2038095.511250000000,2217842.843250000400,1852627.905999999700,11855586.036500001000
FS( 109 ),1868747.667999999800,1882769.872000000000,2129144.223999999900,2021270.293750000000,2217842.843250000400,1877477.457999999900,11997256.359000001000
FS( 110 ),1864924.660000000400,1870026.511999999900,2103657.504000000200,2054920.728750000000,2178527.586499999700,1850557.109999999900,11922618.101250000000
FS( 111 ),1880694.568000000000,1895831.815999999900,2090595.560000000300,2025501.487500000000,2183455.682749999700,1833990.742000000100,11910073.856250001000
FS( 112 ),1864924.660000000400,1880858.368000000000,2067657.512000000300,2025501.487500000000,2217842.843250000400,1850557.109999999900,11907345.980750000000
FS( 113 ),1852977.760000000500,1865884.919999999900,2039303.536000000100,1970844.419999999900,2217842.843250000400,1829849.149999999900,11776706.629250001000
FS( 114 ),1852977.760000000500,1846769.879999999900,2039303.536000000100,1985529.151249999900,2173599.490250000300,1806552.694999999600,11704736.512500001000
FS( 115 ),1823827.324000000000,1853141.560000000100,2016365.488000000100,1981347.736250000100,2153996.618500000300,1810694.287000000000,11639377.013750002000
FS( 116 ),1825738.828000000000,1880858.368000000000,2075303.527999999900,1987669.637500000000,2208096.163999999900,1821565.965999999800,11799236.491500000000
FS( 117 ),1888340.584000000300,1874486.688000000100,2111303.520000000000,2017088.878750000400,2227699.035750000300,1848486.313999999800,11967409.020500001000
FS( 118 ),1882606.072000000200,1880858.368000000000,2177887.575999999900,2044417.412499999900,2247411.420750000000,1840203.130000000100,12073387.979250001000
FS( 119 ),1864924.660000000400,1887230.048000000000,2257533.575999999900,2021270.293750000000,2237555.228249999700,1848486.313999999800,12117004.119999999000
FS( 120 ),1872570.676000000200,1887230.048000000000,2216436.240000000200,1991851.052499999500,2222770.939500000300,1854698.701999999800,12045561.658000000000
FS( 121 ),1864924.660000000400,1887230.048000000000,2116400.864000000100,2010766.977499999600,2222770.939500000300,1852627.905999999700,11954725.395000000000
FS( 122 ),1896464.476000000000,1884999.960000000000,2090595.560000000300,2069655.238750000300,2247411.420750000000,1842273.926000000000,12031404.581500001000
FS( 123 ),1866836.164000000100,1884999.960000000000,2162595.543999999800,2084339.970000000200,2281798.581250000300,1836061.537999999700,12116635.757250000000
FS( 124 ),1872570.676000000200,1884999.960000000000,2118949.535999999800,2046508.119999999900,2306439.062500000000,1844344.721999999800,12073816.076499999000
FS( 125 ),1876871.560000000300,1887230.048000000000,2093462.815999999900,2059102.143750000000,2276870.485000000800,1850557.109999999900,12044098.162750000000
FS( 126 ),1861101.652000000200,1889460.135999999900,2062560.167999999600,2054920.728750000000,2271942.388750000400,1854698.701999999800,11994687.775500000000
FS( 127 ),1896464.476000000000,1891371.639999999900,2108754.847999999800,2061242.629999999700,2301510.966250000500,1854698.701999999800,12114047.262249999000
FS( 128 ),1962889.239999999800,1897743.319999999800,2142206.168000000100,2094843.286249999700,2276870.485000000800,1887831.437999999800,12262387.937249999000
FS( 129 ),1962889.239999999800,1882769.872000000000,2136790.240000000200,2075927.361250000100,2257267.613249999900,1877477.457999999900,12193125.784500001000
FS( 130 ),1916057.392000000000,1893601.727999999900,2101108.831999999900,2054920.728750000000,2247411.420750000000,1858840.294000000000,12071944.395499999000
FS( 131 ),1925614.911999999800,1906345.088000000000,2129144.223999999900,2040186.218750000000,2222770.939500000300,1840203.130000000100,12064268.512250001000
FS( 132 ),1919880.400000000100,1912716.767999999900,2116400.864000000100,2021270.293750000000,2340826.222999999800,1829849.149999999900,12140947.698750000000
FS( 133 ),1921791.904000000100,1921318.535999999800,2111303.520000000000,2061242.629999999700,2404781.961000000100,1838132.333999999800,12258574.884999998000
FS( 134 ),1943296.324000000000,1923548.623999999800,2118949.535999999800,2042326.705000000100,2385069.576000000400,1836061.537999999700,12249256.302999999000
FS( 135 ),1947119.332000000200,1921318.535999999800,2118949.535999999800,2092752.578750000300,2404781.961000000100,1836061.537999999700,12320987.481750000000
FS( 136 ),1933738.804000000000,1919088.447999999900,2131692.896000000200,2096983.772500000000,2463809.602750000100,1858840.294000000000,12404157.817250000000
FS( 137 ),1925614.911999999800,1936291.983999999900,2103657.504000000200,2107487.088750000100,2483521.987750000300,1852627.905999999700,12409205.382500000000
FS( 138 ),1909845.004000000000,1936291.983999999900,2088046.888000000300,2126403.013749999900,2640892.527999999900,1838132.333999999800,12539615.751750000000
FS( 139 ),1845331.743999999900,1902203.496000000000,2013816.816000000100,2092752.578750000300,2576936.790000000000,1804481.898999999700,12235527.323750000000
FS( 140 ),1888340.584000000300,1889460.135999999900,2075303.527999999900,2162144.156250000000,2749091.619000000400,1787915.530999999700,12552259.554250000000
FS( 141 ),1898375.979999999700,1919088.447999999900,2090595.560000000300,2153731.547500000300,2744163.522750000000,1798269.510999999900,12604228.569250001000
FS( 142 ),1900287.484000000400,1893601.727999999900,2136790.240000000200,2105346.602499999600,2557224.405000000300,1777561.551000000000,12370816.010499999000
FS( 143 ),1882606.072000000200,1940433.576000000100,2077852.200000000200,2244129.757500000300,2581864.886250000400,1777561.551000000000,12504452.042750001000
FS( 144 ),1863013.156000000200,1938203.487999999900,2070206.184000000100,2277730.413750000300,2709666.848999999500,1765136.774999999900,12623960.865750002000
FS( 145 ),1857278.643999999900,1944575.168000000100,2103657.504000000200,2260905.196250000000,2680207.784750000100,1850557.109999999900,12697185.407000000000
FS( 146 ),1825738.828000000000,1940433.576000000100,2085498.215999999800,2298786.825000000200,2626108.239250000100,1827778.354000000100,12604348.038250001000
FS( 147 ),1813791.928000000100,1946805.256000000100,2149852.183999999900,2273548.998749999800,2601467.757999999900,1877477.457999999900,12662947.582750000000
FS( 148 ),1798022.020000000300,1953176.935999999800,2139657.496000000300,2248311.172500000300,2606395.854249999900,1862981.885999999900,12608549.364750002000
FS( 149 ),1755013.179999999900,1916858.360000000100,2070206.184000000100,2195744.812500000000,2576936.790000000000,1852627.905999999700,12367391.232500000000
FS( 150 ),1747367.164000000100,1921318.535999999800,2060011.495999999800,2187332.203750000300,2621180.143000000200,1856769.498000000100,12393983.040750001000
FS( 151 ),1758836.188000000300,1927690.216000000000,2077852.200000000200,2239898.563750000200,2631036.335500000000,1875406.662000000000,12510724.165250001000
FS( 152 ),1798022.020000000300,1936291.983999999900,2057462.824000000000,2223073.346250000400,2621180.143000000200,1869194.273999999700,12505228.591250001000
FS( 153 ),1821915.820000000300,1940433.576000000100,2047268.135999999900,2231485.955000000100,2640892.527999999900,1887831.437999999800,12569831.453000000000
FS( 154 ),1766960.079999999800,1961778.703999999900,2077852.200000000200,2189472.690000000400,2690063.977250000500,1885760.642000000000,12571892.293250002000
FS( 155 ),1762659.196000000000,1978663.656000000000,2072754.855999999900,2189472.690000000400,2675279.688500000200,1873335.865999999700,12552169.952500001000
FS( 156 ),1747367.164000000100,1965920.295999999900,2077852.200000000200,2174738.180000000200,2650748.720499999800,1873335.865999999700,12489966.426500000000
FS( 157 ),1751190.172000000000,2008610.552000000100,2036754.863999999800,2244129.757500000300,2709666.848999999500,1877477.457999999900,12627833.652500000000
FS( 158 ),1755013.179999999900,2029955.679999999900,2060011.495999999800,2216801.223749999400,2808119.260749999900,1883689.845999999900,12753594.686499998000
FS( 159 ),1753101.676000000200,2019123.823999999800,2052365.480000000200,2199976.006250000100,2817975.453249999800,1885760.642000000000,12728307.081500001000
FS( 160 ),1790376.004000000000,2025814.088000000000,2029108.848000000000,2260905.196250000000,2783478.779500000200,1889902.233999999700,12779589.149750000000
FS( 161 ),1774606.096000000100,2038557.447999999900,2067657.512000000300,2256723.781250000000,2783478.779500000200,1915269.484999999900,12836297.101749999000
FS( 162 ),1776517.600000000100,2040468.952000000000,2039303.536000000100,2214660.737500000300,2778550.683250000200,1919411.076999999800,12768916.585750001000
FS( 163 ),1770783.088000000200,2017212.319999999800,2082949.543999999800,2168416.278750000500,2690063.977250000500,1915269.484999999900,12644698.693000000000
FS( 164 ),1760747.692000000000,2029955.679999999900,2044719.463999999900,2189472.690000000400,2768694.490749999900,1925623.465000000100,12719217.481750000000
FS( 165 ),1766960.079999999800,2032185.767999999900,2047268.135999999900,2183150.788749999800,2808119.260749999900,1906986.301000000000,12744674.334500000000
FS( 166 ),1786552.996000000000,2027725.591999999900,2065108.840000000300,2252542.366250000000,2827722.132500000300,1919411.076999999800,12879067.003750000000
FS( 167 ),1825738.828000000000,2034097.272000000100,2067657.512000000300,2223073.346250000400,2847434.517500000500,1921481.873000000100,12919487.348750001000
FS( 168 ),1837685.727999999900,2040468.952000000000,2057462.824000000000,2260905.196250000000,2857290.710000000400,1921481.873000000100,12975299.283250000000
FS( 169 ),1831473.339999999600,2053212.311999999900,2121498.207999999600,2265136.390000000100,2945777.416000000200,1950473.017000000000,13167574.683000002000
FS( 170 ),1817614.936000000000,2046840.632000000000,2144754.840000000300,2248311.172500000300,2945777.416000000200,1948402.220999999900,13151705.217500001000
FS( 171 ),1804234.408000000100,2038557.447999999900,2152400.856000000100,2223073.346250000400,2896605.966749999700,1940119.037000000000,13054995.061999999000
FS( 172 ),1780340.608000000000,2034097.272000000100,2180436.248000000100,2223073.346250000400,2891677.870500000200,1933906.648999999700,13043535.993750002000
FS( 173 ),1776517.600000000100,2023584.000000000000,2149852.183999999900,2208388.614999999800,2847434.517500000500,1942189.832999999900,12947970.749500001000
FS( 174 ),1774606.096000000100,2051300.808000000000,2167692.888000000300,2265136.390000000100,2837578.325000000200,1954614.608999999700,13050933.115999999000
FS( 175 ),1788464.500000000000,2053212.311999999900,2206241.552000000100,2277730.413750000300,2837578.325000000200,1958756.201000000100,13121987.303749999000
FS( 176 ),1786552.996000000000,2049070.720000000000,2167692.888000000300,2298786.825000000200,2872074.998749999800,1960826.996999999700,13135009.424750000000
FS( 177 ),1778429.104000000100,2057672.487999999900,2154949.527999999900,2260905.196250000000,2857290.710000000400,1956685.405000000000,13065936.431250000000
FS( 178 ),1762659.196000000000,2128079.552000000100,2154949.527999999900,2269317.805000000200,2788406.875750000100,1956685.405000000000,13060102.361749999000
FS( 179 ),1786552.996000000000,2140822.912000000000,2201144.207999999600,2244129.757500000300,2631036.335500000000,1974287.171000000100,12977977.379999999000
FS( 180 ),1772694.592000000200,2104504.336000000100,2175338.904000000100,2244129.757500000300,2739235.426500000100,1969627.880000000100,13005534.896000002000
FS( 181 ),1772694.592000000200,2147194.592000000200,2211338.896000000200,2286143.022500000000,2778550.683250000200,1987229.645999999900,13183155.431750000000
FS( 182 ),1776517.600000000100,2149106.095999999900,2206241.552000000100,2227304.540000000000,2758947.811499999400,1991371.237999999700,13109492.837499999000
FS( 183 ),1794199.011999999900,2179052.992000000100,2244790.216000000000,2244129.757500000300,2793334.972000000100,2010526.101000000000,13266037.050499998000
FS( 184 ),1833384.844000000000,2221743.248000000100,2301179.583999999800,2256723.781250000000,2758947.811499999400,2004313.712999999800,13376296.981749998000
FS( 185 ),1802322.904000000100,2243088.376000000200,2267728.264000000000,2298786.825000000200,2788406.875750000100,1993442.033999999800,13393779.278749999000
FS( 186 ),1802322.904000000100,2264433.504000000200,2244790.216000000000,2370219.331250000300,2817975.453249999800,1989300.442000000000,13489045.850500001000
FS( 187 ),1813791.928000000100,2243088.376000000200,2247338.888000000300,2396203.838750000600,2749091.619000000400,1993442.033999999800,13442960.683750002000
