代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,16911610.320500001000
真實報酬,6911610.320500001300

夏普值報酬,0.682461032050
夏普值風險,0.156692410431
夏普值,4.355418556476

預期報酬,26801.362382399780
風險,386026.279064353260
起點值,0.069428854552
找到最佳解世代,3354
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,5
1326(5),2498(27),2912(39),3045(40),8046(47),
FS( 53 ),1921219.749000000100,2272012.417249999900,2370349.908749999900,2116618.256499999700,2102490.997000000000,10782691.328499999000
FS( 54 ),1985912.212500000100,2277099.805500000200,2397200.566499999700,2152648.115750000300,2148078.376250000200,10960939.076500000000
FS( 55 ),1934082.578000000200,2279678.344750000200,2367880.882749999900,2155923.557500000600,2140512.006250000100,10878077.369250000000
FS( 56 ),1936730.807500000100,2315429.443000000400,2402138.618499999900,2189145.895250000100,2148078.376250000200,10991523.140500002000
FS( 57 ),1949593.636500000000,2279678.344750000200,2436396.354249999900,2182595.011750000500,2148078.376250000200,10996341.723500000000
FS( 58 ),1944297.177500000000,2264346.489750000200,2429297.904500000200,2162942.361250000100,2132945.636250000000,10933829.569250001000
FS( 59 ),1941648.948000000100,2246505.785750000700,2416952.774500000300,2155923.557500000600,2094924.627000000300,10855955.692750001000
FS( 60 ),1931434.348500000300,2223508.003250000100,2382695.038749999800,2126444.581750000400,2087358.257000000000,10751440.229249999000
FS( 61 ),1952241.866000000200,2228665.081750000400,2358313.407000000100,2155923.557500000600,2155644.746249999900,10850788.658500001000
FS( 62 ),1941648.948000000100,2213333.226749999900,2304303.463250000000,2162942.361250000100,2094924.627000000300,10717152.626250001000
FS( 63 ),1967752.924500000200,2264346.489750000200,2372818.934750000000,2179319.570000000300,2049337.247750000300,10833575.166750001000
FS( 64 ),1939379.037000000000,2305184.976249999800,2296896.385249999800,2172768.686500000800,2019071.767749999900,10733300.852750001000
FS( 65 ),1952241.866000000200,2320516.831250000300,2323747.043000000100,2235002.079750000500,2056903.617750000000,10888411.437750001000
FS( 66 ),1996505.130500000200,2476204.849750000100,2311710.541249999800,2175576.208000000100,2049337.247750000300,11009333.977250000000
FS( 67 ),2056279.453500000100,2596211.460249999500,2309241.515249999700,2175576.208000000100,2087358.257000000000,11224666.893999999000
FS( 68 ),2032823.706500000100,2626805.480000000000,2333623.146999999900,2182595.011750000500,2193665.755500000000,11369513.100749999000
FS( 69 ),2035471.936000000200,2764652.794499999800,2395040.168750000200,2186338.373750000300,2239253.134749999700,11620756.407749999000
FS( 70 ),2024500.699500000100,2754408.327750000200,2431766.930500000200,2186338.373750000300,2239253.134749999700,11636267.466250001000
FS( 71 ),1996883.449000000000,2907587.497250000000,2429297.904500000200,2179319.570000000300,2360882.532500000200,11873970.953250000000
FS( 72 ),1988560.442000000300,2851417.155749999900,2402138.618499999900,2164814.042250000400,2337994.263249999800,11744924.521749999000
FS( 73 ),2052117.950000000200,2871836.399000000200,2466024.666249999800,2168557.404250000100,2312836.082999999600,11871372.502500001000
FS( 74 ),2035471.936000000200,2984177.081999999900,2492875.324000000000,2161538.600500000600,2320780.771499999800,11994843.714000002000
FS( 75 ),2007854.685500000100,2953513.372000000000,2639782.370999999800,2186338.373750000300,2202556.240249999800,11990045.042500000000
FS( 76 ),2007854.685500000100,2958600.760249999400,2578365.349250000000,2214881.509000000100,2281246.488249999900,12040948.792250000000
FS( 77 ),2041146.713500000300,3014771.101749999900,2578365.349250000000,2221900.312750000000,2281246.488249999900,12137429.965500001000
FS( 78 ),2046443.172500000300,2928006.740499999800,2578365.349250000000,2225643.674750000200,2281246.488249999900,12059705.425250001000
FS( 79 ),2035471.936000000200,2902500.109000000200,2566328.847499999700,2221900.312750000000,2226201.146499999800,11952402.351750001000
FS( 80 ),2043794.943000000200,2882080.865749999900,2553983.717499999800,2246700.086000000600,2241901.364249999600,11968460.976500001000
FS( 81 ),2007854.685500000100,2979020.003500000100,2590710.479249999900,2268224.417500000000,2178911.333999999800,12024720.919750001000
FS( 82 ),1963591.420999999900,2984177.081999999900,2590710.479249999900,2264481.055500000200,2170966.645499999600,11973926.683249999000
FS( 83 ),2010881.233499999900,3062578.613249999900,2615092.111000000000,2264481.055500000200,2163211.116250000000,12116244.129500002000
FS( 84 ),1988560.442000000300,3270325.248499999800,2627437.240999999900,2271967.779500000200,2155266.427749999800,12313557.138750002000
FS( 85 ),1966617.969000000000,3371445.801250000000,2615092.111000000000,2264481.055500000200,2115921.303750000000,12333558.240499999000
FS( 86 ),1994235.219500000100,3489361.704250000000,2615092.111000000000,2278986.583250000100,2178911.333999999800,12556586.952000000000
FS( 87 ),2005206.456000000000,3343360.630500000400,2651818.872749999600,2257462.251750000300,2186856.022500000000,12444704.233500000000
FS( 88 ),2018825.922000000000,3348935.850500000600,2667250.285249999700,2250443.448000000300,2155266.427749999800,12440721.933499999000
FS( 89 ),2038498.484000000200,3450056.403250000000,2705211.559999999600,2250443.448000000300,2100031.926749999600,12544241.822000001000
FS( 90 ),2043794.943000000200,3455631.623250000600,2717865.318250000000,2250443.448000000300,2147321.739249999600,12615057.071750000000
FS( 91 ),2046443.172500000300,3438836.273000000000,2870019.045499999500,2246700.086000000600,2170966.645499999600,12772965.222500000000
FS( 92 ),2027148.929000000000,3450056.403250000000,2945941.594999999700,2211138.147000000300,2123676.832999999600,12757961.907249998000
FS( 93 ),2024500.699500000100,3377021.021250000200,2819095.384249999700,2190081.735750000500,2005452.301750000100,12416151.142500002000
FS( 94 ),1994235.219500000100,3348935.850500000600,2755826.592999999900,2186338.373750000300,1871527.552750000000,12156863.589500001000
FS( 95 ),2016177.692499999900,3382665.931499999900,2730519.076500000000,2218156.950750000300,1855827.335000000200,12203346.986250002000
FS( 96 ),2007854.685500000100,3567972.306250000400,2870019.045499999500,2232662.478500000200,1879472.241250000200,12557980.756999999000
FS( 97 ),1988560.442000000300,3500581.834499999900,2945941.594999999700,2228919.116500000500,1863772.023500000100,12527775.011500001000
FS( 98 ),2007854.685500000100,3506226.744750000500,2945941.594999999700,2243424.644250000400,1895172.459000000000,12598620.128500000000
FS( 99 ),1988560.442000000300,3489361.704250000000,2907980.320249999900,2253718.889750000100,1926762.053750000200,12566383.410000000000
FS( 100 ),1988560.442000000300,3545532.045750000500,2895326.562000000400,2257462.251750000300,1911061.836000000100,12597943.137500003000
FS( 101 ),2010881.233499999900,3685888.209250000300,2907980.320249999900,2264481.055500000200,1926762.053750000200,12795992.872250002000
FS( 102 ),1988560.442000000300,3663447.948750000000,3034517.902749999400,2282262.025000000400,1926762.053750000200,12895550.372250000000
FS( 103 ),1974940.976000000300,3646582.908249999900,2945941.594999999700,2264481.055500000200,1808537.522500000200,12640484.057250001000
FS( 104 ),1980237.435000000300,3601702.387250000100,2844402.900750000000,2264481.055500000200,1706202.368250000300,12397026.146750003000
FS( 105 ),1996883.449000000000,3573617.216499999600,2806441.626000000200,2264481.055500000200,1745547.492250000100,12386970.839250002000
FS( 106 ),1988560.442000000300,3573617.216499999600,2907980.320249999900,2246700.086000000600,1650967.867250000100,12367825.932000000000
FS( 107 ),2007854.685500000100,3354580.760750000800,3047171.661000000300,2257462.251750000300,1674612.773500000100,12341682.132500000000
FS( 108 ),2002558.226500000100,3416326.322250000200,2971249.111500000100,2278986.583250000100,1745547.492250000100,12414667.735750001000
FS( 109 ),2018825.922000000000,3382665.931499999900,2920634.078499999800,2275243.221249999900,1706202.368250000300,12303571.521499999000
FS( 110 ),2032823.706500000100,3523022.094999999700,3009210.386250000000,2275243.221249999900,1737602.803750000200,12577902.212750001000
FS( 111 ),2049469.720500000100,3573617.216499999600,3059825.419250000300,2271967.779500000200,1761247.710000000200,12716127.845750000000
FS( 112 ),2066115.734500000000,3725193.510249999800,3072479.177499999800,2253718.889750000100,1769192.398500000100,12886699.710499998000
FS( 113 ),2063089.186500000100,3697108.339499999800,3009210.386250000000,2261205.613750000500,1776947.927750000000,12807561.453750001000
FS( 114 ),2046443.172500000300,3758923.591250000100,3021864.144499999900,2268224.417500000000,1745547.492250000100,12841002.818000000000
FS( 115 ),2071412.193500000100,3831889.282999999800,3034517.902749999400,2278986.583250000100,1776947.927750000000,12993753.890249999000
FS( 116 ),2115675.457999999600,4090231.039750000000,3211979.146499999300,2314548.522250000400,1847882.646500000000,13580316.812999999000
FS( 117 ),2107352.451000000400,4309267.495499999300,3161364.113500000000,2293024.190750000500,1824237.740250000000,13695245.991000000000
FS( 118 ),2132321.472000000100,4168841.641750000000,3199325.388249999800,2296767.552750000300,1800592.834000000000,13597848.888750002000
FS( 119 ),2110000.680500000200,4180131.462250000300,3148710.355250000000,2289748.749000000800,1776947.927750000000,13505539.174750002000
FS( 120 ),2123998.464999999900,4258742.064249999800,3237286.663000000200,2278986.583250000100,1784892.616250000200,13683906.391750000000
FS( 121 ),2137617.930999999900,4168841.641750000000,3262594.179500000100,2296767.552750000300,1792837.304750000100,13658658.609750003000
FS( 122 ),2137617.930999999900,4095875.950000000200,3313209.212499999900,2289748.749000000800,1761247.710000000200,13597699.552500002000
FS( 123 ),2140644.478999999800,4202571.722749999700,3541285.489249999600,2275243.221249999900,1769192.398500000100,13928937.310750000000
FS( 124 ),2140644.478999999800,4135181.250999999700,3478016.697999999900,2278986.583250000100,1784892.616250000200,13817721.627500001000
FS( 125 ),2156912.174499999700,4123961.120749999800,3465362.939749999900,2286005.387000000600,1792837.304750000100,13825078.926750001000
FS( 126 ),2143292.708499999700,4095875.950000000200,3452709.181499999900,2286005.387000000600,1879472.241250000200,13857355.468250001000
FS( 127 ),2148967.486000000500,4095875.950000000200,3376786.631999999800,2296767.552750000300,2005452.301750000100,13923849.922500001000
FS( 128 ),2126646.694499999800,4050925.738750000500,3452709.181499999900,2310805.160250000700,1958351.648500000100,13899438.423500001000
FS( 129 ),2140644.478999999800,4039705.608500000100,3389440.390249999700,2300042.994500000000,2013396.990250000000,13883230.462500000000
FS( 130 ),2154263.945000000300,3989180.177250000200,3465362.939749999900,2296767.552750000300,1997696.772500000200,13903271.387250001000
FS( 131 ),2140644.478999999800,3989180.177250000200,3389440.390249999700,2293024.190750000500,1942462.271500000000,13754751.508750001000
FS( 132 ),2140644.478999999800,4107096.080250000100,3427401.665000000000,2296767.552750000300,1997696.772500000200,13969606.549500002000
FS( 133 ),2170909.959000000300,4152046.291499999800,3452709.181499999900,2307529.718500000000,1958351.648500000100,14041546.798999999000
FS( 134 ),2165235.181500000400,4067790.779250000100,3364132.873749999800,2332329.491750000000,1942462.271500000000,13871950.597750001000
FS( 135 ),2148967.486000000500,4084655.819749999800,3237286.663000000200,2321567.326000000400,1855827.335000000200,13648304.629750002000
FS( 136 ),2126646.694499999800,3994755.397250000400,3262594.179500000100,2321567.326000000400,1863772.023500000100,13569335.620749999000
FS( 137 ),2140644.478999999800,3826314.063000000500,3376786.631999999800,2343091.657500000200,1855827.335000000200,13542664.166500002000
FS( 138 ),2239763.926000000000,3910569.575250000200,3376786.631999999800,2367891.430750000300,1887416.929750000100,13782428.493749999000
FS( 139 ),2284027.190500000500,3831889.282999999800,3262594.179500000100,2388947.842000000200,1855827.335000000200,13623285.830000002000
FS( 140 ),2292350.197500000200,3573617.216499999600,3186671.629999999900,2374910.234500000700,1855827.335000000200,13283376.613500001000
FS( 141 ),2278730.731500000200,3657803.038499999800,3072479.177499999800,2371166.872500000500,1887416.929750000100,13267596.749749999000
FS( 142 ),2289701.968000000300,3837534.193250000500,3123402.838749999600,2360872.627000000300,1871527.552750000000,13483039.179750001000
FS( 143 ),2308996.211500000200,3955450.096249999900,3186671.629999999900,2371166.872500000500,1871527.552750000000,13693812.363000002000
FS( 144 ),2319967.447999999900,3871194.583999999800,3174017.871749999500,2374910.234500000700,1879472.241250000200,13619562.379500000000
FS( 145 ),2424761.672500000300,3837534.193250000500,3161364.113500000000,2392691.204000000400,1895172.459000000000,13711523.642250001000
FS( 146 ),2493993.958000000100,3865619.364000000500,3098095.322249999700,2410472.173500000500,1966107.177750000000,13834287.995500000000
FS( 147 ),2491345.728500000200,3865619.364000000500,3123402.838749999600,2428253.143000000200,1934706.742250000100,13843327.816500001000
FS( 148 ),2538257.222500000100,4045350.518750000300,3098095.322249999700,2456796.278250000400,1981807.395500000100,14120306.737250000000
FS( 149 ),2466376.707500000500,3949874.876250000200,3123402.838749999600,2439015.308750000300,2021341.678750000200,14000011.410000000000
FS( 150 ),2499668.735500000000,4219436.763249999800,3148710.355250000000,2453052.916250000200,2021341.678750000200,14342210.448999999000
FS( 151 ),2499668.735500000000,4213791.853000000100,3123402.838749999600,2453052.916250000200,1895172.459000000000,14185088.802500000000
FS( 152 ),2488319.180500000200,4253097.154000000100,3199325.388249999800,2446034.112500000300,1769192.398500000100,14155968.233750001000
FS( 153 ),2496642.187500000000,4314912.405749999900,3262594.179500000100,2435271.946750000600,1784892.616250000200,14294313.335750001000
FS( 154 ),2618082.425999999500,4337352.666249998800,3237286.663000000200,2446034.112500000300,1808537.522500000200,14447293.390250001000
FS( 155 ),2659697.461000000100,4415963.268249999700,3249940.421249999700,2439015.308750000300,1808537.522500000200,14573153.981750000000
FS( 156 ),2665372.238499999500,4432828.308749998900,3275247.937750000000,2446034.112500000300,1824237.740250000000,14643720.337750001000
FS( 157 ),2670668.697500000200,4449693.349249999000,3237286.663000000200,2467558.443999999700,1832182.428750000200,14657389.582500001000
FS( 158 ),2598788.182500000100,4359792.926749999600,3237286.663000000200,2453052.916250000200,1800592.834000000000,14449513.522500001000
FS( 159 ),2538257.222500000100,4359792.926749999600,3186671.629999999900,2456796.278250000400,1800592.834000000000,14342110.891500002000
FS( 160 ),2518962.979000000300,4444048.438999999300,3098095.322249999700,2417490.977250000000,1808537.522500000200,14287135.240000000000
FS( 161 ),2582520.486999999700,4545099.301500000100,3110749.080500000200,2439015.308750000300,1800592.834000000000,14477977.011750000000
FS( 162 ),2551876.688499999700,4505794.000500000100,3059825.419250000300,2431996.504999999900,1808537.522500000200,14358030.135749999000
FS( 163 ),2554903.236500000100,4578829.382500000300,3148710.355250000000,2431996.504999999900,1800592.834000000000,14515032.313250000000
FS( 164 ),2527285.986000000500,4713610.325999999400,3211979.146499999300,2496101.579250000000,1808537.522500000200,14757514.560250001000
FS( 165 ),2527285.986000000500,4988747.432999999300,3199325.388249999800,2463815.081999999900,1776947.927750000000,14956121.817000002000
FS( 166 ),2504965.194500000200,4915781.741249998100,3161364.113500000000,2431996.504999999900,1769192.398500000100,14783299.952749997000
FS( 167 ),2515936.431000000300,4713610.325999999400,3136056.596999999600,2431996.504999999900,1761247.710000000200,14558847.568999998000
FS( 168 ),2513288.201500000000,4814661.188499999200,3110749.080500000200,2424977.701250000400,1753303.021500000000,14616979.193250000000
FS( 169 ),2507613.424000000100,4764135.757249999800,3059825.419250000300,2428253.143000000200,1769192.398500000100,14529020.142000001000
FS( 170 ),2507613.424000000100,4814661.188499999200,3110749.080500000200,2442758.670750000500,1761247.710000000200,14637030.073750000000
FS( 171 ),2535230.674499999700,4814661.188499999200,3161364.113500000000,2446034.112500000300,1753303.021500000000,14710593.110500000000
FS( 172 ),2551876.688499999700,4898916.700749999800,3211979.146499999300,2449777.474500000500,1769192.398500000100,14881742.408749998000
FS( 173 ),2565874.473000000200,5078647.855499998700,3287901.695999999500,2435271.946750000600,1769192.398500000100,15136888.369749997000
FS( 174 ),2590465.175500000400,5028122.424249999200,3275247.937750000000,2424977.701250000400,1761247.710000000200,15080060.948750000000
FS( 175 ),2612785.966999999700,5016832.603749998800,3402094.148500000100,2435271.946750000600,1784892.616250000200,15251877.282249998000
FS( 176 ),2615434.196500000100,4932646.781750000100,3465362.939749999900,2424977.701250000400,1792837.304750000100,15231258.924000002000
FS( 177 ),2615434.196500000100,4988747.432999999300,3402094.148500000100,2449777.474500000500,1800592.834000000000,15256646.086500002000
FS( 178 ),2634728.440000000400,4960731.952499999700,3414747.906750000100,2460539.640250000200,1840127.117250000100,15310875.056750000000
FS( 179 ),2621108.973999999900,5106733.026250000100,3414747.906750000100,2439015.308750000300,1824237.740250000000,15405842.956000002000
FS( 180 ),2629431.981000000600,5123528.376499999300,3402094.148500000100,2417490.977250000000,1847882.646500000000,15420428.129750002000
FS( 181 ),2654022.683499999800,5174123.497999999700,3414747.906750000100,2431996.504999999900,1816482.211000000100,15491372.804249998000
FS( 182 ),2734226.205500000200,5140393.416999999400,3364132.873749999800,2421234.339250000200,1808537.522500000200,15468524.358000001000
FS( 183 ),2728551.427999999800,5084223.075500000300,3325862.970749999400,2428253.143000000200,1816482.211000000100,15383372.828249998000
FS( 184 ),2731577.975999999800,4966307.172499998500,3338825.357249999900,2446034.112500000300,1816482.211000000100,15299226.829250000000
FS( 185 ),2692989.489000000100,4927001.871499999400,3376786.631999999800,2449777.474500000500,1832182.428750000200,15278737.895750001000
FS( 186 ),2681639.934000000400,5000037.253499998700,3389440.390249999700,2446034.112500000300,1871527.552750000000,15388679.243000001000
FS( 187 ),2681639.934000000400,5202208.668750000200,3402094.148500000100,2442758.670750000500,1840127.117250000100,15568828.539250001000
FS( 188 ),2709257.184500000000,5202208.668750000200,3427401.665000000000,2446034.112500000300,1816482.211000000100,15601383.841750000000
FS( 189 ),2714931.961999999800,5123528.376499999300,3389440.390249999700,2446034.112500000300,1824237.740250000000,15498172.581499999000
FS( 190 ),2717580.191500000200,5123528.376499999300,3414747.906750000100,2453052.916250000200,1800592.834000000000,15509502.225000001000
FS( 191 ),2731577.975999999800,5084223.075500000300,3427401.665000000000,2463815.081999999900,1816482.211000000100,15523500.009500001000
FS( 192 ),2731577.975999999800,5011257.383749999100,3427401.665000000000,2470833.885750000400,1784892.616250000200,15425963.526749998000
FS( 193 ),2745197.441999999800,5112308.246249998900,3440055.423250000000,2503120.383000000400,1792837.304750000100,15593518.799249999000
FS( 194 ),2753520.449000000000,5123528.376499999300,3452709.181499999900,2496101.579250000000,1761247.710000000200,15587107.296250001000
FS( 195 ),2739900.983000000000,5241513.969749999200,3465362.939749999900,2485339.413500000300,1792837.304750000100,15724954.610749997000
FS( 196 ),2731577.975999999800,5230224.149249998900,3376786.631999999800,2470833.885750000400,1808537.522500000200,15617960.165500000000
FS( 197 ),2651374.454000000400,5101088.115999998500,3325862.970749999400,2439015.308750000300,1776947.927750000000,15294288.777249997000
FS( 198 ),2657049.231499999800,5162903.367749999300,3325862.970749999400,2449777.474500000500,1737602.803750000200,15333195.848250000000
FS( 199 ),2596139.952999999700,5067427.725249999200,3275247.937750000000,2435271.946750000600,1737602.803750000200,15111690.366500000000
FS( 200 ),2662345.690500000000,5067427.725249999200,3275247.937750000000,2428253.143000000200,1721902.586000000100,15155177.082500000000
FS( 201 ),2668020.468000000300,5089867.985749999100,3389440.390249999700,2453052.916250000200,1753303.021500000000,15353684.781749999000
FS( 202 ),2665372.238499999500,4994392.343249999900,3338825.357249999900,2435271.946750000600,1737602.803750000200,15171464.689500000000
FS( 203 ),2692989.489000000100,4927001.871499999400,3325862.970749999400,2428253.143000000200,1745547.492250000100,15119654.966499999000
FS( 204 ),2723254.969000000000,4831526.229000000300,3287901.695999999500,2428253.143000000200,1753303.021500000000,15024239.058500001000
FS( 205 ),2725903.198500000400,4994392.343249999900,3287901.695999999500,2421234.339250000200,1745547.492250000100,15174979.069250003000
FS( 206 ),2723254.969000000000,4983172.213000000500,3249940.421249999700,2446034.112500000300,1745547.492250000100,15147949.208000001000
FS( 207 ),2745197.441999999800,5067427.725249999200,3249940.421249999700,2460539.640250000200,1761247.710000000200,15284352.938749999000
FS( 208 ),2717580.191500000200,5089867.985749999100,3275247.937750000000,2453052.916250000200,1769192.398500000100,15304941.429749999000
FS( 209 ),2714931.961999999800,5056137.904750000700,3249940.421249999700,2449777.474500000500,1737602.803750000200,15208390.566250000000
FS( 210 ),2692989.489000000100,5095512.895999999700,3186671.629999999900,2470833.885750000400,1753303.021500000000,15199310.922250001000
FS( 211 ),2720606.739500000100,5275174.360499999500,3186671.629999999900,2453052.916250000200,1769192.398500000100,15404698.044750001000
FS( 212 ),2748223.990000000700,5404380.083999999800,3224632.904750000200,2460539.640250000200,1769192.398500000100,15606969.017500002000
FS( 213 ),2781137.699500000100,5544736.247499998700,3211979.146499999300,2453052.916250000200,1792837.304750000100,15783743.314499997000
FS( 214 ),2968783.675500000400,5567176.507999999400,3186671.629999999900,2453052.916250000200,1776947.927750000000,15952632.657499999000
FS( 215 ),2968783.675500000400,5628991.759749999300,3148710.355250000000,2463815.081999999900,1761247.710000000200,15971548.582500001000
