代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,11840617.468250001000
真實報酬,1840617.468250000800

夏普值報酬,0.175361746825
夏普值風險,0.053106642510
夏普值,3.302068037786

預期報酬,7710.505087190817
風險,117730.909788212300
起點值,0.065492614480
找到最佳解世代,4915
找到最佳解實驗#,1
找到最佳解次數,36

投資組合檔數,8
1326(5),2801(28),2882(31),2887(36),2892(39),3008(41),3045(42),4904(44),
FS( 11 ),1317535.721500000000,1242716.925500000100,1187592.272000000100,1314219.648500000100,1231664.399000000000,1250000.000000000000,1266240.675749999900,1268539.810499999700,10078509.452749999000
FS( 12 ),1294518.027500000300,1235787.723500000100,1181140.946000000000,1297006.156750000100,1224257.321000000000,1250000.000000000000,1260416.561999999900,1256622.777749999700,9999749.514499999600
FS( 13 ),1294518.027500000300,1247047.676750000100,1192609.970000000200,1291709.697750000500,1235367.937999999800,1250000.000000000000,1260416.561999999900,1266837.377249999900,10038507.249250002000
FS( 14 ),1288425.108499999900,1261772.230999999900,1190817.935000000300,1308923.189500000100,1227960.859999999900,1250000.000000000000,1260416.561999999900,1265134.943999999700,10053450.830000000000
FS( 15 ),1286901.878750000100,1265236.831999999900,1195835.633000000100,1330109.025500000200,1235367.937999999800,1250000.000000000000,1260416.561999999900,1280646.002499999900,10104513.871749999000
FS( 16 ),1282332.189500000100,1261772.230999999900,1206946.250000000000,1342026.058250000200,1239071.477000000000,1250000.000000000000,1266240.675749999900,1275349.543499999900,10123738.425000001000
FS( 17 ),1289948.338250000300,1261772.230999999900,1205512.622000000200,1347322.517250000300,1239071.477000000000,1250000.000000000000,1266240.675749999900,1285753.302249999900,10145621.163500000000
FS( 18 ),1288425.108499999900,1261772.230999999900,1194043.598000000000,1303626.730500000300,1224257.321000000000,1250000.000000000000,1260416.561999999900,1273647.110249999900,10056188.661249999000
FS( 19 ),1262530.202749999900,1257441.479749999900,1194043.598000000000,1342026.058250000200,1235367.937999999800,1250000.000000000000,1266240.675749999900,1270242.243749999700,10077892.196250001000
FS( 20 ),1238158.526749999700,1239252.324500000100,1194043.598000000000,1319516.107500000200,1270551.558499999800,1250000.000000000000,1278018.328000000200,1290860.601999999700,10080401.045249999000
FS( 21 ),1218356.540000000300,1235787.723500000100,1182574.574000000000,1314219.648500000100,1266848.019500000200,1250000.000000000000,1278018.328000000200,1304669.227250000000,10050474.060750002000
FS( 22 ),1215310.080500000200,1220197.019000000300,1182574.574000000000,1297006.156750000100,1258515.056750000000,1250000.000000000000,1266240.675749999900,1290860.601999999700,9980704.164750000500
FS( 23 ),1232065.607750000000,1209803.216000000000,1176123.247999999900,1314219.648500000100,1251107.978749999800,1250000.000000000000,1272194.214250000000,1278943.569249999900,9984457.482499999900
FS( 24 ),1230542.378000000500,1190747.910500000000,1169671.922000000300,1297006.156750000100,1242775.015999999800,1250000.000000000000,1283842.441749999800,1289158.168749999700,9953743.993750000400
FS( 25 ),1230542.378000000500,1202007.863750000000,1163220.596000000100,1319516.107500000200,1247404.439749999900,1250000.000000000000,1313092.435249999900,1301264.360750000000,10027048.181000002000
FS( 26 ),1276239.270499999600,1194212.511500000000,1158202.898000000000,1303626.730500000300,1239071.477000000000,1250000.000000000000,1318916.548999999900,1306371.660499999800,10046641.096999999000
FS( 27 ),1273192.811000000200,1198543.262750000200,1153543.607000000300,1303626.730500000300,1242775.015999999800,1250000.000000000000,1318916.548999999900,1308074.093749999500,10048672.070000000000
FS( 28 ),1253390.824250000100,1187283.309500000000,1140282.548000000000,1270523.861750000400,1242775.015999999800,1250000.000000000000,1313092.435249999900,1311478.960249999800,9968826.955000000100
FS( 29 ),1239681.756500000100,1183818.708500000400,1140282.548000000000,1270523.861750000400,1247404.439749999900,1250000.000000000000,1313092.435249999900,1309776.526999999800,9954580.276750002100
FS( 30 ),1265576.662250000100,1190747.910500000000,1148525.909000000200,1281116.779750000200,1251107.978749999800,1250000.000000000000,1324740.662749999900,1308074.093749999500,10019889.996750001000
FS( 31 ),1286901.878750000100,1216732.417999999800,1147092.281000000000,1275820.320750000200,1262218.595750000100,1250000.000000000000,1330694.201249999900,1323585.152249999800,10093044.847750001000
FS( 32 ),1222926.229250000100,1205472.464750000300,1158202.898000000000,1286413.238750000300,1251107.978749999800,1250000.000000000000,1313092.435249999900,1313181.393500000000,10000396.638250001000
FS( 33 ),1238158.526749999700,1194212.511500000000,1156769.270000000300,1291709.697750000500,1251107.978749999800,1250000.000000000000,1318916.548999999900,1306371.660499999800,10007246.194249999000
FS( 34 ),1235112.067250000100,1216732.417999999800,1208738.285000000100,1319516.107500000200,1254811.517750000100,1250000.000000000000,1313092.435249999900,1323585.152249999800,10121587.982999999000
FS( 35 ),1248821.135000000000,1209803.216000000000,1199061.296000000100,1314219.648500000100,1258515.056750000000,1250000.000000000000,1318916.548999999900,1316586.259999999800,10115923.161250001000
FS( 36 ),1245774.675500000100,1224527.770249999800,1224866.600000000100,1319516.107500000200,1262218.595750000100,1250000.000000000000,1324740.662749999900,1304669.227250000000,10156313.639000000000
FS( 37 ),1232065.607750000000,1224527.770249999800,1218415.274000000000,1308923.189500000100,1262218.595750000100,1250000.000000000000,1307268.321500000100,1292563.035250000000,10095981.794000002000
FS( 38 ),1248821.135000000000,1231456.972250000100,1238127.659000000200,1330109.025500000200,1274255.097499999700,1250000.000000000000,1318916.548999999900,1302966.793999999800,10194653.232250001000
FS( 39 ),1250344.364749999700,1235787.723500000100,1252463.939000000200,1342026.058250000200,1285365.714500000000,1250000.000000000000,1324740.662749999900,1308074.093749999500,10248802.556499999000
FS( 40 ),1259483.743250000100,1235787.723500000100,1241353.322000000200,1352618.976250000300,1289995.138250000100,1250000.000000000000,1324740.662749999900,1309776.526999999800,10263756.092999998000
FS( 41 ),1254914.054000000000,1239252.324500000100,1251030.311000000000,1357915.435250000600,1301105.755250000200,1250000.000000000000,1313092.435249999900,1314883.826749999500,10282194.142000001000
FS( 42 ),1261006.973000000000,1239252.324500000100,1251030.311000000000,1352618.976250000300,1297402.216249999800,1250000.000000000000,1313092.435249999900,1302966.793999999800,10267370.030250000000
FS( 43 ),1256437.283750000400,1242716.925500000100,1249238.276000000100,1357915.435250000600,1301105.755250000200,1250000.000000000000,1330694.201249999900,1311478.960249999800,10299586.837250000000
FS( 44 ),1256437.283750000400,1235787.723500000100,1241353.322000000200,1352618.976250000300,1297402.216249999800,1250000.000000000000,1324740.662749999900,1311478.960249999800,10269819.144749999000
FS( 45 ),1257960.513500000100,1242716.925500000100,1238127.659000000200,1357915.435250000600,1297402.216249999800,1250000.000000000000,1330694.201249999900,1325287.585499999800,10300104.536250001000
FS( 46 ),1294518.027500000300,1250512.277750000100,1249238.276000000100,1368508.353250000400,1316845.795999999900,1250000.000000000000,1342342.428750000000,1338907.051500000100,10410872.210750001000
FS( 47 ),1280808.959749999900,1257441.479749999900,1241353.322000000200,1373804.812250000400,1327956.412999999900,1250000.000000000000,1353990.656249999800,1344203.510499999900,10429559.153499998000
FS( 48 ),1241204.986250000100,1231456.972250000100,1238127.659000000200,1342026.058250000200,1304809.294250000000,1250000.000000000000,1348166.542500000000,1306371.660499999800,10262163.173000000000
FS( 49 ),1241204.986250000100,1247047.676750000100,1246012.613000000400,1363211.894250000100,1313142.257000000000,1250000.000000000000,1359944.194750000000,1325287.585499999800,10345851.207500001000
FS( 50 ),1262530.202749999900,1247047.676750000100,1251030.311000000000,1357915.435250000600,1313142.257000000000,1250000.000000000000,1371592.422250000100,1313181.393500000000,10366439.698500000000
FS( 51 ),1232065.607750000000,1216732.417999999800,1211963.948000000100,1342026.058250000200,1301105.755250000200,1250000.000000000000,1348166.542500000000,1295967.901749999700,10198028.231500000000
FS( 52 ),1229019.148250000100,1242716.925500000100,1228092.263000000300,1357915.435250000600,1313142.257000000000,1250000.000000000000,1359944.194750000000,1302966.793999999800,10283797.017750002000
FS( 53 ),1242728.216000000000,1253976.878749999900,1238127.659000000200,1357915.435250000600,1313142.257000000000,1250000.000000000000,1365768.308500000000,1313181.393500000000,10334840.148000002000
FS( 54 ),1242728.216000000000,1257441.479749999900,1247804.648000000000,1368508.353250000400,1327956.412999999900,1250000.000000000000,1353990.656249999800,1313181.393500000000,10361611.159750000000
FS( 55 ),1254914.054000000000,1257441.479749999900,1247804.648000000000,1373804.812250000400,1327956.412999999900,1250000.000000000000,1353990.656249999800,1325287.585499999800,10391199.648750000000
FS( 56 ),1253390.824250000100,1250512.277750000100,1239561.286999999800,1368508.353250000400,1324252.874000000100,1250000.000000000000,1353990.656249999800,1316586.259999999800,10356802.532499999000
FS( 57 ),1218356.540000000300,1224527.770249999800,1199061.296000000100,1335405.484500000500,1293698.677249999900,1250000.000000000000,1336518.314999999900,1304669.227250000000,10162237.310250001000
FS( 58 ),1224449.459000000000,1224527.770249999800,1204078.994000000200,1342026.058250000200,1301105.755250000200,1250000.000000000000,1342342.428750000000,1301264.360750000000,10189794.826250002000
FS( 59 ),1241204.986250000100,1224527.770249999800,1195477.226000000300,1342026.058250000200,1301105.755250000200,1250000.000000000000,1342342.428750000000,1316586.259999999800,10213270.484750001000
FS( 60 ),1239681.756500000100,1231456.972250000100,1199061.296000000100,1357915.435250000600,1316845.795999999900,1250000.000000000000,1365768.308500000000,1330394.885249999800,10291124.449750001000
FS( 61 ),1241204.986250000100,1250512.277750000100,1219490.495000000300,1363211.894250000100,1320549.334999999700,1250000.000000000000,1403819.185000000100,1357822.976499999900,10406611.149750002000
FS( 62 ),1259483.743250000100,1247047.676750000100,1221282.529999999800,1368508.353250000400,1320549.334999999700,1250000.000000000000,1403819.185000000100,1397357.259749999700,10468048.082999999000
FS( 63 ),1259483.743250000100,1247047.676750000100,1224866.600000000100,1363211.894250000100,1320549.334999999700,1250000.000000000000,1385440.870500000000,1397357.259749999700,10447957.379500000000
FS( 64 ),1257960.513500000100,1247047.676750000100,1219490.495000000300,1368508.353250000400,1324252.874000000100,1250000.000000000000,1379228.482499999900,1393952.393250000000,10440440.788249999000
FS( 65 ),1245266.932250000100,1224527.770249999800,1188667.493000000200,1347322.517250000300,1313142.257000000000,1250000.000000000000,1379228.482499999900,1388845.093500000000,10337000.545750000000
FS( 66 ),1245266.932250000100,1216732.417999999800,1188667.493000000200,1347322.517250000300,1308512.833249999900,1250000.000000000000,1403819.185000000100,1393952.393250000000,10354273.772000000000
FS( 67 ),1267438.387500000000,1235787.723500000100,1190459.527999999900,1380425.386000000200,1327956.412999999900,1250000.000000000000,1422326.924249999900,1423082.917749999800,10497477.279999999000
FS( 68 ),1315335.500750000100,1239252.324500000100,1199061.296000000100,1380425.386000000200,1327956.412999999900,1250000.000000000000,1410031.572999999900,1406058.585249999800,10528121.078500001000
FS( 69 ),1315335.500750000100,1242716.925500000100,1223074.564999999900,1401611.222000000300,1339992.914750000000,1250000.000000000000,1422326.924249999900,1395276.507999999700,10590334.560249999000
FS( 70 ),1315335.500750000100,1250512.277750000100,1242070.135999999900,1406907.681000000300,1339992.914750000000,1250000.000000000000,1391523.833749999800,1386196.864000000100,10582539.208000001000
FS( 71 ),1318551.207999999600,1261772.230999999900,1271101.103000000100,1412204.140000000400,1351103.531749999800,1250000.000000000000,1403819.185000000100,1393384.915499999900,10661936.314250000000
FS( 72 ),1326505.852249999800,1268701.433000000000,1286512.604000000100,1418824.713750000300,1363140.033499999900,1250000.000000000000,1422326.924249999900,1393384.915499999900,10729396.476250000000
FS( 73 ),1332937.266750000200,1268701.433000000000,1298698.442000000000,1424121.172750000600,1366843.572499999800,1250000.000000000000,1416243.960999999900,1379008.812499999500,10736554.660500001000
FS( 74 ),1334460.496500000100,1268701.433000000000,1283286.941000000100,1418824.713750000300,1366843.572499999800,1250000.000000000000,1410031.572999999900,1368226.735249999900,10700375.465000000000
FS( 75 ),1339199.433499999800,1268701.433000000000,1288304.639000000200,1424121.172750000600,1366843.572499999800,1250000.000000000000,1416243.960999999900,1379008.812499999500,10732423.024250001000
FS( 76 ),1337676.203750000100,1265236.831999999900,1277910.835999999900,1418824.713750000300,1363140.033499999900,1250000.000000000000,1385440.870500000000,1377306.379249999800,10675535.868749999000
FS( 77 ),1340891.911000000100,1265236.831999999900,1267875.439999999900,1418824.713750000300,1366843.572499999800,1250000.000000000000,1373145.519249999700,1368226.735249999900,10651044.723749999000
FS( 78 ),1340891.911000000100,1268701.433000000000,1266083.404999999800,1418824.713750000300,1366843.572499999800,1250000.000000000000,1373145.519249999700,1361038.683750000100,10645529.238249999000
FS( 79 ),1344107.618250000100,1268701.433000000000,1259273.672000000300,1424121.172750000600,1366843.572499999800,1250000.000000000000,1385440.870500000000,1361038.683750000100,10659527.022750000000
FS( 80 ),1352062.262500000000,1268701.433000000000,1266083.404999999800,1424121.172750000600,1374250.650500000000,1250000.000000000000,1397736.221750000000,1343068.554999999900,10676023.700500000000
FS( 81 ),1329721.559500000000,1279961.386250000200,1248879.869000000200,1406907.681000000300,1382583.613250000200,1250000.000000000000,1373145.519249999700,1339474.529249999700,10610674.157500001000
FS( 82 ),1334460.496500000100,1279961.386250000200,1257481.636999999900,1424121.172750000600,1386287.152249999800,1250000.000000000000,1385440.870500000000,1355553.065499999800,10673305.780750001000
FS( 83 ),1342415.140750000000,1279961.386250000200,1250671.904000000100,1406907.681000000300,1382583.613250000200,1250000.000000000000,1379228.482499999900,1361038.683750000100,10652806.891500000000
FS( 84 ),1342415.140750000000,1273032.184249999900,1247087.834000000000,1401611.222000000300,1374250.650500000000,1250000.000000000000,1379228.482499999900,1350256.606499999800,10617882.120500000000
FS( 85 ),1344107.618250000100,1273032.184249999900,1257481.636999999900,1406907.681000000300,1370547.111500000100,1250000.000000000000,1379228.482499999900,1339474.529249999700,10620779.243750000000
FS( 86 ),1337676.203750000100,1279961.386250000200,1271101.103000000100,1418824.713750000300,1402027.193000000000,1250000.000000000000,1385440.870500000000,1350256.606499999800,10695288.076750001000
FS( 87 ),1344107.618250000100,1291221.339499999800,1296906.407000000100,1440010.549750000500,1427951.965999999800,1250000.000000000000,1416243.960999999900,1371820.760999999700,10838262.602500001000
FS( 88 ),1350369.785000000100,1299016.691750000000,1315901.978000000100,1450603.467750000300,1427951.965999999800,1250000.000000000000,1434622.275499999800,1366524.301999999700,10894990.466000000000
FS( 89 ),1348846.555250000200,1332796.551499999800,1322711.710999999900,1467816.959500000300,1440914.352500000000,1250000.000000000000,1434622.275499999800,1384494.430749999800,10982202.836000001000
FS( 90 ),1360016.906750000100,1320670.447999999900,1309092.245000000300,1467816.959500000300,1432581.389749999900,1250000.000000000000,1440834.663500000000,1373712.353499999700,10954724.966000000000
FS( 91 ),1364755.843750000000,1316339.696750000100,1321278.083000000100,1467816.959500000300,1427951.965999999800,1250000.000000000000,1446917.626749999800,1384494.430749999800,10979554.606500000000
FS( 92 ),1364755.843750000000,1316339.696750000100,1317694.013000000300,1467816.959500000300,1411286.040500000100,1250000.000000000000,1446917.626749999800,1350256.606499999800,10925066.786750000000
FS( 93 ),1360016.906750000100,1312875.095749999600,1315901.978000000100,1462520.500500000100,1419619.003249999800,1250000.000000000000,1428539.312249999700,1353850.632249999800,10903323.428749999000
FS( 94 ),1348846.555250000200,1328465.800250000300,1328087.816000000100,1457224.041500000500,1424248.426999999900,1250000.000000000000,1422326.924249999900,1373712.353499999700,10932911.917750001000
FS( 95 ),1347154.077749999900,1325001.199249999800,1324503.746000000000,1467816.959500000300,1419619.003249999800,1250000.000000000000,1422326.924249999900,1366524.301999999700,10922946.211999999000
FS( 96 ),1332937.266750000200,1304213.593250000200,1305508.175000000000,1467816.959500000300,1406656.616750000000,1250000.000000000000,1391523.833749999800,1366524.301999999700,10825180.747000000000
FS( 97 ),1323290.145000000300,1292087.489750000400,1288304.639000000200,1450603.467750000300,1393694.230250000000,1250000.000000000000,1397736.221750000000,1355553.065499999800,10751269.259000001000
FS( 98 ),1345630.848000000000,1316339.696750000100,1315901.978000000100,1445307.008750000500,1402027.193000000000,1250000.000000000000,1397736.221750000000,1366524.301999999700,10839467.248250000000
FS( 99 ),1335983.726250000100,1308544.344499999900,1315901.978000000100,1457224.041500000500,1393694.230250000000,1250000.000000000000,1422326.924249999900,1375414.786749999700,10859090.031500001000
FS( 100 ),1329721.559500000000,1325001.199249999800,1348517.014999999900,1462520.500500000100,1414989.579500000000,1250000.000000000000,1428539.312249999700,1375414.786749999700,10934703.952749999000
FS( 101 ),1329721.559500000000,1320670.447999999900,1371096.656000000000,1462520.500500000100,1414989.579500000000,1250000.000000000000,1428539.312249999700,1364632.709499999900,10942170.765249999000
FS( 102 ),1331244.789249999700,1304213.593250000200,1377906.389000000200,1462520.500500000100,1411286.040500000100,1250000.000000000000,1416243.960999999900,1370118.327749999700,10923533.601249998000
FS( 103 ),1328029.082000000200,1308544.344499999900,1414105.496000000000,1457224.041500000500,1414989.579500000000,1250000.000000000000,1416243.960999999900,1366524.301999999700,10955660.806499999000
FS( 104 ),1318551.207999999600,1288622.888749999900,1395109.925000000000,1469141.074250000300,1406656.616750000000,1250000.000000000000,1391523.833749999800,1350256.606499999800,10869862.152999999000
FS( 105 ),1286563.383250000200,1304213.593250000200,1369304.621000000000,1432065.861250000300,1398323.653999999900,1250000.000000000000,1391523.833749999800,1337582.936749999600,10769577.883250000000
FS( 106 ),1310596.563750000200,1300748.992249999900,1372888.691000000100,1438686.435000000500,1419619.003249999800,1250000.000000000000,1397736.221750000000,1351959.039750000000,10842234.946750000000
FS( 107 ),1320074.437750000000,1312875.095749999600,1391525.855000000000,1457224.041500000500,1419619.003249999800,1250000.000000000000,1403819.185000000100,1370118.327749999700,10925255.946000000000
FS( 108 ),1337676.203750000100,1320670.447999999900,1407295.763000000300,1469141.074250000300,1432581.389749999900,1250000.000000000000,1403819.185000000100,1362741.116999999900,10983925.180750001000
FS( 109 ),1366279.073500000200,1320670.447999999900,1419123.194000000100,1469141.074250000300,1445543.776250000100,1250000.000000000000,1416243.960999999900,1371820.760999999700,11058822.288000001000
FS( 110 ),1367971.551000000000,1325001.199249999800,1434534.695000000300,1469141.074250000300,1453876.739000000300,1250000.000000000000,1422326.924249999900,1361038.683750000100,11083890.866500000000
FS( 111 ),1348846.555250000200,1312875.095749999600,1407295.763000000300,1457224.041500000500,1449247.315250000000,1250000.000000000000,1410031.572999999900,1351959.039750000000,10987479.383500000000
FS( 112 ),1335983.726250000100,1300748.992249999900,1382924.086999999800,1438686.435000000500,1427951.965999999800,1250000.000000000000,1403819.185000000100,1344770.988249999900,10884885.379750000000
FS( 113 ),1304165.149250000000,1292087.489750000400,1381490.459000000000,1432065.861250000300,1432581.389749999900,1250000.000000000000,1391523.833749999800,1348365.014000000000,10832279.196750000000
FS( 114 ),1308904.086249999900,1288622.888749999900,1362494.888000000300,1432065.861250000300,1419619.003249999800,1250000.000000000000,1385440.870500000000,1343068.554999999900,10790216.152999999000
FS( 115 ),1288255.860750000000,1288622.888749999900,1367512.585999999900,1413528.254750000300,1419619.003249999800,1250000.000000000000,1385440.870500000000,1335880.503499999900,10748859.967499999000
FS( 116 ),1339199.433499999800,1308544.344499999900,1398693.995000000300,1450603.467750000300,1453876.739000000300,1250000.000000000000,1440834.663500000000,1361038.683750000100,11002791.327000000000
FS( 117 ),1332937.266750000200,1304213.593250000200,1391525.855000000000,1443982.894000000600,1449247.315250000000,1250000.000000000000,1410031.572999999900,1337582.936749999600,10919521.434000002000
FS( 118 ),1352062.262500000000,1308544.344499999900,1408729.391000000100,1443982.894000000600,1453876.739000000300,1250000.000000000000,1416243.960999999900,1330394.885249999800,10963834.477250000000
FS( 119 ),1363232.614000000100,1308544.344499999900,1412313.460999999900,1450603.467750000300,1453876.739000000300,1250000.000000000000,1422326.924249999900,1333988.910999999800,10994886.461500000000
FS( 120 ),1364755.843750000000,1316339.696750000100,1414105.496000000000,1457224.041500000500,1458506.162750000100,1250000.000000000000,1428539.312249999700,1333988.910999999800,11023459.464000002000
FS( 121 ),1355108.722000000100,1304213.593250000200,1403711.693000000200,1438686.435000000500,1445543.776250000100,1250000.000000000000,1416243.960999999900,1353850.632249999800,10967358.812750001000
FS( 122 ),1366279.073500000200,1325001.199249999800,1415897.531000000000,1450603.467750000300,1453876.739000000300,1250000.000000000000,1410031.572999999900,1361038.683750000100,11032728.267250001000
FS( 123 ),1348846.555250000200,1296418.241000000200,1395109.925000000000,1425445.287500000300,1436284.928749999700,1250000.000000000000,1403819.185000000100,1351959.039750000000,10907883.162250001000
FS( 124 ),1363232.614000000100,1300748.992249999900,1393317.889999999900,1425445.287500000300,1436284.928749999700,1250000.000000000000,1416243.960999999900,1346662.580750000000,10931936.254249999000
FS( 125 ),1363232.614000000100,1320670.447999999900,1407295.763000000300,1438686.435000000500,1453876.739000000300,1250000.000000000000,1410031.572999999900,1348365.014000000000,10992158.586000001000
FS( 126 ),1360016.906750000100,1316339.696750000100,1395109.925000000000,1438686.435000000500,1449247.315250000000,1250000.000000000000,1416243.960999999900,1361038.683750000100,10986682.923500000000
FS( 127 ),1360016.906750000100,1308544.344499999900,1400127.622999999900,1425445.287500000300,1453876.739000000300,1250000.000000000000,1403819.185000000100,1359147.091249999800,10960977.177000001000
FS( 128 ),1369494.780749999900,1300748.992249999900,1396901.960000000200,1432065.861250000300,1445543.776250000100,1250000.000000000000,1391523.833749999800,1351959.039750000000,10938238.244000001000
FS( 129 ),1369494.780749999900,1316339.696750000100,1391525.855000000000,1420148.828500000300,1440914.352500000000,1250000.000000000000,1391523.833749999800,1373712.353499999700,10953659.700749999000
FS( 130 ),1388619.776500000200,1316339.696750000100,1414105.496000000000,1420148.828500000300,1432581.389749999900,1250000.000000000000,1397736.221750000000,1370118.327749999700,10989649.737000000000
FS( 131 ),1403005.835250000000,1304213.593250000200,1390092.227000000200,1401611.222000000300,1427951.965999999800,1250000.000000000000,1403819.185000000100,1370118.327749999700,10950812.356249999000
FS( 132 ),1403005.835250000000,1296418.241000000200,1381490.459000000000,1389694.189250000300,1419619.003249999800,1250000.000000000000,1391523.833749999800,1368226.735249999900,10899978.296750000000
FS( 133 ),1403005.835250000000,1308544.344499999900,1390092.227000000200,1383073.615500000300,1419619.003249999800,1250000.000000000000,1385440.870500000000,1371820.760999999700,10911596.657000000000
FS( 134 ),1423654.060749999900,1312875.095749999600,1408729.391000000100,1389694.189250000300,1424248.426999999900,1250000.000000000000,1391523.833749999800,1371820.760999999700,10972545.758499999000
FS( 135 ),1471551.174000000100,1308544.344499999900,1412313.460999999900,1408231.795750000300,1427951.965999999800,1250000.000000000000,1385440.870500000000,1371820.760999999700,11035854.372750001000
FS( 136 ),1487460.462499999900,1312875.095749999600,1407295.763000000300,1401611.222000000300,1427951.965999999800,1250000.000000000000,1385440.870500000000,1362741.116999999900,11035376.496750001000
FS( 137 ),1479505.818250000000,1312875.095749999600,1401919.658000000100,1401611.222000000300,1424248.426999999900,1250000.000000000000,1391523.833749999800,1368226.735249999900,11029910.789999999000
FS( 138 ),1479505.818250000000,1304213.593250000200,1400127.622999999900,1394990.648250000300,1424248.426999999900,1250000.000000000000,1391523.833749999800,1362741.116999999900,11007351.060500002000
FS( 139 ),1495415.106750000000,1316339.696750000100,1405503.728000000100,1401611.222000000300,1436284.928749999700,1250000.000000000000,1397736.221750000000,1368226.735249999900,11071117.639250001000
FS( 140 ),1511324.395250000100,1308544.344499999900,1408729.391000000100,1401611.222000000300,1419619.003249999800,1250000.000000000000,1391523.833749999800,1371820.760999999700,11063172.950749999000
FS( 141 ),1490676.169750000100,1304213.593250000200,1414105.496000000000,1394990.648250000300,1414989.579500000000,1250000.000000000000,1379228.482499999900,1366524.301999999700,11014728.271250000000
FS( 142 ),1509801.165500000400,1312875.095749999600,1419123.194000000100,1394990.648250000300,1427951.965999999800,1250000.000000000000,1379228.482499999900,1371820.760999999700,11065791.313000001000
FS( 143 ),1501846.521250000500,1304213.593250000200,1424499.299000000100,1413528.254750000300,1427951.965999999800,1250000.000000000000,1379228.482499999900,1362741.116999999900,11064009.233750002000
FS( 144 ),1503369.750999999900,1308544.344499999900,1419123.194000000100,1408231.795750000300,1414989.579500000000,1250000.000000000000,1360850.168000000100,1366524.301999999700,11031633.134749999000
FS( 145 ),1497107.584250000300,1304213.593250000200,1400127.622999999900,1401611.222000000300,1414989.579500000000,1250000.000000000000,1360850.168000000100,1359147.091249999800,10988046.861250000000
FS( 146 ),1495415.106750000000,1300748.992249999900,1384716.122000000200,1389694.189250000300,1411286.040500000100,1250000.000000000000,1360850.168000000100,1355553.065499999800,10948263.684250001000
FS( 147 ),1503369.750999999900,1304213.593250000200,1405503.728000000100,1389694.189250000300,1419619.003249999800,1250000.000000000000,1348554.816749999800,1361038.683750000100,10981993.765250001000
FS( 148 ),1516232.580000000100,1312875.095749999600,1415897.531000000000,1394990.648250000300,1419619.003249999800,1250000.000000000000,1366933.131249999600,1373712.353499999700,11050260.343000000000
