代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,15114850.998249998000
真實報酬,5114850.998249998300

夏普值報酬,0.502785099825
夏普值風險,0.124665566313
夏普值,4.033071157468

預期報酬,23406.946355807719
風險,403760.044148015620
起點值,0.057972418755
找到最佳解世代,3606
找到最佳解實驗#,1
找到最佳解次數,36

投資組合檔數,4
1303(4),2353(19),3045(41),4904(44),
FS( 100 ),2989261.841999999700,3350734.968250000400,2823694.560499999700,2826109.436999999900,11989800.807749998000
FS( 101 ),3072611.381000000500,3404187.390000000100,2812683.500999999700,2898866.058000000200,12188348.330000000000
FS( 102 ),3015823.783000000300,3452353.308500000700,2818189.030749999900,2845742.176000000900,12132108.298250003000
FS( 103 ),3015823.783000000300,3476436.267750000100,2834705.620000000100,2837658.107000000300,12164623.777750000000
FS( 104 ),2979186.622999999700,3442367.691250001100,2818189.030749999900,2845742.176000000900,12085485.521000002000
FS( 105 ),3029562.718000000300,3563369.876750000300,2845716.679499999600,2875768.717999999900,12314417.992250001000
FS( 106 ),3056124.659000000900,3645604.371749999900,2878749.857999999500,2857290.845999999900,12437769.734749999000
FS( 107 ),3065283.949000000000,3626220.526500000600,2878749.857999999500,2906950.126999999900,12477204.460500000000
FS( 108 ),3025899.002000000300,3718440.638750000400,2851222.209249999800,2875768.717999999900,12471330.568000000000
FS( 109 ),2986514.055000000200,3790689.516500000400,2845716.679499999600,2864220.048000000400,12487140.299000001000
FS( 110 ),2986514.055000000200,3882322.239500000600,2890547.421749999700,2864220.048000000400,12623603.764250001000
FS( 111 ),2982850.339000000200,3853540.166250000200,2873244.328250000300,2849206.776999999800,12558841.610500000000
FS( 112 ),3039637.937000000400,3911691.702000000500,2896052.951499999500,2857290.845999999900,12704673.436500002000
FS( 113 ),3079022.884000000500,3863525.783500000800,2878749.857999999500,2849206.776999999800,12670505.302500002000
FS( 114 ),3185270.647999999600,3955158.506500000600,2884255.387749999800,2868839.516000000300,12893524.058250001000
FS( 115 ),3224655.594999999700,3838855.435000000500,2884255.387749999800,2860755.447000000200,12808521.864750002000
FS( 116 ),3198093.654000000100,3742523.598000000700,2896052.951499999500,2868839.516000000300,12705509.719500000000
FS( 117 ),3267704.258000000400,3868224.897500000400,2890547.421749999700,2883852.787000000000,12910329.364250001000
FS( 118 ),3320828.140000000600,3887608.742749999700,2923580.600249999700,2891936.856000000100,13023954.339000002000
FS( 119 ),3384027.241000000400,3940473.775250000400,3117060.645749999700,2883852.787000000000,13325414.449000001000
FS( 120 ),3396850.247000000000,3887608.742749999700,3095038.526749999700,2910414.728000000100,13289912.244500000000
FS( 121 ),3396850.247000000000,3931075.547250000800,3073016.407749999800,2898866.058000000200,13299808.260000000000
FS( 122 ),3396850.247000000000,3892307.856750001200,3050994.288749999800,2860755.447000000200,13200907.839500003000
FS( 123 ),3403261.750000000500,3906992.588000000900,3155599.353999999800,2875768.717999999900,13341622.410000002000
FS( 124 ),3363876.803000000300,3882322.239500000600,3172115.943250000000,2860755.447000000200,13279070.432750002000
FS( 125 ),3300677.702000000500,3858239.280249999800,3299529.631749999700,2868839.516000000300,13327286.130000001000
FS( 126 ),3310752.921000000100,3732537.980750000600,3316046.220999999400,2872304.116999999600,13231641.239749998000
FS( 127 ),3462797.135000000200,3906992.588000000900,3316046.220999999400,2891936.856000000100,13577772.800000001000
FS( 128 ),3503098.011000000400,3983940.579750000500,3310540.691249999700,2891936.856000000100,13689516.138000002000
FS( 129 ),3548894.461000000600,3989227.083000000600,3277507.512749999800,2887317.388000000300,13702946.444750002000
FS( 130 ),3429823.691000000100,3848841.052250000600,3255485.393750000300,2834193.506000000100,13368343.643000003000
FS( 131 ),3470124.566999999800,3838855.435000000500,3227957.745000000100,2845742.176000000900,13382679.923000002000
FS( 132 ),3523248.449000000000,3877623.125500001000,3299529.631749999700,2845742.176000000900,13546143.382250002000
FS( 133 ),3548894.461000000600,3983940.579750000500,3327057.280499999400,2868839.516000000300,13728731.837250000000
FS( 134 ),3536071.455000000100,3974542.351750000400,3321551.750749999700,2872304.116999999600,13704469.674500000000
FS( 135 ),3628580.284000000900,3993926.197000000200,3349865.903750000100,2883852.787000000000,13856225.171750002000
FS( 136 ),3655142.225000000100,3983940.579750000500,3321551.750749999700,2883852.787000000000,13844487.342500001000
FS( 137 ),3628580.284000000900,3916390.816000000600,3305035.161499999900,2868839.516000000300,13718845.777500002000
FS( 138 ),3688115.669000000200,3969843.237750000300,3299529.631749999700,2860755.447000000200,13818243.985500000000
FS( 139 ),3754978.486000000500,3979241.465750000400,3338854.844249999600,2891936.856000000100,13965011.652000001000
FS( 140 ),3748566.983000000000,3969843.237750000300,3294024.102000000000,2887317.388000000300,13899751.710750001000
FS( 141 ),3714677.610000000300,4129025.724500000000,3333349.314499999900,2895401.457000000400,14072454.106000001000
FS( 142 ),3681704.166000000200,4066175.074750000600,3333349.314499999900,2887317.388000000300,13968545.943250000000
FS( 143 ),3668881.160000000100,4027407.384250000600,3310540.691249999700,2891936.856000000100,13898766.091500001000
FS( 144 ),3595606.840000000800,4008023.539000001300,3316046.220999999400,2852671.378000000000,13772347.978000002000
FS( 145 ),3609345.775000000400,4046791.229500000400,3249979.863999999600,2845742.176000000900,13751859.044500001000
FS( 146 ),3774212.995000000100,4056776.846750000500,3272001.982999999500,2845742.176000000900,13948734.000750002000
FS( 147 ),3808102.368000000200,4008023.539000001300,3294024.102000000000,2849206.776999999800,13959356.786000002000
FS( 148 ),3701854.603999999800,3877623.125500001000,3310540.691249999700,2845742.176000000900,13735760.596750002000
FS( 149 ),3562633.396000000200,3708455.021500000300,3255485.393750000300,2841122.708000000100,13367696.519250002000
FS( 150 ),3489359.075999999900,3790689.516500000400,3255485.393750000300,2841122.708000000100,13376656.694250001000
FS( 151 ),3489359.075999999900,3742523.598000000700,3244474.334249999800,2814560.767000000000,13290917.775249999000
FS( 152 ),3462797.135000000200,3751921.826000000400,3299529.631749999700,2814560.767000000000,13328809.359750003000
FS( 153 ),3562633.396000000200,3795388.630500000400,3333349.314499999900,2837658.107000000300,13529029.448000001000
FS( 154 ),3542482.958000000100,3781291.288500000700,3321551.750749999700,2845742.176000000900,13491068.173250001000
FS( 155 ),3622168.781000000400,3810073.361750000600,3327057.280499999400,2849206.776999999800,13608506.200250000000
FS( 156 ),3681704.166000000200,3713154.135500000800,3349865.903750000100,2852671.378000000000,13597395.583250001000
FS( 157 ),3728416.544999999900,3742523.598000000700,3327057.280499999400,2852671.378000000000,13650668.801500002000
FS( 158 ),3761389.989000000100,3805374.247750000600,3415932.260749999900,2841122.708000000100,13823819.205500001000
FS( 159 ),3794363.433000000200,3989227.083000000600,3388404.612000000200,2849206.776999999800,14021201.905000001000
FS( 160 ),3748566.983000000000,3989227.083000000600,3382899.082250000000,2849206.776999999800,13969899.925250001000
FS( 161 ),3827336.877000000300,4003324.424999999800,3393910.141749999500,2857290.845999999900,14081862.289749999000
FS( 162 ),3827336.877000000300,4032693.887499999700,3382899.082250000000,2868839.516000000300,14111769.362749999000
FS( 163 ),3834664.309000000800,4032693.887499999700,3432448.850000000100,2857290.845999999900,14157097.892500002000
FS( 164 ),3847487.315000000400,4032693.887499999700,3355371.433499999300,2860755.447000000200,14096308.083000001000
FS( 165 ),3754978.486000000500,3940473.775250000400,3360876.963249999600,2860755.447000000200,13917084.671500001000
FS( 166 ),3688115.669000000200,3911691.702000000500,3366382.492999999300,2864220.048000000400,13830409.912000000000
FS( 167 ),3748566.983000000000,3940473.775250000400,3366382.492999999300,2864220.048000000400,13919643.299249999000
FS( 168 ),3794363.433000000200,4003324.424999999800,3366382.492999999300,2872304.116999999600,14036374.467999998000
FS( 169 ),3728416.544999999900,3959857.620500000200,3366382.492999999300,2868839.516000000300,13923496.174500000000
FS( 170 ),3602018.343000000300,3863525.783500000800,3338854.844249999600,2845742.176000000900,13650141.146750001000
FS( 171 ),3628580.284000000900,3892307.856750001200,3366382.492999999300,2845742.176000000900,13733012.809750002000
FS( 172 ),3748566.983000000000,4013310.042250000400,3388404.612000000200,2875768.717999999900,14026050.355250001000
FS( 173 ),3728416.544999999900,4003324.424999999800,3404921.201249999900,2868839.516000000300,14005501.687250001000
FS( 174 ),3774212.995000000100,3983940.579750000500,3366382.492999999300,2880388.185999999300,14004924.253749998000
FS( 175 ),3741239.551000000000,3993926.197000000200,3310540.691249999700,2868839.516000000300,13914545.955250001000
FS( 176 ),3781540.427000000100,4056776.846750000500,3333349.314499999900,2875768.717999999900,14047435.306250000000
FS( 177 ),3748566.983000000000,4119627.496500000400,3310540.691249999700,2880388.185999999300,14059123.356749998000
FS( 178 ),3714677.610000000300,4129025.724500000000,3333349.314499999900,2891936.856000000100,14068989.505000001000
FS( 179 ),3681704.166000000200,4124326.610500000900,3310540.691249999700,2891936.856000000100,14008508.323750002000
FS( 180 ),3728416.544999999900,4187177.260250000700,3333349.314499999900,2898866.058000000200,14147809.177750001000
FS( 181 ),3761389.989000000100,4240629.682000001000,3360876.963249999600,2903485.526000001000,14266382.160250001000
FS( 182 ),3787951.930000000200,4215959.333500000600,3388404.612000000200,2903485.526000001000,14295801.401500002000
FS( 183 ),3728416.544999999900,4100243.651250000100,3366382.492999999300,2903485.526000001000,14098528.215250000000
FS( 184 ),3688115.669000000200,4211260.219499999700,3393910.141749999500,2887317.388000000300,14180603.418249998000
FS( 185 ),3714677.610000000300,4221245.836750000700,3410426.730999999700,2903485.526000001000,14249835.703750001000
FS( 186 ),3714677.610000000300,4409797.786000000300,3399415.671499999700,2903485.526000001000,14427376.593500001000
FS( 187 ),3761389.989000000100,4419196.014000000400,3393910.141749999500,2903485.526000001000,14477981.670750000000
FS( 188 ),3781540.427000000100,4472648.435750000200,3388404.612000000200,2891936.856000000100,14534530.330750002000
FS( 189 ),3853898.818000000400,4612447.077250001000,3421437.790500000100,2910414.728000000100,14798198.413750002000
FS( 190 ),3827336.877000000300,4598349.735249999900,3443459.909500000100,2930047.466999999700,14799193.988750000000
FS( 191 ),3867637.753000000500,4559582.044750001300,3437954.379749999800,2936976.669000000200,14802150.846500002000
FS( 192 ),3860310.321000000000,4568980.272750000500,3443459.909500000100,2915034.196000000000,14787784.699250000000
FS( 193 ),3867637.753000000500,4636530.036500000400,3470987.558249999800,2915034.196000000000,14890189.543750001000
FS( 194 ),3880460.759000000500,4670598.613000000800,3470987.558249999800,2933512.068000000000,14955558.998250000000
FS( 195 ),3834664.309000000800,4796299.912499999600,3488290.651749999700,2930047.466999999700,15049302.340250000000
FS( 196 ),3953735.078999999900,4854451.448250000400,3493796.181499999900,2921963.398000000500,15223946.106749998000
FS( 197 ),4191876.618999999900,4854451.448250000400,3477279.592249999800,2921963.398000000500,15445571.057499999000
FS( 198 ),4224850.063000000100,4709366.303500000400,3371888.022750000000,2864220.048000000400,15170324.437250001000
FS( 199 ),4232177.495000000100,4791600.798500000500,3371888.022750000000,2883852.787000000000,15279519.103250001000
FS( 200 ),4324686.324000001000,4757532.222000000100,3415932.260749999900,2941596.137000000100,15439746.943750000000
FS( 201 ),4324686.324000001000,4757532.222000000100,3443459.909500000100,2926582.866000000400,15452261.321500000000
FS( 202 ),4284385.447999999900,4738148.376750000800,3399415.671499999700,2895401.457000000400,15317350.953250000000
FS( 203 ),4277973.945000000300,4951370.674499999700,3421437.790500000100,2895401.457000000400,15546183.867000001000
FS( 204 ),4265150.939000000200,4999536.593000001300,3465482.028499999500,2921963.398000000500,15652132.958500002000
FS( 205 ),4284385.447999999900,4926700.326000001300,3465482.028499999500,2921963.398000000500,15598531.200500000000
FS( 206 ),4245000.501000000200,4902617.366750001000,3477279.592249999800,2915034.196000000000,15539931.656000001000
FS( 207 ),4284385.447999999900,4781615.181250000400,3448965.439249999800,2915034.196000000000,15430000.264500001000
FS( 208 ),4277973.945000000300,4685283.344250001000,3482785.122000000000,2903485.526000001000,15349527.937250001000
FS( 209 ),4277973.945000000300,4438579.859250001600,3443459.909500000100,2933512.068000000000,15093525.781750001000
FS( 210 ),4232177.495000000100,4564281.158750000400,3437954.379749999800,2921963.398000000500,15156376.431500001000
FS( 211 ),4125929.731000000100,4390413.940750000100,3393910.141749999500,2906950.126999999900,14817203.940499999000
FS( 212 ),4112190.796000000600,4516115.240250000700,3432448.850000000100,2953144.807000000000,15013899.693250000000
FS( 213 ),4072805.849000000400,4510828.736999999700,3377393.552499999800,2948525.338999999700,14909553.477499999000
FS( 214 ),3993120.025999999600,4356345.364250000600,3443459.909500000100,2983171.349000000400,14776096.648750000000
FS( 215 ),3927173.137999999800,4308179.445750000900,3388404.612000000200,2941596.137000000100,14565353.332750000000
FS( 216 ),3900611.197000000200,4327563.291000001100,3355371.433499999300,2953144.807000000000,14536690.728500001000
FS( 217 ),3874049.256000000500,4612447.077250001000,3393910.141749999500,2999339.487000000200,14879745.962000001000
FS( 218 ),3927173.137999999800,4530212.582250000900,3437954.379749999800,2948525.338999999700,14843865.439000001000
FS( 219 ),3827336.877000000300,4215959.333500000600,3393910.141749999500,2860755.447000000200,14297961.799250001000
FS( 220 ),3900611.197000000200,4104942.765250000600,3432448.850000000100,2921963.398000000500,14359966.210250001000
FS( 221 ),3886872.262000000600,4114928.382500000300,3355371.433499999300,2868839.516000000300,14226011.594000001000
FS( 222 ),3927173.137999999800,4177779.032250001100,3338854.844249999600,2872304.116999999600,14316111.131499998000
FS( 223 ),3999531.529000000100,4245328.796000001000,3338854.844249999600,2875768.717999999900,14459483.887250001000
FS( 224 ),4105779.293000000500,4399812.168750000200,3299529.631749999700,2887317.388000000300,14692438.481500000000
FS( 225 ),4224850.063000000100,4588364.118000000700,3327057.280499999400,2891936.856000000100,15032208.317500001000
FS( 226 ),4198288.121999999500,4443278.973250000700,3316046.220999999400,2891936.856000000100,14849550.172249999000
FS( 227 ),4232177.495000000100,4380428.323499999900,3327057.280499999400,2891936.856000000100,14831599.955000000000
FS( 228 ),4224850.063000000100,4371030.095500000800,3344360.373999999800,2936976.669000000200,14877217.201500000000
FS( 229 ),4212027.057000000000,4395113.054750000100,3360876.963249999600,2933512.068000000000,14901529.142999999000
FS( 230 ),4245000.501000000200,4429181.631249999600,3415932.260749999900,2906950.126999999900,14997064.520000000000
FS( 231 ),4324686.324000001000,4404511.282750000200,3366382.492999999300,2898866.058000000200,14994446.157749999000
FS( 232 ),4224850.063000000100,4433880.745250000600,3321551.750749999700,2906950.126999999900,14887232.686000001000
FS( 233 ),4310947.389000000400,4612447.077250001000,3360876.963249999600,2933512.068000000000,15217783.497500002000
FS( 234 ),4298124.382999999400,4733449.262750000700,3344360.373999999800,2910414.728000000100,15286348.747750001000
FS( 235 ),4318274.821000001400,4694681.572250001100,3371888.022750000000,2915034.196000000000,15299878.612000003000
FS( 236 ),4324686.324000001000,4661200.384999999800,3366382.492999999300,2918498.797000000300,15270767.999000000000
FS( 237 ),4271562.441999999800,4709366.303500000400,3338854.844249999600,2906950.126999999900,15226733.716750000000
FS( 238 ),4310947.389000000400,4709366.303500000400,3355371.433499999300,2915034.196000000000,15290719.322000001000
FS( 239 ),4271562.441999999800,4612447.077250001000,3360876.963249999600,2915034.196000000000,15159920.678500002000
FS( 240 ),4284385.447999999900,4612447.077250001000,3338854.844249999600,2933512.068000000000,15169199.437500000000
FS( 241 ),4331097.827000001400,4675297.727000000900,3360876.963249999600,2941596.137000000100,15308868.654250002000
FS( 242 ),4331097.827000001400,4738148.376750000800,3355371.433499999300,2918498.797000000300,15343116.434250003000
FS( 243 ),4331097.827000001400,4830368.489000001000,3382899.082250000000,2945060.737999999900,15489426.136250002000
FS( 244 ),4251412.004000000700,4786901.684500000400,3371888.022750000000,2918498.797000000300,15328700.508250002000
FS( 245 ),4218438.559999999600,4772216.953250000300,3360876.963249999600,2918498.797000000300,15270031.273500001000
FS( 246 ),4212027.057000000000,4612447.077250001000,3393910.141749999500,2933512.068000000000,15151896.344000001000
FS( 247 ),4191876.618999999900,4588364.118000000700,3366382.492999999300,2921963.398000000500,15068586.627999999000
FS( 248 ),4245000.501000000200,4588364.118000000700,3360876.963249999600,2921963.398000000500,15116204.980250001000
FS( 249 ),4304535.885999999000,4573679.386750000500,3360876.963249999600,2921963.398000000500,15161055.634000000000
FS( 250 ),4304535.885999999000,4631830.922499999400,3349865.903750000100,2926582.866000000400,15212815.578250000000
FS( 251 ),4310947.389000000400,4554882.930749999400,3327057.280499999400,2921963.398000000500,15114850.998249998000
