代數,10000
粒子數,10
旋轉角度上界,0.0004
旋轉角度下界,0.0004
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000
最後資金,13369174.307499999000
真實報酬,3369174.307499999200

夏普值報酬,0.328217430750
夏普值風險,0.085561517757
夏普值,3.836040305881

預期報酬,13296.230951588854
風險,206935.508938875190
起點值,0.064253017859
找到最佳解世代,3549
找到最佳解實驗#,1
找到最佳解次數,50

投資組合檔數,6
2002(7),2354(20),2881(30),2892(39),3045(42),4938(46),
FS( 24 ),1715261.445000000300,1661268.754000000200,1785878.301999999900,1741067.727999999900,1669544.406999999900,1773603.882999999900,10346628.518999999000
FS( 25 ),1695588.883000000100,1623367.213750000100,1715789.821999999700,1693917.295999999900,1644455.916999999700,1700847.261999999900,10073970.393749999000
FS( 26 ),1689535.787000000200,1614496.640500000000,1742073.001999999900,1699014.639999999900,1646128.482999999500,1686152.575000000000,10077405.127499999000
FS( 27 ),1702398.616000000200,1623367.213750000100,1753462.379999999900,1699014.639999999900,1678534.449249999600,1668949.038999999900,10125730.338000000000
FS( 28 ),1689535.787000000200,1614496.640500000000,1749957.955999999800,1688819.952000000000,1682088.651999999800,1686152.575000000000,10111055.562500000000
FS( 29 ),1699372.068000000200,1609926.951250000200,1785878.301999999900,1707934.991999999900,1694632.896999999900,1721276.461000000100,10219025.671250001000
FS( 30 ),1712234.897000000100,1623367.213750000100,1784126.089999999900,1693917.295999999900,1683761.217999999400,1765002.115000000000,10262412.829750000000
FS( 31 ),1722071.178000000300,1683848.395000000000,1797267.679999999700,1713032.335999999900,1687524.491499999500,1782205.651000000100,10385953.731500000000
FS( 32 ),1732664.095999999900,1694869.410250000200,1825741.124999999500,1727050.031999999900,1696305.462999999800,1788298.569999999800,10464932.696249999000
FS( 33 ),1739473.829000000100,1706159.230749999900,1800772.103999999800,1721952.687999999800,1705295.505249999700,1791165.826000000100,10464823.183000000000
FS( 34 ),1739473.829000000100,1732770.950500000000,1770546.446999999700,1702837.648000000000,1705295.505249999700,1881484.389999999900,10532412.769750001000
FS( 35 ),1759903.028000000400,1723900.377249999900,1793325.203000000000,1721952.687999999800,1712403.910749999600,1855320.679000000200,10566809.886000000000
FS( 36 ),1777305.679000000200,1719330.687999999800,1865603.947999999900,1735970.383999999800,1714285.547499999600,1872524.214999999900,10685024.461499998000
FS( 37 ),1773522.494000000400,1715029.804000000200,1865603.947999999900,1741067.727999999900,1719721.386999999900,1832024.223999999900,10646973.584999999000
FS( 38 ),1787141.960000000200,1728470.066500000200,1884440.227000000000,1783120.815999999900,1730383.995249999700,1881484.389999999900,10795045.454750001000
FS( 39 ),1787141.960000000200,1728470.066500000200,1874803.061000000000,1783120.815999999900,1723275.589749999600,1855320.679000000200,10752136.172249999000
FS( 40 ),1787141.960000000200,1721749.935250000100,1869108.371999999700,1769103.119999999900,1728711.429249999800,1855320.679000000200,10731139.495499998000
FS( 41 ),1793951.693000000200,1726050.819249999900,1905028.717999999900,1779297.808000000000,1744809.876999999900,1878258.727000000200,10827401.642250000000
FS( 42 ),1793951.693000000200,1783575.142750000100,1907218.982999999800,1779297.808000000000,1748364.079749999800,1884351.645999999700,10896763.352500001000
FS( 43 ),1780332.227000000400,1788413.637250000100,1876555.272999999800,1751262.416000000000,1719721.386999999900,1878258.727000000200,10794547.667250000000
FS( 44 ),1790925.145000000500,1797821.821000000000,1899334.028999999600,1783120.815999999900,1665990.204249999700,1907648.101000000000,10844844.116249999000
FS( 45 ),1790925.145000000500,1785994.390000000100,1882249.961999999800,1779297.808000000000,1635465.874749999700,1872524.214999999900,10746461.394750001000
FS( 46 ),1793951.693000000200,1788413.637250000100,1922112.784999999900,1816253.551999999900,1644455.916999999700,1863922.447000000400,10829114.031250002000
FS( 47 ),1793951.693000000200,1776586.206249999600,1918608.360999999800,1812430.543999999800,1653445.959249999800,1872524.214999999900,10827550.978499999000
FS( 48 ),1797734.878000000500,1769328.464499999800,1916418.095999999700,1807333.200000000000,1646128.482999999500,1813745.466999999900,10750692.588500001000
FS( 49 ),1804544.611000000000,1790832.884499999700,1929997.738999999800,1821350.895999999900,1642574.280249999600,1856395.899999999900,10845700.310749998000
FS( 50 ),1797734.878000000500,1769328.464499999800,1922112.784999999900,1816253.551999999900,1642574.280249999600,1819838.386000000200,10767846.345750000000
FS( 51 ),1807571.159000000200,1757501.033499999900,1907218.982999999800,1821350.895999999900,1631911.672000000000,1853528.644000000100,10779086.387499999000
FS( 52 ),1800761.426000000200,1743254.355250000000,1884440.227000000000,1798412.848000000000,1642574.280249999600,1841342.806000000100,10710789.942499999000
FS( 53 ),1800761.426000000200,1748092.849750000300,1865603.947999999900,1788218.159999999900,1635465.874749999700,1832024.223999999900,10670170.482500000000
FS( 54 ),1784115.412000000200,1724169.182500000100,1857718.994000000200,1765280.112000000000,1624803.266499999700,1783280.872000000200,10539371.839000000000
FS( 55 ),1807571.159000000200,1740835.108000000000,1863413.682999999700,1788218.159999999900,1635465.874749999700,1777187.953000000200,10612695.937749999000
FS( 56 ),1835566.728000000400,1779005.453499999800,1884440.227000000000,1793315.504000000000,1633584.237999999700,1810878.211000000100,10736794.361499999000
FS( 57 ),1828000.358000000200,1779005.453499999800,1890134.916000000000,1788218.159999999900,1639020.077499999700,1829156.968000000100,10753539.933000000000
FS( 58 ),1821190.625000000200,1771747.711750000200,1886192.438999999800,1779297.808000000000,1617485.790249999800,1825931.304999999900,10701849.679000000000
FS( 59 ),1797734.878000000500,1779005.453499999800,1854214.570000000100,1774200.463999999900,1610377.384749999500,1813745.466999999900,10629282.217250001000
FS( 60 ),1818164.077000000300,1812068.499250000100,1852024.304999999700,1774200.463999999900,1642574.280249999600,1825931.304999999900,10724966.930499999000
FS( 61 ),1804544.611000000000,1783575.142750000100,1825741.124999999500,1765280.112000000000,1617485.790249999800,1807652.548000000200,10604283.329000000000
FS( 62 ),1793951.693000000200,1783575.142750000100,1789820.778999999600,1755085.423999999900,1660554.364749999700,1685794.168000000100,10468785.571499998000
FS( 63 ),1766712.761000000200,1793252.131749999900,1797267.679999999700,1746165.071999999900,1651564.322499999800,1682926.912000000000,10437892.879250001000
FS( 64 ),1793951.693000000200,1793252.131749999900,1797267.679999999700,1735970.383999999800,1665990.204249999700,1737763.183000000000,10524199.276000001000
FS( 65 ),1780332.227000000400,1807498.810000000100,1789820.778999999600,1741067.727999999900,1660554.364749999700,1774320.697000000400,10553598.605750000000
FS( 66 ),1753093.295000000400,1807498.810000000100,1793325.203000000000,1746165.071999999900,1665990.204249999700,1743856.102000000200,10509932.686249999000
FS( 67 ),1759903.028000000400,1819326.240999999900,1848519.880999999800,1769103.119999999900,1682088.651999999800,1783280.872000000200,10662225.794000000000
FS( 68 ),1756119.843000000300,1835992.166500000100,1838882.714999999900,1755085.423999999900,1660554.364749999700,1780413.615999999900,10627052.129250001000
FS( 69 ),1777305.679000000200,1833572.919250000000,1854214.570000000100,1765280.112000000000,1680207.015249999900,1765002.115000000000,10675586.410499999000
FS( 70 ),1769739.309000000400,1826315.177500000000,1846329.615999999900,1765280.112000000000,1676652.812499999500,1734537.520000000000,10618858.547000000000
FS( 71 ),1787141.960000000200,1824164.735500000200,1897581.816999999800,1765280.112000000000,1689197.057499999600,1673608.330000000100,10636978.012000000000
FS( 72 ),1759903.028000000400,1766909.217249999800,1861661.470999999700,1727050.031999999900,1703622.939249999600,1652462.317000000000,10471613.004499998000
FS( 73 ),1766712.761000000200,1809649.251999999900,1895829.604999999700,1735970.383999999800,1717839.750249999800,1691887.087000000100,10617892.839249998000
FS( 74 ),1777305.679000000200,1776586.206249999600,1874803.061000000000,1718129.679999999900,1728711.429249999800,1664648.155000000000,10540188.210499998000
FS( 75 ),1777305.679000000200,1776586.206249999600,1846329.615999999900,1707934.991999999900,1732265.631999999800,1676833.993000000000,10517260.118249999000
FS( 76 ),1739473.829000000100,1719599.493249999800,1785878.301999999900,1699014.639999999900,1750036.645749999700,1664648.155000000000,10358655.064999999000
FS( 77 ),1753093.295000000400,1779005.453499999800,1820046.436000000000,1713032.335999999900,1746482.442999999500,1697980.006000000100,10509643.969500002000
FS( 78 ),1777305.679000000200,1776586.206249999600,1825741.124999999500,1713032.335999999900,1732265.631999999800,1682926.912000000000,10507861.890249999000
FS( 79 ),1784115.412000000200,1788413.637250000100,1837130.502999999800,1735970.383999999800,1721393.952999999700,1667515.411000000100,10534543.300249999000
FS( 80 ),1780332.227000000400,1797821.821000000000,1857718.994000000200,1751262.416000000000,1726829.792499999500,1725577.345000000000,10639546.595500002000
FS( 81 ),1777305.679000000200,1783575.142750000100,1848519.880999999800,1741067.727999999900,1735819.834749999700,1734537.520000000000,10620829.785499999000
FS( 82 ),1787141.960000000200,1783575.142750000100,1869108.371999999700,1741067.727999999900,1724948.155749999900,1743856.102000000200,10649701.460500000000
FS( 83 ),1787141.960000000200,1835992.166500000100,1952338.441999999800,1760182.767999999900,1721393.952999999700,1752816.277000000000,10809869.566500001000
FS( 84 ),1793951.693000000200,1835992.166500000100,1967670.296999999800,1765280.112000000000,1741255.674249999500,1756041.939999999900,10860195.882749999000
FS( 85 ),1797734.878000000500,1899967.815999999900,1956280.919000000000,1765280.112000000000,1780560.975249999700,1701205.669000000200,10901034.369250000000
FS( 86 ),1807571.159000000200,1930880.419749999900,1975117.197999999900,1769103.119999999900,1780560.975249999700,1713391.507000000000,10976628.378999999000
FS( 87 ),1804544.611000000000,1942707.850750000000,1971612.774000000000,1769103.119999999900,1773452.569749999800,1728444.601000000000,10989869.526500000000
FS( 88 ),1790925.145000000500,1942707.850750000000,1960223.395999999700,1765280.112000000000,1775125.135749999700,1691887.087000000100,10926152.726499999000
FS( 89 ),1800761.426000000200,1945127.098000000200,1952338.441999999800,1751262.416000000000,1766344.164249999700,1689019.831000000000,10904857.377250001000
FS( 90 ),1800761.426000000200,1902387.063250000100,1933502.162999999500,1732147.375999999900,1780560.975249999700,1679701.248999999800,10829064.252499999000
FS( 91 ),1784115.412000000200,1940557.408749999900,1937444.639999999900,1732147.375999999900,1753799.919249999600,1701205.669000000200,10849274.424999999000
FS( 92 ),1804544.611000000000,1952384.839749999800,1975117.197999999900,1769103.119999999900,1771570.932999999700,1758909.195999999800,11031633.897750000000
FS( 93 ),1793951.693000000200,1966631.518000000200,1971612.774000000000,1765280.112000000000,1768016.730249999600,1877541.912999999900,11143038.740250001000
FS( 94 ),1784115.412000000200,1954804.087000000100,1926055.261999999900,1732147.375999999900,1751918.282499999500,1962842.779000000300,11111887.198500000000
FS( 95 ),1780332.227000000400,1997544.121749999900,1952338.441999999800,1751262.416000000000,1775125.135749999700,1966068.442000000000,11222674.784500001000
FS( 96 ),1784115.412000000200,1978458.949000000000,1952338.441999999800,1760182.767999999900,1768016.730249999600,2045276.388999999700,11288392.690250000000
FS( 97 ),1780332.227000000400,1985716.690749999800,1916418.095999999700,1751262.416000000000,1751918.282499999500,2045276.388999999700,11230928.101250000000
FS( 98 ),1784115.412000000200,1990286.379999999900,1914665.883999999800,1765280.112000000000,1764462.527499999600,2048143.645000000000,11266957.960499998000
FS( 99 ),1790925.145000000500,2026037.478249999700,1929997.738999999800,1779297.808000000000,1777006.772499999700,2081833.902999999900,11385102.845750000000
FS( 100 ),1793951.693000000200,2061519.771250000000,1952338.441999999800,1788218.159999999900,1768016.730249999600,2178962.200000000200,11543010.996500000000
FS( 101 ),1777305.679000000200,2087862.685750000200,1937444.639999999900,1783120.815999999900,1768016.730249999600,2285767.486000000000,11639522.036999999000
FS( 102 ),1793951.693000000200,2059369.329250000200,1956280.919000000000,1788218.159999999900,1769898.366999999600,2212652.457999999600,11580374.926250000000
FS( 103 ),1784115.412000000200,2097270.869500000000,1937444.639999999900,1769103.119999999900,1759026.687999999600,2230931.214999999900,11577895.944499999000
FS( 104 ),1793951.693000000200,2073616.007500000300,1941387.116999999900,1774200.463999999900,1755472.485249999700,2294727.660999999800,11633359.427749999000
FS( 105 ),1800761.426000000200,2073616.007500000300,1929997.738999999800,1779297.808000000000,1768016.730249999600,2261395.810000000100,11613089.520750001000
FS( 106 ),1800761.426000000200,2061519.771250000000,1948834.017999999700,1779297.808000000000,1775125.135749999700,2218745.376999999900,11584287.536000000000
FS( 107 ),1777305.679000000200,2097270.869500000000,1897581.816999999800,1751262.416000000000,1771570.932999999700,2261395.810000000100,11556391.524500001000
FS( 108 ),1787141.960000000200,2092432.374999999800,1855966.782000000100,1732147.375999999900,1768016.730249999600,2261395.810000000100,11497105.033250000000
FS( 109 ),1807571.159000000200,2135172.409749999600,1912913.671999999800,1751262.416000000000,1803976.899249999600,2279674.566999999800,11690575.123000000000
FS( 110 ),1807571.159000000200,2192427.927999999800,1933502.162999999500,1774200.463999999900,1812757.870749999800,2243117.052999999800,11763580.637750000000
FS( 111 ),1814380.892000000200,2161515.324249999600,1941387.116999999900,1755085.423999999900,1785996.814749999700,2243117.052999999800,11701486.624999998000
FS( 112 ),1814380.892000000200,2054530.834750000200,1967670.296999999800,1765280.112000000000,1791432.654249999700,2258170.146999999900,11651468.936999999000
FS( 113 ),1814380.892000000200,2075766.449500000100,1937444.639999999900,1755085.423999999900,1803976.899249999600,2233798.470999999400,11620456.775749998000
FS( 114 ),1784115.412000000200,2023618.231000000100,1920360.572999999900,1751262.416000000000,1785996.814749999700,2178962.200000000200,11444319.646749999000
FS( 115 ),1784115.412000000200,2078185.696749999900,1916418.095999999700,1732147.375999999900,1777006.772499999700,2188280.781999999700,11476158.135249998000
FS( 116 ),1784115.412000000200,2099690.116750000500,1912913.671999999800,1741067.727999999900,1773452.569749999800,2194373.700999999900,11505617.199500000000
FS( 117 ),1780332.227000000400,2075766.449500000100,1891887.127999999800,1735970.383999999800,1759026.687999999600,2285767.486000000000,11528754.362499999000
FS( 118 ),1784115.412000000200,2037864.909249999800,1873050.848999999900,1727050.031999999900,1794986.856999999800,2227705.551999999700,11444777.611250000000
FS( 119 ),1762929.576000000400,2047273.093000000100,1834940.237999999400,1702837.648000000000,1762580.890750000000,2178962.200000000200,11289527.645750001000
FS( 120 ),1784115.412000000200,2078185.696749999900,1837130.502999999800,1727050.031999999900,1787669.380749999800,2182187.862999999900,11396342.887499999000
FS( 121 ),1807571.159000000200,2026037.478249999700,1865603.947999999900,1746165.071999999900,1821747.912999999700,2121258.673000000400,11388388.243249999000
FS( 122 ),1800761.426000000200,2087862.685750000200,1901524.294000000000,1746165.071999999900,1802095.262499999700,2239891.389999999700,11578304.130249999000
FS( 123 ),1800761.426000000200,2075766.449500000100,1920360.572999999900,1741067.727999999900,1812757.870749999800,2218745.376999999900,11569463.424249999000
FS( 124 ),1828000.358000000200,2073616.007500000300,1929997.738999999800,1751262.416000000000,1812757.870749999800,2218745.376999999900,11614383.768250000000
FS( 125 ),1824973.810000000300,2061519.771250000000,1920360.572999999900,1741067.727999999900,1821747.912999999700,2206559.538999999400,11576233.334249998000
FS( 126 ),1838593.276000000300,2063939.018500000500,1933502.162999999500,1755085.423999999900,1821747.912999999700,2224838.295999999600,11637710.090500001000
FS( 127 ),1835566.728000000400,2068777.513000000000,1937444.639999999900,1751262.416000000000,1803976.899249999600,2221612.632999999900,11618644.829249999000
FS( 128 ),1838593.276000000300,2042703.403750000100,1948834.017999999700,1760182.767999999900,1821747.912999999700,2233798.470999999400,11645863.849749999000
FS( 129 ),1828000.358000000200,2047273.093000000100,1956280.919000000000,1765280.112000000000,1857708.081999999700,2264263.065999999600,11718809.629999999000
FS( 130 ),1814380.892000000200,2033026.414750000000,1948834.017999999700,1765280.112000000000,1884469.137999999600,2255302.890999999800,11701297.465750001000
FS( 131 ),1828000.358000000200,2045122.651000000100,1937444.639999999900,1760182.767999999900,1875479.095749999900,2282541.823000000300,11728775.335750001000
FS( 132 ),1797734.878000000500,1992705.627249999900,1865603.947999999900,1721952.687999999800,1830737.955249999600,2227705.551999999700,11436444.648499999000
FS( 133 ),1814380.892000000200,1990286.379999999900,1884440.227000000000,1721952.687999999800,1812757.870749999800,2203333.875999999700,11427155.933750000000
FS( 134 ),1831783.543000000300,2011790.799999999600,1918608.360999999800,1755085.423999999900,1884469.137999999600,2325192.255999999600,11726933.521999998000
FS( 135 ),1831783.543000000300,2071196.760249999800,1908971.195000000100,1755085.423999999900,1902449.222499999700,2355656.850999999800,11825146.995749999000
FS( 136 ),1824973.810000000300,2014210.047249999800,1890134.916000000000,1735970.383999999800,1947190.362999999700,2310139.162000000000,11722622.682250001000
FS( 137 ),1828000.358000000200,2054530.834750000200,1933502.162999999500,1755085.423999999900,1992140.574249999600,2343471.012999999800,11906734.366999999000
FS( 138 ),1835566.728000000400,2049692.340249999900,1916418.095999999700,1732147.375999999900,1947190.362999999700,2297953.324000000000,11778972.227249999000
FS( 139 ),1814380.892000000200,2033026.414750000000,1907218.982999999800,1727050.031999999900,1902449.222499999700,2322325.000000000000,11706454.544250000000
FS( 140 ),1800761.426000000200,1999963.368999999900,1895829.604999999700,1721952.687999999800,1947190.362999999700,2346696.676000000000,11712398.127000000000
FS( 141 ),1804544.611000000000,1966631.518000000200,1893639.339999999900,1732147.375999999900,1947190.362999999700,2380028.526999999800,11724185.734999999000
FS( 142 ),1835566.728000000400,1992705.627249999900,1908971.195000000100,1732147.375999999900,1911439.264749999600,2498661.243999999500,11879495.434999999000
FS( 143 ),1842376.461000000100,2009371.552750000300,1929997.738999999800,1746165.071999999900,1947190.362999999700,2449917.892000000000,11925023.079749998000
FS( 144 ),1838593.276000000300,2030607.167500000000,1956280.919000000000,1751262.416000000000,1947190.362999999700,2440957.716999999700,11964895.858500000000
FS( 145 ),1842376.461000000100,2042703.403750000100,1952338.441999999800,1765280.112000000000,1947190.362999999700,2437732.054000000000,11987624.835749999000
FS( 146 ),1831783.543000000300,2056950.082000000200,1948834.017999999700,1765280.112000000000,1947190.362999999700,2456010.810999999800,12006052.928999998000
FS( 147 ),1838593.276000000300,2063939.018500000500,1979059.674999999600,1769103.119999999900,1947190.362999999700,2456010.810999999800,12053900.263500001000
FS( 148 ),1842376.461000000100,2061519.771250000000,1971612.774000000000,1765280.112000000000,1956180.405249999600,2590055.029000000100,12187028.552499998000
FS( 149 ),1821190.625000000200,2049692.340249999900,1963727.820000000100,1746165.071999999900,1938200.320749999700,2562816.097000000100,12081796.274999999000
FS( 150 ),1842376.461000000100,2047273.093000000100,1933502.162999999500,1746165.071999999900,1875479.095749999900,2620519.624000000300,12065319.508749999000
FS( 151 ),1821190.625000000200,2030607.167500000000,1933502.162999999500,1755085.423999999900,1911439.264749999600,2617652.367999999800,12069481.012249999000
FS( 152 ),1818164.077000000300,2002113.810999999800,1933502.162999999500,1751262.416000000000,1884469.137999999600,2596147.947999999900,11985663.552999999000
FS( 153 ),1811354.344000000300,1992705.627249999900,1979059.674999999600,1769103.119999999900,1893459.180249999500,2593280.691999999800,12038966.638499999000
FS( 154 ),1824973.810000000300,2009371.552750000300,1986506.575999999700,1774200.463999999900,1920429.306999999800,2556723.177999999800,12072208.887749998000
FS( 155 ),1814380.892000000200,1976039.701750000000,1975117.197999999900,1774200.463999999900,1929419.349249999500,2465329.392999999700,11934490.997999998000
FS( 156 ),1797734.878000000500,1942707.850750000000,1971612.774000000000,1765280.112000000000,1929419.349249999500,2535218.757999999400,11941977.721999999000
FS( 157 ),1797734.878000000500,1947546.345249999800,2028121.610999999800,1765280.112000000000,1929419.349249999500,2492568.324999999700,11960674.620499998000
FS( 158 ),1807571.159000000200,1907225.557749999700,2024617.186999999900,1755085.423999999900,1938200.320749999700,2510847.081999999500,11943550.730499998000
FS( 159 ),1824973.810000000300,1919052.988750000300,2032064.087999999500,1765280.112000000000,1929419.349249999500,2605466.529999999800,12076260.877999999000
FS( 160 ),1824973.810000000300,1916633.741500000200,2054842.844000000000,1755085.423999999900,1938200.320749999700,2614426.704999999600,12104166.845249999000
FS( 161 ),1835566.728000000400,1909644.804999999900,2130626.012999999800,1774200.463999999900,1965170.447499999800,2678223.150999999600,12293435.608500000000
FS( 162 ),1818164.077000000300,1919052.988750000300,2130626.012999999800,1779297.808000000000,1992140.574249999600,2690408.988999999600,12329694.449999999000
FS( 163 ),1800761.426000000200,1926310.730500000300,2149462.291999999000,1755085.423999999900,1938200.320749999700,2657077.137999999800,12226901.331249999000
FS( 164 ),1793951.693000000200,1883301.890499999700,2145957.867999999800,1765280.112000000000,1983150.531999999900,2648116.963000000000,12219763.058499999000
FS( 165 ),1793951.693000000200,1869055.212250000300,2119236.634999999800,1755085.423999999900,1983150.531999999900,2623745.287000000000,12144228.783250000000
FS( 166 ),1793951.693000000200,1888140.385000000000,2111789.733999999700,1751262.416000000000,1965170.447499999800,2648116.963000000000,12158435.638499999000
FS( 167 ),1787141.960000000200,1921472.235999999800,2089010.978000000100,1741067.727999999900,1956180.405249999600,2726966.503000000000,12221843.810250001000
FS( 168 ),1787141.960000000200,1942707.850750000000,2126683.535999999800,1751262.416000000000,1947190.362999999700,2754563.841999999700,12309553.967750000000
FS( 169 ),1773522.494000000400,1921472.235999999800,2111789.733999999700,1741067.727999999900,1911439.264749999600,2726966.503000000000,12186261.959750000000
FS( 170 ),1769739.309000000400,1899967.815999999900,2172241.048000000000,1741067.727999999900,1956180.405249999600,2726966.503000000000,12266166.809250001000
FS( 171 ),1759903.028000000400,1907225.557749999700,2255909.170999999200,1735970.383999999800,1956180.405249999600,2733059.422000000300,12348251.967999998000
FS( 172 ),1773522.494000000400,1914214.494250000000,2244519.792999999600,1751262.416000000000,1956180.405249999600,2748470.922999999500,12388174.525500000000
FS( 173 ),1753093.295000000400,1899967.815999999900,2180126.001999999400,1741067.727999999900,1983150.531999999900,2724099.247000000000,12281508.619999999000
FS( 174 ),1742500.377000000300,1888140.385000000000,2172241.048000000000,1735970.383999999800,1947190.362999999700,2657077.137999999800,12143123.695000000000
FS( 175 ),1753093.295000000400,1907225.557749999700,2168736.623999999800,1735970.383999999800,1974160.489749999700,2675355.895000000000,12214546.245499998000
FS( 176 ),1766712.761000000200,1909644.804999999900,2225245.460999999700,1746165.071999999900,1956180.405249999600,2745245.260000000200,12349197.764249999000
FS( 177 ),1773522.494000000400,1933299.667000000100,2225245.460999999700,1751262.416000000000,1974160.489749999700,2775709.854999999500,12433204.382750001000
FS( 178 ),1777305.679000000200,1995124.874500000200,2213856.082999999600,1751262.416000000000,2009911.587999999800,2739152.340999999500,12486616.981500000000
FS( 179 ),1777305.679000000200,2002113.810999999800,2187572.902999999900,1751262.416000000000,1992140.574249999600,2833771.788999999400,12544171.172249999000
FS( 180 ),1766712.761000000200,1985716.690749999800,2206409.181999999600,1755085.423999999900,2000921.545749999800,2711913.409000000000,12426763.012499999000
FS( 181 ),1759903.028000000400,1966631.518000000200,2176183.524999999400,1751262.416000000000,1992140.574249999600,2638798.380999999600,12284923.442250000000
FS( 182 ),1777305.679000000200,1990286.379999999900,2195019.803999999500,1760182.767999999900,1983150.531999999900,2678223.150999999600,12384172.313999999000
FS( 183 ),1759903.028000000400,1959373.776250000300,2126683.535999999800,1746165.071999999900,1983150.531999999900,2635931.124999999500,12211211.069250001000
FS( 184 ),1769739.309000000400,1990286.379999999900,2142015.390999999400,1755085.423999999900,1983150.531999999900,2596147.947999999900,12236428.984000001000
FS( 185 ),1793951.693000000200,2002113.810999999800,2157347.245999999300,1760182.767999999900,1974160.489749999700,2611559.449000000000,12299319.456749998000
FS( 186 ),1762929.576000000400,2014210.047249999800,2130626.012999999800,1765280.112000000000,1965170.447499999800,2587187.772999999600,12225407.968750000000
FS( 187 ),1769739.309000000400,2052111.587499999700,2198962.280999999500,1765280.112000000000,2000921.545749999800,2638798.380999999600,12425817.216249999000
