1,3,2354(20) 2409(24) 9904(48) ,起點值,0.1798973086,預期報酬,37179.4968537150,風險,206670.6674697477,最佳解實驗#,8,最佳解世代數,3275,最佳解出現次數,11
2,5,2354(20) 2409(24) 3045(41) 4904(44) 8046(47) ,起點值,0.1831844772,預期報酬,32470.2578274458,風險,177254.4176523309,最佳解實驗#,1,最佳解世代數,4368,最佳解出現次數,50
3,2,2354(20) 2603(28) ,起點值,0.0610789492,預期報酬,28897.6309651424,風險,473119.3205970354,最佳解實驗#,1,最佳解世代數,3705,最佳解出現次數,50
4,2,1303(4) 1326(5) ,起點值,0.0521282975,預期報酬,17825.5680857571,風險,341955.6930626711,最佳解實驗#,1,最佳解世代數,3395,最佳解出現次數,50
5,4,1326(5) 2105(9) 2311(13) 2912(39) ,起點值,0.2778085338,預期報酬,30561.0335893090,風險,110007.5407198037,最佳解實驗#,1,最佳解世代數,3300,最佳解出現次數,50
6,1,2498(27) ,起點值,0.1862248945,預期報酬,57013.9746486654,風險,306156.5684626424,最佳解實驗#,1,最佳解世代數,4753,最佳解出現次數,50
7,3,2498(27) 2912(39) 3045(40) ,起點值,0.1554890611,預期報酬,22919.0639784988,風險,147399.8480432423,最佳解實驗#,1,最佳解世代數,3835,最佳解出現次數,50
8,1,3045(40) ,起點值,0.1119957364,預期報酬,19736.9047640458,風險,176229.0726294528,最佳解實驗#,1,最佳解世代數,3289,最佳解出現次數,50
9,6,1216(2) 1301(3) 2412(24) 2801(28) 2912(39) 3045(40) ,起點值,0.2924748589,預期報酬,40452.4283934634,風險,138310.7886677000,最佳解實驗#,1,最佳解世代數,3515,最佳解出現次數,50
10,6,1216(2) 1303(4) 1722(7) 2412(24) 2912(39) 3045(40) ,起點值,0.3631772954,預期報酬,39278.6705041130,風險,108152.8801607882,最佳解實驗#,1,最佳解世代數,3148,最佳解出現次數,50
11,4,1216(2) 1301(3) 1722(7) 2412(24) ,起點值,0.2637231349,預期報酬,28926.9021040642,風險,109686.6306867766,最佳解實驗#,1,最佳解世代數,4108,最佳解出現次數,39
12,5,2308(12) 2347(18) 2382(22) 2412(24) 3045(40) ,起點值,0.3012627902,預期報酬,23382.0432226716,風險,77613.4457560593,最佳解實驗#,1,最佳解世代數,3853,最佳解出現次數,44
13,8,1326(5) 2105(9) 2347(18) 2382(22) 2412(24) 2498(27) 2888(35) 3045(40) ,起點值,0.2244539079,預期報酬,20950.9823194443,風險,93342.0251741183,最佳解實驗#,2,最佳解世代數,3462,最佳解出現次數,29
14,4,2330(17) 2412(24) 2498(27) 2882(31) ,起點值,0.2494790943,預期報酬,21610.2175194016,風險,86621.3563144095,最佳解實驗#,35,最佳解世代數,3972,最佳解出現次數,2
15,5,1303(4) 2002(8) 2330(17) 2498(27) 2891(37) ,起點值,0.2027230775,預期報酬,28293.2116131934,風險,139565.8153993644,最佳解實驗#,6,最佳解世代數,3284,最佳解出現次數,3
16,3,1303(4) 2105(9) 3673(44) ,起點值,0.1356883379,預期報酬,20563.0739587548,風險,151546.3619103688,最佳解實驗#,1,最佳解世代數,4100,最佳解出現次數,50
17,2,1101(0) 3673(44) ,起點值,0.1170491763,預期報酬,44542.9905170919,風險,380549.3719257160,最佳解實驗#,1,最佳解世代數,3376,最佳解出現次數,47
18,3,2105(9) 2412(24) 3045(41) ,起點值,0.3056181976,預期報酬,27278.5675701104,風險,89257.0134512138,最佳解實驗#,1,最佳解世代數,4157,最佳解出現次數,17
19,4,2105(9) 2324(15) 2412(24) 3045(41) ,起點值,0.2641118606,預期報酬,28322.2163541906,風險,107235.6852633946,最佳解實驗#,1,最佳解世代數,5088,最佳解出現次數,45
