代數,10000
粒子數,10
旋轉角度,0.0004
實驗次數,50
,
初始資金,10000000
最後資金,10000000
真實報酬,0
,
夏普值報酬,0
夏普值風險,0
夏普值,0
,
預期報酬,0
風險,0
起點值,0
找到最佳解世代,0
找到最佳解實驗#,1
找到最佳解次數,50
,
stock[index](rank),
投資組合檔數,0
,
Stock#,
張數,0
分配資金,0
剩餘資金,10000000
FS( 1 ),10000000
FS( 2 ),10000000
FS( 3 ),10000000
FS( 4 ),10000000
FS( 5 ),10000000
FS( 6 ),10000000
FS( 7 ),10000000
FS( 8 ),10000000
FS( 9 ),10000000
FS( 10 ),10000000
FS( 11 ),10000000
FS( 12 ),10000000
FS( 13 ),10000000
FS( 14 ),10000000
FS( 15 ),10000000
FS( 16 ),10000000
FS( 17 ),10000000
FS( 18 ),10000000
FS( 19 ),10000000
FS( 20 ),10000000
FS( 21 ),10000000
FS( 22 ),10000000
FS( 23 ),10000000
FS( 24 ),10000000
FS( 25 ),10000000
FS( 26 ),10000000
FS( 27 ),10000000
FS( 28 ),10000000
FS( 29 ),10000000
FS( 30 ),10000000
FS( 31 ),10000000
FS( 32 ),10000000
FS( 33 ),10000000
FS( 34 ),10000000
FS( 35 ),10000000
FS( 36 ),10000000
FS( 37 ),10000000
FS( 38 ),10000000
FS( 39 ),10000000
FS( 40 ),10000000
FS( 41 ),10000000
FS( 42 ),10000000
FS( 43 ),10000000
FS( 44 ),10000000
FS( 45 ),10000000
FS( 46 ),10000000
FS( 47 ),10000000
FS( 48 ),10000000
FS( 49 ),10000000
FS( 50 ),10000000
FS( 51 ),10000000
FS( 52 ),10000000
FS( 53 ),10000000
FS( 54 ),10000000
FS( 55 ),10000000
FS( 56 ),10000000
FS( 57 ),10000000
FS( 58 ),10000000
FS( 59 ),10000000
FS( 60 ),10000000
FS( 61 ),10000000
FS( 62 ),10000000
FS( 63 ),10000000
