代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,12951030.000000000000
真實報酬,2951030.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,11663.391950624633
風險,167128.152070507700
起點值,0.069787117288
找到最佳解世代,1472
找到最佳解實驗#,1
找到最佳解次數,20

投資組合檔數,8
1101(0)[18],1216(2)[1],2301(13)[12],2412(27)[10],2881(33)[3],3008(42)[14],3045(43)[23],9999(50)[39],
Stock#,1101(0)[18],1216(2)[1],2301(13)[12],2412(27)[10],2881(33)[3],3008(42)[14],3045(43)[23],9999(50)[39],
張數,48,38,47,18,54,2,17,-1,
FS( 130 ),1466960.000000000200,1548680.000000000000,1413560.000000000200,1328300.000000000000,1562120.000000000000,1700200.000000000000,1385490.000000000000,1250000.000000000000,11655310.000000000000
FS( 131 ),1461200.000000000200,1548680.000000000000,1420609.999999999800,1314260.000000000000,1571300.000000000200,1685340.000000000000,1365940.000000000000,1250000.000000000000,11617330.000000000000
FS( 132 ),1466960.000000000200,1562740.000000000000,1406510.000000000000,1326859.999999999800,1557800.000000000200,1644460.000000000000,1365940.000000000000,1250000.000000000000,11581270.000000000000
FS( 133 ),1463120.000000000200,1546020.000000000000,1385359.999999999800,1326859.999999999800,1573460.000000000000,1540380.000000000000,1392120.000000000000,1250000.000000000000,11477320.000000000000
FS( 134 ),1448240.000000000000,1542980.000000000000,1403220.000000000000,1331180.000000000000,1562120.000000000000,1525520.000000000000,1405209.999999999800,1250000.000000000000,11468470.000000000000
FS( 135 ),1450160.000000000500,1537660.000000000000,1403220.000000000000,1329739.999999999800,1602080.000000000000,1532940.000000000000,1398750.000000000000,1250000.000000000000,11504550.000000000000
FS( 136 ),1491440.000000000200,1568440.000000000200,1367970.000000000000,1335320.000000000000,1654460.000000000000,1510640.000000000000,1405209.999999999800,1250000.000000000000,11583480.000000000000
FS( 137 ),1491440.000000000200,1568440.000000000200,1385359.999999999800,1331180.000000000000,1632860.000000000000,1544100.000000000000,1385490.000000000000,1250000.000000000000,11588870.000000000000
FS( 138 ),1485680.000000000200,1565780.000000000000,1403220.000000000000,1334060.000000000000,1637180.000000000000,1497640.000000000000,1392120.000000000000,1250000.000000000000,11565680.000000000000
FS( 139 ),1466960.000000000200,1554380.000000000000,1413560.000000000200,1338200.000000000000,1592900.000000000000,1501360.000000000000,1385490.000000000000,1250000.000000000000,11502850.000000000000
FS( 140 ),1465040.000000000200,1517900.000000000000,1403220.000000000000,1325600.000000000200,1579940.000000000000,1518080.000000000000,1385490.000000000000,1250000.000000000000,11445270.000000000000
FS( 141 ),1421840.000000000200,1489400.000000000000,1401339.999999999800,1326859.999999999800,1566980.000000000000,1490200.000000000000,1385490.000000000000,1250000.000000000000,11332110.000000000000
FS( 142 ),1457360.000000000200,1503840.000000000000,1401339.999999999800,1338200.000000000000,1615040.000000000000,1501360.000000000000,1405209.999999999800,1250000.000000000000,11472350.000000000000
FS( 143 ),1461200.000000000200,1489400.000000000000,1415440.000000000000,1336760.000000000000,1619360.000000000000,1518080.000000000000,1418300.000000000000,1250000.000000000000,11508540.000000000000
FS( 144 ),1466960.000000000200,1514860.000000000000,1420609.999999999800,1341080.000000000200,1643660.000000000000,1518080.000000000000,1424930.000000000000,1250000.000000000000,11580180.000000000000
FS( 145 ),1465040.000000000200,1486740.000000000000,1424370.000000000000,1342340.000000000000,1637180.000000000000,1519940.000000000000,1424930.000000000000,1250000.000000000000,11550540.000000000000
FS( 146 ),1466960.000000000200,1498140.000000000000,1429540.000000000000,1335320.000000000000,1623680.000000000000,1547820.000000000000,1424930.000000000000,1250000.000000000000,11576390.000000000000
FS( 147 ),1470800.000000000200,1484080.000000000200,1427660.000000000000,1334060.000000000000,1619360.000000000000,1532940.000000000000,1411840.000000000000,1250000.000000000000,11530740.000000000000
FS( 148 ),1476080.000000000200,1486740.000000000000,1432830.000000000200,1335320.000000000000,1637180.000000000000,1538520.000000000000,1385490.000000000000,1250000.000000000000,11542160.000000000000
FS( 149 ),1489520.000000000200,1500800.000000000000,1438470.000000000000,1335320.000000000000,1639340.000000000000,1635160.000000000000,1418300.000000000000,1250000.000000000000,11706910.000000000000
FS( 150 ),1496720.000000000500,1486740.000000000000,1436589.999999999800,1325600.000000000200,1654460.000000000000,1607280.000000000000,1405209.999999999800,1250000.000000000000,11662600.000000000000
FS( 151 ),1500560.000000000000,1489400.000000000000,1508500.000000000000,1328300.000000000000,1678760.000000000000,1590560.000000000000,1385490.000000000000,1250000.000000000000,11731570.000000000000
FS( 152 ),1506320.000000000200,1495100.000000000200,1517429.999999999800,1325600.000000000200,1687940.000000000000,1635160.000000000000,1385490.000000000000,1250000.000000000000,11803040.000000000000
FS( 153 ),1521200.000000000200,1500800.000000000000,1528240.000000000200,1326859.999999999800,1747340.000000000200,1633300.000000000000,1405209.999999999800,1250000.000000000000,11912950.000000000000
FS( 154 ),1494800.000000000200,1484080.000000000200,1526360.000000000000,1326859.999999999800,1760300.000000000000,1666760.000000000000,1385490.000000000000,1250000.000000000000,11894650.000000000000
FS( 155 ),1472720.000000000500,1481039.999999999800,1508500.000000000000,1326859.999999999800,1768940.000000000000,1650020.000000000000,1372400.000000000000,1250000.000000000000,11830480.000000000000
FS( 156 ),1465040.000000000200,1475340.000000000000,1508500.000000000000,1307239.999999999800,1775959.999999999800,1648160.000000000000,1379030.000000000000,1250000.000000000000,11809270.000000000000
FS( 157 ),1465040.000000000200,1486740.000000000000,1508500.000000000000,1304359.999999999800,1764620.000000000200,1705780.000000000000,1372400.000000000000,1250000.000000000000,11857440.000000000000
FS( 158 ),1438640.000000000200,1528920.000000000200,1559729.999999999800,1307239.999999999800,1778120.000000000200,1692760.000000000000,1372400.000000000000,1250000.000000000000,11927810.000000000000
FS( 159 ),1406960.000000000200,1546020.000000000000,1573830.000000000200,1312820.000000000000,1733840.000000000000,1657460.000000000000,1365940.000000000000,1250000.000000000000,11846870.000000000000
FS( 160 ),1438640.000000000200,1576800.000000000000,1575710.000000000000,1314260.000000000000,1747340.000000000200,1653740.000000000000,1365940.000000000000,1250000.000000000000,11922430.000000000000
FS( 161 ),1446320.000000000200,1565780.000000000000,1547510.000000000000,1314260.000000000000,1775959.999999999800,1661180.000000000000,1379030.000000000000,1250000.000000000000,11940040.000000000000
FS( 162 ),1436720.000000000500,1571480.000000000000,1543750.000000000000,1314260.000000000000,1760300.000000000000,1642600.000000000000,1379030.000000000000,1250000.000000000000,11898140.000000000000
FS( 163 ),1423760.000000000200,1576800.000000000000,1541870.000000000000,1308680.000000000000,1744639.999999999800,1644460.000000000000,1385490.000000000000,1250000.000000000000,11875700.000000000000
FS( 164 ),1431440.000000000200,1593900.000000000000,1623179.999999999800,1303100.000000000200,1778120.000000000200,1640740.000000000000,1365940.000000000000,1250000.000000000000,11986420.000000000000
FS( 165 ),1461200.000000000200,1644440.000000000200,1616130.000000000000,1305800.000000000000,1795399.999999999800,1672320.000000000000,1365940.000000000000,1250000.000000000000,12111230.000000000000
FS( 166 ),1452080.000000000200,1622020.000000000000,1623179.999999999800,1295900.000000000000,1762459.999999999800,1655600.000000000000,1372400.000000000000,1250000.000000000000,12033640.000000000000
FS( 167 ),1452080.000000000200,1636080.000000000200,1640570.000000000200,1295900.000000000000,1793239.999999999800,1668600.000000000000,1372400.000000000000,1250000.000000000000,12108870.000000000000
FS( 168 ),1452080.000000000200,1683960.000000000000,1684750.000000000000,1297340.000000000000,1795399.999999999800,1588700.000000000000,1372400.000000000000,1250000.000000000000,12124630.000000000000
FS( 169 ),1440560.000000000000,1709420.000000000200,1659839.999999999800,1300220.000000000200,1821860.000000000000,1573840.000000000000,1385490.000000000000,1250000.000000000000,12141230.000000000000
FS( 170 ),1465040.000000000200,1715120.000000000000,1666889.999999999800,1304359.999999999800,1909880.000000000200,1573840.000000000000,1379030.000000000000,1250000.000000000000,12264160.000000000000
FS( 171 ),1440560.000000000000,1717780.000000000000,1642450.000000000000,1300220.000000000200,1953620.000000000200,1570120.000000000000,1379030.000000000000,1250000.000000000000,12253780.000000000000
FS( 172 ),1435280.000000000200,1689660.000000000000,1631639.999999999800,1308680.000000000000,1870459.999999999800,1532940.000000000000,1372400.000000000000,1250000.000000000000,12091060.000000000000
FS( 173 ),1448240.000000000000,1709420.000000000200,1624589.999999999800,1310120.000000000000,1881260.000000000000,1529240.000000000000,1385490.000000000000,1250000.000000000000,12138360.000000000000
FS( 174 ),1406960.000000000200,1706760.000000000000,1645740.000000000200,1305800.000000000000,1903399.999999999800,1538520.000000000000,1365940.000000000000,1250000.000000000000,12123120.000000000000
FS( 175 ),1378640.000000000200,1672940.000000000200,1651380.000000000000,1314260.000000000000,1903399.999999999800,1601700.000000000000,1379030.000000000000,1250000.000000000000,12151350.000000000000
FS( 176 ),1361840.000000000200,1709420.000000000200,1656550.000000000000,1304359.999999999800,1839679.999999999800,1564540.000000000000,1359310.000000000000,1250000.000000000000,12045700.000000000000
FS( 177 ),1382480.000000000500,1687000.000000000000,1658429.999999999800,1304359.999999999800,1852639.999999999800,1549680.000000000000,1346219.999999999800,1250000.000000000000,12030810.000000000000
FS( 178 ),1373360.000000000200,1669900.000000000000,1695089.999999999800,1300220.000000000200,1859120.000000000200,1549680.000000000000,1333130.000000000000,1250000.000000000000,12030500.000000000000
FS( 179 ),1373360.000000000200,1689660.000000000000,1716240.000000000200,1300220.000000000200,1874780.000000000200,1549680.000000000000,1326670.000000000000,1250000.000000000000,12080610.000000000000
FS( 180 ),1371440.000000000200,1701059.999999999800,1698849.999999999800,1300220.000000000200,1854800.000000000000,1547820.000000000000,1326670.000000000000,1250000.000000000000,12050860.000000000000
FS( 181 ),1371440.000000000200,1706760.000000000000,1709190.000000000200,1301660.000000000000,1872620.000000000200,1538520.000000000000,1333130.000000000000,1250000.000000000000,12083320.000000000000
FS( 182 ),1386320.000000000200,1681300.000000000000,1700260.000000000000,1303100.000000000200,1859120.000000000200,1583120.000000000000,1346219.999999999800,1250000.000000000000,12109440.000000000000
FS( 183 ),1395920.000000000200,1633420.000000000200,1723290.000000000000,1301660.000000000000,1909880.000000000200,1607280.000000000000,1333130.000000000000,1250000.000000000000,12154580.000000000000
FS( 184 ),1384400.000000000200,1627719.999999999800,1720000.000000000000,1303100.000000000200,1899080.000000000000,1603560.000000000000,1333130.000000000000,1250000.000000000000,12120990.000000000000
FS( 185 ),1410800.000000000200,1624680.000000000000,1709190.000000000200,1311379.999999999800,1901239.999999999800,1609140.000000000000,1339760.000000000000,1250000.000000000000,12156190.000000000000
FS( 186 ),1412720.000000000500,1647480.000000000000,1695089.999999999800,1314260.000000000000,1863440.000000000000,1588700.000000000000,1359310.000000000000,1250000.000000000000,12131000.000000000000
FS( 187 ),1423760.000000000200,1636080.000000000200,1749610.000000000000,1315700.000000000000,1815380.000000000200,1571980.000000000000,1372400.000000000000,1250000.000000000000,12134910.000000000000
FS( 188 ),1444400.000000000200,1636080.000000000200,1807889.999999999800,1315700.000000000000,1817540.000000000000,1599840.000000000000,1346219.999999999800,1250000.000000000000,12217670.000000000000
FS( 189 ),1410800.000000000200,1585539.999999999800,1775929.999999999800,1304359.999999999800,1773260.000000000000,1577540.000000000000,1339760.000000000000,1250000.000000000000,12017190.000000000000
FS( 190 ),1419920.000000000200,1607960.000000000000,1772639.999999999800,1304359.999999999800,1778120.000000000200,1586840.000000000000,1326670.000000000000,1250000.000000000000,12046510.000000000000
FS( 191 ),1419920.000000000200,1613660.000000000000,1782979.999999999800,1304359.999999999800,1817540.000000000000,1599840.000000000000,1303040.000000000000,1250000.000000000000,12091340.000000000000
FS( 192 ),1429520.000000000200,1706760.000000000000,1821990.000000000200,1312820.000000000000,1821860.000000000000,1624000.000000000000,1317490.000000000000,1250000.000000000000,12284440.000000000000
FS( 193 ),1429520.000000000200,1692320.000000000000,1818229.999999999800,1317140.000000000000,1826179.999999999800,1588700.000000000000,1326670.000000000000,1250000.000000000000,12248760.000000000000
FS( 194 ),1444400.000000000200,1695360.000000000000,1811179.999999999800,1318580.000000000200,1797560.000000000200,1575680.000000000000,1346219.999999999800,1250000.000000000000,12238980.000000000000
FS( 195 ),1446320.000000000200,1681300.000000000000,1768880.000000000000,1322720.000000000200,1795399.999999999800,1557100.000000000000,1359310.000000000000,1250000.000000000000,12181030.000000000000
FS( 196 ),1444400.000000000200,1678260.000000000000,1797080.000000000200,1322720.000000000200,1799720.000000000000,1540380.000000000000,1359310.000000000000,1250000.000000000000,12191870.000000000000
FS( 197 ),1431440.000000000200,1644440.000000000200,1775929.999999999800,1317140.000000000000,1795399.999999999800,1495780.000000000000,1346219.999999999800,1250000.000000000000,12056350.000000000000
FS( 198 ),1444400.000000000200,1675600.000000000200,1786740.000000000200,1322720.000000000200,1830500.000000000200,1484620.000000000000,1372400.000000000000,1250000.000000000000,12166980.000000000000
FS( 199 ),1479920.000000000200,1678260.000000000000,1811179.999999999800,1325600.000000000200,1856959.999999999800,1469760.000000000000,1372400.000000000000,1250000.000000000000,12244080.000000000000
FS( 200 ),1457360.000000000200,1669900.000000000000,1821990.000000000200,1326859.999999999800,1854800.000000000000,1447460.000000000000,1379030.000000000000,1250000.000000000000,12207400.000000000000
FS( 201 ),1478000.000000000000,1698020.000000000000,1821990.000000000200,1325600.000000000200,1874780.000000000200,1466040.000000000000,1372400.000000000000,1250000.000000000000,12286830.000000000000
FS( 202 ),1466960.000000000200,1698020.000000000000,1850190.000000000200,1325600.000000000200,1866139.999999999800,1432600.000000000000,1372400.000000000000,1250000.000000000000,12261910.000000000000
FS( 203 ),1463120.000000000200,1678260.000000000000,1878389.999999999800,1329739.999999999800,1879100.000000000200,1521800.000000000000,1372400.000000000000,1250000.000000000000,12372810.000000000000
FS( 204 ),1455920.000000000200,1664199.999999999800,1864290.000000000000,1335320.000000000000,1861280.000000000200,1616580.000000000000,1405209.999999999800,1250000.000000000000,12452800.000000000000
FS( 205 ),1474640.000000000200,1667240.000000000000,1881679.999999999800,1325600.000000000200,1872620.000000000200,1651880.000000000000,1418300.000000000000,1250000.000000000000,12541960.000000000000
FS( 206 ),1448240.000000000000,1667240.000000000000,1846429.999999999800,1342340.000000000000,1870459.999999999800,1663040.000000000000,1431390.000000000000,1250000.000000000000,12519140.000000000000
FS( 207 ),1440560.000000000000,1709420.000000000200,1885440.000000000200,1345220.000000000200,1881260.000000000000,1659320.000000000000,1451110.000000000000,1250000.000000000000,12622330.000000000000
FS( 208 ),1446320.000000000200,1678260.000000000000,1913170.000000000000,1343780.000000000000,1817540.000000000000,1718780.000000000000,1444480.000000000000,1250000.000000000000,12612330.000000000000
FS( 209 ),1444400.000000000200,1678260.000000000000,1867580.000000000200,1343780.000000000000,1795399.999999999800,1715060.000000000000,1424930.000000000000,1250000.000000000000,12519410.000000000000
FS( 210 ),1455920.000000000200,1720820.000000000000,1860530.000000000200,1352239.999999999800,1815380.000000000200,1718780.000000000000,1444480.000000000000,1250000.000000000000,12618150.000000000000
FS( 211 ),1472720.000000000500,1731840.000000000000,1857240.000000000200,1356560.000000000000,1821860.000000000000,1733660.000000000000,1451110.000000000000,1250000.000000000000,12674990.000000000000
FS( 212 ),1474640.000000000200,1723480.000000000000,1818229.999999999800,1356560.000000000000,1839679.999999999800,1724360.000000000000,1451110.000000000000,1250000.000000000000,12638060.000000000000
FS( 213 ),1454000.000000000000,1715120.000000000000,1829040.000000000000,1355120.000000000000,1826179.999999999800,1690920.000000000000,1451110.000000000000,1250000.000000000000,12571490.000000000000
FS( 214 ),1470800.000000000200,1692320.000000000000,1702139.999999999800,1356560.000000000000,1832660.000000000000,1733660.000000000000,1451110.000000000000,1250000.000000000000,12489250.000000000000
FS( 215 ),1483760.000000000200,1709420.000000000200,1659839.999999999800,1373300.000000000000,1872620.000000000200,1828440.000000000000,1549370.000000000000,1250000.000000000000,12726750.000000000000
FS( 216 ),1493360.000000000200,1715120.000000000000,1732220.000000000000,1377620.000000000000,1916360.000000000000,1932500.000000000000,1542740.000000000000,1250000.000000000000,12959920.000000000000
FS( 217 ),1485680.000000000200,1723480.000000000000,1751490.000000000200,1377620.000000000000,1899080.000000000000,1917640.000000000000,1523190.000000000000,1250000.000000000000,12928180.000000000000
FS( 218 ),1476080.000000000200,1731840.000000000000,1741150.000000000000,1377620.000000000000,1903399.999999999800,1910200.000000000000,1510100.000000000000,1250000.000000000000,12900390.000000000000
FS( 219 ),1485680.000000000200,1737539.999999999800,1748200.000000000000,1386080.000000000200,1866139.999999999800,1977100.000000000000,1503469.999999999800,1250000.000000000000,12954210.000000000000
FS( 220 ),1493360.000000000200,1740580.000000000200,1775929.999999999800,1387520.000000000000,1852639.999999999800,1943660.000000000000,1496840.000000000000,1250000.000000000000,12940530.000000000000
FS( 221 ),1479920.000000000200,1743240.000000000000,1716240.000000000200,1379060.000000000000,1793239.999999999800,1882320.000000000000,1496840.000000000000,1250000.000000000000,12740860.000000000000
FS( 222 ),1472720.000000000500,1726140.000000000000,1728460.000000000000,1363580.000000000200,1793239.999999999800,1928780.000000000000,1490380.000000000000,1250000.000000000000,12753300.000000000000
FS( 223 ),1478000.000000000000,1731840.000000000000,1723290.000000000000,1370600.000000000200,1797560.000000000200,1949220.000000000000,1503469.999999999800,1250000.000000000000,12803980.000000000000
FS( 224 ),1478000.000000000000,1712080.000000000200,1698849.999999999800,1370600.000000000200,1788919.999999999800,2012420.000000000000,1516560.000000000000,1250000.000000000000,12827430.000000000000
FS( 225 ),1498640.000000000200,1726140.000000000000,1698849.999999999800,1372040.000000000000,1806739.999999999800,1993820.000000000000,1523190.000000000000,1250000.000000000000,12869420.000000000000
FS( 226 ),1457360.000000000200,1692320.000000000000,1689920.000000000000,1350800.000000000000,1782440.000000000000,1978960.000000000000,1444480.000000000000,1250000.000000000000,12646280.000000000000
FS( 227 ),1483760.000000000200,1698020.000000000000,1696970.000000000000,1349540.000000000000,1764620.000000000200,1962240.000000000000,1444480.000000000000,1250000.000000000000,12649630.000000000000
FS( 228 ),1444400.000000000200,1650140.000000000000,1751490.000000000200,1342340.000000000000,1742480.000000000000,1936220.000000000000,1444480.000000000000,1250000.000000000000,12561550.000000000000
FS( 229 ),1433360.000000000200,1639120.000000000000,1744440.000000000200,1341080.000000000200,1753820.000000000000,1993820.000000000000,1418300.000000000000,1250000.000000000000,12573940.000000000000
FS( 230 ),1414640.000000000200,1650140.000000000000,1737389.999999999800,1335320.000000000000,1764620.000000000200,1995680.000000000000,1424930.000000000000,1250000.000000000000,12572720.000000000000
FS( 231 ),1410800.000000000200,1650140.000000000000,1737389.999999999800,1335320.000000000000,1755980.000000000000,1978960.000000000000,1438020.000000000000,1250000.000000000000,12556610.000000000000
FS( 232 ),1423760.000000000200,1664199.999999999800,1786740.000000000200,1342340.000000000000,1762459.999999999800,1954800.000000000000,1464200.000000000000,1250000.000000000000,12648500.000000000000
FS( 233 ),1446320.000000000200,1683960.000000000000,1807889.999999999800,1345220.000000000200,1771100.000000000200,2077460.000000000000,1464200.000000000000,1250000.000000000000,12846150.000000000000
FS( 234 ),1433360.000000000200,1644440.000000000200,1775929.999999999800,1345220.000000000200,1780280.000000000200,2012420.000000000000,1457570.000000000200,1250000.000000000000,12699220.000000000000
FS( 235 ),1405040.000000000200,1661539.999999999800,1779690.000000000200,1335320.000000000000,1753820.000000000000,1921360.000000000000,1379030.000000000000,1250000.000000000000,12485800.000000000000
FS( 236 ),1406960.000000000200,1672940.000000000200,1720000.000000000000,1336760.000000000000,1762459.999999999800,1973380.000000000000,1451110.000000000000,1250000.000000000000,12573610.000000000000
FS( 237 ),1421840.000000000200,1687000.000000000000,1741150.000000000000,1345220.000000000200,1775959.999999999800,2012420.000000000000,1464200.000000000000,1250000.000000000000,12697790.000000000000
FS( 238 ),1412720.000000000500,1681300.000000000000,1744440.000000000200,1356560.000000000000,1768940.000000000000,1984540.000000000000,1477290.000000000000,1250000.000000000000,12675790.000000000000
FS( 239 ),1412720.000000000500,1681300.000000000000,1737389.999999999800,1352239.999999999800,1760300.000000000000,1986400.000000000000,1477290.000000000000,1250000.000000000000,12657640.000000000000
FS( 240 ),1403120.000000000200,1664199.999999999800,1732220.000000000000,1346660.000000000000,1747340.000000000200,1965960.000000000000,1483750.000000000000,1250000.000000000000,12593250.000000000000
FS( 241 ),1322480.000000000500,1669900.000000000000,1753370.000000000000,1342340.000000000000,1729520.000000000000,1867460.000000000000,1438020.000000000000,1250000.000000000000,12373090.000000000000
FS( 242 ),1301840.000000000200,1669900.000000000000,1753370.000000000000,1343780.000000000000,1733840.000000000000,1900900.000000000000,1464200.000000000000,1250000.000000000000,12417830.000000000000
FS( 243 ),1270160.000000000500,1639120.000000000000,1741150.000000000000,1349540.000000000000,1685780.000000000000,1865600.000000000000,1470660.000000000000,1250000.000000000000,12272010.000000000000
FS( 244 ),1309520.000000000200,1675600.000000000200,1742560.000000000000,1346660.000000000000,1718719.999999999800,1863740.000000000000,1464200.000000000000,1250000.000000000000,12371000.000000000000
FS( 245 ),1335920.000000000200,1675600.000000000200,1821990.000000000200,1355120.000000000000,1778120.000000000200,1886040.000000000000,1464200.000000000000,1250000.000000000000,12566990.000000000000
FS( 246 ),1388240.000000000000,1675600.000000000200,1864290.000000000000,1440980.000000000000,1815380.000000000200,1938080.000000000000,1562459.999999999800,1266000.000000000000,12951030.000000000000
