代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,13658790.000000000000
真實報酬,3658790.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,15880.704116667070
風險,205021.233985834670
起點值,0.077458826132
找到最佳解世代,2302
找到最佳解實驗#,1
找到最佳解次數,45

投資組合檔數,5
1326(5)[3],2412(24)[8],2891(37)[5],3045(40)[12],9999(49)[43],
FS( 23 ),2056550.000000000200,2130720.000000000000,2377500.000000000000,2097610.000000000000,2000000.000000000000,10662380.000000000000
FS( 24 ),2067860.000000000200,2139840.000000000000,2360000.000000000000,2077829.999999999800,2000000.000000000000,10645530.000000000000
FS( 25 ),2081900.000000000000,2145919.999999999500,2360000.000000000000,2071379.999999999800,2000000.000000000000,10659200.000000000000
FS( 26 ),2102180.000000000000,2142879.999999999500,2340000.000000000000,2071379.999999999800,2000000.000000000000,10656440.000000000000
FS( 27 ),2107640.000000000000,2145919.999999999500,2347500.000000000000,2071379.999999999800,2000000.000000000000,10672440.000000000000
FS( 28 ),2110370.000000000500,2127680.000000000000,2417500.000000000000,2067939.999999999800,2000000.000000000000,10723490.000000000000
FS( 29 ),2090480.000000000000,2103359.999999999500,2382500.000000000000,2035260.000000000200,2000000.000000000000,10611600.000000000000
FS( 30 ),2087750.000000000000,2106399.999999999500,2335000.000000000000,2015910.000000000000,2000000.000000000000,10545060.000000000000
FS( 31 ),2056550.000000000200,2111340.000000000000,2387500.000000000000,2012470.000000000000,2000000.000000000000,10567860.000000000000
FS( 32 ),2079170.000000000000,2117800.000000000000,2407500.000000000000,2041710.000000000000,2000000.000000000000,10646180.000000000000
FS( 33 ),2070590.000000000200,2124260.000000000000,2412500.000000000000,2055040.000000000200,2000000.000000000000,10662390.000000000000
FS( 34 ),2050700.000000000200,2147060.000000000000,2387500.000000000000,2051599.999999999800,2000000.000000000000,10636860.000000000000
FS( 35 ),2070590.000000000200,2159980.000000000000,2330000.000000000000,2064930.000000000000,2000000.000000000000,10625500.000000000000
FS( 36 ),2050700.000000000200,2150100.000000000000,2282500.000000000000,2074390.000000000000,2000000.000000000000,10557690.000000000000
FS( 37 ),2050700.000000000200,2147060.000000000000,2287500.000000000000,2077829.999999999800,2000000.000000000000,10563090.000000000000
FS( 38 ),2073710.000000000000,2147060.000000000000,2335000.000000000000,2084280.000000000000,2000000.000000000000,10640050.000000000000
FS( 39 ),2050700.000000000200,2130720.000000000000,2360000.000000000000,2100620.000000000000,2000000.000000000000,10642040.000000000000
FS( 40 ),2036660.000000000200,2121220.000000000000,2292500.000000000000,2084280.000000000000,2000000.000000000000,10534660.000000000000
FS( 41 ),2042120.000000000500,2137180.000000000000,2235000.000000000000,2084280.000000000000,2000000.000000000000,10498580.000000000000
FS( 42 ),2059280.000000000200,2140600.000000000000,2252500.000000000000,2084280.000000000000,2000000.000000000000,10536660.000000000000
FS( 43 ),2050700.000000000200,2150100.000000000000,2270000.000000000000,2067939.999999999800,2000000.000000000000,10538740.000000000000
FS( 44 ),2070590.000000000200,2166440.000000000000,2275000.000000000000,2077829.999999999800,2000000.000000000000,10589860.000000000000
FS( 45 ),2065130.000000000200,2205200.000000000000,2302500.000000000000,2097610.000000000000,2000000.000000000000,10670440.000000000000
FS( 46 ),2081900.000000000000,2205200.000000000000,2377500.000000000000,2094169.999999999800,2000000.000000000000,10758770.000000000000
FS( 47 ),2096330.000000000500,2214700.000000000000,2402500.000000000000,2094169.999999999800,2000000.000000000000,10807700.000000000000
FS( 48 ),2113490.000000000000,2224580.000000000000,2397500.000000000000,2091160.000000000000,2000000.000000000000,10826730.000000000000
FS( 49 ),2130650.000000000000,2214700.000000000000,2382500.000000000000,2074390.000000000000,2000000.000000000000,10802240.000000000000
FS( 50 ),2127530.000000000000,2227620.000000000000,2357500.000000000000,2081270.000000000200,2000000.000000000000,10793920.000000000000
FS( 51 ),2110370.000000000500,2243960.000000000000,2382500.000000000000,2087720.000000000000,2000000.000000000000,10824550.000000000000
FS( 52 ),2136110.000000000000,2240540.000000000000,2390000.000000000000,2097610.000000000000,2000000.000000000000,10864260.000000000000
FS( 53 ),2181740.000000000000,2272840.000000000000,2460000.000000000000,2130290.000000000000,2000000.000000000000,11044870.000000000000
FS( 54 ),2173160.000000000000,2279300.000000000000,2472500.000000000000,2110510.000000000000,2000000.000000000000,11035470.000000000000
FS( 55 ),2198900.000000000000,2282720.000000000000,2485000.000000000000,2113950.000000000000,2000000.000000000000,11080570.000000000000
FS( 56 ),2175890.000000000000,2263340.000000000000,2465000.000000000000,2107500.000000000000,2000000.000000000000,11011730.000000000000
FS( 57 ),2190320.000000000000,2272840.000000000000,2485000.000000000000,2097610.000000000000,2000000.000000000000,11045770.000000000000
FS( 58 ),2204360.000000000000,2276260.000000000000,2492500.000000000000,2113950.000000000000,2000000.000000000000,11087070.000000000000
FS( 59 ),2204360.000000000000,2276260.000000000000,2517500.000000000000,2107500.000000000000,2000000.000000000000,11105620.000000000000
FS( 60 ),2207480.000000000000,2276260.000000000000,2547500.000000000000,2094169.999999999800,2000000.000000000000,11125410.000000000000
FS( 61 ),2207480.000000000000,2289180.000000000000,2535000.000000000000,2097610.000000000000,2000000.000000000000,11129270.000000000000
FS( 62 ),2224250.000000000000,2311600.000000000000,2522500.000000000000,2104060.000000000000,2000000.000000000000,11162410.000000000000
FS( 63 ),2210210.000000000000,2311600.000000000000,2497500.000000000000,2104060.000000000000,2000000.000000000000,11123370.000000000000
FS( 64 ),2216060.000000000000,2311600.000000000000,2505000.000000000000,2113950.000000000000,2000000.000000000000,11146610.000000000000
FS( 65 ),2193050.000000000000,2311600.000000000000,2497500.000000000000,2126850.000000000000,2000000.000000000000,11129000.000000000000
FS( 66 ),2207480.000000000000,2311600.000000000000,2505000.000000000000,2116960.000000000000,2000000.000000000000,11141040.000000000000
FS( 67 ),2221520.000000000000,2302100.000000000000,2535000.000000000000,2113950.000000000000,2000000.000000000000,11172570.000000000000
FS( 68 ),2207480.000000000000,2305140.000000000000,2535000.000000000000,2110510.000000000000,2000000.000000000000,11158130.000000000000
FS( 69 ),2207480.000000000000,2308560.000000000000,2530000.000000000000,2113950.000000000000,2000000.000000000000,11159990.000000000000
FS( 70 ),2238680.000000000000,2324520.000000000000,2530000.000000000000,2123840.000000000000,2000000.000000000000,11217040.000000000000
FS( 71 ),2232830.000000000000,2370120.000000000000,2530000.000000000000,2146630.000000000000,2000000.000000000000,11279580.000000000000
FS( 72 ),2216060.000000000000,2344280.000000000000,2517500.000000000000,2136740.000000000000,2000000.000000000000,11214580.000000000000
FS( 73 ),2193050.000000000000,2327940.000000000000,2522500.000000000000,2136740.000000000000,2000000.000000000000,11180230.000000000000
FS( 74 ),2207480.000000000000,2321480.000000000000,2522500.000000000000,2156520.000000000000,2000000.000000000000,11207980.000000000000
FS( 75 ),2309660.000000000000,2327940.000000000000,2572500.000000000000,2179310.000000000000,2000000.000000000000,11389410.000000000000
FS( 76 ),2355290.000000000000,2344280.000000000000,2580000.000000000000,2198660.000000000000,2000000.000000000000,11478230.000000000000
FS( 77 ),2363870.000000000000,2357200.000000000000,2567500.000000000000,2185760.000000000000,2000000.000000000000,11474330.000000000000
FS( 78 ),2349830.000000000000,2350740.000000000000,2572500.000000000000,2182320.000000000500,2000000.000000000000,11455390.000000000000
FS( 79 ),2361140.000000000000,2350740.000000000000,2542500.000000000000,2172860.000000000000,2000000.000000000000,11427240.000000000000
FS( 80 ),2381030.000000000000,2350740.000000000000,2547500.000000000000,2182320.000000000500,2000000.000000000000,11461590.000000000000
FS( 81 ),2392340.000000000000,2350740.000000000000,2535000.000000000000,2185760.000000000000,2000000.000000000000,11463840.000000000000
FS( 82 ),2500370.000000000000,2376580.000000000000,2530000.000000000000,2202100.000000000000,2000000.000000000000,11609050.000000000000
FS( 83 ),2571740.000000000000,2366700.000000000000,2522500.000000000000,2218440.000000000000,2000000.000000000000,11679380.000000000000
FS( 84 ),2569010.000000000000,2353780.000000000000,2465000.000000000000,2234780.000000000000,2000000.000000000000,11622570.000000000000
FS( 85 ),2617370.000000000000,2366700.000000000000,2460000.000000000000,2261010.000000000000,2000000.000000000000,11705080.000000000000
FS( 86 ),2543270.000000000000,2363660.000000000000,2422500.000000000000,2244670.000000000000,2000000.000000000000,11574100.000000000000
FS( 87 ),2577590.000000000000,2376580.000000000000,2447500.000000000000,2257570.000000000500,2000000.000000000000,11659240.000000000000
FS( 88 ),2577590.000000000000,2373160.000000000000,2452500.000000000000,2257570.000000000500,2000000.000000000000,11660820.000000000000
FS( 89 ),2565890.000000000000,2395960.000000000000,2447500.000000000000,2251120.000000000000,2000000.000000000000,11660470.000000000000
FS( 90 ),2574470.000000000000,2402420.000000000000,2497500.000000000000,2241230.000000000000,2000000.000000000000,11715620.000000000000
FS( 91 ),2699660.000000000000,2431300.000000000000,2517500.000000000000,2251120.000000000000,2000000.000000000000,11899580.000000000000
FS( 92 ),2742560.000000000000,2467020.000000000000,2517500.000000000000,2244670.000000000000,2000000.000000000000,11971750.000000000000
FS( 93 ),2748410.000000000000,2528199.999999999100,2497500.000000000000,2251120.000000000000,2000000.000000000000,12025230.000000000000
FS( 94 ),2753870.000000000000,2515280.000000000000,2485000.000000000000,2270900.000000000000,2000000.000000000000,12025050.000000000000
FS( 95 ),2679770.000000000000,2479940.000000000000,2497500.000000000000,2257570.000000000500,2000000.000000000000,11914780.000000000000
FS( 96 ),2617370.000000000000,2447640.000000000000,2465000.000000000000,2261010.000000000000,2000000.000000000000,11791020.000000000000
FS( 97 ),2597480.000000000900,2454100.000000000000,2435000.000000000000,2224890.000000000000,2000000.000000000000,11711470.000000000000
FS( 98 ),2663000.000000000000,2460560.000000000000,2427500.000000000000,2244670.000000000000,2000000.000000000000,11795730.000000000000
FS( 99 ),2631410.000000000000,2454100.000000000000,2397500.000000000000,2238220.000000000000,2000000.000000000000,11721230.000000000000
FS( 100 ),2634530.000000000900,2441180.000000000000,2410000.000000000000,2238220.000000000000,2000000.000000000000,11723930.000000000000
FS( 101 ),2606060.000000000000,2479940.000000000000,2410000.000000000000,2297130.000000000000,2000000.000000000000,11793130.000000000000
FS( 102 ),2606060.000000000000,2473480.000000000000,2415000.000000000000,2267460.000000000000,2000000.000000000000,11762000.000000000000
FS( 103 ),2583050.000000000000,2470060.000000000000,2377500.000000000000,2238220.000000000000,2000000.000000000000,11668830.000000000000
FS( 104 ),2594360.000000000900,2454100.000000000000,2377500.000000000000,2238220.000000000000,2000000.000000000000,11664180.000000000000
FS( 105 ),2591630.000000000000,2444220.000000000000,2415000.000000000000,2231770.000000000000,2000000.000000000000,11682620.000000000000
FS( 106 ),2585780.000000000900,2411920.000000000000,2365000.000000000000,2234780.000000000000,2000000.000000000000,11597480.000000000000
FS( 107 ),2585780.000000000900,2428260.000000000000,2352500.000000000000,2248110.000000000000,2000000.000000000000,11614650.000000000000
FS( 108 ),2614250.000000000000,2441180.000000000000,2327500.000000000000,2251120.000000000000,2000000.000000000000,11634050.000000000000
FS( 109 ),2631410.000000000000,2447640.000000000000,2415000.000000000000,2254560.000000000000,2000000.000000000000,11748610.000000000000
FS( 110 ),2645840.000000000000,2450680.000000000000,2422500.000000000000,2241230.000000000000,2000000.000000000000,11760250.000000000000
FS( 111 ),2671190.000000000900,2434720.000000000000,2460000.000000000000,2231770.000000000000,2000000.000000000000,11797680.000000000000
FS( 112 ),2694200.000000000000,2424840.000000000000,2497500.000000000000,2241230.000000000000,2000000.000000000000,11857770.000000000000
FS( 113 ),2696930.000000000000,2424840.000000000000,2472500.000000000000,2231770.000000000000,2000000.000000000000,11826040.000000000000
FS( 114 ),2696930.000000000000,2431300.000000000000,2485000.000000000000,2254560.000000000000,2000000.000000000000,11867790.000000000000
FS( 115 ),2716820.000000000900,2437760.000000000000,2505000.000000000000,2264450.000000000000,2000000.000000000000,11924030.000000000000
FS( 116 ),2702780.000000000900,2424840.000000000000,2497500.000000000000,2244670.000000000000,2000000.000000000000,11869790.000000000000
FS( 117 ),2711360.000000000900,2411920.000000000000,2472500.000000000000,2224890.000000000000,2000000.000000000000,11820670.000000000000
FS( 118 ),2736710.000000000000,2392540.000000000000,2477500.000000000000,2238220.000000000000,2000000.000000000000,11844970.000000000000
FS( 119 ),2819390.000000000000,2376580.000000000000,2472500.000000000000,2228329.999999999500,2000000.000000000000,11896800.000000000000
FS( 120 ),2813540.000000000000,2405460.000000000000,2497500.000000000000,2234780.000000000000,2000000.000000000000,11951280.000000000000
FS( 121 ),2816660.000000000000,2457140.000000000000,2580000.000000000000,2251120.000000000000,2000000.000000000000,12104920.000000000000
FS( 122 ),2776880.000000000000,2441180.000000000000,2612500.000000000000,2254560.000000000000,2000000.000000000000,12085120.000000000000
FS( 123 ),2765180.000000000000,2447640.000000000000,2625000.000000000000,2251120.000000000000,2000000.000000000000,12088940.000000000000
FS( 124 ),2765180.000000000000,2454100.000000000000,2605000.000000000000,2248110.000000000000,2000000.000000000000,12072390.000000000000
FS( 125 ),2793650.000000000900,2460560.000000000000,2605000.000000000000,2251120.000000000000,2000000.000000000000,12110330.000000000000
FS( 126 ),2799500.000000000000,2467020.000000000000,2560000.000000000000,2251120.000000000000,2000000.000000000000,12077640.000000000000
FS( 127 ),2802230.000000000900,2473480.000000000000,2630000.000000000000,2257570.000000000500,2000000.000000000000,12163280.000000002000
FS( 128 ),2816660.000000000000,2467020.000000000000,2630000.000000000000,2267460.000000000000,2000000.000000000000,12181140.000000000000
FS( 129 ),2816660.000000000000,2454100.000000000000,2720000.000000000000,2273910.000000000000,2000000.000000000000,12264670.000000000000
FS( 130 ),2830700.000000000000,2444220.000000000000,2687500.000000000000,2303579.999999999500,2000000.000000000000,12266000.000000000000
FS( 131 ),2839280.000000000900,2444220.000000000000,2712500.000000000000,2297130.000000000000,2000000.000000000000,12293130.000000000000
FS( 132 ),2825240.000000000000,2428260.000000000000,2770000.000000000000,2287240.000000000000,2000000.000000000000,12310740.000000000000
FS( 133 ),2816660.000000000000,2418380.000000000000,2682500.000000000000,2273910.000000000000,2000000.000000000000,12191450.000000000000
FS( 134 ),2733980.000000000900,2408880.000000000000,2612500.000000000000,2244670.000000000000,2000000.000000000000,12000030.000000000000
FS( 135 ),2739830.000000000000,2411920.000000000000,2732500.000000000000,2254560.000000000000,2000000.000000000000,12138810.000000000000
FS( 136 ),2677040.000000000000,2411920.000000000000,2662500.000000000000,2241230.000000000000,2000000.000000000000,11992690.000000000000
FS( 137 ),2745290.000000000000,2411920.000000000000,2682500.000000000000,2234780.000000000000,2000000.000000000000,12074490.000000000000
FS( 138 ),2751140.000000000000,2411920.000000000000,2720000.000000000000,2257570.000000000500,2000000.000000000000,12140630.000000000000
FS( 139 ),2748410.000000000000,2411920.000000000000,2762500.000000000000,2241230.000000000000,2000000.000000000000,12164060.000000000000
FS( 140 ),2776880.000000000000,2411920.000000000000,2952500.000000000000,2234780.000000000000,2000000.000000000000,12376080.000000000000
FS( 141 ),2808080.000000000000,2411920.000000000000,2967500.000000000000,2234780.000000000000,2000000.000000000000,12422280.000000000000
FS( 142 ),2810810.000000000000,2411920.000000000000,2915000.000000000000,2228329.999999999500,2000000.000000000000,12366060.000000000000
FS( 143 ),2808080.000000000000,2411920.000000000000,2980000.000000000000,2251120.000000000000,2000000.000000000000,12451120.000000000000
FS( 144 ),2830700.000000000000,2411920.000000000000,2980000.000000000000,2264450.000000000000,2000000.000000000000,12487070.000000000000
FS( 145 ),2802230.000000000900,2411920.000000000000,3022500.000000000000,2257570.000000000500,2000000.000000000000,12494220.000000002000
FS( 146 ),2799500.000000000000,2411920.000000000000,2985000.000000000000,2254560.000000000000,2000000.000000000000,12450980.000000000000
FS( 147 ),2776880.000000000000,2411920.000000000000,3017500.000000000000,2273910.000000000000,2000000.000000000000,12480210.000000000000
FS( 148 ),2805350.000000000000,2420660.000000000000,3087500.000000000000,2257570.000000000500,2000000.000000000000,12571080.000000000000
FS( 149 ),2833820.000000000900,2407360.000000000000,3042500.000000000000,2264450.000000000000,2000000.000000000000,12548130.000000000000
FS( 150 ),2867750.000000000000,2407360.000000000000,3062500.000000000000,2257570.000000000500,2000000.000000000000,12595180.000000000000
FS( 151 ),3061190.000000000900,2420660.000000000000,3142500.000000000000,2257570.000000000500,2000000.000000000000,12881920.000000000000
FS( 152 ),3061190.000000000900,2386080.000000000000,3067500.000000000000,2267460.000000000000,2000000.000000000000,12782230.000000000000
FS( 153 ),3018680.000000000000,2396720.000000000000,2992500.000000000000,2280790.000000000000,2000000.000000000000,12688690.000000000000
FS( 154 ),2947700.000000000000,2370120.000000000000,2897500.000000000000,2257570.000000000500,2000000.000000000000,12472890.000000000000
FS( 155 ),2947700.000000000000,2354160.000000000000,2757500.000000000000,2198660.000000000000,2000000.000000000000,12258020.000000000000
FS( 156 ),2919230.000000000900,2375440.000000000000,2897500.000000000000,2189200.000000000000,2000000.000000000000,12381370.000000000000
FS( 157 ),3018680.000000000000,2356820.000000000000,2915000.000000000000,2182320.000000000500,2000000.000000000000,12472820.000000000000
FS( 158 ),3004640.000000000000,2372780.000000000000,2915000.000000000000,2185760.000000000000,2000000.000000000000,12478180.000000000000
FS( 159 ),3032720.000000000000,2362140.000000000000,2832500.000000000000,2149640.000000000000,2000000.000000000000,12377000.000000000000
FS( 160 ),3032720.000000000000,2380760.000000000000,3030000.000000000000,2195650.000000000000,2000000.000000000000,12639130.000000000000
FS( 161 ),3104090.000000000000,2380760.000000000000,2997500.000000000000,2208550.000000000000,2000000.000000000000,12690900.000000000000
FS( 162 ),3061190.000000000900,2375440.000000000000,2947500.000000000000,2215000.000000000000,2000000.000000000000,12599130.000000000000
FS( 163 ),2890760.000000000000,2380760.000000000000,2947500.000000000000,2192210.000000000000,2000000.000000000000,12411230.000000000000
FS( 164 ),2904800.000000000000,2386080.000000000000,2985000.000000000000,2228329.999999999500,2000000.000000000000,12504210.000000000000
FS( 165 ),2919230.000000000900,2391400.000000000000,2940000.000000000000,2192210.000000000000,2000000.000000000000,12442840.000000000000
FS( 166 ),2947700.000000000000,2404700.000000000000,2997500.000000000000,2215000.000000000000,2000000.000000000000,12564900.000000000000
FS( 167 ),2856440.000000000900,2383420.000000000000,3017500.000000000000,2221880.000000000000,2000000.000000000000,12479240.000000000000
FS( 168 ),2919230.000000000900,2407360.000000000000,3010000.000000000000,2257570.000000000500,2000000.000000000000,12594160.000000002000
FS( 169 ),3018680.000000000000,2415340.000000000000,3042500.000000000000,2241230.000000000000,2000000.000000000000,12717750.000000000000
FS( 170 ),2933270.000000000000,2402040.000000000000,3042500.000000000000,2248110.000000000000,2000000.000000000000,12625920.000000000000
FS( 171 ),3004640.000000000000,2415340.000000000000,3055000.000000000000,2254560.000000000000,2000000.000000000000,12729540.000000000000
FS( 172 ),2961740.000000000000,2396720.000000000000,3112500.000000000000,2251120.000000000000,2000000.000000000000,12722080.000000000000
FS( 173 ),2865020.000000000000,2391400.000000000000,3087500.000000000000,2224890.000000000000,2000000.000000000000,12568810.000000000000
FS( 174 ),2859170.000000000000,2396720.000000000000,3100000.000000000000,2215000.000000000000,2000000.000000000000,12570890.000000000000
FS( 175 ),3004640.000000000000,2399380.000000000000,3047500.000000000000,2228329.999999999500,2000000.000000000000,12679850.000000000000
FS( 176 ),2990210.000000000000,2391400.000000000000,2890000.000000000000,2241230.000000000000,2000000.000000000000,12512840.000000000000
FS( 177 ),2976170.000000000000,2394060.000000000000,2947500.000000000000,2224890.000000000000,2000000.000000000000,12542620.000000000000
FS( 178 ),3004640.000000000000,2378100.000000000000,3030000.000000000000,2244670.000000000000,2000000.000000000000,12657410.000000000000
FS( 179 ),3075620.000000000000,2372780.000000000000,2997500.000000000000,2228329.999999999500,2000000.000000000000,12674230.000000000000
FS( 180 ),3118130.000000000000,2380760.000000000000,3022500.000000000000,2231770.000000000000,2000000.000000000000,12753160.000000000000
FS( 181 ),3075620.000000000000,2399380.000000000000,3055000.000000000000,2238220.000000000000,2000000.000000000000,12768220.000000000000
FS( 182 ),3132560.000000000000,2415340.000000000000,3105000.000000000000,2248110.000000000000,2000000.000000000000,12901010.000000000000
FS( 183 ),3104090.000000000000,2420660.000000000000,3105000.000000000000,2244670.000000000000,2000000.000000000000,12874420.000000000000
FS( 184 ),3118130.000000000000,2415340.000000000000,3142500.000000000000,2264450.000000000000,2000000.000000000000,12940420.000000000000
FS( 185 ),3118130.000000000000,2431300.000000000000,3117500.000000000000,2280790.000000000000,2000000.000000000000,12947720.000000000000
FS( 186 ),3203540.000000000000,2439280.000000000000,3125000.000000000000,2283800.000000000000,2000000.000000000000,13051620.000000000000
FS( 187 ),3246440.000000000900,2471200.000000000000,3170000.000000000000,2293690.000000000000,2000000.000000000000,13181330.000000000000
FS( 188 ),3217970.000000000000,2484500.000000000000,3170000.000000000000,2280790.000000000000,2000000.000000000000,13153260.000000000000
FS( 189 ),3217970.000000000000,2479180.000000000000,3130000.000000000000,2290250.000000000000,2000000.000000000000,13117400.000000000000
FS( 190 ),3345890.000000000000,2489820.000000000000,3150000.000000000000,2300140.000000000000,2000000.000000000000,13285850.000000000000
FS( 191 ),3431300.000000000000,2484500.000000000000,3157500.000000000000,2303579.999999999500,2000000.000000000000,13376880.000000000000
FS( 192 ),3388790.000000000000,2484500.000000000000,3142500.000000000000,2303579.999999999500,2000000.000000000000,13319370.000000000000
FS( 193 ),3417260.000000000000,2481840.000000000000,3170000.000000000000,2319920.000000000000,2000000.000000000000,13389020.000000000000
FS( 194 ),3345890.000000000000,2471200.000000000000,3130000.000000000000,2290250.000000000000,2000000.000000000000,13237340.000000000000
FS( 195 ),3317420.000000000000,2452580.000000000000,3042500.000000000000,2326370.000000000000,2000000.000000000000,13138870.000000000000
FS( 196 ),3274910.000000000000,2465880.000000000000,3067500.000000000000,2368940.000000000000,2000000.000000000000,13177230.000000000000
FS( 197 ),3203540.000000000000,2465880.000000000000,3022500.000000000000,2405060.000000000000,2000000.000000000000,13096980.000000000000
FS( 198 ),3246440.000000000900,2479180.000000000000,3010000.000000000000,2430860.000000000000,2000000.000000000000,13166480.000000000000
FS( 199 ),3203540.000000000000,2487159.999999999100,2952500.000000000000,2405060.000000000000,2000000.000000000000,13048260.000000000000
FS( 200 ),3246440.000000000900,2492479.999999999100,2992500.000000000000,2450640.000000000000,2000000.000000000000,13182060.000000000000
FS( 201 ),3360320.000000000900,2495140.000000000000,3125000.000000000000,2483320.000000000500,2000000.000000000000,13463780.000000000000
FS( 202 ),3303380.000000000000,2495140.000000000000,3112500.000000000000,2444190.000000000000,2000000.000000000000,13355210.000000000000
FS( 203 ),3246440.000000000900,2476520.000000000000,3182500.000000000000,2430860.000000000000,2000000.000000000000,13336320.000000000000
FS( 204 ),3274910.000000000000,2489820.000000000000,3130000.000000000000,2447200.000000000000,2000000.000000000000,13341930.000000000000
FS( 205 ),3331850.000000000000,2484500.000000000000,3270000.000000000000,2450640.000000000000,2000000.000000000000,13536990.000000000000
FS( 206 ),3331850.000000000000,2473860.000000000000,3282500.000000000000,2447200.000000000000,2000000.000000000000,13535410.000000000000
FS( 207 ),3331850.000000000000,2471200.000000000000,3327500.000000000000,2434300.000000000000,2000000.000000000000,13564850.000000000000
FS( 208 ),3260480.000000000900,2476520.000000000000,3327500.000000000000,2427850.000000000000,2000000.000000000000,13492350.000000000000
FS( 209 ),3161030.000000000900,2471200.000000000000,3295000.000000000000,2405060.000000000000,2000000.000000000000,13332290.000000000000
FS( 210 ),3175070.000000000900,2476520.000000000000,3352500.000000000000,2427850.000000000000,2000000.000000000000,13431940.000000000000
FS( 211 ),3061190.000000000900,2476520.000000000000,3332500.000000000000,2405060.000000000000,2000000.000000000000,13275270.000000000000
FS( 212 ),3047150.000000000900,2492479.999999999100,3385000.000000000000,2430860.000000000000,2000000.000000000000,13355490.000000000000
FS( 213 ),3118130.000000000000,2497800.000000000000,3360000.000000000000,2421400.000000000000,2000000.000000000000,13397330.000000000000
FS( 214 ),3161030.000000000900,2516420.000000000000,3365000.000000000000,2417960.000000000000,2000000.000000000000,13460410.000000000000
