代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,13442260.000000000000
真實報酬,3442260.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,13708.935088273451
風險,205120.023693193480
起點值,0.066833724185
找到最佳解世代,1971
找到最佳解實驗#,3
找到最佳解次數,48

投資組合檔數,6
2002(7)[21],2354(20)[5],2881(30)[2],2892(39)[11],3045(42)[3],4938(46)[1],
FS( 58 ),1831586.000000000200,1781956.000000000200,1896785.999999999800,1789546.000000000000,1626976.000000000000,1836226.000000000000,10763080.000000000000
FS( 59 ),1808026.000000000500,1789245.999999999800,1864666.000000000000,1784426.000000000000,1619835.999999999800,1823986.000000000000,10690190.000000000000
FS( 60 ),1828546.000000000500,1822456.000000000200,1862465.999999999800,1784426.000000000000,1652175.999999999800,1836226.000000000000,10786300.000000000000
FS( 61 ),1814866.000000000200,1793836.000000000000,1836065.999999999500,1775466.000000000000,1626976.000000000000,1817866.000000000000,10665080.000000000000
FS( 62 ),1804226.000000000200,1793836.000000000000,1799985.999999999800,1765226.000000000000,1670235.999999999800,1695466.000000000000,10528980.000000000000
FS( 63 ),1776866.000000000200,1803556.000000000000,1807465.999999999800,1756266.000000000000,1661205.999999999800,1692586.000000000000,10497950.000000000000
FS( 64 ),1804226.000000000200,1803556.000000000000,1807465.999999999800,1746026.000000000000,1675695.999999999800,1747666.000000000000,10584640.000000000000
FS( 65 ),1790546.000000000500,1817866.000000000000,1799985.999999999800,1751146.000000000000,1670235.999999999800,1784386.000000000200,10614170.000000000000
FS( 66 ),1763186.000000000500,1817866.000000000000,1803505.999999999800,1756266.000000000000,1675695.999999999800,1753786.000000000000,10570310.000000000000
FS( 67 ),1770026.000000000500,1829745.999999999800,1858945.999999999800,1779306.000000000000,1691865.999999999800,1793386.000000000200,10723280.000000000000
FS( 68 ),1766226.000000000200,1846486.000000000200,1849265.999999999800,1765226.000000000000,1670235.999999999800,1790506.000000000000,10687950.000000000000
FS( 69 ),1787506.000000000200,1844056.000000000000,1864666.000000000000,1775466.000000000000,1689976.000000000000,1775025.999999999800,10736700.000000000000
FS( 70 ),1779906.000000000200,1836766.000000000000,1856745.999999999800,1775466.000000000000,1686405.999999999800,1744426.000000000000,10679720.000000000000
FS( 71 ),1797386.000000000200,1834606.000000000200,1908225.999999999800,1775466.000000000000,1699005.999999999800,1683226.000000000000,10697920.000000000000
FS( 72 ),1770026.000000000500,1777095.999999999800,1872145.999999999800,1737066.000000000000,1713495.999999999800,1661986.000000000000,10531820.000000000000
FS( 73 ),1776866.000000000200,1820025.999999999800,1906465.999999999800,1746026.000000000000,1727775.999999999800,1701586.000000000000,10678750.000000000000
FS( 74 ),1787506.000000000200,1786815.999999999800,1885345.999999999800,1728106.000000000000,1738695.999999999800,1674226.000000000000,10600700.000000000000
FS( 75 ),1787506.000000000200,1786815.999999999800,1856745.999999999800,1717866.000000000000,1742265.999999999800,1686466.000000000000,10577670.000000000000
FS( 76 ),1749506.000000000200,1729575.999999999800,1796025.999999999800,1708906.000000000000,1760115.999999999800,1674226.000000000000,10418360.000000000000
FS( 77 ),1763186.000000000500,1789245.999999999800,1830345.999999999800,1722986.000000000000,1756545.999999999500,1707706.000000000000,10570020.000000000000
FS( 78 ),1787506.000000000200,1786815.999999999800,1836065.999999999500,1722986.000000000000,1742265.999999999800,1692586.000000000000,10568230.000000000000
FS( 79 ),1794346.000000000200,1798696.000000000200,1847505.999999999800,1746026.000000000000,1731345.999999999800,1677106.000000000000,10595030.000000000000
FS( 80 ),1790546.000000000500,1808146.000000000000,1868186.000000000000,1761386.000000000000,1736805.999999999500,1735426.000000000000,10700500.000000000000
FS( 81 ),1787506.000000000200,1793836.000000000000,1858945.999999999800,1751146.000000000000,1745835.999999999800,1744426.000000000000,10681700.000000000000
FS( 82 ),1797386.000000000200,1793836.000000000000,1879625.999999999800,1751146.000000000000,1734916.000000000000,1753786.000000000000,10710700.000000000000
FS( 83 ),1797386.000000000200,1846486.000000000200,1963225.999999999800,1770346.000000000000,1731345.999999999800,1762786.000000000000,10871580.000000000000
FS( 84 ),1804226.000000000200,1846486.000000000200,1978625.999999999800,1775466.000000000000,1751295.999999999500,1766025.999999999800,10922130.000000000000
FS( 85 ),1808026.000000000500,1910745.999999999800,1967186.000000000000,1775466.000000000000,1790775.999999999800,1710946.000000000000,10963150.000000000000
FS( 86 ),1817906.000000000200,1941796.000000000000,1986105.999999999800,1779306.000000000000,1790775.999999999800,1723186.000000000000,11039080.000000000000
FS( 87 ),1814866.000000000200,1953676.000000000000,1982585.999999999800,1779306.000000000000,1783635.999999999800,1738306.000000000000,11052380.000000000000
FS( 88 ),1801186.000000000500,1953676.000000000000,1971145.999999999800,1775466.000000000000,1785315.999999999800,1701586.000000000000,10988380.000000000000
FS( 89 ),1811066.000000000200,1956106.000000000200,1963225.999999999800,1761386.000000000000,1776495.999999999800,1698706.000000000000,10966990.000000000000
FS( 90 ),1811066.000000000200,1913176.000000000000,1944305.999999999500,1742186.000000000000,1790775.999999999800,1689346.000000000000,10890860.000000000000
FS( 91 ),1794346.000000000200,1951516.000000000000,1948265.999999999800,1742186.000000000000,1763895.999999999800,1710946.000000000000,10911160.000000000000
FS( 92 ),1814866.000000000200,1963396.000000000000,1986105.999999999800,1779306.000000000000,1781745.999999999800,1768905.999999999800,11094330.000000000000
FS( 93 ),1804226.000000000200,1977706.000000000200,1982585.999999999800,1775466.000000000000,1778175.999999999800,1888066.000000000000,11206230.000000000000
FS( 94 ),1794346.000000000200,1965826.000000000000,1936825.999999999800,1742186.000000000000,1762005.999999999800,1973746.000000000200,11174940.000000000000
FS( 95 ),1790546.000000000500,2008755.999999999800,1963225.999999999800,1761386.000000000000,1785315.999999999800,1976986.000000000000,11286220.000000000000
FS( 96 ),1794346.000000000200,1989586.000000000000,1963225.999999999800,1770346.000000000000,1778175.999999999800,2056545.999999999800,11352230.000000000000
FS( 97 ),1790546.000000000500,1996875.999999999800,1927145.999999999800,1761386.000000000000,1762005.999999999800,2056545.999999999800,11294510.000000000000
FS( 98 ),1794346.000000000200,2001466.000000000000,1925385.999999999800,1775466.000000000000,1774605.999999999500,2059426.000000000000,11330700.000000000000
FS( 99 ),1801186.000000000500,2037375.999999999800,1940785.999999999800,1789546.000000000000,1787205.999999999800,2093266.000000000000,11449370.000000000000
FS( 100 ),1804226.000000000200,2073016.000000000000,1963225.999999999800,1798506.000000000000,1778175.999999999800,2190826.000000000500,11607980.000000000000
FS( 101 ),1787506.000000000200,2099476.000000000000,1948265.999999999800,1793386.000000000000,1778175.999999999800,2298106.000000000000,11704920.000000000000
FS( 102 ),1804226.000000000200,2070856.000000000200,1967186.000000000000,1798506.000000000000,1780065.999999999800,2224666.000000000000,11645510.000000000000
FS( 103 ),1794346.000000000200,2108926.000000000000,1948265.999999999800,1779306.000000000000,1769145.999999999800,2243026.000000000000,11643020.000000000000
FS( 104 ),1804226.000000000200,2085166.000000000200,1952225.999999999800,1784426.000000000000,1765575.999999999800,2307106.000000000000,11698730.000000000000
FS( 105 ),1811066.000000000200,2085166.000000000200,1940785.999999999800,1789546.000000000000,1778175.999999999800,2273626.000000000000,11678370.000000000000
FS( 106 ),1811066.000000000200,2073016.000000000000,1959705.999999999800,1789546.000000000000,1785315.999999999800,2230786.000000000000,11649440.000000000000
FS( 107 ),1787506.000000000200,2108926.000000000000,1908225.999999999800,1761386.000000000000,1781745.999999999800,2273626.000000000000,11621420.000000000000
FS( 108 ),1797386.000000000200,2104066.000000000000,1866426.000000000000,1742186.000000000000,1778175.999999999800,2273626.000000000000,11561870.000000000000
FS( 109 ),1817906.000000000200,2146996.000000000000,1923625.999999999800,1761386.000000000000,1814295.999999999500,2291986.000000000000,11756200.000000000000
FS( 110 ),1817906.000000000200,2204506.000000000000,1944305.999999999500,1784426.000000000000,1823115.999999999800,2255266.000000000000,11829530.000000000000
FS( 111 ),1824746.000000000200,2173456.000000000000,1952225.999999999800,1765226.000000000000,1796235.999999999800,2255266.000000000000,11767160.000000000000
FS( 112 ),1824746.000000000200,2065996.000000000000,1978625.999999999800,1775466.000000000000,1801695.999999999800,2270386.000000000500,11716920.000000000000
FS( 113 ),1824746.000000000200,2087326.000000000000,1948265.999999999800,1765226.000000000000,1814295.999999999500,2245905.999999999500,11685770.000000000000
FS( 114 ),1794346.000000000200,2034946.000000000200,1931105.999999999800,1761386.000000000000,1796235.999999999800,2190826.000000000500,11508850.000000000000
FS( 115 ),1794346.000000000200,2089755.999999999800,1927145.999999999800,1742186.000000000000,1787205.999999999800,2200186.000000000000,11540830.000000000000
FS( 116 ),1794346.000000000200,2111356.000000000500,1923625.999999999800,1751146.000000000000,1783635.999999999800,2206306.000000000000,11570420.000000000000
FS( 117 ),1790546.000000000500,2087326.000000000000,1902505.999999999800,1746026.000000000000,1769145.999999999800,2298106.000000000000,11593660.000000000000
FS( 118 ),1794346.000000000200,2049255.999999999800,1883585.999999999800,1737066.000000000000,1805265.999999999800,2239786.000000000000,11509310.000000000000
FS( 119 ),1773066.000000000200,2058706.000000000200,1845305.999999999500,1712746.000000000000,1772716.000000000000,2190826.000000000500,11353370.000000000000
FS( 120 ),1794346.000000000200,2089755.999999999800,1847505.999999999800,1737066.000000000000,1797916.000000000000,2194066.000000000000,11460660.000000000000
FS( 121 ),1817906.000000000200,2037375.999999999800,1876105.999999999800,1756266.000000000000,1832145.999999999800,2132866.000000000500,11452670.000000000000
FS( 122 ),1811066.000000000200,2099476.000000000000,1912186.000000000000,1756266.000000000000,1812405.999999999800,2252026.000000000000,11643430.000000000000
FS( 123 ),1811066.000000000200,2087326.000000000000,1931105.999999999800,1751146.000000000000,1823115.999999999800,2230786.000000000000,11634550.000000000000
FS( 124 ),1838426.000000000200,2085166.000000000200,1940785.999999999800,1761386.000000000000,1823115.999999999800,2230786.000000000000,11679670.000000000000
FS( 125 ),1835386.000000000200,2073016.000000000000,1931105.999999999800,1751146.000000000000,1832145.999999999800,2218546.000000000000,11641350.000000000000
FS( 126 ),1849066.000000000200,2075446.000000000500,1944305.999999999500,1765226.000000000000,1832145.999999999800,2236905.999999999500,11703100.000000000000
FS( 127 ),1846026.000000000500,2080306.000000000000,1948265.999999999800,1761386.000000000000,1814295.999999999500,2233666.000000000000,11683950.000000000000
FS( 128 ),1849066.000000000200,2054116.000000000000,1959705.999999999800,1770346.000000000000,1832145.999999999800,2245905.999999999500,11711290.000000000000
FS( 129 ),1838426.000000000200,2058706.000000000200,1967186.000000000000,1775466.000000000000,1868265.999999999800,2276506.000000000000,11784560.000000000000
FS( 130 ),1824746.000000000200,2044396.000000000000,1959705.999999999800,1775466.000000000000,1895145.999999999800,2267506.000000000000,11766970.000000000000
FS( 131 ),1838426.000000000200,2056546.000000000000,1948265.999999999800,1770346.000000000000,1886115.999999999800,2294866.000000000500,11794570.000000000000
FS( 132 ),1808026.000000000500,2003896.000000000000,1876105.999999999800,1731946.000000000000,1841175.999999999800,2239786.000000000000,11500940.000000000000
FS( 133 ),1824746.000000000200,2001466.000000000000,1895025.999999999800,1731946.000000000000,1823115.999999999800,2215306.000000000000,11491610.000000000000
FS( 134 ),1842226.000000000200,2023065.999999999800,1929345.999999999800,1765226.000000000000,1895145.999999999800,2337706.000000000000,11792720.000000000000
FS( 135 ),1842226.000000000200,2082736.000000000000,1919666.000000000000,1765226.000000000000,1913205.999999999800,2368306.000000000000,11891370.000000000000
FS( 136 ),1835386.000000000200,2025495.999999999800,1900745.999999999800,1746026.000000000000,1958145.999999999800,2322586.000000000000,11788390.000000000000
FS( 137 ),1838426.000000000200,2065996.000000000000,1944305.999999999500,1765226.000000000000,2003295.999999999500,2356066.000000000000,11973320.000000000000
FS( 138 ),1846026.000000000500,2061136.000000000000,1927145.999999999800,1742186.000000000000,1958145.999999999800,2310346.000000000500,11844990.000000000000
FS( 139 ),1824746.000000000200,2044396.000000000000,1917905.999999999800,1737066.000000000000,1913205.999999999800,2334826.000000000500,11772150.000000000000
FS( 140 ),1811066.000000000200,2011186.000000000000,1906465.999999999800,1731946.000000000000,1958145.999999999800,2359306.000000000000,11778120.000000000000
FS( 141 ),1814866.000000000200,1977706.000000000200,1904265.999999999800,1742186.000000000000,1958145.999999999800,2392786.000000000000,11789960.000000000000
FS( 142 ),1846026.000000000500,2003896.000000000000,1919666.000000000000,1742186.000000000000,1922235.999999999800,2511945.999999999500,11945960.000000000000
FS( 143 ),1852866.000000000200,2020636.000000000200,1940785.999999999800,1756266.000000000000,1958145.999999999800,2462986.000000000000,11991690.000000000000
FS( 144 ),1849066.000000000200,2041966.000000000000,1967186.000000000000,1761386.000000000000,1958145.999999999800,2453986.000000000000,12031740.000000000000
FS( 145 ),1852866.000000000200,2054116.000000000000,1963225.999999999800,1775466.000000000000,1958145.999999999800,2450746.000000000000,12054570.000000000000
FS( 146 ),1842226.000000000200,2068426.000000000000,1959705.999999999800,1775466.000000000000,1958145.999999999800,2469106.000000000000,12073080.000000000000
FS( 147 ),1849066.000000000200,2075446.000000000500,1990065.999999999500,1779306.000000000000,1958145.999999999800,2469106.000000000000,12121140.000000000000
FS( 148 ),1852866.000000000200,2073016.000000000000,1982585.999999999800,1775466.000000000000,1967175.999999999800,2603746.000000000000,12254860.000000000000
FS( 149 ),1831586.000000000200,2061136.000000000000,1974666.000000000000,1756266.000000000000,1949115.999999999800,2576386.000000000500,12149160.000000000000
FS( 150 ),1852866.000000000200,2058706.000000000200,1944305.999999999500,1756266.000000000000,1886115.999999999800,2634346.000000000500,12132610.000000000000
FS( 151 ),1831586.000000000200,2041966.000000000000,1944305.999999999500,1765226.000000000000,1922235.999999999800,2631466.000000000000,12136790.000000000000
FS( 152 ),1828546.000000000500,2013345.999999999800,1944305.999999999500,1761386.000000000000,1895145.999999999800,2609866.000000000000,12052600.000000000000
FS( 153 ),1821706.000000000500,2003896.000000000000,1990065.999999999500,1779306.000000000000,1904175.999999999800,2606986.000000000000,12106140.000000000000
FS( 154 ),1835386.000000000200,2020636.000000000200,1997545.999999999500,1784426.000000000000,1931265.999999999800,2570266.000000000000,12139530.000000000000
FS( 155 ),1824746.000000000200,1987156.000000000000,1986105.999999999800,1784426.000000000000,1940295.999999999500,2478466.000000000000,12001200.000000000000
FS( 156 ),1808026.000000000500,1953676.000000000000,1982585.999999999800,1775466.000000000000,1940295.999999999500,2548665.999999999500,12008720.000000000000
FS( 157 ),1808026.000000000500,1958535.999999999800,2039345.999999999800,1775466.000000000000,1940295.999999999500,2505826.000000000000,12027500.000000000000
FS( 158 ),1817906.000000000200,1918035.999999999800,2035825.999999999800,1765226.000000000000,1949115.999999999800,2524186.000000000000,12010300.000000000000
FS( 159 ),1835386.000000000200,1929916.000000000200,2043305.999999999500,1775466.000000000000,1940295.999999999500,2619226.000000000000,12143600.000000000000
FS( 160 ),1835386.000000000200,1927486.000000000200,2066186.000000000000,1765226.000000000000,1949115.999999999800,2628226.000000000000,12171630.000000000000
FS( 161 ),1846026.000000000500,1920466.000000000000,2142306.000000000000,1784426.000000000000,1976205.999999999800,2692306.000000000000,12361740.000000000000
FS( 162 ),1828546.000000000500,1929916.000000000200,2142306.000000000000,1789546.000000000000,2003295.999999999500,2704546.000000000000,12398160.000000000000
FS( 163 ),1811066.000000000200,1937206.000000000200,2161225.999999999100,1765226.000000000000,1949115.999999999800,2671066.000000000000,12294910.000000000000
FS( 164 ),1804226.000000000200,1894005.999999999800,2157706.000000000000,1775466.000000000000,1994265.999999999800,2662066.000000000000,12287740.000000000000
FS( 165 ),1804226.000000000200,1879696.000000000200,2130866.000000000000,1765226.000000000000,1994265.999999999800,2637586.000000000000,12211870.000000000000
FS( 166 ),1804226.000000000200,1898866.000000000000,2123386.000000000000,1761386.000000000000,1976205.999999999800,2662066.000000000000,12226140.000000000000
FS( 167 ),1797386.000000000200,1932345.999999999800,2100506.000000000000,1751146.000000000000,1967175.999999999800,2741266.000000000000,12289830.000000000000
FS( 168 ),1797386.000000000200,1953676.000000000000,2138346.000000000000,1761386.000000000000,1958145.999999999800,2768986.000000000000,12377930.000000000000
FS( 169 ),1783706.000000000500,1932345.999999999800,2123386.000000000000,1751146.000000000000,1922235.999999999800,2741266.000000000000,12254090.000000000000
FS( 170 ),1779906.000000000200,1910745.999999999800,2184106.000000000000,1751146.000000000000,1967175.999999999800,2741266.000000000000,12334350.000000000000
FS( 171 ),1770026.000000000500,1918035.999999999800,2268145.999999999100,1746026.000000000000,1967175.999999999800,2747386.000000000500,12416799.999999998000
FS( 172 ),1783706.000000000500,1925056.000000000000,2256706.000000000000,1761386.000000000000,1967175.999999999800,2762866.000000000000,12456900.000000000000
FS( 173 ),1763186.000000000500,1910745.999999999800,2192026.000000000000,1751146.000000000000,1994265.999999999800,2738386.000000000500,12349760.000000000000
FS( 174 ),1752546.000000000500,1898866.000000000000,2184106.000000000000,1746026.000000000000,1958145.999999999800,2671066.000000000000,12210760.000000000000
FS( 175 ),1763186.000000000500,1918035.999999999800,2180586.000000000000,1746026.000000000000,1985235.999999999800,2689426.000000000000,12282500.000000000000
FS( 176 ),1776866.000000000200,1920466.000000000000,2237346.000000000000,1756266.000000000000,1967175.999999999800,2759626.000000000500,12417750.000000000000
FS( 177 ),1783706.000000000500,1944226.000000000200,2237346.000000000000,1761386.000000000000,1985235.999999999800,2790226.000000000000,12502130.000000000000
FS( 178 ),1787506.000000000200,2006326.000000000000,2225906.000000000000,1761386.000000000000,2021145.999999999800,2753506.000000000000,12555780.000000000000
FS( 179 ),1787506.000000000200,2013345.999999999800,2199506.000000000000,1761386.000000000000,2003295.999999999500,2848546.000000000000,12613590.000000000000
FS( 180 ),1776866.000000000200,1996875.999999999800,2218426.000000000000,1765226.000000000000,2012115.999999999800,2726146.000000000000,12495660.000000000000
FS( 181 ),1770026.000000000500,1977706.000000000200,2188066.000000000000,1761386.000000000000,2003295.999999999500,2652706.000000000000,12353190.000000000000
FS( 182 ),1787506.000000000200,2001466.000000000000,2206986.000000000000,1770346.000000000000,1994265.999999999800,2692306.000000000000,12452880.000000000000
FS( 183 ),1770026.000000000500,1970416.000000000200,2138346.000000000000,1756266.000000000000,1994265.999999999800,2649826.000000000000,12279150.000000000000
FS( 184 ),1779906.000000000200,2001466.000000000000,2153746.000000000000,1765226.000000000000,1994265.999999999800,2609866.000000000000,12304480.000000000000
FS( 185 ),1804226.000000000200,2013345.999999999800,2169145.999999999100,1770346.000000000000,1985235.999999999800,2625346.000000000500,12367649.999999998000
FS( 186 ),1773066.000000000200,2025495.999999999800,2142306.000000000000,1775466.000000000000,1976205.999999999800,2600866.000000000000,12293410.000000000000
FS( 187 ),1779906.000000000200,2063565.999999999800,2210946.000000000000,1775466.000000000000,2012115.999999999800,2652706.000000000000,12494710.000000000000
