代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,11866269.996700000000
真實報酬,1866269.996700000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,15207.319869973071
風險,116630.450332139940
起點值,0.130388932107
找到最佳解世代,2115
找到最佳解實驗#,1
找到最佳解次數,29

投資組合檔數,6
1326(5)[3],2354(19)[18],2408(23)[13],2882(31)[4],3008(41)[19],9999(49)[38],
FS( 39 ),1757966.000000000000,1975066.000000000000,1697216.000000000000,1840616.000000000200,1666666.000000000000,1666666.000000000000,10604200.000000000000
FS( 40 ),1757966.000000000000,1979386.000000000000,1738576.000000000000,1871485.999999999800,1666666.000000000000,1666666.000000000000,10680750.000000000000
FS( 41 ),1759945.999999999800,1990426.000000000000,1740926.000000000000,1880796.000000000200,1666666.000000000000,1666666.000000000000,10705430.000000000000
FS( 42 ),1755766.000000000000,1983946.000000000000,1752206.000000000200,1930286.000000000000,1666666.000000000000,1666666.000000000000,10755540.000000000000
FS( 43 ),1743445.999999999800,1975066.000000000000,1733876.000000000000,1904316.000000000000,1666666.000000000000,1666666.000000000000,10690040.000000000000
FS( 44 ),1701866.000000000000,1933306.000000000200,1711316.000000000000,1869036.000000000000,1666666.000000000000,1666666.000000000000,10548860.000000000000
FS( 45 ),1733106.000000000000,1936426.000000000000,1722596.000000000200,1873936.000000000200,1666666.000000000000,1666666.000000000000,10599400.000000000000
FS( 46 ),1745425.999999999800,1973386.000000000000,1745626.000000000000,1899416.000000000000,1666666.000000000000,1666666.000000000000,10697190.000000000000
FS( 47 ),1768306.000000000200,2026426.000000000000,1754556.000000000000,1920976.000000000000,1666666.000000000000,1666666.000000000000,10803600.000000000000
FS( 48 ),1805486.000000000000,2010106.000000000200,1770536.000000000000,1937146.000000000200,1666666.000000000000,1666666.000000000000,10856610.000000000000
FS( 49 ),1807685.999999999800,2010106.000000000200,1797796.000000000200,1958216.000000000000,1666666.000000000000,1666666.000000000000,10907140.000000000000
FS( 50 ),1782826.000000000000,1996426.000000000000,1793566.000000000000,1920976.000000000000,1666666.000000000000,1666666.000000000000,10827130.000000000000
FS( 51 ),1766106.000000000000,1961866.000000000200,1749855.999999999800,1887656.000000000000,1666666.000000000000,1666666.000000000000,10698820.000000000000
FS( 52 ),1724746.000000000000,1890346.000000000000,1793566.000000000000,1885695.999999999800,1666666.000000000000,1666666.000000000000,10627690.000000000000
FS( 53 ),1730906.000000000000,1871866.000000000200,1775236.000000000000,1859726.000000000000,1666666.000000000000,1666666.000000000000,10571070.000000000000
FS( 54 ),1704066.000000000200,1938826.000000000200,1795445.999999999800,1866585.999999999800,1666666.000000000000,1666666.000000000000,10638260.000000000000
FS( 55 ),1770286.000000000000,2070106.000000000500,1827876.000000000000,1909216.000000000000,1666666.000000000000,1666666.000000000000,10910820.000000000000
FS( 56 ),1762146.000000000000,2077066.000000000000,1823176.000000000000,1899416.000000000000,1666666.000000000000,1666666.000000000000,10895140.000000000000
FS( 57 ),1787006.000000000000,2081626.000000000000,1811896.000000000000,1922936.000000000200,1666666.000000000000,1666666.000000000000,10936800.000000000000
FS( 58 ),1801526.000000000000,2081626.000000000000,1825526.000000000000,1927835.999999999800,1666666.000000000000,1666666.000000000000,10969850.000000000000
FS( 59 ),1803506.000000000000,2081626.000000000000,1839155.999999999800,1930286.000000000000,1666666.000000000000,1666666.000000000000,10987910.000000000000
FS( 60 ),1790966.000000000000,2060986.000000000000,1866416.000000000000,1916076.000000000000,1666666.000000000000,1666666.000000000000,10967780.000000000000
FS( 61 ),1805486.000000000000,2125546.000000000000,1871115.999999999800,1932735.999999999800,1666666.000000000000,1666666.000000000000,11068220.000000000000
FS( 62 ),1782826.000000000000,2130106.000000000500,1813776.000000000000,1904316.000000000000,1666666.000000000000,1666666.000000000000,10964360.000000000000
FS( 63 ),1801526.000000000000,2116186.000000000000,1823176.000000000000,1901866.000000000200,1666666.000000000000,1666666.000000000000,10976090.000000000000
FS( 64 ),1801526.000000000000,2157706.000000000000,1848086.000000000200,1920976.000000000000,1666666.000000000000,1666666.000000000000,11061630.000000000000
FS( 65 ),1797346.000000000000,2169226.000000000500,1861716.000000000000,1904316.000000000000,1666666.000000000000,1666666.000000000000,11065940.000000000000
FS( 66 ),1797346.000000000000,2166826.000000000000,1848086.000000000200,1911176.000000000200,1666666.000000000000,1666666.000000000000,11056770.000000000000
FS( 67 ),1809666.000000000000,2148586.000000000000,1845736.000000000000,1906765.999999999800,1666666.000000000000,1666666.000000000000,11044090.000000000000
FS( 68 ),1809666.000000000000,2173785.999999999500,1855136.000000000000,1899416.000000000000,1666666.000000000000,1666666.000000000000,11071340.000000000000
FS( 69 ),1834526.000000000000,2148586.000000000000,1859836.000000000200,1930286.000000000000,1666666.000000000000,1666666.000000000000,11106570.000000000000
FS( 70 ),1853226.000000000000,2111626.000000000000,1855136.000000000000,1897455.999999999800,1666666.000000000000,1666666.000000000000,11050780.000000000000
FS( 71 ),1853226.000000000000,2111626.000000000000,1816126.000000000000,1885695.999999999800,1666666.000000000000,1666666.000000000000,11000010.000000000000
FS( 72 ),1853226.000000000000,2134666.000000000000,1820826.000000000000,1897455.999999999800,1666666.000000000000,1666666.000000000000,11039510.000000000000
FS( 73 ),1880066.000000000200,2155306.000000000000,1823176.000000000000,1922936.000000000200,1666666.000000000000,1666666.000000000000,11114820.000000000000
FS( 74 ),1942326.000000000000,2215306.000000000000,1848086.000000000200,1927835.999999999800,1666666.000000000000,1666666.000000000000,11266890.000000000000
FS( 75 ),1963006.000000000000,2215306.000000000000,1868766.000000000000,1920976.000000000000,1666666.000000000000,1666666.000000000000,11301390.000000000000
FS( 76 ),1952666.000000000000,2235946.000000000000,1864066.000000000000,1913626.000000000000,1666666.000000000000,1666666.000000000000,11299640.000000000000
FS( 77 ),1952666.000000000000,2201386.000000000000,1891796.000000000200,1911176.000000000200,1666666.000000000000,1666666.000000000000,11290360.000000000000
FS( 78 ),1973346.000000000000,2199226.000000000500,1873466.000000000000,1918526.000000000000,1666666.000000000000,1666666.000000000000,11297900.000000000000
FS( 79 ),1994026.000000000000,2160106.000000000500,1905426.000000000000,1922936.000000000200,1666666.000000000000,1666666.000000000000,11315830.000000000000
FS( 80 ),1967185.999999999800,2137066.000000000000,1889445.999999999800,1930286.000000000000,1666666.000000000000,1666666.000000000000,11257320.000000000000
FS( 81 ),1992046.000000000200,2123146.000000000000,1875816.000000000000,1937146.000000000200,1666666.000000000000,1666666.000000000000,11261490.000000000000
FS( 82 ),1981706.000000000000,2125546.000000000000,1891796.000000000200,1944496.000000000000,1666666.000000000000,1666666.000000000000,11276880.000000000000
FS( 83 ),1983685.999999999800,2111626.000000000000,1880046.000000000200,1937146.000000000200,1666666.000000000000,1666666.000000000000,11245840.000000000000
FS( 84 ),1975546.000000000200,2054026.000000000000,1839155.999999999800,1911176.000000000200,1666666.000000000000,1666666.000000000000,11113240.000000000000
FS( 85 ),1973346.000000000000,2058586.000000000000,1848086.000000000200,1890106.000000000000,1666666.000000000000,1666666.000000000000,11103460.000000000000
FS( 86 ),1983685.999999999800,2093145.999999999800,1845736.000000000000,1918526.000000000000,1666666.000000000000,1666666.000000000000,11174430.000000000000
FS( 87 ),2000406.000000000000,2107066.000000000000,1848086.000000000200,1932735.999999999800,1666666.000000000000,1666666.000000000000,11221630.000000000000
FS( 88 ),2027246.000000000000,2132265.999999999500,1855136.000000000000,1934695.999999999800,1666666.000000000000,1666666.000000000000,11282680.000000000000
FS( 89 ),1971366.000000000000,2051626.000000000000,1775236.000000000000,1857276.000000000000,1666666.000000000000,1666666.000000000000,10988840.000000000000
FS( 90 ),2029226.000000000000,2111626.000000000000,1857486.000000000000,1968015.999999999800,1666666.000000000000,1666666.000000000000,11299690.000000000000
FS( 91 ),2006566.000000000200,1943386.000000000000,1813776.000000000000,2075816.000000000000,1666666.000000000000,1666666.000000000000,11172880.000000000000
FS( 92 ),2004366.000000000000,1887946.000000000000,1811896.000000000000,2179695.999999999500,1666666.000000000000,1666666.000000000000,11217240.000000000000
FS( 93 ),1992046.000000000200,1887946.000000000000,1791216.000000000000,2130206.000000000000,1666666.000000000000,1666666.000000000000,11134750.000000000000
FS( 94 ),2025266.000000000000,1927306.000000000200,1797796.000000000200,2156176.000000000000,1666666.000000000000,1666666.000000000000,11239880.000000000000
FS( 95 ),2027246.000000000000,1927306.000000000200,1802495.999999999800,2127756.000000000000,1666666.000000000000,1666666.000000000000,11218140.000000000000
FS( 96 ),1996226.000000000000,1938826.000000000200,1841506.000000000200,2134616.000000000000,1666666.000000000000,1666666.000000000000,11244510.000000000000
FS( 97 ),2006566.000000000200,1927306.000000000200,1852786.000000000000,2165486.000000000000,1666666.000000000000,1666666.000000000000,11285480.000000000000
FS( 98 ),2043746.000000000000,1940986.000000000000,1868766.000000000000,2156176.000000000000,1666666.000000000000,1666666.000000000000,11343010.000000000000
FS( 99 ),2066626.000000000000,1964026.000000000000,1919056.000000000000,2184106.000000000000,1666666.000000000000,1666666.000000000000,11467150.000000000000
FS( 100 ),2050126.000000000000,1934265.999999999800,2076506.000000000200,2207626.000000000000,1666666.000000000000,1666666.000000000000,11601860.000000000000
FS( 101 ),2058266.000000000000,1899705.999999999800,2001306.000000000000,2297296.000000000000,1666666.000000000000,1666666.000000000000,11589910.000000000000
FS( 102 ),2066626.000000000000,1908826.000000000200,2053945.999999999800,2297296.000000000000,1666666.000000000000,1666666.000000000000,11660030.000000000000
FS( 103 ),2076966.000000000000,1950346.000000000000,2053945.999999999800,2242905.999999999500,1666666.000000000000,1666666.000000000000,11657500.000000000000
FS( 104 ),2106006.000000000000,1940986.000000000000,2053945.999999999800,2224286.000000000500,1666666.000000000000,1666666.000000000000,11658560.000000000000
FS( 105 ),2097646.000000000000,1911226.000000000000,2088256.000000000200,2289945.999999999500,1666666.000000000000,1666666.000000000000,11720410.000000000000
FS( 106 ),2081146.000000000000,1922746.000000000200,2065226.000000000000,2275736.000000000000,1666666.000000000000,1666666.000000000000,11678190.000000000000
FS( 107 ),2062445.999999999800,1924905.999999999800,2058176.000000000000,2289945.999999999500,1666666.000000000000,1666666.000000000000,11668810.000000000000
FS( 108 ),2087306.000000000000,1920346.000000000000,2044546.000000000200,2322776.000000000000,1666666.000000000000,1666666.000000000000,11708310.000000000000
FS( 109 ),2078945.999999999800,1940986.000000000000,2044546.000000000200,2318366.000000000000,1666666.000000000000,1666666.000000000000,11716180.000000000000
FS( 110 ),2085326.000000000000,1984905.999999999800,2044546.000000000200,2325226.000000000500,1666666.000000000000,1666666.000000000000,11773340.000000000000
FS( 111 ),2087306.000000000000,1996426.000000000000,2090135.999999999800,2341886.000000000000,1666666.000000000000,1666666.000000000000,11849090.000000000000
FS( 112 ),2083126.000000000000,1987066.000000000000,2168156.000000000000,2341886.000000000000,1666666.000000000000,1666666.000000000000,11913570.000000000000
FS( 113 ),2083126.000000000000,2000986.000000000000,2158756.000000000000,2353646.000000000000,1666666.000000000000,1666666.000000000000,11929850.000000000000
FS( 114 ),2078945.999999999800,2012506.000000000000,2186485.999999999500,2306606.000000000000,1666666.000000000000,1666666.000000000000,11917880.000000000000
FS( 115 ),2058266.000000000000,2003386.000000000000,2190716.000000000500,2360506.000000000000,1666666.000000000000,1666666.000000000000,11946210.000000000000
FS( 116 ),2052106.000000000000,1980346.000000000000,2236775.999999999500,2369816.000000000000,1666666.000000000000,1666666.000000000000,11972380.000000000000
FS( 117 ),2025266.000000000000,1943386.000000000000,2200116.000000000000,2322776.000000000000,1666666.000000000000,1666666.000000000000,11824880.000000000000
FS( 118 ),2041766.000000000000,1940986.000000000000,2200116.000000000000,2322776.000000000000,1666666.000000000000,1666666.000000000000,11838980.000000000000
FS( 119 ),2047925.999999999800,1943386.000000000000,2188366.000000000000,2301706.000000000000,1666666.000000000000,1666666.000000000000,11814720.000000000000
FS( 120 ),1994026.000000000000,1927306.000000000200,2234426.000000000500,2219386.000000000000,1666666.000000000000,1666666.000000000000,11708480.000000000000
FS( 121 ),1967185.999999999800,1920346.000000000000,2284716.000000000500,2228695.999999999500,1666666.000000000000,1666666.000000000000,11734280.000000000000
FS( 122 ),1987866.000000000000,1927306.000000000200,2248056.000000000000,2278186.000000000500,1666666.000000000000,1666666.000000000000,11774750.000000000000
FS( 123 ),1973346.000000000000,1950346.000000000000,2213746.000000000000,2257116.000000000000,1666666.000000000000,1666666.000000000000,11727890.000000000000
FS( 124 ),2010746.000000000000,1973386.000000000000,2250406.000000000000,2306606.000000000000,1666666.000000000000,1666666.000000000000,11874480.000000000000
FS( 125 ),1998206.000000000000,1973386.000000000000,2225025.999999999500,2271326.000000000000,1666666.000000000000,1666666.000000000000,11801280.000000000000
FS( 126 ),2031425.999999999800,1980346.000000000000,2227376.000000000000,2285536.000000000500,1666666.000000000000,1674915.996700000000,11866269.996700000000
