代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,12172110.000000000000
真實報酬,2172110.000000000000

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,18378.909355160649
風險,140606.041829385880
起點值,0.130712088300
找到最佳解世代,1424
找到最佳解實驗#,1
找到最佳解次數,34

投資組合檔數,7
1216(2)[15],2354(18)[24],2474(26)[2],2881(30)[4],2891(38)[9],3008(41)[1],9904(48)[18],
FS( 13 ),1469211.000000000000,1404630.999999999800,1557451.000000000200,1423131.000000000000,1428571.000000000000,1428571.000000000000,1551571.000000000000,10263140.000000000000
FS( 14 ),1474651.000000000000,1418850.999999999500,1557451.000000000200,1442331.000000000000,1436010.999999999800,1428571.000000000000,1551571.000000000000,10309440.000000000000
FS( 15 ),1514011.000000000000,1426950.999999999800,1606771.000000000000,1439451.000000000000,1446240.999999999800,1428571.000000000000,1570020.999999999800,10432020.000000000000
FS( 16 ),1511131.000000000000,1436490.999999999800,1590331.000000000200,1436891.000000000000,1439730.999999999800,1428571.000000000000,1522460.999999999800,10365610.000000000000
FS( 17 ),1497051.000000000000,1441170.999999999800,1587571.000000000000,1458971.000000000000,1446240.999999999800,1428571.000000000000,1570020.999999999800,10429600.000000000000
FS( 18 ),1491611.000000000000,1439551.000000000000,1617751.000000000200,1453531.000000000000,1428571.000000000000,1428571.000000000000,1588470.999999999800,10448060.000000000000
FS( 19 ),1494491.000000000000,1431630.999999999800,1579351.000000000200,1447771.000000000000,1422060.999999999800,1428571.000000000000,1570020.999999999800,10373900.000000000000
FS( 20 ),1455131.000000000000,1430010.999999999800,1587571.000000000000,1425691.000000000000,1410900.999999999500,1428571.000000000000,1597900.999999999800,10335780.000000000000
FS( 21 ),1466331.000000000000,1418850.999999999500,1587571.000000000000,1425691.000000000000,1424850.999999999800,1428571.000000000000,1573710.999999999800,10325580.000000000000
FS( 22 ),1471771.000000000000,1399770.999999999800,1639651.000000000200,1425691.000000000000,1418340.999999999800,1428571.000000000000,1610610.999999999500,10394410.000000000000
FS( 23 ),1505691.000000000000,1393470.999999999800,1647871.000000000200,1458971.000000000000,1439730.999999999800,1428571.000000000000,1680720.999999999800,10555030.000000000000
FS( 24 ),1516891.000000000000,1404630.999999999800,1623211.000000000200,1464411.000000000000,1453680.999999999800,1428571.000000000000,1654890.999999999500,10546290.000000000000
FS( 25 ),1530971.000000000000,1382310.999999999800,1590331.000000000200,1456091.000000000000,1456470.999999999800,1428571.000000000000,1617990.999999999800,10462740.000000000000
FS( 26 ),1533531.000000000000,1359990.999999999800,1598551.000000000000,1453531.000000000000,1442520.999999999800,1428571.000000000000,1590520.999999999800,10407220.000000000000
FS( 27 ),1525211.000000000000,1363230.999999999800,1617751.000000000200,1494811.000000000000,1439730.999999999800,1428571.000000000000,1614301.000000000000,10483610.000000000000
FS( 28 ),1533531.000000000000,1336230.999999999800,1617751.000000000200,1492251.000000000000,1442520.999999999800,1428571.000000000000,1632750.999999999800,10483610.000000000000
FS( 29 ),1533531.000000000000,1344150.999999999800,1639651.000000000200,1497691.000000000000,1439730.999999999800,1428571.000000000000,1680720.999999999800,10564050.000000000000
FS( 30 ),1533531.000000000000,1342530.999999999800,1664311.000000000200,1514331.000000000000,1439730.999999999800,1428571.000000000000,1673340.999999999500,10596350.000000000000
FS( 31 ),1542171.000000000000,1337850.999999999500,1669831.000000000200,1569691.000000000000,1460190.999999999800,1428571.000000000000,1695480.999999999800,10703790.000000000000
FS( 32 ),1536411.000000000000,1344150.999999999800,1658851.000000000200,1569691.000000000000,1467630.999999999800,1428571.000000000000,1717620.999999999500,10722930.000000000000
FS( 33 ),1519771.000000000000,1349010.999999999800,1634191.000000000500,1583451.000000000000,1467630.999999999800,1428571.000000000000,1673340.999999999500,10655970.000000000000
FS( 34 ),1508251.000000000000,1320210.999999999500,1645111.000000000500,1580891.000000000000,1449960.999999999800,1428571.000000000000,1673340.999999999500,10606340.000000000000
FS( 35 ),1499931.000000000000,1310670.999999999800,1634191.000000000500,1561371.000000000000,1449960.999999999800,1428571.000000000000,1640130.999999999500,10524830.000000000000
FS( 36 ),1530971.000000000000,1323450.999999999800,1614991.000000000200,1555931.000000000000,1449960.999999999800,1428571.000000000000,1715571.000000000000,10619450.000000000000
FS( 37 ),1505691.000000000000,1345770.999999999800,1645111.000000000500,1539291.000000000000,1436010.999999999800,1428571.000000000000,1686051.000000000000,10586500.000000000000
FS( 38 ),1499931.000000000000,1359990.999999999800,1694491.000000000200,1566811.000000000000,1446240.999999999800,1428571.000000000000,1722950.999999999800,10718990.000000000000
FS( 39 ),1508251.000000000000,1345770.999999999800,1688971.000000000500,1555931.000000000000,1439730.999999999800,1428571.000000000000,1700811.000000000000,10668040.000000000000
FS( 40 ),1497051.000000000000,1331370.999999999800,1688971.000000000500,1600091.000000000000,1436010.999999999800,1428571.000000000000,1750420.999999999800,10732490.000000000000
FS( 41 ),1497051.000000000000,1336230.999999999800,1699951.000000000200,1661211.000000000000,1432290.999999999800,1428571.000000000000,1752470.999999999800,10807780.000000000000
FS( 42 ),1499931.000000000000,1340910.999999999800,1672531.000000000200,1652891.000000000000,1463910.999999999500,1428571.000000000000,1768870.999999999500,10827620.000000000000
FS( 43 ),1485851.000000000000,1331370.999999999800,1645111.000000000500,1605851.000000000000,1453680.999999999800,1428571.000000000000,1757801.000000000000,10708240.000000000000
FS( 44 ),1471771.000000000000,1323450.999999999800,1636891.000000000200,1600091.000000000000,1439730.999999999800,1428571.000000000000,1770920.999999999800,10671430.000000000000
FS( 45 ),1469211.000000000000,1336230.999999999800,1636891.000000000200,1597531.000000000000,1449960.999999999800,1428571.000000000000,1715571.000000000000,10633970.000000000000
FS( 46 ),1477531.000000000000,1337850.999999999500,1672531.000000000200,1638811.000000000000,1460190.999999999800,1428571.000000000000,1743041.000000000000,10758530.000000000000
FS( 47 ),1483291.000000000000,1353691.000000000000,1721911.000000000200,1638811.000000000000,1463910.999999999500,1428571.000000000000,1757801.000000000000,10847990.000000000000
FS( 48 ),1483291.000000000000,1395090.999999999800,1836991.000000000200,1630491.000000000000,1463910.999999999500,1428571.000000000000,1879571.000000000000,11117920.000000000000
FS( 49 ),1497051.000000000000,1399770.999999999800,1952131.000000000000,1611291.000000000000,1467630.999999999800,1428571.000000000000,1752470.999999999800,11108920.000000000000
FS( 50 ),1497051.000000000000,1388790.999999999800,1935691.000000000500,1625051.000000000000,1453680.999999999800,1428571.000000000000,1734020.999999999800,11062860.000000000000
FS( 51 ),1491611.000000000000,1376010.999999999800,1916491.000000000200,1602971.000000000000,1453680.999999999800,1428571.000000000000,1671291.000000000000,10940630.000000000000
FS( 52 ),1519771.000000000000,1391850.999999999500,1905511.000000000000,1616731.000000000000,1449960.999999999800,1428571.000000000000,1689740.999999999800,11002140.000000000000
FS( 53 ),1502811.000000000000,1371150.999999999800,1850731.000000000500,1566811.000000000000,1436010.999999999800,1428571.000000000000,1693430.999999999800,10849520.000000000000
FS( 54 ),1502811.000000000000,1391850.999999999500,1875391.000000000200,1578011.000000000000,1449960.999999999800,1428571.000000000000,1737710.999999999800,10964310.000000000000
FS( 55 ),1508251.000000000000,1399770.999999999800,1858951.000000000200,1589211.000000000000,1460190.999999999800,1428571.000000000000,1617990.999999999800,10862940.000000000000
FS( 56 ),1485851.000000000000,1407870.999999999800,1908271.000000000000,1569691.000000000000,1449960.999999999800,1428571.000000000000,1665960.999999999800,10916180.000000000000
FS( 57 ),1511131.000000000000,1433250.999999999800,1908271.000000000000,1619611.000000000000,1460190.999999999800,1428571.000000000000,1722950.999999999800,11083980.000000000000
FS( 58 ),1519771.000000000000,1466730.999999999800,2037091.000000000200,1616731.000000000000,1463910.999999999500,1428571.000000000000,1704500.999999999800,11237310.000000000000
FS( 59 ),1511131.000000000000,1460250.999999999800,1979551.000000000000,1597531.000000000000,1456470.999999999800,1428571.000000000000,1669650.999999999800,11103160.000000000000
FS( 60 ),1519771.000000000000,1455571.000000000000,1957591.000000000200,1616731.000000000000,1474140.999999999800,1428571.000000000000,1643821.000000000000,11096200.000000000000
FS( 61 ),1528091.000000000000,1463490.999999999800,1979551.000000000000,1630491.000000000000,1484370.999999999800,1428571.000000000000,1643821.000000000000,11158390.000000000000
FS( 62 ),1522331.000000000000,1447650.999999999800,1960351.000000000200,1622171.000000000000,1505760.999999999800,1428571.000000000000,1702860.999999999500,11189700.000000000000
FS( 63 ),1483291.000000000000,1450710.999999999500,1987771.000000000000,1613851.000000000000,1529940.999999999500,1428571.000000000000,1669650.999999999800,11163790.000000000000
FS( 64 ),1463451.000000000000,1434870.999999999800,1974031.000000000200,1586331.000000000000,1547610.999999999800,1428571.000000000000,1632750.999999999800,11067620.000000000000
FS( 65 ),1483291.000000000000,1460250.999999999800,1979551.000000000000,1611291.000000000000,1579230.999999999800,1428571.000000000000,1652840.999999999500,11195030.000000000000
FS( 66 ),1463451.000000000000,1455571.000000000000,1990471.000000000500,1605851.000000000000,1569000.999999999800,1428571.000000000000,1621680.999999999800,11134600.000000000000
FS( 67 ),1455131.000000000000,1447650.999999999800,1985011.000000000000,1625051.000000000000,1575510.999999999800,1428571.000000000000,1588470.999999999800,11105400.000000000000
FS( 68 ),1460571.000000000000,1449090.999999999800,2006911.000000000200,1619611.000000000000,1579230.999999999800,1428571.000000000000,1540500.999999999800,11084490.000000000000
FS( 69 ),1452251.000000000000,1460250.999999999800,2138491.000000000000,1630491.000000000000,1582950.999999999500,1428571.000000000000,1577400.999999999800,11270410.000000000000
FS( 70 ),1460571.000000000000,1461870.999999999800,2116591.000000000500,1741211.000000000000,1684320.999999999800,1428571.000000000000,1620041.000000000000,11513180.000000000000
FS( 71 ),1463451.000000000000,1466730.999999999800,2124811.000000000000,1727451.000000000000,1698270.999999999800,1428571.000000000000,1636440.999999999800,11545730.000000000000
FS( 72 ),1474651.000000000000,1493730.999999999800,2144011.000000000000,1796571.000000000000,1719660.999999999800,1428571.000000000000,1636440.999999999800,11693640.000000000000
FS( 73 ),1469211.000000000000,1495350.999999999500,2122051.000000000000,1846491.000000000000,1729890.999999999800,1428571.000000000000,1621680.999999999800,11713250.000000000000
FS( 74 ),1469211.000000000000,1453950.999999999800,1979551.000000000000,1851931.000000000000,1694551.000000000000,1428571.000000000000,1590520.999999999800,11468290.000000000000
FS( 75 ),1449371.000000000000,1455571.000000000000,2034331.000000000200,1863131.000000000000,1676880.999999999800,1428571.000000000000,1590520.999999999800,11498380.000000000000
FS( 76 ),1449371.000000000000,1447650.999999999800,1979551.000000000000,1921371.000000000000,1684320.999999999800,1428571.000000000000,1599541.000000000000,11510380.000000000000
FS( 77 ),1449371.000000000000,1449090.999999999800,1995991.000000000200,1901851.000000000000,1680600.999999999800,1428571.000000000000,1581090.999999999500,11486570.000000000000
FS( 78 ),1446811.000000000000,1450710.999999999500,1979551.000000000000,1868571.000000000000,1662930.999999999500,1428571.000000000000,1588470.999999999800,11425620.000000000000
FS( 79 ),1438171.000000000000,1469790.999999999800,1935691.000000000500,1816091.000000000000,1603410.999999999800,1428571.000000000000,1632750.999999999800,11324480.000000000000
FS( 80 ),1441051.000000000000,1474650.999999999800,1919251.000000000200,1871451.000000000000,1603410.999999999800,1428571.000000000000,1630700.999999999800,11369090.000000000000
FS( 81 ),1441051.000000000000,1512810.999999999800,1990471.000000000500,1854811.000000000000,1593180.999999999500,1428571.000000000000,1660220.999999999800,11481120.000000000000
FS( 82 ),1499931.000000000000,1501650.999999999800,1968571.000000000000,1860251.000000000000,1628520.999999999800,1428571.000000000000,1739350.999999999500,11626850.000000000000
FS( 83 ),1525211.000000000000,1557270.999999999800,1998691.000000000500,1871451.000000000000,1607130.999999999800,1428571.000000000000,1743041.000000000000,11731370.000000000000
FS( 84 ),1561691.000000000000,1557270.999999999800,1963111.000000000500,1780251.000000000000,1565281.000000000000,1428571.000000000000,1730331.000000000000,11586510.000000000000
FS( 85 ),1556251.000000000000,1536750.999999999800,1938391.000000000200,1796571.000000000000,1565281.000000000000,1428571.000000000000,1715571.000000000000,11537390.000000000000
FS( 86 ),1581211.000000000000,1601910.999999999800,1924711.000000000200,1774491.000000000000,1572720.999999999800,1428571.000000000000,1791010.999999999800,11674630.000000000000
FS( 87 ),1564571.000000000000,1644930.999999999800,2001451.000000000200,1832731.000000000000,1610850.999999999800,1428571.000000000000,1776250.999999999800,11859360.000000000000
FS( 88 ),1570011.000000000000,1632150.999999999800,1979551.000000000000,1816091.000000000000,1617360.999999999800,1428571.000000000000,1743041.000000000000,11786780.000000000000
FS( 89 ),1556251.000000000000,1630530.999999999800,1946611.000000000500,1757851.000000000000,1579230.999999999800,1428571.000000000000,1702860.999999999500,11601910.000000000000
FS( 90 ),1556251.000000000000,1670310.999999999800,1995991.000000000200,1771931.000000000000,1607130.999999999800,1428571.000000000000,1722950.999999999800,11753140.000000000000
FS( 91 ),1553371.000000000000,1765710.999999999500,2042551.000000000000,1782811.000000000000,1607130.999999999800,1428571.000000000000,1734020.999999999800,11914170.000000000000
FS( 92 ),1547611.000000000000,1749870.999999999800,2056291.000000000200,1788251.000000000000,1607130.999999999800,1428571.000000000000,1731970.999999999800,11909700.000000000000
FS( 93 ),1558811.000000000000,1773630.999999999800,2048071.000000000000,1824411.000000000000,1680600.999999999800,1428571.000000000000,1730331.000000000000,12044430.000000000000
FS( 94 ),1575771.000000000000,1781730.999999999800,2056291.000000000200,1804891.000000000000,1652700.999999999500,1428571.000000000000,1671291.000000000000,11971250.000000000000
FS( 95 ),1572891.000000000000,1781730.999999999800,2034331.000000000200,1782811.000000000000,1635031.000000000000,1428571.000000000000,1625370.999999999500,11860740.000000000000
FS( 96 ),1550491.000000000000,1757790.999999999800,2017891.000000000200,1769051.000000000000,1631310.999999999800,1428571.000000000000,1614301.000000000000,11769410.000000000000
FS( 97 ),1575771.000000000000,1813410.999999999800,1985011.000000000000,1780251.000000000000,1628520.999999999800,1428571.000000000000,1625370.999999999500,11836910.000000000000
FS( 98 ),1556251.000000000000,1861290.999999999800,2012431.000000000200,1763611.000000000000,1652700.999999999500,1428571.000000000000,1625370.999999999500,11900230.000000000000
FS( 99 ),1544731.000000000000,1725930.999999999800,1930171.000000000500,1735771.000000000000,1624801.000000000000,1428571.000000000000,1566331.000000000000,11556310.000000000000
FS( 100 ),1530971.000000000000,1773630.999999999800,1957591.000000000200,1769051.000000000000,1646190.999999999500,1428571.000000000000,1599541.000000000000,11705550.000000000000
FS( 101 ),1533531.000000000000,1797571.000000000000,1957591.000000000200,1799451.000000000000,1660140.999999999800,1428571.000000000000,1542551.000000000000,11719410.000000000000
FS( 102 ),1491611.000000000000,1718010.999999999800,1968571.000000000000,1760731.000000000000,1638750.999999999800,1428571.000000000000,1524100.999999999500,11530350.000000000000
FS( 103 ),1542171.000000000000,1741950.999999999800,2058991.000000000200,1766171.000000000000,1684320.999999999800,1428571.000000000000,1570020.999999999800,11792200.000000000000
FS( 104 ),1519771.000000000000,1725930.999999999800,2050771.000000000000,1766171.000000000000,1662930.999999999500,1428571.000000000000,1551571.000000000000,11705720.000000000000
FS( 105 ),1502811.000000000000,1718010.999999999800,2034331.000000000200,1777371.000000000000,1670370.999999999800,1428571.000000000000,1555260.999999999800,11686730.000000000000
FS( 106 ),1514011.000000000000,1749870.999999999800,2045311.000000000200,1794011.000000000000,1680600.999999999800,1428571.000000000000,1584781.000000000000,11797160.000000000000
FS( 107 ),1533531.000000000000,1702170.999999999800,2028871.000000000200,1771931.000000000000,1674090.999999999800,1428571.000000000000,1553620.999999999500,11692790.000000000000
FS( 108 ),1511131.000000000000,1725930.999999999800,2028871.000000000200,1744091.000000000000,1676880.999999999800,1428571.000000000000,1575760.999999999800,11691240.000000000000
FS( 109 ),1499931.000000000000,1765710.999999999500,2009671.000000000500,1746971.000000000000,1688041.000000000000,1428571.000000000000,1586831.000000000000,11725730.000000000000
FS( 110 ),1508251.000000000000,1805490.999999999800,2023411.000000000200,1794011.000000000000,1704781.000000000000,1428571.000000000000,1677031.000000000000,11941550.000000000000
FS( 111 ),1499931.000000000000,1797571.000000000000,2127511.000000000000,1827291.000000000000,1704781.000000000000,1428571.000000000000,1625370.999999999500,12011030.000000000000
FS( 112 ),1514011.000000000000,1805490.999999999800,2135791.000000000000,1818971.000000000000,1684320.999999999800,1428571.000000000000,1625370.999999999500,12012530.000000000000
FS( 113 ),1553371.000000000000,1813410.999999999800,2144011.000000000000,1824411.000000000000,1701990.999999999800,1428571.000000000000,1614301.000000000000,12080070.000000000000
FS( 114 ),1547611.000000000000,1821510.999999999800,2165911.000000000000,1818971.000000000000,1708500.999999999800,1428571.000000000000,1625370.999999999500,12116450.000000000000
FS( 115 ),1542171.000000000000,1789650.999999999800,2130271.000000000000,1769051.000000000000,1680600.999999999800,1428571.000000000000,1601590.999999999500,11941910.000000000000
FS( 116 ),1572891.000000000000,1845270.999999999800,2176891.000000000000,1818331.000000000000,1704781.000000000000,1428571.000000000000,1625370.999999999500,12172110.000000000000
