代數,10000
粒子數,10
旋轉角度上界,0.00125
旋轉角度下界,0.00045
實驗次數,50

初始資金,10000000.000000000000
最後資金,11496721.426449999000
真實報酬,1496721.426449999200

夏普值報酬,0.000000000000
夏普值風險,0.000000000000
夏普值,0.000000000000

預期報酬,11913.652805288057
風險,137814.724263486070
起點值,0.086446879090
找到最佳解世代,1879
找到最佳解實驗#,1
找到最佳解次數,30

投資組合檔數,7
1101(0)[5],1216(2)[4],2301(13)[6],2357(24)[3],2412(27)[1],3008(42)[17],9999(50)[34],
FS( 7 ),1465421.000000000000,1521410.999999999800,1458811.000000000000,1385520.999999999800,1453571.000000000000,1363571.000000000000,1428571.000000000000,10076880.000000000000
FS( 8 ),1501721.000000000200,1502051.000000000200,1462591.000000000000,1385520.999999999800,1450771.000000000000,1379811.000000000000,1428571.000000000000,10111040.000000000000
FS( 9 ),1473671.000000000000,1491491.000000000000,1433971.000000000000,1359270.999999999800,1424171.000000000000,1383431.000000000000,1428571.000000000000,9994580.000000000000
FS( 10 ),1475321.000000000000,1488410.999999999800,1439911.000000000200,1368790.999999999800,1427170.999999999800,1405091.000000000000,1428571.000000000000,10033270.000000000000
FS( 11 ),1475321.000000000000,1488410.999999999800,1449091.000000000000,1376000.999999999800,1427170.999999999800,1376211.000000000000,1428571.000000000000,10020780.000000000000
FS( 12 ),1475321.000000000000,1506451.000000000000,1445311.000000000000,1399870.999999999800,1445171.000000000000,1367171.000000000000,1428571.000000000000,10067870.000000000000
FS( 13 ),1467621.000000000000,1467731.000000000000,1409670.999999999800,1361650.999999999800,1443771.000000000000,1368991.000000000000,1428571.000000000000,9948010.000000000000
FS( 14 ),1500071.000000000000,1476531.000000000200,1433971.000000000000,1402250.999999999800,1446771.000000000000,1392451.000000000000,1428571.000000000000,10080620.000000000000
FS( 15 ),1506121.000000000000,1475211.000000000000,1449091.000000000000,1409460.999999999800,1446771.000000000000,1397871.000000000000,1428571.000000000000,10113100.000000000000
FS( 16 ),1481371.000000000000,1469051.000000000200,1396170.999999999800,1390351.000000000000,1442170.999999999800,1381631.000000000000,1428571.000000000000,9989320.000000000000
FS( 17 ),1471471.000000000000,1454091.000000000000,1437750.999999999800,1380760.999999999800,1434371.000000000200,1396071.000000000000,1428571.000000000000,10003090.000000000000
FS( 18 ),1441221.000000000000,1482691.000000000000,1398331.000000000200,1397490.999999999800,1438970.999999999800,1405091.000000000000,1428571.000000000000,9992370.000000000000
FS( 19 ),1447271.000000000000,1475211.000000000000,1386991.000000000000,1407080.999999999800,1426571.000000000200,1410511.000000000000,1428571.000000000000,9982210.000000000000
FS( 20 ),1498971.000000000000,1490170.999999999800,1437750.999999999800,1457200.999999999500,1423371.000000000000,1435791.000000000000,1428571.000000000000,10171830.000000000000
FS( 21 ),1509421.000000000000,1512611.000000000000,1430191.000000000000,1452440.999999999800,1427971.000000000000,1441211.000000000000,1428571.000000000000,10202420.000000000000
FS( 22 ),1501171.000000000000,1524491.000000000000,1433971.000000000000,1450060.999999999800,1453171.000000000000,1443011.000000000000,1428571.000000000000,10234450.000000000000
FS( 23 ),1537471.000000000000,1566291.000000000200,1466371.000000000000,1471550.999999999800,1435971.000000000000,1457451.000000000000,1428571.000000000000,10363680.000000000000
FS( 24 ),1539671.000000000000,1572451.000000000000,1437750.999999999800,1438090.999999999800,1445171.000000000000,1452031.000000000000,1428571.000000000000,10313740.000000000000
FS( 25 ),1535271.000000000200,1602371.000000000000,1428571.000000000000,1440540.999999999800,1445171.000000000000,1401491.000000000000,1428571.000000000000,10281990.000000000000
FS( 26 ),1535271.000000000200,1635371.000000000000,1440450.999999999800,1450060.999999999800,1437371.000000000000,1410511.000000000000,1428571.000000000000,10337610.000000000000
FS( 27 ),1527021.000000000000,1650331.000000000000,1458811.000000000000,1500460.999999999800,1431170.999999999800,1412311.000000000000,1428571.000000000000,10408680.000000000000
FS( 28 ),1539671.000000000000,1683331.000000000000,1463131.000000000200,1515580.999999999800,1449970.999999999800,1464351.000000000000,1428571.000000000000,10544610.000000000000
FS( 29 ),1539671.000000000000,1653851.000000000000,1466911.000000000200,1510540.999999999800,1451571.000000000200,1449491.000000000000,1428571.000000000000,10500610.000000000000
FS( 30 ),1548471.000000000000,1640651.000000000000,1463131.000000000200,1525660.999999999500,1453171.000000000000,1466211.000000000000,1428571.000000000000,10525870.000000000000
FS( 31 ),1518221.000000000000,1673211.000000000000,1471231.000000000000,1571090.999999999800,1456170.999999999800,1473651.000000000000,1428571.000000000000,10592150.000000000000
FS( 32 ),1522621.000000000000,1647251.000000000000,1463131.000000000200,1555970.999999999800,1462371.000000000000,1462491.000000000000,1428571.000000000000,10542410.000000000000
FS( 33 ),1505570.999999999800,1647251.000000000000,1455031.000000000000,1601330.999999999800,1459371.000000000200,1479211.000000000000,1428571.000000000000,10576340.000000000000
FS( 34 ),1496771.000000000200,1624371.000000000000,1434511.000000000000,1581170.999999999500,1453171.000000000000,1475511.000000000000,1428571.000000000000,10494080.000000000000
FS( 35 ),1477521.000000000000,1621291.000000000200,1430731.000000000000,1558490.999999999800,1448371.000000000000,1475511.000000000000,1428571.000000000000,10440490.000000000000
FS( 36 ),1481921.000000000000,1683331.000000000000,1466911.000000000200,1568571.000000000000,1457771.000000000000,1475511.000000000000,1428571.000000000000,10562590.000000000000
FS( 37 ),1468721.000000000000,1683331.000000000000,1463131.000000000200,1581170.999999999500,1460971.000000000000,1473651.000000000000,1428571.000000000000,10559550.000000000000
FS( 38 ),1462671.000000000000,1670131.000000000000,1463131.000000000200,1581170.999999999500,1462371.000000000000,1473651.000000000000,1428571.000000000000,10541700.000000000000
FS( 39 ),1458271.000000000000,1683331.000000000000,1450711.000000000000,1535810.999999999800,1454571.000000000000,1477351.000000000000,1428571.000000000000,10488620.000000000000
FS( 40 ),1456071.000000000000,1642410.999999999800,1442611.000000000000,1528180.999999999800,1454571.000000000000,1516391.000000000000,1428571.000000000000,10468810.000000000000
FS( 41 ),1439021.000000000200,1590051.000000000200,1424791.000000000000,1490380.999999999800,1453171.000000000000,1482931.000000000000,1428571.000000000000,10308920.000000000000
FS( 42 ),1421421.000000000000,1585211.000000000000,1420471.000000000000,1508020.999999999800,1456170.999999999800,1490371.000000000000,1428571.000000000000,10310240.000000000000
FS( 43 ),1402171.000000000000,1582131.000000000000,1418311.000000000000,1603851.000000000000,1460971.000000000000,1484791.000000000000,1428571.000000000000,10380800.000000000000
FS( 44 ),1399971.000000000000,1580371.000000000000,1472851.000000000000,1626530.999999999800,1460971.000000000000,1490371.000000000000,1428571.000000000000,10459640.000000000000
FS( 45 ),1399971.000000000000,1560571.000000000000,1458811.000000000000,1641650.999999999800,1454571.000000000000,1527531.000000000000,1428571.000000000000,10471680.000000000000
FS( 46 ),1421421.000000000000,1557491.000000000000,1463131.000000000200,1649210.999999999800,1453171.000000000000,1512671.000000000000,1428571.000000000000,10485670.000000000000
FS( 47 ),1399971.000000000000,1546051.000000000200,1442611.000000000000,1624010.999999999800,1453171.000000000000,1520111.000000000000,1428571.000000000000,10414500.000000000000
FS( 48 ),1397771.000000000200,1583451.000000000000,1436670.999999999800,1606370.999999999800,1459371.000000000200,1525671.000000000000,1428571.000000000000,10437880.000000000000
FS( 49 ),1451671.000000000000,1575531.000000000200,1463131.000000000200,1651730.999999999800,1460971.000000000000,1527531.000000000000,1428571.000000000000,10559140.000000000000
FS( 50 ),1509421.000000000000,1603251.000000000000,1463131.000000000200,1641650.999999999800,1462371.000000000000,1547971.000000000000,1428571.000000000000,10656370.000000000000
FS( 51 ),1501171.000000000000,1603251.000000000000,1463131.000000000200,1624010.999999999800,1462371.000000000000,1525671.000000000000,1428571.000000000000,10608180.000000000000
FS( 52 ),1511621.000000000000,1614691.000000000000,1463131.000000000200,1661810.999999999800,1467170.999999999800,1542411.000000000000,1428571.000000000000,10689410.000000000000
FS( 53 ),1522621.000000000000,1634051.000000000200,1471231.000000000000,1707170.999999999500,1467170.999999999800,1531251.000000000000,1428571.000000000000,10762070.000000000000
FS( 54 ),1578171.000000000000,1663531.000000000200,1487431.000000000000,1707170.999999999500,1484371.000000000200,1544271.000000000000,1428571.000000000000,10893520.000000000000
FS( 55 ),1578171.000000000000,1647251.000000000000,1491211.000000000000,1722361.000000000000,1492170.999999999800,1559131.000000000000,1428571.000000000000,10918870.000000000000
FS( 56 ),1544071.000000000000,1656930.999999999800,1479331.000000000200,1717250.999999999800,1492170.999999999800,1557271.000000000000,1428571.000000000000,10875600.000000000000
FS( 57 ),1546271.000000000000,1667051.000000000200,1503631.000000000200,1719840.999999999800,1503171.000000000000,1551691.000000000000,1428571.000000000000,10920230.000000000000
FS( 58 ),1516021.000000000000,1653851.000000000000,1483111.000000000000,1702130.999999999800,1492170.999999999800,1547971.000000000000,1428571.000000000000,10823830.000000000000
FS( 59 ),1544071.000000000000,1653851.000000000000,1491211.000000000000,1671890.999999999800,1499970.999999999800,1546131.000000000000,1428571.000000000000,10835700.000000000000
FS( 60 ),1561121.000000000000,1660451.000000000000,1505250.999999999800,1676930.999999999800,1498371.000000000000,1544271.000000000000,1428571.000000000000,10874970.000000000000
FS( 61 ),1548471.000000000000,1679811.000000000000,1515511.000000000000,1709690.999999999800,1503171.000000000000,1514531.000000000000,1428571.000000000000,10899760.000000000000
FS( 62 ),1539671.000000000000,1702691.000000000000,1511191.000000000000,1697090.999999999800,1503171.000000000000,1440191.000000000000,1428571.000000000000,10822580.000000000000
FS( 63 ),1550671.000000000000,1702691.000000000000,1501471.000000000000,1729920.999999999500,1510971.000000000000,1460631.000000000000,1428571.000000000000,10884930.000000000000
FS( 64 ),1561121.000000000000,1712371.000000000000,1537651.000000000000,1724880.999999999800,1513970.999999999800,1460631.000000000000,1428571.000000000000,10939200.000000000000
FS( 65 ),1546271.000000000000,1693011.000000000000,1531711.000000000000,1709690.999999999800,1504771.000000000000,1434611.000000000000,1428571.000000000000,10848640.000000000000
FS( 66 ),1537471.000000000000,1686410.999999999800,1523611.000000000000,1697090.999999999800,1507771.000000000000,1466211.000000000000,1428571.000000000000,10847140.000000000000
FS( 67 ),1530871.000000000000,1656930.999999999800,1503631.000000000200,1692050.999999999800,1496771.000000000000,1469931.000000000000,1428571.000000000000,10778760.000000000000
FS( 68 ),1556721.000000000200,1683331.000000000000,1491211.000000000000,1674410.999999999500,1499970.999999999800,1466211.000000000000,1428571.000000000000,10800430.000000000000
FS( 69 ),1561121.000000000000,1676731.000000000000,1509571.000000000000,1661810.999999999800,1499970.999999999800,1494091.000000000000,1428571.000000000000,10831870.000000000000
FS( 70 ),1561121.000000000000,1689491.000000000000,1513351.000000000000,1666851.000000000000,1495371.000000000200,1469931.000000000000,1428571.000000000000,10824690.000000000000
FS( 71 ),1578171.000000000000,1728651.000000000000,1535491.000000000000,1631571.000000000000,1509371.000000000200,1451351.000000000000,1428571.000000000000,10863180.000000000000
FS( 72 ),1546271.000000000000,1673211.000000000000,1523611.000000000000,1583690.999999999800,1506170.999999999800,1468071.000000000000,1428571.000000000000,10729600.000000000000
FS( 73 ),1522621.000000000000,1689491.000000000000,1543591.000000000000,1606370.999999999800,1496771.000000000000,1469931.000000000000,1428571.000000000000,10757350.000000000000
FS( 74 ),1556721.000000000200,1705771.000000000000,1519291.000000000000,1613930.999999999800,1485971.000000000000,1471791.000000000000,1428571.000000000000,10782050.000000000000
FS( 75 ),1575971.000000000000,1712371.000000000000,1523611.000000000000,1631571.000000000000,1488970.999999999800,1479211.000000000000,1428571.000000000000,10840280.000000000000
FS( 76 ),1586971.000000000000,1709291.000000000200,1541971.000000000000,1636611.000000000000,1481170.999999999800,1462491.000000000000,1428571.000000000000,10847080.000000000000
FS( 77 ),1582571.000000000000,1699611.000000000000,1523611.000000000000,1606370.999999999800,1490571.000000000000,1468071.000000000000,1428571.000000000000,10799380.000000000000
FS( 78 ),1617221.000000000000,1712371.000000000000,1523611.000000000000,1654250.999999999800,1484371.000000000200,1456911.000000000000,1428571.000000000000,10877310.000000000000
FS( 79 ),1625471.000000000200,1696091.000000000000,1515511.000000000000,1656770.999999999800,1485971.000000000000,1440191.000000000000,1428571.000000000000,10848580.000000000000
FS( 80 ),1617221.000000000000,1689491.000000000000,1523611.000000000000,1659290.999999999800,1487571.000000000200,1434611.000000000000,1428571.000000000000,10840370.000000000000
FS( 81 ),1619421.000000000000,1679811.000000000000,1535491.000000000000,1646690.999999999800,1487571.000000000200,1432751.000000000000,1428571.000000000000,10830310.000000000000
FS( 82 ),1632070.999999999800,1689491.000000000000,1515511.000000000000,1681970.999999999800,1484371.000000000200,1438331.000000000000,1428571.000000000000,10870320.000000000000
FS( 83 ),1567721.000000000000,1660451.000000000000,1507411.000000000200,1679450.999999999500,1476571.000000000200,1477351.000000000000,1428571.000000000000,10797530.000000000000
FS( 84 ),1589171.000000000000,1667051.000000000200,1503631.000000000200,1697090.999999999800,1468771.000000000000,1466211.000000000000,1428571.000000000000,10820500.000000000000
FS( 85 ),1608421.000000000000,1670131.000000000000,1507411.000000000200,1719840.999999999800,1481170.999999999800,1484791.000000000000,1428571.000000000000,10900340.000000000000
FS( 86 ),1610620.999999999800,1699611.000000000000,1511191.000000000000,1697090.999999999800,1478171.000000000000,1488511.000000000000,1428571.000000000000,10913770.000000000000
FS( 87 ),1574320.999999999800,1696091.000000000000,1493371.000000000000,1697090.999999999800,1474970.999999999800,1508951.000000000000,1428571.000000000000,10873370.000000000000
FS( 88 ),1606221.000000000000,1699611.000000000000,1503631.000000000200,1669370.999999999800,1479571.000000000000,1505231.000000000000,1428571.000000000000,10892210.000000000000
FS( 89 ),1638671.000000000000,1712371.000000000000,1527391.000000000000,1684490.999999999800,1490571.000000000000,1475511.000000000000,1428571.000000000000,10957580.000000000000
FS( 90 ),1649121.000000000000,1728651.000000000000,1531711.000000000000,1697090.999999999800,1504771.000000000000,1531251.000000000000,1428571.000000000000,11071170.000000000000
FS( 91 ),1655721.000000000000,1715891.000000000000,1531711.000000000000,1702130.999999999800,1492170.999999999800,1614891.000000000000,1428571.000000000000,11141090.000000000000
FS( 92 ),1634271.000000000200,1722491.000000000000,1523611.000000000000,1692050.999999999800,1499970.999999999800,1666911.000000000000,1428571.000000000000,11167880.000000000000
FS( 93 ),1619421.000000000000,1705771.000000000000,1503631.000000000200,1734960.999999999800,1492170.999999999800,1644611.000000000000,1428571.000000000000,11129140.000000000000
FS( 94 ),1619421.000000000000,1718971.000000000000,1499311.000000000000,1719840.999999999800,1487571.000000000200,1622311.000000000000,1428571.000000000000,11096000.000000000000
FS( 95 ),1589171.000000000000,1683331.000000000000,1463131.000000000200,1707170.999999999500,1485971.000000000000,1596291.000000000000,1428571.000000000000,10953640.000000000000
FS( 96 ),1582571.000000000000,1679811.000000000000,1513351.000000000000,1702130.999999999800,1487571.000000000200,1601871.000000000000,1428571.000000000000,10995880.000000000000
FS( 97 ),1563320.999999999800,1689491.000000000000,1519291.000000000000,1687010.999999999800,1493771.000000000000,1614891.000000000000,1428571.000000000000,10996350.000000000000
FS( 98 ),1565521.000000000200,1689491.000000000000,1513351.000000000000,1674410.999999999500,1493771.000000000000,1587011.000000000000,1428571.000000000000,10952130.000000000000
FS( 99 ),1574320.999999999800,1699611.000000000000,1531711.000000000000,1669370.999999999800,1493771.000000000000,1622311.000000000000,1428571.000000000000,11019670.000000000000
FS( 100 ),1582571.000000000000,1696091.000000000000,1525771.000000000000,1671890.999999999800,1495371.000000000200,1607451.000000000000,1428571.000000000000,11007720.000000000000
FS( 101 ),1582571.000000000000,1686410.999999999800,1523611.000000000000,1681970.999999999800,1493771.000000000000,1627891.000000000000,1428571.000000000000,11024800.000000000000
FS( 102 ),1554521.000000000000,1630971.000000000000,1523611.000000000000,1702130.999999999800,1495371.000000000200,1618591.000000000000,1428571.000000000000,10953770.000000000000
FS( 103 ),1582571.000000000000,1676731.000000000000,1543591.000000000000,1722361.000000000000,1498371.000000000000,1665051.000000000000,1428571.000000000000,11117250.000000000000
FS( 104 ),1582571.000000000000,1686410.999999999800,1543591.000000000000,1717250.999999999800,1499970.999999999800,1733811.000000000000,1428571.000000000000,11192180.000000000000
FS( 105 ),1565521.000000000200,1673211.000000000000,1556011.000000000000,1694571.000000000000,1507771.000000000000,1728251.000000000000,1428571.000000000000,11153910.000000000000
FS( 106 ),1548471.000000000000,1686410.999999999800,1551691.000000000000,1694571.000000000000,1507771.000000000000,1735671.000000000000,1428571.000000000000,11153160.000000000000
FS( 107 ),1604021.000000000200,1702691.000000000000,1556011.000000000000,1709690.999999999800,1512571.000000000200,1746831.000000000000,1428571.000000000000,11260390.000000000000
FS( 108 ),1636471.000000000000,1709291.000000000200,1612711.000000000000,1734960.999999999800,1513970.999999999800,1808151.000000000000,1428571.000000000000,11444130.000000000000
FS( 109 ),1634271.000000000200,1693011.000000000000,1608391.000000000000,1724880.999999999800,1513970.999999999800,1778411.000000000000,1428571.000000000000,11381510.000000000000
FS( 110 ),1621071.000000000000,1696091.000000000000,1596511.000000000000,1732440.999999999800,1510971.000000000000,1795151.000000000000,1428571.000000000000,11380810.000000000000
FS( 111 ),1642521.000000000000,1718971.000000000000,1608391.000000000000,1722361.000000000000,1515571.000000000000,1819311.000000000000,1428571.000000000000,11455700.000000000000
FS( 112 ),1629871.000000000000,1744930.999999999800,1618651.000000000000,1697090.999999999800,1515571.000000000000,1923371.000000000000,1428571.000000000000,11558060.000000000000
FS( 113 ),1694221.000000000200,1744930.999999999800,1624591.000000000000,1704650.999999999800,1518771.000000000000,1930811.000000000000,1428571.000000000000,11646550.000000000000
FS( 114 ),1677171.000000000000,1738771.000000000000,1600291.000000000000,1697090.999999999800,1523371.000000000000,1966111.000000000000,1428571.000000000000,11631380.000000000000
FS( 115 ),1672771.000000000200,1755051.000000000200,1596511.000000000000,1699611.000000000000,1531170.999999999800,1941951.000000000000,1428571.000000000000,11625640.000000000000
FS( 116 ),1677171.000000000000,1790691.000000000000,1610551.000000000000,1732440.999999999800,1528171.000000000000,1928951.000000000000,1428571.000000000000,11696550.000000000000
FS( 117 ),1679370.999999999800,1777930.999999999800,1618651.000000000000,1805520.999999999800,1521971.000000000000,1897351.000000000000,1428571.000000000000,11729370.000000000000
FS( 118 ),1679370.999999999800,1771331.000000000000,1608391.000000000000,1808040.999999999800,1510971.000000000000,1789571.000000000000,1428571.000000000000,11596250.000000000000
FS( 119 ),1670570.999999999800,1781011.000000000000,1600291.000000000000,1805520.999999999800,1510971.000000000000,1709651.000000000000,1428571.000000000000,11506590.000000000000
FS( 120 ),1666171.000000000000,1800811.000000000000,1584091.000000000000,1810560.999999999800,1510971.000000000000,1735671.000000000000,1428571.000000000000,11536850.000000000000
FS( 121 ),1655721.000000000000,1803891.000000000000,1592191.000000000000,1772760.999999999800,1510971.000000000000,1791431.000000000000,1428571.000000000000,11555540.000000000000
FS( 122 ),1655721.000000000000,1744930.999999999800,1559791.000000000000,1757640.999999999800,1509371.000000000200,1811871.000000000000,1428571.000000000000,11467900.000000000000
FS( 123 ),1612821.000000000000,1755051.000000000200,1550071.000000000000,1734960.999999999800,1504771.000000000000,1772851.000000000000,1428571.000000000000,11359100.000000000000
FS( 124 ),1578171.000000000000,1744930.999999999800,1529551.000000000000,1740000.999999999800,1499970.999999999800,1776571.000000000000,1428571.000000000000,11297770.000000000000
FS( 125 ),1612821.000000000000,1732170.999999999800,1592191.000000000000,1727400.999999999800,1496771.000000000000,1752411.000000000000,1428571.000000000000,11342340.000000000000
FS( 126 ),1634271.000000000200,1761651.000000000000,1574371.000000000000,1752601.000000000000,1510971.000000000000,1785851.000000000000,1428571.000000000000,11448290.000000000000
FS( 127 ),1664521.000000000000,1777930.999999999800,1564111.000000000000,1747560.999999999800,1492170.999999999800,1776571.000000000000,1428571.000000000000,11451440.000000000000
FS( 128 ),1670570.999999999800,1761651.000000000000,1561950.999999999800,1747560.999999999800,1507771.000000000000,1769131.000000000000,1428571.000000000000,11447210.000000000000
FS( 129 ),1672771.000000000200,1755051.000000000200,1566271.000000000000,1765200.999999999500,1523371.000000000000,1778411.000000000000,1435642.426449999900,11496721.426449999000
